"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1","AARD",441376,"ENSG00000205002","LAMP5",0.373,0.054,3.18986891839357,2.21104864714031,0.665,0.33,0,0
"2","ABCA10",10349,"ENSG00000154263","VLMC",1,0.745,4.23452648672823,2.93515009528208,0.998,0.996,5.10489120096978e-12,2.56679034475962e-07
"3","ABCA2",20,"ENSG00000107331","Oligodendrocyte",0.951,0.533,4.50632570421979,3.12354695656477,0.922,0.844,0,0
"4","ABCA4",24,"ENSG00000198691","VLMC",0.636,0.124,6.32222177813799,4.38223020039103,0.791,0.582,5.73506096728455e-12,2.88364600496035e-07
"5","ABCA6",23460,"ENSG00000154262","VLMC",1,0.592,4.3974976901867,3.04811312547178,0.962,0.924,3.10435355924086e-10,1.56090001312189e-05
"6","ABCA9",10350,"ENSG00000154258","VLMC",1,0.631,5.57170942717618,3.86201468034643,1,1,3.09680263820328e-19,1.55710333451499e-14
"7","ABCB1",5243,"ENSG00000085563","Endothelial",0.943,0.226,8.54638893211765,5.92390539226608,0.964,0.928,2.50977538148814e-231,1.26194015956605e-226
"8","ABCB11",8647,"ENSG00000276582, ENSG00000073734","L5 ET",0.43,0.056,3.60486066538536,2.49869900652331,0.696,0.392,1.25330499510026e-75,6.30174284586361e-71
"9","ABCB5",340273,"ENSG00000004846","PAX6",0.606,0.253,4.05495982558049,2.81068397038497,0.723,0.446,1.09725703007639e-267,5.51711807292709e-263
"10","ABCC3",8714,"ENSG00000108846","L5/6 IT Car3",0.81,0.244,4.35006994446087,3.01523871724162,0.86,0.72,0,0
"11","ABCC4",10257,"ENSG00000125257","Microglia",0.9,0.613,5.86881953656662,4.06795571498627,0.875,0.75,0,0
"12","ABCG1",9619,"ENSG00000160179","Oligodendrocyte",0.497,0.378,2.66301362540925,1.84586038624514,0.593,0.186,6.01950334914507e-120,3.02666647898363e-115
"13","ABHD2",11057,"ENSG00000140526","OPC",0.946,0.8,2.78847100416169,1.93282081460783,0.851,0.702,1.92415546542392e-301,9.674846095698e-297
"14","ABI3BP",25890,"ENSG00000154175","VIP",0.372,0.299,3.65806076183961,2.53557450338609,0.555,0.11,9.78089069782706e-236,4.91792965177442e-231
"15","ABO",28,"ENSG00000175164, ENSG00000281879","L6 CT",0.577,0.119,2.81552846657771,1.9515756183946,0.744,0.488,0,0
"16","ABR",29,"ENSG00000159842, ENSG00000276016, ENSG00000278741","Microglia",0.951,0.934,2.85235421660306,1.97710128319669,0.794,0.588,3.3227075774666e-251,1.67069059702598e-246
"17","ABTB1",80325,"ENSG00000114626","Pericyte",0.312,0.39,3.33370235012976,2.3107463848185,0.514,0.028,1.27989656926529e-11,6.43544793992282e-07
"18","ACBD7",414149,"ENSG00000176244","Astrocyte",0.378,0.071,4.84737630950482,3.35994522204634,0.664,0.328,0,0
"19","ACER2",340485,"ENSG00000177076","Endothelial",0.5,0.352,4.0101637547508,2.7796337001892,0.62,0.24,1.06400201720138e-13,5.34990854269028e-09
"20","ACER3",55331,"ENSG00000078124","Oligodendrocyte",0.849,0.782,2.57537018888233,1.78511058532191,0.714,0.428,1.82804288961261e-322,9.19158245326118e-318
"21","ACOT11",26027,"ENSG00000162390","Astrocyte",0.869,0.381,4.19871021303264,2.91032414615182,0.86,0.72,0,0
"22","ACOX2",8309,"ENSG00000168306","VLMC",0.455,0.117,4.83637000550282,3.35231623345897,0.682,0.364,9.43248241829872e-05,1
"23","ACP6",51205,"ENSG00000162836","Astrocyte",0.552,0.279,2.81275398742327,1.94965249599119,0.673,0.346,5.97175000159009e-178,3.00265561829951e-173
"24","ACSBG1",23205,"ENSG00000103740","Astrocyte",0.928,0.207,6.70821360117812,4.6497793442505,0.95,0.9,0,0
"25","ACSF2",80221,"ENSG00000167107","Astrocyte",0.42,0.125,4.64401003877899,3.21898246487174,0.665,0.33,0,0
"26","ACSL1",2180,"ENSG00000151726","Oligodendrocyte",0.447,0.383,2.60911398021863,1.80849999914808,0.564,0.128,2.11918582837187e-109,1.06554782636366e-104
"27","ACSL5",51703,"ENSG00000197142","Endothelial",0.414,0.235,3.94123182953452,2.73185373057497,0.604,0.208,1.3950901507661e-06,0.0701465278706705
"28","ACSS1",84532,"ENSG00000154930","Astrocyte",0.928,0.074,6.22620738962959,4.31567809770324,0.955,0.91,0,0
"29","ACTB",60,"ENSG00000075624","Pericyte",0.969,0.855,2.98052872297397,2.06594508090735,0.787,0.574,1.51590902272717e-09,7.6221421571745e-05
"30","ACVR1",90,"ENSG00000115170","Endothelial",0.8,0.647,3.84779945732,2.66709134520144,0.731,0.462,3.03952013434715e-26,1.52830111875109e-21
"31","ADAM19",8728,"ENSG00000135074","VLMC",0.455,0.495,3.52279551971235,2.44181578217782,0.569,0.138,0.000217141602782831,1
"32","ADAM28",10863,"ENSG00000042980","Microglia",0.879,0.093,8.02189906750609,5.5603567213783,0.929,0.858,0,0
"33","ADAMTS20",80070,"ENSG00000173157","SST",0.429,0.278,3.01927182665012,2.09279975398661,0.603,0.206,0,0
"34","ADAMTS4",9507,"ENSG00000158859","Oligodendrocyte",0.351,0.042,5.22951768472419,3.62482543885495,0.66,0.32,0,0
"35","ADAMTSL1",92949,"ENSG00000178031","L6 CT",0.973,0.771,3.33040912610004,2.30846369586735,0.89,0.78,0,0
"36","ADAMTSL2",9719,"ENSG00000197859","Microglia",0.453,0.246,4.09226375198171,2.83654108179378,0.639,0.278,2.81217647110212e-212,1.41399045143486e-207
"37","ADAMTSL3",57188,"ENSG00000156218","L5 ET",0.93,0.667,2.53028939550275,1.75386296049346,0.868,0.736,5.18108473120953e-73,2.60510121369946e-68
"38","ADARB2.AS1",NA,NA,"PAX6",0.502,0.045,2.74313211017049,1.90139428806813,0.728,0.456,6.2166104975903e-123,3.12577392429338e-118
"39","ADCY3",109,"ENSG00000138031","VLMC",0.727,0.684,2.622293880528,1.81763560988759,0.634,0.268,0.0483689733090767,1
"40","ADCY4",196883,"ENSG00000129467, ENSG00000284814","Endothelial",0.414,0.028,6.46167908120702,4.47889463682182,0.699,0.398,8.66897083649937e-131,4.35884522630025e-126
"41","ADCY6",112,"ENSG00000174233","Pericyte",0.438,0.557,3.20433307200352,2.22107443443423,0.48,0.04,0.000198569822478409,1
"42","ADCY7",113,"ENSG00000121281","Microglia",0.509,0.269,4.8372642766668,3.35293609499493,0.665,0.33,1.15075374284388e-249,5.78610489439331e-245
"43","ADCYAP1",116,"ENSG00000141433","L2/3 IT",0.501,0.083,2.59672928331858,1.79991558140972,0.711,0.422,0,0
"44","ADGRA3",166647,"ENSG00000152990","Astrocyte",0.864,0.334,4.2192640540602,2.92457098310975,0.865,0.73,0,0
"45","ADGRE5",976,"ENSG00000123146","VLMC",0.455,0.269,2.78727546688024,1.93199213131195,0.622,0.244,0.00744812345034594,1
"46","ADGRL4",64123,"ENSG00000162618","Endothelial",0.771,0.101,7.88056261846924,5.46238976021805,0.872,0.744,3.60529369995281e-140,1.81277772527327e-135
"47","ADGRV1",84059,"ENSG00000164199","Astrocyte",1,0.755,6.66788019123501,4.62182235486606,1,1,0,0
"48","ADHFE1",137872,"ENSG00000147576","Astrocyte",0.72,0.253,3.65300343160875,2.53206902919541,0.783,0.566,0,0
"49","ADIRF",10974,"ENSG00000148671","Pericyte",0.562,0.025,7.46825266265132,5.17659827682607,0.776,0.552,9.10235389364024e-41,4.57675456126125e-36
"50","ADORA2A.AS1",NA,NA,"Pericyte",0.5,0.509,4.14552771276615,2.87346084603698,0.547,0.0940000000000001,3.82210424683684e-12,1.92179223635203e-07
"51","ADORA2B",136,"ENSG00000170425","Astrocyte",0.481,0.189,5.06795635072671,3.51283965570709,0.678,0.356,0,0
"52","ADPGK",83440,"ENSG00000159322","Microglia",0.413,0.374,3.27656655398625,2.27114286881258,0.564,0.128,2.21359798018336e-100,1.113019200416e-95
"53","ADRA1B",147,"ENSG00000170214","VIP",0.725,0.366,2.579481575936,1.78796038166636,0.741,0.482,0,0
"54","AFAP1L1",134265,"ENSG00000157510","Endothelial",0.386,0.106,6.20311645688486,4.29967268277474,0.656,0.312,2.62151803367084e-41,1.31812548251004e-36
"55","AFMID",125061,"ENSG00000183077","Oligodendrocyte",0.501,0.344,3.09407456542345,2.1446490614655,0.622,0.244,1.79825073116839e-319,9.04178450138776e-315
"56","AGAP1",116987,"ENSG00000157985","OPC",0.999,0.97,2.91040288593571,2.01733755467986,0.954,0.908,0,0
"57","AGAP2",116986,"ENSG00000135439","Pericyte",0.281,0.544,2.7677003149729,1.91842366995834,0.42,0.16,5.76752901440386e-08,0.0028999712637324
"58","AGBL2",79841,"ENSG00000165923, ENSG00000285501","VLMC",0.273,0.429,3.35438826893211,2.32508477111365,0.471,0.0580000000000001,1.90709898047956e-07,0.00958908438374927
"59","AGRN",375790,"ENSG00000188157","Pericyte",0.688,0.448,3.2665371556814,2.26419101965487,0.713,0.426,8.1894566774823e-14,4.11774071200488e-09
"60","AGT",183,"ENSG00000135744","Astrocyte",0.607,0.02,6.32981071868191,4.38749045313249,0.797,0.594,0,0
"61","AHCYL1",10768,"ENSG00000168710","Astrocyte",0.897,0.659,2.84378855471862,1.97116401881185,0.821,0.642,0,0
"62","AHCYL2",23382,"ENSG00000158467","Astrocyte",0.989,0.877,3.0399761155517,2.10715087346424,0.916,0.832,0,0
"63","AIF1",199,"ENSG00000237727, ENSG00000235588, ENSG00000235985, ENSG00000206428, ENSG00000204472, ENSG00000234836","Microglia",0.428,0.006,7.92352502323433,5.49216902995105,0.712,0.424,0,0
"64","AIFM3",150209,"ENSG00000183773","Astrocyte",0.655,0.283,3.88790910020643,2.69489323108144,0.749,0.498,0,0
"65","AK7",122481,"ENSG00000140057","Pericyte",0.281,0.367,2.98596821400119,2.06971544877654,0.466,0.0679999999999999,0.0394316374190693,1
"66","AKAP7",9465,"ENSG00000118507","VLMC",0.909,0.737,4.39916018126983,3.04926547647877,0.857,0.714,2.67838455794094e-08,0.00134671853957828
"67","AKIRIN1",79647,"ENSG00000174574","VLMC",0.364,0.473,3.01076029322086,2.08690000858788,0.457,0.086,NA,NA
"68","AKR1A1",10327,"ENSG00000117448","Microglia",0.384,0.414,3.10016526210594,2.14887081069862,0.507,0.014,9.85440709118736e-32,4.95489442951992e-27
"69","AKR1C2",1646,"ENSG00000151632","VLMC",0.909,0.164,6.24746564856572,4.33041319994844,0.936,0.872,1.58400542632374e-15,7.96453768409842e-11
"70","ALDH1A1",216,"ENSG00000165092","VLMC",0.364,0.084,4.93733173174949,3.42229756935131,0.649,0.298,0.00186393800508863,1
"71","ALDH1A2",8854,"ENSG00000128918","VLMC",0.818,0.224,5.53729111486932,3.8381577242113,0.864,0.728,6.85614116857253e-11,3.44733634096995e-06
"72","ALDH1L1",10840,"ENSG00000144908","Astrocyte",0.728,0.065,6.11811638664384,4.24075512373978,0.85,0.7,0,0
"73","ALDH2",217,"ENSG00000111275","Astrocyte",0.698,0.496,2.64942889644512,1.83644416966498,0.674,0.348,4.12646370538549e-160,2.07482721570488e-155
"74","ALDH7A1",501,"ENSG00000164904","Astrocyte",0.79,0.543,2.92447947069147,2.02709469971523,0.729,0.458,3.71384726652297e-259,1.86735954408042e-254
"75","ALOX5",240,"ENSG00000012779, ENSG00000275565","Microglia",0.623,0.202,7.07539820459463,4.90429231685367,0.764,0.528,0,0
"76","ALOX5AP",241,"ENSG00000132965","Microglia",0.369,0.114,7.42503051505328,5.14663896708074,0.645,0.29,0,0
"77","ALPL",249,"ENSG00000162551","Endothelial",0.7,0.231,7.39754371722265,5.12758657066182,0.798,0.596,1.52437544922694e-172,7.66471219625798e-168
"78","AMER2",219287,"ENSG00000165566","Oligodendrocyte",0.77,0.398,3.80522551106385,2.63758133438869,0.792,0.584,0,0
"79","AMOT",154796,"ENSG00000126016","Astrocyte",0.442,0.168,3.24491187251866,2.2492015156018,0.655,0.31,2.35378734706533e-179,1.18350781597792e-174
"80","AMOTL1",154810,"ENSG00000166025","VLMC",0.909,0.368,4.41735715081077,3.06187865461081,0.904,0.808,1.01565722371126e-08,0.00051068260865426
"81","AMZ1",155185,"ENSG00000174945","OPC",0.459,0.354,2.59419585832976,1.79815954502156,0.581,0.162,8.59007422975509e-62,4.31917522346315e-57
"82","AMZ2",51321,"ENSG00000196704","Astrocyte",0.986,0.699,4.06426622412943,2.81713467430033,0.946,0.892,0,0
"83","ANAPC11",51529,"ENSG00000141552","Pericyte",0.219,0.475,2.59081564503895,1.79581655970934,0.422,0.156,1.17385496485764e-09,5.9022601488007e-05
"84","ANGPTL4",51129,"ENSG00000167772","Astrocyte",0.431,0.114,5.84774137695731,4.05334544808169,0.678,0.356,0,0
"85","ANGPTL5",253935,"ENSG00000187151","L6b",0.688,0.243,2.81183977893132,1.94901881495254,0.766,0.532,0,0
"86","ANK1",286,"ENSG00000029534","PVALB",0.977,0.509,2.87580558598812,1.99335653376621,0.916,0.832,0,0
"87","ANKDD1A",348094,"ENSG00000166839","Astrocyte",0.962,0.763,3.23802843157107,2.24443027791643,0.887,0.774,0,0
"88","ANKFN1",162282,"ENSG00000153930","Astrocyte",0.851,0.662,2.80154806643691,1.9418851434539,0.746,0.492,0,0
"89","ANKRD20A8P",729171,NA,"L5/6 NP",0.833,0.575,2.74132956962285,1.9001448621697,0.746,0.492,3.53153645255979e-283,1.77569184371159e-278
"90","ANKRD26P3",100101938,NA,"L6 CT",0.534,0.291,2.53907152847771,1.75995027120435,0.66,0.32,0,0
"91","ANKRD29",147463,"ENSG00000154065","Endothelial",0.643,0.483,3.84931157384722,2.66813946450896,0.689,0.378,2.28551986596115e-22,1.14918224380392e-17
"92","ANKRD34B",340120,"ENSG00000189127","L5 ET",0.551,0.053,3.16236370486036,2.19198348592906,0.755,0.51,8.43202819086304e-76,4.23970809464784e-71
"93","ANKRD44",91526,"ENSG00000065413","Microglia",0.976,0.722,4.17524643138901,2.89406029206027,0.915,0.83,0,0
"94","ANKRD55",79722,"ENSG00000164512","LAMP5",0.907,0.485,3.19075148676581,2.21166039691917,0.868,0.736,0,0
"95","ANKRD62P1.PARP4P3",NA,NA,"VLMC",0.364,0.19,2.87989640312286,1.99619207212934,0.587,0.174,NA,NA
"96","ANLN",54443,"ENSG00000011426","Oligodendrocyte",0.793,0.154,6.24390490056772,4.32794507751294,0.87,0.74,0,0
"97","ANO1",55107,"ENSG00000131620","LAMP5",0.593,0.254,2.95842199622924,2.05062186559282,0.712,0.424,0,0
"98","ANO6",196527,"ENSG00000177119","Pericyte",0.562,0.616,2.96446110107216,2.0548078540878,0.506,0.012,NA,NA
"99","ANO8",57719,"ENSG00000074855","Astrocyte",0.388,0.225,2.50017441575988,1.73298884719207,0.6,0.2,7.18266170602053e-123,3.61151413240418e-118
"100","ANTXR2",118429,"ENSG00000163297","VLMC",0.636,0.281,3.83517223467397,2.65833882142605,0.728,0.456,0.00053246351297257,1
"101","ANXA2",302,"ENSG00000182718","VLMC",0.636,0.134,6.49481587160615,4.50186330965979,0.786,0.572,2.26444966371995e-15,1.13858793541503e-10
"102","ANXA3",306,"ENSG00000138772","Endothelial",0.5,0.077,7.42737799846008,5.14826611858558,0.727,0.454,5.74449211070996e-81,2.88838807818608e-76
"103","ANXA4",307,"ENSG00000196975","Microglia",0.607,0.587,3.08180170322787,2.13614216163724,0.577,0.154,2.368101671994e-77,1.1907052016953e-72
"104","AOAH",313,"ENSG00000136250","Microglia",0.931,0.444,6.18460486791591,4.28684142707322,0.932,0.864,0,0
"105","AP1B1",162,"ENSG00000100280","Microglia",0.605,0.509,3.33787977331843,2.31364195392373,0.637,0.274,2.71263132559615e-187,1.363938156823e-182
"106","APBB1IP",54518,"ENSG00000077420","Microglia",0.991,0.284,9.7261101601148,6.74162583529901,0.993,0.986,0,0
"107","APC2",10297,"ENSG00000115266","Astrocyte",0.699,0.557,2.79590504023529,1.93797369575244,0.68,0.36,6.37576123685539e-260,3.20579650750326e-255
"108","APLP1",333,"ENSG00000105290","Oligodendrocyte",0.944,0.796,3.35607008527,2.32625051736648,0.881,0.762,0,0
"109","APOPT1",84334,"ENSG00000256053","VLMC",0.455,0.539,3.46978267861969,2.40507008084097,0.497,0.00600000000000001,NA,NA
"110","APPL2",55198,"ENSG00000136044","Microglia",0.744,0.719,3.17456099334347,2.2004380020516,0.671,0.342,6.29848250107793e-173,3.16693998636699e-168
"111","AQP4",361,"ENSG00000171885","Astrocyte",0.848,0.163,6.47398269659058,4.48742285313563,0.9,0.8,0,0
"112","ARAP1",116985,"ENSG00000186635","Microglia",0.388,0.315,2.87662557388476,NA,NA,NA,3.28910917697487e-73,1.65379698527473e-68
"113","ARAP3",64411,"ENSG00000120318","Endothelial",0.357,0.211,4.19307853532259,2.90642056462528,0.597,0.194,7.76826627295423e-16,3.90596196470412e-11
"114","ARHGAP1",392,"ENSG00000175220","Oligodendrocyte",0.682,0.44,3.48518144457624,2.41574369204785,0.714,0.428,0,0
"115","ARHGAP12",94134,"ENSG00000165322","Microglia",0.783,0.652,3.0941721484068,2.14471670083528,0.69,0.38,1.81953309809729e-113,9.14879437054301e-109
"116","ARHGAP15",55843,"ENSG00000075884","Microglia",0.867,0.373,5.536598774566,3.83767783048207,0.883,0.766,0,0
"117","ARHGAP17",55114,"ENSG00000140750, ENSG00000288353","Microglia",0.555,0.671,2.56648369375733,1.77895093628097,0.493,0.014,4.57340443375782e-53,2.29955348333777e-48
"118","ARHGAP18",93663,"ENSG00000146376","Endothelial",0.457,0.376,3.22492290471974,2.23534621892968,0.587,0.174,5.81584148982191e-09,0.000292426325949736
"119","ARHGAP22",58504,"ENSG00000128805","Microglia",0.941,0.535,5.0114653698982,3.47368309161874,0.923,0.846,0,0
"120","ARHGAP23",57636,"ENSG00000273780, ENSG00000275832","Oligodendrocyte",0.811,0.529,3.90323395666504,2.70551561212821,0.779,0.558,0,0
"121","ARHGAP25",9938,"ENSG00000163219","Microglia",0.547,0.187,5.7879933186661,4.01193124993321,0.718,0.436,0,0
"122","ARHGAP27",201176,"ENSG00000276907, ENSG00000276836, ENSG00000159314","Microglia",0.425,0.296,4.16923482080736,2.88989336113497,0.595,0.19,4.87504274718105e-125,2.45122024371011e-120
"123","ARHGAP28",79822,"ENSG00000088756","VIP",0.652,0.388,2.91037676217494,2.01731944706874,0.703,0.406,0,0
"124","ARHGDIB",397,"ENSG00000111348","Microglia",0.353,0.04,6.36766501190665,4.4137290497533,0.662,0.324,4.98055235645175e-281,2.50427153034751e-276
"125","ARHGEF10L",55160,"ENSG00000074964","Astrocyte",0.802,0.558,3.0071110311077,2.08437053284301,0.742,0.484,1.88664732593438e-310,9.48625141953064e-306
"126","ARHGEF17",9828,"ENSG00000110237","Pericyte",0.531,0.529,2.57871148089976,1.78742659246322,0.581,0.162,1.54046903993075e-06,0.0774563237967581
"127","ARHGEF26",26084,"ENSG00000114790, ENSG00000277101","Astrocyte",0.904,0.302,4.75341815735206,3.29481839379103,0.907,0.814,0,0
"128","ARHGEF26.AS1",NA,NA,"Astrocyte",0.836,0.202,4.32799767621795,2.99993938674047,0.872,0.744,0,0
"129","ARHGEF37",389337,"ENSG00000183111","Oligodendrocyte",0.535,0.408,2.95325909303579,2.04704321380077,0.602,0.204,2.5471038905069e-156,1.28070930718577e-151
"130","ARHGEF4",50649,"ENSG00000136002","Astrocyte",0.973,0.862,3.00939299500336,2.08595226968343,0.866,0.732,0,0
"131","ARHGEF6",9459,"ENSG00000129675","Microglia",0.595,0.465,3.91212127452535,2.71167583144583,0.632,0.264,2.3147295218413e-144,1.16386915087702e-139
"132","ARID3A",1820,"ENSG00000116017","Microglia",0.511,0.46,3.61027942521039,2.50245500461816,0.575,0.15,2.85419778275254e-126,1.4351191871458e-121
"133","ARL15",54622,"ENSG00000185305","Endothelial",0.9,0.933,3.67245891114289,2.54555453998093,0.738,0.476,7.18863626667289e-21,3.6145182012458e-16
"134","ARNT2",9915,"ENSG00000172379","VLMC",1,0.909,3.35302475065345,2.32413965226316,0.964,0.928,1.71893807060952e-09,8.64299251283171e-05
"135","ARPC1A",10552,"ENSG00000241685","Pericyte",0.562,0.732,2.51917495158611,1.74615901502915,0.504,0.00800000000000001,8.85953707988383e-05,1
"136","ARRB2",409,"ENSG00000141480","Microglia",0.524,0.441,3.59917729077661,2.49475959143719,0.622,0.244,2.69365142693127e-281,1.35439487397531e-276
"137","ARRDC5",645432,"ENSG00000205784","Microglia",0.373,0.31,4.86951222166949,3.3752886671524,0.567,0.134,0,0
"138","ARSG",22901,"ENSG00000141337","VLMC",0.727,0.618,2.75615872271154,1.9104236478232,0.562,0.124,NA,NA
"139","ARSJ",79642,"ENSG00000180801","L6b",0.929,0.21,3.12990786793706,2.16948681407296,0.908,0.816,0,0
"140","ARX",170302,"ENSG00000004848","SST",0.705,0.108,3.2810040702077,2.27421872067017,0.809,0.618,0,0
"141","ASAP3",55616,"ENSG00000088280, ENSG00000282854","Astrocyte",0.558,0.37,2.85424985466945,NA,NA,NA,3.01351071868796e-142,1.51522332446349e-137
"142","ASCC2",84164,"ENSG00000100325","Microglia",0.324,0.426,2.50290737385789,1.7348831893923,0.465,0.07,1.02214209095002e-30,5.13943264750581e-26
"143","ASGR2",433,"ENSG00000161944","L5 ET",0.449,0.085,2.77245314200101,1.92171807861256,0.695,0.39,1.62030406312818e-68,8.14705085981482e-64
"144","ASIC1",41,"ENSG00000110881","OPC",0.497,0.295,2.79794169505579,1.93938539729904,0.638,0.276,4.12342194491666e-110,2.07329778812355e-105
"145","ASPA",443,"ENSG00000108381","Oligodendrocyte",0.362,0.006,6.28627634131471,4.35731472220298,0.678,0.356,0,0
"146","ASPN",54829,"ENSG00000106819","VLMC",0.364,0.064,5.65624299377282,3.92060888369558,0.654,0.308,0.00115381684650693,1
"147","ATF3",467,"ENSG00000162772","Endothelial",0.357,0.292,4.84884785401153,3.36096521897223,0.573,0.146,2.97562374429741e-33,1.49617337487018e-28
"148","ATF7IP2",80063,"ENSG00000166669","VLMC",0.909,0.825,3.18786023327117,2.20965633271109,0.57,0.14,NA,NA
"149","ATG4C",84938,"ENSG00000125703","Oligodendrocyte",0.809,0.597,3.19724832817909,2.21616366422733,0.76,0.52,0,0
"150","ATM",472,"ENSG00000149311","Microglia",0.835,0.822,3.01860021100726,2.09233422549735,0.723,0.446,1.47296912152305e-194,7.40623603993005e-190
"151","ATP10D",57205,"ENSG00000145246","VLMC",0.727,0.498,3.1883634719036,2.21000515115029,0.698,0.396,0.0204865809775037,1
"152","ATP13A5",344905,"ENSG00000187527","Astrocyte",0.39,0.148,4.19870831505527,2.91032283057416,0.639,0.278,1.31885712194874e-277,6.63134549487044e-273
"153","ATP6V0E1",8992,"ENSG00000113732","Pericyte",0.438,0.591,2.97353001491434,2.06109394614824,0.486,0.028,3.34968942094096e-06,0.168425733774332
"154","ATP6V1C2",245973,"ENSG00000143882","L5 ET",0.848,0.311,3.76247510663064,2.60794901208802,0.876,0.752,2.60255609114102e-156,1.30859122818662e-151
"155","ATP7A",538,"ENSG00000165240","Microglia",0.485,0.469,3.41192171398502,2.36496391633997,0.544,0.0880000000000001,3.24108804793335e-49,1.62965148138137e-44
"156","ATP7B",540,"ENSG00000123191","Endothelial",0.4,0.436,2.92312472313022,2.02615566026278,0.522,0.044,2.96482333284144e-07,0.01490742819986
"157","ATP8B4",79895,"ENSG00000104043","Microglia",0.924,0.49,5.8242496990748,4.03706225779081,0.917,0.834,0,0
"158","B3GAT2",135152,"ENSG00000112309","L5/6 IT Car3",0.762,0.253,3.22245729308606,2.23363718717743,0.819,0.638,0,0
"159","B4GALNT3",283358,"ENSG00000139044","L6 CT",0.944,0.504,2.64169295554039,1.83108202403789,0.863,0.726,0,0
"160","B4GALNT4",338707,"ENSG00000182272","Astrocyte",0.719,0.602,2.64723744813693,1.83492517344881,0.69,0.38,1.19423263176712e-304,6.00472109578826e-300
"161","B4GALT1",2683,"ENSG00000086062","Microglia",0.401,0.173,4.8435745230018,3.35731002445068,0.634,0.268,2.94511568787708e-191,1.48083361902147e-186
"162","BARX2",8538,"ENSG00000043039","L5/6 NP",0.445,0.095,3.50207195346071,2.42745130065935,0.688,0.376,3.11500879039588e-276,1.56625756989895e-271
"163","BAZ1A",11177,"ENSG00000198604","Microglia",0.781,0.753,2.5897872623268,1.79510373913187,0.563,0.126,9.46217482160514e-15,4.75767612205128e-10
"164","BBS9",27241,"ENSG00000122507","Endothelial",0.943,0.908,2.75046334891186,1.90647591553172,0.773,0.546,6.62271727276946e-16,3.32996847192121e-11
"165","BCAT2",587,"ENSG00000105552","Astrocyte",0.618,0.489,2.80147063030604,1.94183146881812,0.651,0.302,1.15298325321312e-252,5.79731509548089e-248
"166","BCKDHA",593,"ENSG00000248098","Pericyte",0.312,0.431,2.79815071150692,1.93953027646282,0.453,0.094,NA,NA
"167","BCL11B",64919,"ENSG00000127152","LAMP5",0.959,0.377,2.84587379767801,1.97260939908994,0.899,0.798,0,0
"168","BCL2",596,"ENSG00000171791","Pericyte",0.594,0.715,2.5515866868769,1.76862511796302,0.546,0.0920000000000001,1.12565267612668e-05,0.565989422083254
"169","BCL6",604,"ENSG00000113916","Astrocyte",0.639,0.209,3.29192697388292,2.28178990055618,0.747,0.494,0,0
"170","BCOR",54880,"ENSG00000183337","Endothelial",0.343,0.466,2.55706870764969,1.77242496520544,0.445,0.11,NA,NA
"171","BEND7",222389,"ENSG00000165626","Endothelial",0.471,0.301,3.64419202896897,2.52596143029886,0.614,0.228,1.81790021498072e-09,9.14058407094458e-05
"172","BEST1",7439,"ENSG00000167995","Oligodendrocyte",0.612,0.313,4.50655265260838,3.12370426520044,0.708,0.416,0,0
"173","BEST3",144453,"ENSG00000127325","OPC",0.387,0.078,4.9210065014617,3.41098178200534,0.665,0.33,1.48287926142995e-249,7.45606521439594e-245
"174","BFAR",51283,"ENSG00000275618, ENSG00000103429","Endothelial",0.257,0.45,2.52155192229504,1.74780660557431,0.421,0.158,1.9103483292842e-06,0.0960542243447388
"175","BHLHE22",27319,"ENSG00000180828","L4 IT",0.475,0.04,4.06036100358275,2.81442778168894,0.721,0.442,0,0
"176","BHLHE41",79365,"ENSG00000123095","Microglia",0.751,0.212,5.15174214134082,3.57091554024225,0.83,0.66,0,0
"177","BHMT2",23743,"ENSG00000132840","VLMC",0.636,0.13,5.67428849035187,3.93311706877115,0.788,0.576,4.66162237030257e-10,2.34391034401184e-05
"178","BICC1",80114,"ENSG00000122870","VLMC",0.909,0.677,3.43266142344934,2.3793395874808,0.913,0.826,3.65428627497798e-07,0.0183741168192168
"179","BIN1",274,"ENSG00000136717","Microglia",0.699,0.777,2.73347175847803,1.89469824252928,0.617,0.234,1.40149218479411e-192,7.04684285436324e-188
"180","BIN2",51411,"ENSG00000110934","Microglia",0.592,0.198,7.23022260169226,5.01160841118378,0.746,0.492,0,0
"181","BLNK",29760,"ENSG00000095585","Microglia",0.928,0.178,7.72303538735119,5.35320020410716,0.952,0.904,0,0
"182","BMP2K",55589,"ENSG00000138756","Microglia",0.721,0.508,3.96074448208507,2.74537887067562,0.736,0.472,7.06623101940761e-295,3.55297161886834e-290
"183","BMPR1B",658,"ENSG00000138696","Astrocyte",0.986,0.574,5.21723855515638,3.61631419481529,0.965,0.93,0,0
"184","BNIP2",663,"ENSG00000140299","Endothelial",0.3,0.391,2.56028945474181,1.77465741697164,0.485,0.03,1.11216244238342e-06,0.055920639765481
"185","BOK",666,"ENSG00000176720","Oligodendrocyte",0.368,0.08,4.41918002369637,3.06314217381197,0.654,0.308,0,0
"186","BRCA1",672,"ENSG00000012048","VLMC",0.455,0.483,3.41548907247804,2.36743662082146,0.552,0.104,0.00188860650914682,1
