"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"16304","PAMR1",25891,"ENSG00000149090","Astrocyte",0.933,0.198,5.98367030103618,4.14756419856351,0.945,0.89,0,0
"16305","PAMR1",25891,"ENSG00000149090","VLMC",0.727,0.217,3.89842469140743,2.70218208347434,0.816,0.632,7.70335924839783e-07,0.0387332606368692
"16306","PAN2",9924,"ENSG00000135473","Oligodendrocyte",0.327,0.428,1.67265060434297,1.15939305046222,0.467,0.0659999999999999,1.14349695271876e-53,5.74961702796522e-49
"16307","PAN2",9924,"ENSG00000135473","VLMC",0.636,0.424,2.01220619970173,1.39475505402849,0.614,0.228,NA,NA
"16308","PAN3",255967,"ENSG00000152520","Pericyte",0.719,0.89,1.48717315347474,1.03082987833546,0.499,0.002,0.010076752201073,1
"16309","PAN3",255967,"ENSG00000152520","VLMC",0.727,0.89,1.22304660442808,0.847751305552736,0.607,0.214,0.0329938933579044,1
"16310","PAN3",255967,"ENSG00000152520","Microglia",0.708,0.892,1.77801979370001,1.23242940698294,0.501,0.002,4.13217020658187e-67,2.07769650157143e-62
"16311","PANK2",80025,"ENSG00000125779","Microglia",0.503,0.646,1.93347014014945,1.34017937634144,0.439,0.122,9.3132215644506e-18,4.68278093482141e-13
"16312","PAOX",196743,"ENSG00000148832","Oligodendrocyte",0.137,0.178,1.95308807122109,1.35377748995216,0.482,0.036,7.70303701391487e-28,3.87316404096653e-23
"16313","PAOX",196743,"ENSG00000148832","Microglia",0.093,0.177,1.4146836975793,0.980584016361209,0.46,0.08,3.28311859926996e-15,1.65078486289893e-10
"16314","PAPD4",167153,"ENSG00000164329","Microglia",0.56,0.841,1.23012306229138,0.852656332369041,0.435,0.13,7.7446062306006e-84,3.89406545880829e-79
"16315","PAPL",390928,"ENSG00000183760","Oligodendrocyte",0.412,0.375,3.35885279428273,2.32817934427297,0.549,0.0980000000000001,0,0
"16316","PAPLN",89932,"ENSG00000100767","VLMC",0.273,0.117,2.18094196350259,1.51171377296669,0.579,0.158,NA,NA
"16317","PAPLN",89932,"ENSG00000100767","Astrocyte",0.931,0.096,6.89991253513657,4.78265491984014,0.956,0.912,0,0
"16318","PAPOLA",10914,"ENSG00000090060","Endothelial",0.414,0.79,1.36947738334724,0.949249387107748,0.381,0.238,1.78789011144186e-13,8.98969026934083e-09
"16319","PAPOLG",64895,"ENSG00000115421","Endothelial",0.271,0.549,1.59419670736608,1.10501295296874,0.379,0.242,8.80103758708614e-07,0.0442524970916278
"16320","PAPPA",5069,"ENSG00000182752","OPC",0.422,0.396,1.44700493237227,1.00298738913017,0.533,0.0660000000000001,7.62825383029977e-10,3.83556230841303e-05
"16321","PAPPA",5069,"ENSG00000182752","PVALB",0.722,0.376,1.70300562521888,1.1804335475982,0.722,0.444,0,0
"16322","PAPPA",5069,"ENSG00000182752","SST",0.743,0.378,2.41333539932084,1.67279662778475,0.746,0.492,0,0
"16323","PAPPA2",60676,"ENSG00000116183","Astrocyte",0.31,0.311,1.39470168777767,0.966733542605282,0.508,0.016,6.05797370541572e-10,3.04600975882008e-05
"16324","PAPSS2",9060,"ENSG00000198682","LAMP5",0.72,0.39,1.92077566698496,1.33138023805877,0.722,0.444,0,0
"16325","PAPSS2",9060,"ENSG00000198682","L4 IT",0.652,0.386,1.66270314107079,1.15249799434138,0.673,0.346,0,0
"16326","PAPSS2",9060,"ENSG00000198682","Endothelial",0.471,0.407,2.55202544442604,1.76892924152114,0.564,0.128,0.00258378305690995,1
"16327","PAPSS2",9060,"ENSG00000198682","L5/6 NP",0.811,0.4,1.60413104778046,1.1118989130177,0.763,0.526,1.40657453313846e-176,7.07239741007349e-172
"16328","PAPSS2",9060,"ENSG00000198682","Pericyte",0.406,0.407,2.24907007000836,1.55893657790805,0.528,0.056,NA,NA
"16329","PAQR4",124222,"ENSG00000162073","Oligodendrocyte",0.278,0.213,3.15167233769892,2.18457279492478,0.551,0.102,3.19931171598174e-254,1.60864592391278e-249
"16330","PAQR5",54852,"ENSG00000137819","Microglia",0.22,0.16,3.72372614344219,2.58109027750432,0.538,0.0760000000000001,9.55030612597429e-81,4.80198942320113e-76
"16331","PAQR5",54852,"ENSG00000137819","Endothelial",0.357,0.16,5.42710119729714,3.76177989352001,0.622,0.244,1.18190627022438e-71,5.94274291731523e-67
"16332","PAQR6",79957,"ENSG00000160781","Astrocyte",0.437,0.067,3.80871968696073,2.64000331255999,0.691,0.382,3.33294514748188e-315,1.67583814960537e-310
"16333","PAQR6",79957,"ENSG00000160781","Oligodendrocyte",0.306,0.066,3.57177827371319,2.47576804000956,0.624,0.248,8.01153503249962e-282,4.02827992969113e-277
"16334","PAQR7",164091,"ENSG00000182749","Microglia",0.18,0.333,1.76706124889519,1.22483352254844,0.429,0.142,8.850166784729e-29,4.44995236102959e-24
"16335","PAQR7",164091,"ENSG00000182749","VLMC",0.455,0.331,2.3481692222979,1.62762687591343,0.555,0.11,NA,NA
"16336","PAQR8",85315,"ENSG00000170915","Pericyte",0.219,0.434,1.28381420032924,0.889872193321029,0.397,0.206,0.0244116996199391,1
"16337","PAQR8",85315,"ENSG00000170915","Astrocyte",0.744,0.425,2.55643947589445,1.77198881498838,0.738,0.476,4.08225676095056e-240,2.05259952197355e-235
"16338","PAQR8",85315,"ENSG00000170915","Endothelial",0.4,0.433,1.82085002740411,1.26211706271766,0.526,0.052,3.53759303435495e-05,1
"16339","PAQR8",85315,"ENSG00000170915","VLMC",0.636,0.433,1.74958656363711,1.21272099373062,0.665,0.33,NA,NA
"16340","PAQR8",85315,"ENSG00000170915","Oligodendrocyte",0.722,0.421,3.31281086599179,2.29626551149056,0.739,0.478,0,0
"16341","PAQR8",85315,"ENSG00000170915","Microglia",0.372,0.434,1.70223897078864,1.17990214324141,0.487,0.026,4.21395001420592e-13,2.11881620664288e-08
"16342","PARD3",56288,"ENSG00000148498","Pericyte",0.969,0.753,4.34284429748311,3.01023028041126,0.888,0.776,2.15731140746936e-29,1.08471774878967e-24
"16343","PARD3",56288,"ENSG00000148498","VLMC",0.909,0.753,4.07295285080029,2.82315578508581,0.897,0.794,3.31715288580708e-12,1.66789764251266e-07
"16344","PARD3",56288,"ENSG00000148498","VIP",0.924,0.74,1.99877306891047,1.38544391729444,0.796,0.592,0,0
"16345","PARD3",56288,"ENSG00000148498","LAMP5",0.92,0.744,1.18097759888734,0.818591292973212,0.765,0.53,0,0
"16346","PARD3",56288,"ENSG00000148498","OPC",0.934,0.751,2.73701636780647,1.89715517849148,0.817,0.634,0,0
"16347","PARD3",56288,"ENSG00000148498","Endothelial",0.714,0.754,2.38308743257464,1.65183033491695,0.641,0.282,4.08279307562093e-16,2.05286918635296e-11
"16348","PARD3",56288,"ENSG00000148498","Astrocyte",0.997,0.747,3.72065460366463,2.57896124836752,0.949,0.898,0,0
"16349","PARD3B",117583,"ENSG00000116117","Astrocyte",0.992,0.712,4.77254192028636,3.30807397615063,0.969,0.938,0,0
"16350","PARD3B",117583,"ENSG00000116117","VLMC",0.909,0.719,3.72605856531572,2.58270698914983,0.827,0.654,6.86585763678954e-10,3.45222187835415e-05
"16351","PARD3B",117583,"ENSG00000116117","Microglia",0.808,0.717,1.3197946871427,0.914811966310966,0.616,0.232,6.68111070057458e-21,3.3593292713559e-16
"16352","PARD3B",117583,"ENSG00000116117","Pericyte",0.875,0.718,3.43740312166402,2.38262628222938,0.806,0.612,2.30637221945418e-20,1.15966701566376e-15
"16353","PARD3B",117583,"ENSG00000116117","Endothelial",0.843,0.718,3.77141315400873,2.61414439442785,0.781,0.562,2.11333007034854e-44,1.06260349267195e-39
"16354","PARD3B",117583,"ENSG00000116117","OPC",0.849,0.716,2.04134871807549,1.41495510847369,0.686,0.372,1.26121123856165e-131,6.34149622861181e-127
"16355","PARD3B",117583,"ENSG00000116117","Oligodendrocyte",0.804,0.715,1.61214002196038,1.11745031088969,0.642,0.284,1.97798891222783e-158,9.94552604957275e-154
"16356","PARD6G",84552,"ENSG00000178184","OPC",0.172,0.201,1.75780620666695,1.21841841612197,0.489,0.022,4.28137964422694e-09,0.000215272049891375
"16357","PARD6G",84552,"ENSG00000178184","VLMC",0.455,0.2,3.17673534399009,2.20194514707186,0.648,0.296,0.0224946914337669,1
"16358","PARD6G",84552,"ENSG00000178184","Pericyte",0.188,0.201,4.2176234906646,2.92343383121756,0.509,0.018,1.34033729035403e-08,0.00067393499296291
"16359","PARG",8505,"ENSG00000227345","VLMC",0.545,0.701,1.36365755866117,0.945215392035257,0.419,0.162,NA,NA
"16360","PARL",55486,"ENSG00000283765, ENSG00000175193","Microglia",0.371,0.593,1.34977219563501,0.935590791802614,0.391,0.218,6.47863333788025e-33,3.25752162861957e-28
"16361","PARL",55486,"ENSG00000283765, ENSG00000175193","Pericyte",0.312,0.589,1.55400008087681,1.07715077464969,0.357,0.286,0.00679072000668882,1
"16362","PARM1",25849,"ENSG00000169116","L4 IT",0.863,0.554,1.44062079672841,0.998562243508315,0.727,0.454,0,0
"16363","PARM1",25849,"ENSG00000169116","VIP",0.802,0.56,1.39865115638348,0.969471105634113,0.693,0.386,1.38570591689094e-319,6.96746792071936e-315
"16364","PARN",5073,"ENSG00000140694, ENSG00000274829","Endothelial",1,0.998,1.1366956315376,0.787897372155095,0.467,0.0659999999999999,NA,NA
"16365","PARP1",142,"ENSG00000143799","Endothelial",0.2,0.492,1.50614993075347,1.04398357800232,0.361,0.278,1.33621121723002e-06,0.0671860362135426
"16366","PARP10",84875,"ENSG00000178685","Astrocyte",0.233,0.073,3.01187851035508,2.08767509764172,0.584,0.168,5.32803798077959e-111,2.67899077711579e-106
"16367","PARP10",84875,"ENSG00000178685","VLMC",0.364,0.077,5.9202198060194,4.10358366683749,0.651,0.302,4.82356575879547e-05,1
"16368","PARP11",57097,"ENSG00000111224","Endothelial",0.243,0.482,1.19615161212675,0.829109117467889,0.381,0.238,0.000187265021389637,1
