"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"3356","CXorf36",79742,"ENSG00000147113","Endothelial",0.629,0.125,7.0631904602401,4.89583055327333,0.787,0.574,4.01917246393793e-181,2.02088010659263e-176
"3357","CXorf38",159013,"ENSG00000185753","Microglia",0.147,0.209,2.16658394188063,1.50176155076101,0.471,0.0580000000000001,3.39281195302657e-10,1.70593977810129e-05
"3358","CXorf38",159013,"ENSG00000185753","Pericyte",0.125,0.208,3.46416474363023,2.40117602504246,0.456,0.088,NA,NA
"3359","CXorf57",55086,"ENSG00000147231","OPC",0.194,0.15,2.51448264184649,1.74290655376282,0.528,0.056,8.55241799039419e-26,4.3002412897501e-21
"3360","CXorf57",55086,"ENSG00000147231","Oligodendrocyte",0.127,0.152,1.67459498969429,1.16074079568641,0.49,0.02,7.73725867932819e-11,3.89037103655301e-06
"3361","CXorf58",254158,"ENSG00000165182","Pericyte",0.375,0.229,5.35691902683226,3.7131333199367,0.576,0.152,0.00211498355500681,1
"3362","CXXC1",30827,"ENSG00000154832","Astrocyte",0.179,0.287,1.16065508785482,0.804504801749125,0.458,0.084,4.15021978695784e-57,2.08677201108027e-52
"3363","CXXC4",80319,"ENSG00000168772","OPC",0.344,0.452,1.11299406494518,0.771468698096692,0.469,0.0620000000000001,9.95639359806663e-26,5.00617426504388e-21
"3364","CXXC5",51523,"ENSG00000171604","Oligodendrocyte",0.332,0.463,1.24796705019095,0.865024842271568,0.46,0.08,1.11290830167398e-81,5.59581423164692e-77
"3365","CXXC5",51523,"ENSG00000171604","Pericyte",0.281,0.458,1.44703251098122,1.00300650516522,0.442,0.116,0.00233494742059275,1
"3366","CYB561A3",220002,"ENSG00000162144","Microglia",0.137,0.171,2.27532171628078,1.57713283250684,0.487,0.026,5.73613723421647e-20,2.88418716273638e-15
"3367","CYB561D1",284613,"ENSG00000174151","VLMC",0.091,0.276,2.26592666460221,1.57062067892463,0.42,0.16,0.00757322561695728,1
"3368","CYB561D2",11068,"ENSG00000271858, ENSG00000114395","Endothelial",0.071,0.185,1.54000329570744,1.06744894247264,0.445,0.11,0.00285337741917244,1
"3369","CYB561D2",11068,"ENSG00000271858, ENSG00000114395","VLMC",0.091,0.185,2.35811354164065,1.63451975282844,0.461,0.078,0.0425006605214723,1
"3370","CYB561D2",11068,"ENSG00000271858, ENSG00000114395","Microglia",0.084,0.187,2.12054684780988,1.4698510688047,0.453,0.094,9.02607054363711e-41,4.53839853004617e-36
"3371","CYB5A",1528,"ENSG00000166347","VLMC",0.273,0.286,1.16500726447357,0.807521500701707,0.489,0.022,NA,NA
"3372","CYB5A",1528,"ENSG00000166347","Endothelial",0.243,0.286,1.99352173719394,1.38180397152094,0.496,0.00800000000000001,0.00116159677497571,1
"3373","CYB5B",80777,"ENSG00000103018","Endothelial",0.457,0.694,1.17094707711435,0.811638665086724,0.396,0.208,0.000225150225672218,1
"3374","CYB5D1",124637,"ENSG00000182224","Endothelial",0.071,0.176,3.37363447666408,2.33842522573953,0.452,0.096,1.68111783553885e-06,0.0845282858887289
"3375","CYB5D2",124936,"ENSG00000167740","VLMC",0.273,0.39,1.90724978315345,1.32200480981638,0.443,0.114,NA,NA
"3376","CYB5R3",1727,"ENSG00000100243","Oligodendrocyte",0.337,0.442,1.48543938262558,1.02962811995963,0.458,0.084,1.44062243448076e-35,7.24359366281271e-31
"3377","CYB5R3",1727,"ENSG00000100243","Endothelial",0.371,0.438,1.74670914942124,1.2107265221796,0.472,0.056,NA,NA
"3378","CYB5R3",1727,"ENSG00000100243","VLMC",0.455,0.438,1.70832901833796,1.18412344252969,0.509,0.018,NA,NA
"3379","CYB5R3",1727,"ENSG00000100243","Pericyte",0.469,0.438,2.7986075945817,1.93984696367795,0.541,0.0820000000000001,0.0344798307398263,1
"3380","CYB5R4",51167,"ENSG00000065615","VLMC",0.364,0.624,1.35554289630554,0.93959073670224,0.384,0.232,NA,NA
"3381","CYB5R4",51167,"ENSG00000065615","Microglia",0.331,0.628,1.35486111399977,0.939118161219243,0.369,0.262,7.78937309006413e-64,3.91657468341514e-59
"3382","CYB5RL",606495,"ENSG00000215883","Microglia",0.173,0.239,1.51582210441518,1.05068781790583,0.464,0.072,4.91483084076971e-06,0.247122609504742
"3383","CYB5RL",606495,"ENSG00000215883","Endothelial",0.129,0.238,2.372374277681,1.64440454180752,0.444,0.112,NA,NA
"3384","CYBA",1535,"ENSG00000051523","VLMC",0.182,0.03,1.40747506429206,0.975587372522472,0.577,0.154,NA,NA
"3385","CYBA",1535,"ENSG00000051523","Microglia",0.613,0.021,7.31031698737605,5.06712560879918,0.802,0.604,0,0
"3386","CYBA",1535,"ENSG00000051523","Pericyte",0.562,0.03,4.92351045453665,3.41271739001949,0.771,0.542,4.58179584929493e-24,2.30377277098398e-19
"3387","CYBB",1536,"ENSG00000165168","Microglia",0.581,0.044,7.65593027683923,5.30668648595463,0.778,0.556,0,0
