X1,gene,entrez_id,ensembl_id,class,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,avg_expr,top_log2FC,bretigea_ranking,dan_ranking,bretigea_ranking_best
1698,LINC01141,339505,ENSG00000236963,Non-neuronal,0.19,0.171,3.75002547724624,2.5993195865811898,0.515,0.03,5.03982657292678e-131,2.53407519913332e-126,0.7344364635950408,0.5695367970779655,784,659,538
3290,RGL3,57139,ENSG00000205517,Non-neuronal,0.345,0.263,3.94921077863746,2.7373843166495,0.563,0.126,0,0,0.7050269548038345,1.8547016922073967,554.5,347,539
1172,GAREML,150946,ENSG00000157833,Non-neuronal,0.328,0.207,3.226348312682,2.23633423643986,0.574,0.148,2.0220788428195e-299,1.01672146295807e-294,0.7018440312316192,1.4068579785698319,685.5,507.5,540
2467,LRRC3C,100505591,ENSG00000204913,Non-neuronal,0.166,0.109,3.37243641487349,2.33759479258725,0.533,0.0660000000000001,4.24165919973713e-287,2.13274866221983e-282,0.3669436550116503,1.5975139216206595,941,467,542
3346,ROBO3,64221,ENSG00000154134,Non-neuronal,0.185,0.116,2.36120928828543,1.636665560887,0.539,0.0780000000000001,7.14907253668606e-152,3.59462516217112e-147,0.7505248762988688,0.8573618790659638,925,815,542
4151,ZFHX3,463,ENSG00000140836,Non-neuronal,0.698,0.523,3.3452383987574,2.31874256439956,0.662,0.324,0,0,2.5384137573307983,1.1263301572867788,232,529.5,542
634,CNKSR3,154043,ENSG00000153721,Non-neuronal,0.494,0.371,3.42677074340409,2.37525647921585,0.596,0.192,0,0,1.486632772510645,1.0451726117006577,388,539,544
2310,LOC105377632,105377632,NA,Non-neuronal,0.635,0.561,3.9081240780236,2.70890518596049,0.615,0.23,0,0,2.3287338812175764,1.1284822257289329,209.5,472,545
3331,RNF135,84282,ENSG00000181481,Non-neuronal,0.286,0.203,3.2831630890537302,2.27571523849607,0.551,0.102,1.57666587032031e-203,7.92763366255756e-199,0.681178890460113,1.346510087179777,695,503.5,546
1738,LITAF,9516,ENSG00000189067,Non-neuronal,0.497,0.396,4.34037272148235,3.00851711447479,0.595,0.19,0,0,1.1181488476954682,1.5338306087561728,357,360,547
1613,LCP1,3936,ENSG00000136167,Non-neuronal,0.2,0.13,3.47643195663235,2.40967900914821,0.539,0.0780000000000001,1.74653558288468e-97,8.78175556430245e-93,0.4164350526111808,1.3012948792057315,900,486,549
3011,PIP4K2A,5305,ENSG00000150867,Non-neuronal,0.844,0.725,4.12025187223408,2.85594096843589,0.741,0.482,0,0,4.667027151079755,0.8766505721328832,140,502,549
3328,RNF125,54941,ENSG00000101695,Non-neuronal,0.571,0.412,4.11221080132362,2.85036732280563,0.626,0.252,0,0,1.2175827105197288,1.5289510300090523,340,374,549
852,DOCK2,1794,ENSG00000134516,Non-neuronal,0.486,0.38,4.65572692489571,3.22710399144849,0.583,0.166,0,0,1.065163579400395,1.3044713993009713,377,354,551
2903,PARD3B,117583,ENSG00000116117,Non-neuronal,0.86,0.703,4.12092329655661,2.85640636431201,0.749,0.498,0,0,3.372839476128359,1.0286539578115552,148.5,471,552
3595,SLCO1B1,10599,ENSG00000134538,Non-neuronal,0.255,0.252,4.59017865862491,3.18166939549229,0.517,0.034,0,0,0.6158006481392617,1.729584504416564,592.5,308,553
3160,PTAFR,5724,ENSG00000169403,Non-neuronal,0.418,0.338,4.38705386881176,3.04087402013148,0.571,0.142,0,0,0.9016008838862106,1.561457252083593,437.5,351,554
2439,LPAR5,57121,ENSG00000184574,Non-neuronal,0.327,0.222,4.32508984845491,2.99792383412496,0.567,0.134,0,0,0.5487729061887904,1.7555466591313897,658,325.5,555
225,ARHGEF10,9639,ENSG00000104728,Non-neuronal,0.646,0.474,2.97766504179933,2.06396012837512,0.662,0.324,0,0,2.8566278464387245,1.0124305366984232,278,636,556
524,CD4,920,ENSG00000010610,Non-neuronal,0.252,0.193,3.8256202682382,2.65171790282229,0.538,0.0760000000000001,9.27616087426473e-243,4.66414644918905e-238,0.5427326108944511,1.5027461766839125,734,414.5,557
214,ARHGAP24,83478,ENSG00000138639,Non-neuronal,0.787,0.803,4.79426894800025,3.32313400415248,0.604,0.208,0,0,3.5443136691991537,0.9451818836215466,122,429,558
351,BNC2,54796,ENSG00000173068,Non-neuronal,0.59,0.5,5.51092567819506,3.81988259611631,0.603,0.206,0,0,1.2615010103317672,1.4039179908506192,260,282,559
1638,LIMD1,8994,ENSG00000144791,Non-neuronal,0.309,0.239,3.184246401826,2.20715141563384,0.551,0.102,1.13797673588413e-299,5.72186082569898e-295,0.8515849521080184,1.2473300582897702,615,538,560.5
2621,MRO,83876,ENSG00000134042,Non-neuronal,0.15,0.091,2.88961774905922,2.00293039565637,0.532,0.0640000000000001,2.03261538318105e-131,1.02201934081726e-126,0.4110327030419679,1.599473044010831,980,543,560.5
3637,SNX22,79856,ENSG00000157734,Non-neuronal,0.339,0.31,3.83768366718515,2.66007961379034,0.553,0.106,0,0,1.0811806822514456,1.0439529844200295,478.5,498.5,562
3318,RIN2,54453,ENSG00000132669,Non-neuronal,0.87,0.582,3.58276530724849,2.48338367132728,0.801,0.602,0,0,3.901147036389024,0.7651215184004228,212,598,563
3314,RHOU,58480,ENSG00000116574,Non-neuronal,0.602,0.466,3.63627101084158,2.5204709989167,0.625,0.25,0,0,1.7755540911855703,1.1623449345574857,297,491,564
773,DBI,1622,ENSG00000155368,Non-neuronal,0.304,0.257,2.75065552162243,1.90660911950424,0.547,0.0940000000000001,3.77165974e-316,1.8964282336596e-311,1.5247774013518272,0.6012438313430019,592.5,796,565
1769,LOC100505774,100505774,NA,Non-neuronal,0.195,0.125,3.15575715506887,2.18740417456786,0.54,0.0800000000000001,1.63464329344766e-188,8.21914994378417e-184,0.3851265083264973,1.7084416649395404,945,482.5,566
1342,HPGDS,27306,ENSG00000163106,Non-neuronal,0.182,0.211,4.80558493121268,3.33097764601143,0.493,0.014,0,0,0.5274833998264503,1.2389657996650996,696.5,355.5,567
3618,SMOX,54498,ENSG00000088826,Non-neuronal,0.221,0.149,2.64843792390883,1.83575727984544,0.541,0.0820000000000001,1.51368420964892e-128,7.61095557453572e-124,0.6839848785091265,0.8716460025480095,892.5,738,568
1950,LOC102723944,102723944,NA,Non-neuronal,0.173,0.113,2.77155261113764,1.92109387818361,0.534,0.0680000000000001,1.19048423911707e-159,5.98587380270456e-155,0.4544862227640076,1.5374320280912732,965,576,569
3260,RBP7,116362,ENSG00000162444,Non-neuronal,0.188,0.142,3.44070899380497,2.38491773818316,0.529,0.0580000000000001,3.17185640787105e-259,1.59484112044164e-254,0.35976207017679646,1.7047813721589138,915,440.5,570
2584,MIR219A2,407003,ENSG00000284185,Non-neuronal,0.256,0.001,1.69788058113733,1.17688113774282,0.628,0.256,0,0,0.5140192889254112,8.669635017982147,1075.5,750,571
228,ARHGEF26,26084,ENSG00000114790,Non-neuronal,0.359,0.313,2.9255585851216,2.02784268483998,0.547,0.0940000000000001,8.70656444545819e-271,4.37774766882083e-266,1.4869847072161422,0.8462944110956707,495,687.5,572
468,CARD8,22900,ENSG00000105483,Non-neuronal,0.325,0.265,3.29899101420558,2.2866863201892,0.544,0.0880000000000001,2.90569094710852e-198,1.46101046511564e-193,0.9478332082692656,1.0659319559515144,594,557,573
285,ATP13A5,344905,ENSG00000187527,Non-neuronal,0.184,0.151,2.87138976436506,1.99029571945833,0.522,0.044,2.34988086049135e-139,1.18154359546366e-134,0.5659939378062516,1.0928095086363048,903.5,628,574
545,CDH23,64072,ENSG00000107736,Non-neuronal,0.389,0.282,3.85828526337508,2.67435955210442,0.575,0.15,0,0,0.8041390831030878,1.3975767533221273,559,422.5,575
2980,PHF21B,112885,ENSG00000056487,Non-neuronal,0.428,0.31,3.34767725828194,2.32043305300278,0.589,0.178,0,0,1.278556350978153,0.8121895824864831,502,611,576
3844,TF,7018,ENSG00000091513,Non-neuronal,0.701,0.692,4.42787169431808,3.06916678079777,0.627,0.254,0,0,3.8561103204857945,0.6562099665233516,185,547,577
1612,LCNL1,401562,ENSG00000214402,Non-neuronal,0.161,0.093,2.49564857052877,1.72985177033047,0.538,0.0760000000000001,3.23704004228747e-248,1.62761610366256e-243,0.523632969771603,1.2181047834441745,1017,695,578
3620,SMTN,6525,ENSG00000183963,Non-neuronal,0.209,0.13,3.12699323378215,2.16746654362612,0.546,0.0920000000000001,2.43373875369358e-232,1.22370818274467e-227,0.5334658867700373,0.8507222333230213,960,648,579
3674,SPATA22,84690,ENSG00000141255,Non-neuronal,0.569,0.451,3.92712754404088,2.72207738485123,0.621,0.242,0,0,1.282878918232576,1.556417071652016,335,391,580
3932,TMPRSS4.AS1,100526771,ENSG00000255274,Non-neuronal,0.154,0.118,3.81957300668288,2.64752626052511,0.522,0.044,3.7278321681706e-207,1.87439129247786e-202,0.2696333471952666,1.608213022965394,982,399,581
3703,SRGAP1,57522,ENSG00000196935,Non-neuronal,0.726,0.535,3.06596332287516,2.12516383295111,0.682,0.364,0,0,2.9472954448583026,0.9762521106787325,265,626.5,582
567,CERS2,29956,ENSG00000143418,Non-neuronal,0.218,0.191,2.71663646331857,1.88302890515561,0.522,0.044,3.93010251452513e-149,1.97609484532838e-144,0.8845721794263381,0.7321374373369646,787.5,762,583
3801,TANC1,85461,ENSG00000115183,Non-neuronal,0.781,0.534,3.28210249302244,2.27498008934727,0.727,0.454,0,0,2.8287571748361553,0.8348435841956973,270,619,584
709,CREB3L2,64764,ENSG00000182158,Non-neuronal,0.434,0.335,2.90564286578442,2.01403816013259,0.574,0.148,1.41763466346414e-234,7.12800885136406e-230,1.4337956333451285,1.0034003553691522,485,650,585
1740,LMCD1.AS1,100288428,ENSG00000227110,Non-neuronal,0.635,0.47,2.92127766265438,2.02487537550163,0.657,0.314,0,0,3.123817860785762,0.7368804584095108,324,726,586
302,B2M,567,ENSG00000166710,Non-neuronal,0.61,0.368,2.90012422818951,2.01021293204315,0.664,0.328,0,0,3.135095255328034,0.3345828295845379,445,897,587
523,CD38,952,ENSG00000004468,Non-neuronal,0.378,0.287,4.25422289749836,2.94880260687455,0.568,0.136,0,0,0.6756978396746168,1.6988003828807956,576,343,588
1460,ITGAM,3684,ENSG00000169896,Non-neuronal,0.379,0.326,4.84949161740335,3.36141144175222,0.552,0.104,0,0,0.7294132494347854,1.5306610793301887,506.5,314,589
3615,SMO,6608,ENSG00000128602,Non-neuronal,0.183,0.129,2.86614825832083,1.98666258432189,0.532,0.0640000000000001,2.40071509472391e-166,1.20710355677813e-161,0.4275407153407806,1.4169000651438157,994,574,590
3364,RRBP1,6238,ENSG00000125844,Non-neuronal,0.294,0.224,2.52834126726296,1.75251262089668,0.55,0.1,1.03596134825549e-240,5.20891725516344e-236,1.1070344268557293,0.7851412193838438,701,786,591
1333,HNF4G,3174,ENSG00000164749,Non-neuronal,0.315,0.241,3.66658102185806,2.54148029759552,0.555,0.11,0,0,0.622207636668425,1.6246921953353874,677.5,416.5,592
1624,LGALS3BP,3959,ENSG00000108679,Non-neuronal,0.2,0.09,3.06895836038561,2.12723983475716,0.558,0.116,1.84004401049978e-179,9.25192528919395e-175,0.7601456595778773,0.18692395028009173,1055,952,593
224,ARHGEF1,9138,ENSG00000076928,Non-neuronal,0.364,0.285,2.71135051671532,1.87936496617098,0.56,0.12,2.40484775828074e-293,1.20918150134114e-288,1.2615307141250123,0.9245498036449739,591,712,594
930,EMP2,2013,ENSG00000213853,Non-neuronal,0.256,0.191,3.58565458620669,2.48538636689101,0.542,0.0840000000000001,3.26528420718851e-208,1.64181755221646e-203,0.48800164188122097,1.5014700025597312,804,457,595
626,CMTM7,112616,ENSG00000153551,Non-neuronal,0.193,0.157,3.73315910803894,2.58762871031887,0.524,0.048,9.95105975203013e-188,5.00349235391827e-183,0.3857631539123735,1.1957348049684025,937,477,596
3811,TBC1D2,55357,ENSG00000095383,Non-neuronal,0.323,0.281,2.99971399285019,2.07924329663032,0.539,0.0780000000000001,1.2802175711425e-242,6.43706196946161e-238,1.0896156976784712,0.9654629797683892,600.5,642,597
1060,FBLN1,2192,ENSG00000077942,Non-neuronal,0.353,0.261,3.73958162463948,2.59208045959263,0.566,0.132,0,0,0.6559428054593204,1.6575635429741642,629,400.5,598
203,ARAP1,116985,ENSG00000186635,Non-neuronal,0.385,0.309,2.75901814723236,1.91240564986783,0.561,0.122,1.26487034905929e-246,6.35989460210502e-242,1.4490169750722368,0.8163862110872186,546.5,727.5,599
300,AXL,558,ENSG00000167601,Non-neuronal,0.533,0.369,3.65713084631437,2.53492993506161,0.621,0.242,0,0,0.9777945812185798,1.5905796029443011,463,432,600
2763,NLRP1,22861,ENSG00000091592,Non-neuronal,0.255,0.231,4.28826127334848,2.9723962111259,0.523,0.046,8.69120100164141e-288,4.37002277563532e-283,0.5536799038160379,1.3004748921585394,702.5,386,601
1515,KCNJ2,3759,ENSG00000123700,Non-neuronal,0.224,0.134,2.44414450806953,1.69415187464947,0.549,0.0980000000000001,4.1928193366052e-83,2.10819149063846e-78,0.859362367182111,0.4093558528639819,1003,963.5,602
4055,USP54,159195,ENSG00000166348,Non-neuronal,0.675,0.567,3.31406089028513,2.29713196230512,0.639,0.278,0,0,2.45666988542181,0.9701262847170546,269,578.5,603
1921,LOC101929796,101929796,ENSG00000286106,Non-neuronal,0.256,0.128,2.19040341569506,1.5182719518779,0.568,0.136,1.99977540707598e-165,1.00550707243187e-160,0.5871071179548004,1.3837470368700278,1018.5,748.5,604
3839,TESK2,10420,ENSG00000070759,Non-neuronal,0.72,0.599,3.41907074429206,2.36991924654103,0.651,0.302,0,0,2.276418207430628,1.1022499111272681,251,523,605
1665,LINC00673,100499467,NA,Non-neuronal,0.632,0.583,3.38939093717353,2.34934677191726,0.604,0.208,0,0,2.634491020475785,0.8681960172969087,262,590,606
1559,KIF6,221458,ENSG00000164627,Non-neuronal,0.608,0.53,3.45401968447414,2.3941440058918,0.601,0.202,0,0,2.0045506512841915,1.0267421788976017,302,541.5,607
1881,LOC101928767,101928767,ENSG00000258733,Non-neuronal,0.436,0.416,3.6011127698587,2.49610116330597,0.546,0.0920000000000001,0,0,1.2180028843626565,1.2435311132851203,411,484,608
3754,SUCLG2.AS1,101927111,ENSG00000241316,Non-neuronal,0.397,0.327,2.86530146279835,1.98607563039296,0.561,0.122,1.13287644707577e-238,5.69621606354166e-234,1.4561454058200214,0.8078129399229423,524,713,609
1009,FAM102A,399665,ENSG00000167106,Non-neuronal,0.404,0.319,2.89524372732526,2.00683002662937,0.566,0.132,3.23077761880321e-290,1.62446729451044e-285,1.2837326221884873,0.9521241086114831,542,664.5,610
3538,SLC25A13,10165,ENSG00000004864,Non-neuronal,0.7,0.585,3.1885353551185,2.21012429151609,0.659,0.318,0,0,3.218507333031422,0.8197923358894391,264,645,611
2662,MYO10,4651,ENSG00000145555,Non-neuronal,0.914,0.846,3.94640790089608,2.73544150984561,0.724,0.448,0,0,2.855492528191385,1.215703024147973,160,456,612
3447,SEMA6A,57556,ENSG00000092421,Non-neuronal,0.624,0.434,2.7657979775585,1.91710507014308,0.664,0.328,0,0,3.149105539754691,0.5565027906687519,389,818,613
737,CTSH,1512,ENSG00000103811,Non-neuronal,0.202,0.162,2.77252540012605,1.9217681641282,0.524,0.048,1.57028191190007e-76,7.89553448122473e-72,0.6228150937497886,0.8756376521692721,931,707,614
98,ADHFE1,137872,ENSG00000147576,Non-neuronal,0.32,0.259,2.52251739218099,1.74847581830368,0.546,0.0920000000000001,7.3099395976687e-173,3.6755107291038e-168,1.3012218637716546,0.7474765934205645,646,799,615
1206,GLTP,51228,ENSG00000139433,Non-neuronal,0.382,0.328,2.89454127394498,2.00634312304935,0.552,0.104,6.65947340236989e-285,3.3484498214456e-280,1.3876713292431784,0.8469046573806156,526.5,691,616
836,DNAH11,8701,ENSG00000105877,Non-neuronal,0.561,0.368,3.32118548928465,2.30207035801425,0.642,0.284,0,0,1.0666208433558209,1.4288388946785675,477,489,617
858,DPF3,8110,ENSG00000205683,Non-neuronal,0.622,0.449,2.50130610657513,1.73377327548992,0.641,0.282,0,0,2.307304865523411,1.1029314385443982,376,716,618
921,ELN,2006,ENSG00000049540,Non-neuronal,0.454,0.328,3.18677670246434,2.20890528638728,0.595,0.19,0,0,1.2851034241071089,0.8022289525971134,531.5,657,619
959,EPHX1,2052,ENSG00000143819,Non-neuronal,0.331,0.221,2.75043823903531,1.90645851069159,0.569,0.138,5.59084750332208e-295,2.81113403314537e-290,0.8344175713664498,1.028583537421939,738.5,676.5,620
1011,FAM107A,11170,ENSG00000168309,Non-neuronal,0.288,0.203,2.88511821458714,1.99981155602322,0.554,0.108,3.30961321321085e-200,1.66410661973455e-195,1.136004077841894,0.31756991400553325,793.5,909.5,621
1770,LOC100506047,100506047,ENSG00000230587,Non-neuronal,0.193,0.132,2.99305915883765,2.07463051719744,0.536,0.0720000000000001,1.12420299383696e-138,5.65260507331162e-134,0.37886131918184457,1.4211460662720115,1022,548.5,622
2842,OLR1,4973,ENSG00000173391,Non-neuronal,0.155,0.136,3.22508990099977,2.23546197193034,0.513,0.026,3.19856972085842e-93,1.60827284134482e-88,0.6010091509614142,0.49367887347529926,1014,760,623
4010,TTLL4,9654,ENSG00000135912,Non-neuronal,0.318,0.252,2.73197083857454,1.89365788412993,0.546,0.0920000000000001,1.36880046754631e-169,6.88246563086962e-165,0.9822636986236081,1.0201139257503447,671,685.5,624
1445,IRAK3,11213,ENSG00000090376,Non-neuronal,0.182,0.122,3.67033895897593,2.5440851011135,0.534,0.0680000000000001,6.5695028929693e-157,3.30321174961389e-152,0.6137384908224622,0.27305087007989515,1042,802,625
3496,SHC4,399694,ENSG00000185634,Non-neuronal,0.367,0.314,2.9795624043345,2.06527527986686,0.546,0.0920000000000001,6.44452347385344e-211,3.24037084788825e-206,1.2188649188502392,0.8955156290793185,562,663,626
4146,ZDHHC9,51114,ENSG00000188706,Non-neuronal,0.41,0.354,2.92676613443786,2.02867969424393,0.553,0.106,7.05383957519189e-207,3.54674107680223e-202,1.5528976803352017,0.7623844793829184,503,715,627
85,ADD3.AS1,100505933,ENSG00000203876,Non-neuronal,0.283,0.213,2.51219712511678,1.74132235428549,0.544,0.0880000000000001,2.86857001264953e-113,1.44234568806031e-108,0.9376499491100655,0.8444464415259928,767.5,774,628
3591,SLC9A9,285195,ENSG00000181804,Non-neuronal,0.85,0.623,2.88804164239576,2.00183792176633,0.761,0.522,0,0,4.5271298024364786,0.872974042602187,246,690,629
2460,LRRC1,55227,ENSG00000137269,Non-neuronal,0.441,0.354,2.66980296113071,1.85056639515834,0.575,0.15,3.34473707125628e-278,1.68176724679837e-273,1.703817260952432,0.7854866843694083,511,758,630
1634,LIFR,3977,ENSG00000113594,Non-neuronal,0.627,0.511,2.70203080338595,1.8729050331531,0.646,0.292,0,0,3.2303672218246247,0.8024286380661291,333,744,631
3191,PTPRZ1,5803,ENSG00000106278,Non-neuronal,0.603,0.545,3.87643091743343,2.68693716105439,0.601,0.202,0,0,3.236960685619588,0.4011793731008646,312,717,632
1318,HLA.B,3106,ENSG00000234745,Non-neuronal,0.314,0.268,3.06372191045482,2.12361020425149,0.541,0.0820000000000001,8.15562757600133e-301,4.10073110148923e-296,1.1867594567599635,0.5739019093087507,651,756,633
1697,LINC01135,100131060,ENSG00000234807,Non-neuronal,0.218,0.17,2.36914278911248,1.64216464461724,0.529,0.0580000000000001,2.66893257361138e-74,1.34196598733754e-69,0.7892869765349932,0.7592408327392051,922,851,634.5
2997,PIEZO2,63895,ENSG00000154864,Non-neuronal,0.693,0.589,3.52393382866191,2.44260479781681,0.638,0.276,0,0,2.1886361012762094,0.9588114625173234,281.5,556,634.5
2295,LOC105377349,105377349,ENSG00000249614,Non-neuronal,0.161,0.179,4.01464339021318,2.78273874687988,0.496,0.00800000000000001,0,0,0.37223769760106146,1.2913242188565626,885,416.5,636
3648,SORBS3,10174,ENSG00000120896,Non-neuronal,0.216,0.168,2.27510094152508,1.57697980310738,0.531,0.0620000000000001,9.56610638531537e-142,4.80993395160042e-137,0.7611322573035887,0.8499652578013244,943,835,637
3740,STK33,65975,ENSG00000130413,Non-neuronal,0.503,0.459,3.19500251459166,2.21460698487114,0.571,0.142,0,0,1.668143476569655,1.0301825726111518,385,587,638
2737,NFIA,4774,ENSG00000162599,Non-neuronal,0.868,0.621,2.53756790381478,1.75890803800863,0.776,0.552,0,0,4.811439357018281,1.0493511001688711,261,719,639
187,AOAH,313,ENSG00000136250,Non-neuronal,0.481,0.448,3.92848658754875,2.72301940202697,0.544,0.0880000000000001,4.07410777539017e-209,2.04850213054393e-204,1.7104304942375914,0.5892023219852822,402,620.5,640
3938,TNC,3371,ENSG00000041982,Non-neuronal,0.171,0.118,3.11427067079059,2.15864793495903,0.528,0.056,1.74292555556634e-48,8.76360398594311e-44,0.44757142566927893,0.7830235582319629,1067,680,641
3121,PRKCH,5583,ENSG00000027075,Non-neuronal,0.363,0.32,4.45759473132399,3.08976922009609,0.54,0.0800000000000001,6.38536548348117e-287,3.21062561874917e-282,0.7272396467153753,1.2670732142471002,574,376,642
2983,PHKG1,5260,ENSG00000164776,Non-neuronal,0.17,0.122,2.70647171731618,1.87598324012295,0.527,0.054,5.35993304344789e-110,2.69502793357604e-105,0.4004127811136733,1.3137946339344464,1062.5,616.5,643
3782,SYPL1,6856,ENSG00000008282,Non-neuronal,0.227,0.202,2.74652934373256,1.90374907093338,0.519,0.038,8.28419634813983e-78,4.16537676580819e-73,0.9089788990639168,0.5635774906749442,817,819.5,644
1314,HIP1,3092,ENSG00000127946,Non-neuronal,0.945,0.893,3.72274173747137,2.58040793928111,0.746,0.492,0,0,3.8576962350684947,0.9650868533051883,175,527,645
229,ARHGEF26.AS1,100507524,ENSG00000243069,Non-neuronal,0.309,0.208,2.51523792839969,1.74343007850768,0.564,0.128,1.25423746472268e-194,6.30643139637211e-190,1.314002218558775,0.2934997931205823,805.5,1005.5,646.5
2778,NPC2,10577,ENSG00000119655,Non-neuronal,0.2,0.171,2.79863108356963,1.93986324500371,0.521,0.042,1.97291767629478e-118,9.92002736817777e-114,0.7784653178731008,0.4838497881073998,933,845,646.5
1117,FOXN2,3344,ENSG00000170802,Non-neuronal,0.632,0.517,2.86348336658087,1.98481542212583,0.634,0.268,0,0,2.8632644941507714,0.7572846655637747,341,732,648
2412,LOC400464,400464,NA,Non-neuronal,0.224,0.16,2.64098054246762,1.8305882169251,0.537,0.0740000000000001,1.12725163419075e-72,5.6679339418745e-68,0.572963563541282,0.9950828564390044,988,711,649
2053,LOC105370577,105370577,NA,Non-neuronal,0.165,0.137,3.00595426278891,2.08356872214428,0.517,0.034,1.4514912510733e-86,7.29824315952164e-82,0.4543107574067455,0.8867080228048092,1052.5,660.5,650
3913,TMEM206,55248,ENSG00000065600,Non-neuronal,0.378,0.323,2.90780750904489,2.0155385765055,0.547,0.0940000000000001,9.74384827833538e-179,4.89930435282981e-174,1.21607714262767,0.8520627989109859,583,687.5,651
3000,PIK3AP1,118788,ENSG00000155629,Non-neuronal,0.333,0.276,4.17800740020717,2.89597404981218,0.544,0.0880000000000001,5.75529561086792e-284,2.8938201861005e-279,0.6167858385648375,1.3562507340646472,660,390,652
442,CA8,767,ENSG00000178538,Non-neuronal,0.298,0.187,2.22626535753729,1.54312955575524,0.565,0.13,5.68797634097803e-144,2.85997138400716e-139,1.2053344631007035,0.36928776305636757,884,1041,653
925,EMC10,284361,ENSG00000161671,Non-neuronal,0.478,0.424,3.20889579864264,2.2242370755398,0.564,0.128,0,0,1.6565529512112276,0.7576286508501635,444,664.5,654
849,DOCK10,55619,ENSG00000135905,Non-neuronal,0.824,0.51,3.31538571086403,2.29805025795413,0.793,0.586,0,0,4.957207032807058,0.2589917936307886,356,857,655
1745,LMOD1,25802,ENSG00000163431,Non-neuronal,0.32,0.239,3.09363981167999,2.14434771313398,0.556,0.112,0,0,0.6586420006538595,1.369079252057275,744.5,536,656
2622,MROH7.TTC4,100527960,ENSG00000271723,Non-neuronal,0.199,0.168,2.50637447193112,1.73728639864648,0.522,0.044,6.36894456319688e-130,3.20236901582102e-125,0.7589037988532351,0.5899898999007213,968,869.5,657
3151,PSD2,84249,ENSG00000146005,Non-neuronal,0.52,0.47,3.07644909926,2.13243201928825,0.569,0.138,0,0,1.9459517173452041,0.8132386496800028,396,670.5,658
2034,LOC105370172,105370172,NA,Non-neuronal,0.315,0.204,2.83546574333394,1.96539508556623,0.566,0.132,1.26744503368122e-192,6.37284037385254e-188,0.6397231102727673,1.0808684232648895,841,638.5,659
1845,LOC101927768,101927768,ENSG00000228624,Non-neuronal,0.396,0.346,3.03640832316024,2.10467786822727,0.546,0.0920000000000001,2.92070972283368e-195,1.468562055738e-190,1.2307109254645905,0.825650587244976,567,675,660.5
2944,PDE9A,5152,ENSG00000160191,Non-neuronal,0.458,0.316,2.67028431008193,1.85090004082674,0.599,0.198,7.66973575267783e-309,3.85641983380394e-304,1.3308554047185976,0.7911785764385229,605.5,755,660.5
2398,LOC285500,285500,ENSG00000250131,Non-neuronal,0.506,0.443,3.26123383082183,2.26051503498086,0.573,0.146,0,0,1.3616246368231908,1.0976269522273694,432,555,662
100,ADORA2B,136,ENSG00000170425,Non-neuronal,0.223,0.193,3.26448702855458,2.26276997981712,0.525,0.05,0,0,0.5004912706292385,1.1646379041304333,877.5,535,663.5
3872,TJP2,9414,ENSG00000119139,Non-neuronal,0.538,0.446,3.06923699632497,2.12743297047293,0.583,0.166,1.95993126525618e-259,9.85473039483458e-255,1.5844060677034695,0.9689950282542354,431,629,663.5
886,EBF1,1879,ENSG00000164330,Non-neuronal,0.446,0.279,4.44270235625629,3.07944661230607,0.605,0.21,1.48505701387006e-249,7.46701517144005e-245,0.6073200283132624,1.1886262015693316,674,397,665
1077,FERMT2,10979,ENSG00000073712,Non-neuronal,0.319,0.283,2.52548002659881,1.75052935999742,0.537,0.0740000000000001,2.60651955427343e-199,1.31058409708422e-194,1.2476977704332715,0.7433942770989412,666,805,666
3862,THSD1,55901,ENSG00000136114,Non-neuronal,0.233,0.176,2.47575214750751,1.71606062081006,0.535,0.0700000000000001,7.34017503974618e-102,3.69071341173478e-97,0.636876016476343,1.0098850543006797,956,747,667
1014,FAM114A1,92689,ENSG00000197712,Non-neuronal,0.315,0.235,3.19024797358068,2.21131138817452,0.553,0.106,1.16389033664261e-190,5.8521570016727e-186,0.7615252077596196,0.7631995756035174,774,666.5,668
350,BMPR1B,658,ENSG00000138696,Non-neuronal,0.694,0.572,3.19356379670839,2.21360974162674,0.651,0.302,0,0,2.075843962851592,0.9863755688856982,329,596,669
475,CASP10,843,ENSG00000003400,Non-neuronal,0.181,0.15,3.28402810124296,2.27631481925618,0.521,0.042,4.6675307299612e-169,2.34688112633179e-164,0.29978636728193653,1.285353474772984,1060,513,670
2803,NRROS,375387,ENSG00000174004,Non-neuronal,0.205,0.164,3.48239812151862,2.41381443951788,0.524,0.048,2.72813589943318e-71,1.371734011594e-66,0.3864920354620343,1.016254281433353,1012,544,671
213,ARHGAP23,57636,ENSG00000275832,Non-neuronal,0.66,0.527,3.14110483614661,2.17724796101823,0.634,0.268,0,0,2.194474673203475,0.7491444031983545,363,681,672
3206,QKI,9444,ENSG00000112531,Non-neuronal,0.987,0.725,3.97261614346568,2.75360767929016,0.949,0.898,0,0,7.399996104445832,0.3680810965257275,252,725,673
2988,PHLPP1,23239,ENSG00000081913,Non-neuronal,0.911,0.848,3.53478331254019,2.45012508697758,0.784,0.568,0,0,5.188129737910702,0.6897918348273673,211,633,674
9,ABCA2,20,ENSG00000107331,Non-neuronal,0.513,0.554,3.28852020229923,2.27942850643814,0.575,0.15,0,0,2.419099367989017,0.6424577024909066,343.5,689,675
