"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"8300","NTM",50863,"ENSG00000182667","Astrocyte",1,0.972,2.73201110316341,1.89368579341618,0.985,0.97,0,0
"8301","NTM",50863,"ENSG00000182667","OPC",1,0.972,1.88478410691736,1.30643278967396,0.932,0.864,8.66987867466479e-209,4.35930169640821e-204
"8302","NTN1",9423,"ENSG00000065320","Pericyte",0.5,0.478,2.86455661396936,1.9855593405272,0.544,0.0880000000000001,6.7672424950327e-05,1
"8303","NTN1",9423,"ENSG00000065320","OPC",0.793,0.473,4.80334397998855,3.32942433698865,0.794,0.588,0,0
"8304","NTN4",59277,"ENSG00000074527","Pericyte",0.406,0.529,2.23655210487137,1.550259785667,0.48,0.04,0.020577533071826,1
"8305","NTN4",59277,"ENSG00000074527","SST",0.785,0.516,1.68058620215473,1.1648935877115,0.715,0.43,1.48921266969469e-319,7.48791022449185e-315
"8306","NTNG1",22854,"ENSG00000162631","OPC",0.931,0.532,1.81127941635905,1.25548322065554,0.81,0.62,1.68186795282712e-205,8.45660025361002e-201
"8307","NTNG1",22854,"ENSG00000162631","L4 IT",0.972,0.502,2.43289323555532,1.68635308682853,0.873,0.746,0,0
"8308","NTNG1",22854,"ENSG00000162631","LAMP5",0.76,0.527,1.94319294150196,1.34691870868607,0.721,0.442,9.38576507404616e-320,4.71925653688115e-315
"8309","NTNG2",84628,"ENSG00000196358","L5/6 IT Car3",0.963,0.273,4.21321565428885,2.92037855186134,0.95,0.9,0,0
"8310","NTNG2",84628,"ENSG00000196358","Oligodendrocyte",0.336,0.287,1.69883888147752,1.17754538092176,0.536,0.0720000000000001,8.43394881716796e-38,4.24067380476022e-33
"8311","NTNG2",84628,"ENSG00000196358","Astrocyte",0.617,0.28,2.2478946738135,1.55812185534954,0.698,0.396,1.02985036992023e-181,5.17819064499589e-177
"8312","NTRK3",4916,"ENSG00000140538","VLMC",1,0.878,1.85650039626352,1.28682801537848,0.841,0.682,0.00680296095450296,1
"8313","NTSR2",23620,"ENSG00000169006","Astrocyte",0.414,0.1,4.86795844348562,3.37421167018503,0.671,0.342,0,0
"8314","NUCB1",4924,"ENSG00000104805","VLMC",0.273,0.405,2.12645279216836,1.47394475748532,0.476,0.048,0.0122833667606433,1
"8315","NUCB1",4924,"ENSG00000104805","Pericyte",0.219,0.405,2.38475869733077,1.65298876737063,0.443,0.114,4.46050086077553e-07,0.0224278443780655
"8316","NUCKS1",64710,"ENSG00000069275","VLMC",0.727,0.856,1.52431036856196,1.05657143426701,0.531,0.0620000000000001,NA,NA
"8317","NUDCD1",84955,"ENSG00000120526","VLMC",0.273,0.468,1.64477823248808,1.14007339449549,0.419,0.162,NA,NA
"8318","NUDT10",170685,"ENSG00000122824","L6b",0.411,0.115,1.83559129128302,1.27233492821322,0.651,0.302,2.24642948666153e-133,1.12952721018828e-128
"8319","NUDT13",25961,"ENSG00000166321","Pericyte",0.156,0.431,2.22874360186521,1.54484734382389,0.386,0.228,7.96748652678731e-06,0.400613190053393
"8320","NUDT19",390916,"ENSG00000213965","VLMC",0.364,0.274,1.76180117082607,1.2211875142653,0.551,0.102,NA,NA
"8321","NUDT21",11051,"ENSG00000167005","Pericyte",0.281,0.468,2.2611053309279,1.56727878508173,0.436,0.128,0.00122487378532018,1
"8322","NUDT9",53343,"ENSG00000170502","Pericyte",0.219,0.495,2.0273588853956,1.40525809539511,0.377,0.246,0.000989050032493104,1
"8323","NUP107",57122,"ENSG00000111581","Pericyte",0.281,0.549,1.5911211974895,1.10288117196901,0.366,0.268,0.00857230873678705,1
"8324","NUP155",9631,"ENSG00000113569","Pericyte",0.375,0.571,2.12368073724241,1.47202331542904,0.392,0.216,NA,NA
"8325","NUP188",23511,"ENSG00000095319","Astrocyte",0.554,0.501,1.565949689522,1.0854336121909,0.539,0.0780000000000001,4.82109552985456e-11,2.42409504336617e-06
"8326","NUP210",23225,"ENSG00000132182","VLMC",0.455,0.529,2.3821187180152,1.65115887315131,0.535,0.0700000000000001,0.0304127305427048,1
"8327","NUP210L",91181,"ENSG00000143552","Oligodendrocyte",0.756,0.797,1.87167772682131,1.29734813926303,0.519,0.038,1.54372292006125e-55,7.76199321435999e-51
"8328","NUP214",8021,"ENSG00000126883","Endothelial",0.529,0.722,1.72329515723941,1.1944971795131,0.45,0.1,4.03915401243698e-05,1
"8329","NUP214",8021,"ENSG00000126883","Microglia",0.516,0.725,1.6399720573378,1.13674200774078,0.4,0.2,8.05784541886019e-33,4.05156525505709e-28
"8330","NUP35",129401,"ENSG00000163002","VLMC",0.182,0.327,1.59940960681056,1.10862625952123,0.43,0.14,NA,NA
"8331","NUP37",79023,"ENSG00000075188","Pericyte",0.25,0.209,1.83571268651527,1.27241907297618,0.526,0.052,NA,NA
"8332","NUP43",348995,"ENSG00000120253","Endothelial",0.243,0.331,1.6798464576739,1.16438083591028,0.46,0.08,NA,NA
"8333","NUP43",348995,"ENSG00000120253","Astrocyte",0.451,0.327,1.813578403588,1.25707675717143,0.573,0.146,5.63740715609255e-25,2.8345446921549e-20
"8334","NUP43",348995,"ENSG00000120253","Pericyte",0.156,0.331,2.32704061079608,1.61298163842179,0.43,0.14,1.19978336586099e-05,0.603263074188564
"8335","NUP98",4928,"ENSG00000110713","VLMC",0.636,0.766,2.66908209002267,1.85006672538226,0.475,0.05,NA,NA
"8336","NUPL2",11097,"ENSG00000136243","OPC",0.701,0.663,2.26608112562642,1.57072774314806,0.652,0.304,3.57330280171248e-123,1.79669238172905e-118
"8337","NUPR1",26471,"ENSG00000176046","Pericyte",0.375,0.024,5.99109433578313,4.15271014731673,0.679,0.358,6.49716612323914e-18,3.26684009842587e-13
"8338","NUTM2A.AS1",NA,NA,"Oligodendrocyte",0.859,0.877,2.09198169460924,1.45005121340141,0.703,0.406,0,0
"8339","NWD1",284434,"ENSG00000188039","Astrocyte",0.844,0.48,5.34460574037742,3.70459840014711,0.838,0.676,0,0
"8340","NWD2",57495,"ENSG00000174145","L5/6 IT Car3",0.996,0.625,2.74568014983368,1.90316045457663,0.927,0.854,0,0
"8341","NXN",64359,"ENSG00000167693, ENSG00000281300, ENSG00000280563","VLMC",0.545,0.705,2.39308097175356,1.65875732842264,0.462,0.076,0.0100285860149258,1
"8342","NXN",64359,"ENSG00000167693, ENSG00000281300, ENSG00000280563","Endothelial",0.957,0.705,5.26040178330232,3.64623266470852,0.869,0.738,1.41136436074681e-127,7.09648114227106e-123
"8343","NXN",64359,"ENSG00000167693, ENSG00000281300, ENSG00000280563","Pericyte",0.562,0.705,3.0527201324111,2.11598435281934,0.511,0.022,2.70005264558489e-09,0.000135761347072654
"8344","NXN",64359,"ENSG00000167693, ENSG00000281300, ENSG00000280563","Microglia",0.729,0.705,3.45914031054173,2.39769335341325,0.603,0.206,2.37627655245524e-145,1.19481561334002e-140
"8345","NXNL2",158046,"ENSG00000130045","VLMC",0.364,0.244,3.46579971311999,2.40230929953459,0.578,0.156,NA,NA
"8346","NXPE3",91775,"ENSG00000144815","Oligodendrocyte",0.569,0.499,2.52240002644167,1.74839446657238,0.598,0.196,1.39594013923986e-173,7.01892661411192e-169
"8347","NXPH1",30010,"ENSG00000122584","PAX6",0.948,0.437,2.45123874491332,1.69906922491596,0.879,0.758,2.57668305456232e-169,1.29558200666448e-164
"8348","NXPH1",30010,"ENSG00000122584","LAMP5",0.995,0.411,2.60830510522736,1.80793932972846,0.917,0.834,0,0
"8349","NXPH1",30010,"ENSG00000122584","OPC",0.981,0.432,2.63744430431434,1.82813708341938,0.901,0.802,0,0
"8350","NXPH1",30010,"ENSG00000122584","SST",0.994,0.412,2.80044845746713,1.94112295259679,0.926,0.852,0,0
"8351","NXPH1",30010,"ENSG00000122584","PVALB",0.993,0.406,3.06158232080782,2.12212715372011,0.938,0.876,0,0
"8352","NXPH2",11249,"ENSG00000144227","L5/6 NP",0.974,0.239,3.45268196615624,2.39321677021137,0.943,0.886,0,0
