"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1","A2ML1",144568,"ENSG00000166535","Astrocyte",0.575,0.369,2.62812181836196,1.82167522856567,0.638,0.276,1.00330987235162e-86,5.0447423691712e-82
"2","AARD",441376,"ENSG00000205002","LAMP5",0.455,0.042,3.74009835405622,2.59243862913096,0.712,0.424,4.7840549874613e-155,2.40547068824542e-150
"3","AASS",10157,"ENSG00000008311","Astrocyte",0.799,0.279,2.0399656332884,1.41399642715304,0.796,0.592,3.41574725084856e-314,1.71747187519916e-309
"4","AATK",9625,"ENSG00000181409","Oligodendrocyte",0.581,0.411,2.60566059705853,1.80610629634727,0.644,0.288,2.49281402445715e-201,1.2534118196373e-196
"5","ABCA10",10349,"ENSG00000154263","VLMC",1,0.468,5.24673979853626,3.63676289848707,0.999,0.998,2.49901312198078e-14,1.25652878786315e-09
"6","ABCA12",26154,"ENSG00000144452","L5/6 NP",0.443,0.23,2.42164545686742,1.67855672074345,0.634,0.268,7.47396236858853e-31,3.75798301855e-26
"7","ABCA2",20,"ENSG00000107331","Oligodendrocyte",0.951,0.439,4.54369580909075,3.14944993939329,0.928,0.856,0,0
"8","ABCA4",24,"ENSG00000198691","VLMC",0.636,0.09,6.90608356473136,4.78693235160492,0.8,0.6,2.34138816046706e-16,1.17727338096444e-11
"9","ABCA6",23460,"ENSG00000154262","VLMC",1,0.351,5.23021867182147,3.62531132608503,0.98,0.96,1.31110612489252e-12,6.59237270657206e-08
"10","ABCB1",5243,"ENSG00000085563","Endothelial",0.943,0.185,8.60821224309732,5.96675804596451,0.966,0.932,1.51280411700617e-186,7.60653038071872e-182
"11","ABCB11",8647,"ENSG00000276582, ENSG00000073734","L5 ET",0.415,0.057,2.81348597368931,1.9501598702077,0.687,0.374,1.53058755070739e-24,7.69594726371185e-20
"12","ABCB5",340273,"ENSG00000004846","PAX6",0.576,0.255,3.69271854804227,2.55959745017692,0.704,0.408,1.05303085935734e-48,5.29474446393464e-44
"13","ABCC3",8714,"ENSG00000108846","L5/6 IT Car3",0.646,0.204,3.14235454851688,2.17811419562419,0.769,0.538,3.73172164443529e-44,1.87634696003851e-39
"14","ABCC4",10257,"ENSG00000125257","Microglia",0.9,0.613,5.17193660476497,3.58491327562761,0.868,0.736,0,0
"15","ABCD2",225,"ENSG00000173208","Astrocyte",0.602,0.363,2.59885781608132,1.80139096789295,0.665,0.33,2.14139658563198e-113,1.07671561722161e-108
"16","ABCG1",9619,"ENSG00000160179","Oligodendrocyte",0.497,0.312,2.49411608467498,1.72878953208167,0.619,0.238,2.11820746190133e-105,1.06505589391861e-100
"17","ABHD17B",51104,"ENSG00000107362","Oligodendrocyte",0.515,0.407,2.28814942078893,1.58602431971972,0.594,0.188,6.72242013715758e-91,3.38010006916421e-86
"18","ABHD2",11057,"ENSG00000140526","OPC",0.946,0.716,2.64994618350581,1.83680272573264,0.852,0.704,1.50168277480514e-259,7.55061115999772e-255
"19","ABLIM1",3983,"ENSG00000099204","Astrocyte",0.997,0.84,3.01399713601881,2.08914361704719,0.948,0.896,0,0
"20","ABO",28,"ENSG00000175164, ENSG00000281879","L6 CT",0.707,0.127,2.85843931908914,1.98131915482832,0.808,0.616,5.70843808723199e-118,2.87025975464112e-113
"21","ABR",29,"ENSG00000159842, ENSG00000276016, ENSG00000278741","Microglia",0.951,0.84,2.76200994689008,1.91447940736539,0.811,0.622,2.15406776559892e-206,1.08308681322079e-201
"22","ABTB2",25841,"ENSG00000166016","Oligodendrocyte",0.637,0.392,3.42271311732637,2.37244394714032,0.696,0.392,0,0
"23","ACACB",32,"ENSG00000076555","Astrocyte",0.933,0.409,3.88463043510743,2.69262063361207,0.91,0.82,0,0
"24","ACBD7",414149,"ENSG00000176244","Astrocyte",0.378,0.064,4.74807681750698,3.291116059137,0.666,0.332,8.45476610997347e-295,4.25114094775576e-290
"25","ACER2",340485,"ENSG00000177076","Endothelial",0.5,0.277,4.24594005489885,2.94306137787968,0.65,0.3,5.03468197468069e-17,2.5314884436892e-12
"26","ACER3",55331,"ENSG00000078124","Oligodendrocyte",0.849,0.723,2.30107265159294,1.59498202071524,0.722,0.444,4.61900541244519e-234,2.32248211143156e-229
"27","ACHE",43,"ENSG00000087085","VIP",0.442,0.131,2.43895037468382,1.69055157573771,0.664,0.328,2.14325170841714e-89,1.07764839150922e-84
"28","ACOT11",26027,"ENSG00000162390","Astrocyte",0.869,0.345,4.29685550859821,2.97835328105832,0.869,0.738,0,0
"29","ACOX2",8309,"ENSG00000168306","VLMC",0.455,0.126,3.70378979503176,2.56727145381296,0.676,0.352,0.00342380338605961,1
"30","ACP6",51205,"ENSG00000162836","Astrocyte",0.552,0.205,2.64317828556724,1.8321115763582,0.697,0.394,1.01510726859237e-175,5.10406085720932e-171
"31","ACSBG1",23205,"ENSG00000103740","Astrocyte",0.928,0.188,5.61351712070865,3.89099356524418,0.946,0.892,0,0
"32","ACSF2",80221,"ENSG00000167107","Astrocyte",0.42,0.123,3.48903691396689,2.41841609978572,0.664,0.328,1.9581088500199e-224,9.84556710878507e-220
"33","ACSL1",2180,"ENSG00000151726","Oligodendrocyte",0.447,0.32,2.53465207628269,1.75688694037576,0.59,0.18,8.81557079637921e-87,4.43255715212743e-82
"34","ACSL5",51703,"ENSG00000197142","Endothelial",0.414,0.187,3.88138029725419,2.69036780972267,0.626,0.252,1.44795621077938e-08,0.000728046862341982
"35","ACSL6",23305,"ENSG00000164398","Astrocyte",0.898,0.543,2.79022098871336,1.93403381146584,0.829,0.658,0,0
"36","ACSS1",84532,"ENSG00000154930","Astrocyte",0.928,0.136,4.29782417566204,2.97902470990251,0.934,0.868,0,0
"37","ACSS2",55902,"ENSG00000131069","Oligodendrocyte",0.553,0.41,2.34895054719041,1.62816844905977,0.618,0.236,7.15393962767584e-127,3.59707238419169e-122
"38","ACTB",60,"ENSG00000075624","Pericyte",0.969,0.767,2.72722622732197,1.89036917021736,0.797,0.594,3.90518854171672e-08,0.00196356785066058
"39","ACVR1",90,"ENSG00000115170","Endothelial",0.8,0.592,3.82163625436624,NA,NA,NA,1.37917902019888e-32,6.93465003146201e-28
"40","ADAM12",8038,"ENSG00000148848","OPC",0.587,0.403,2.04464693941919,1.41724126129893,0.631,0.262,2.13566380849648e-55,1.07383311955011e-50
"41","ADAM19",8728,"ENSG00000135074","VLMC",0.455,0.375,3.60910505375537,2.50164099235518,0.608,0.216,0.000368498910095516,1
"42","ADAM28",10863,"ENSG00000042980","Microglia",0.879,0.063,8.39755658684377,5.82074267176335,0.933,0.866,0,0
"43","ADAMTS10",81794,"ENSG00000142303","Pericyte",0.719,0.687,2.24579174349207,1.55666421512633,0.611,0.222,0.000199414352498881,1
"44","ADAMTS16",170690,"ENSG00000145536","Other IT",0.915,0.328,3.0144383805458,2.08944946444701,0.88,0.76,7.33811725420096e-55,3.68967873658479e-50
"45","ADAMTS4",9507,"ENSG00000158859","Oligodendrocyte",0.351,0.044,4.91474299798146,3.40664025222758,0.659,0.318,0,0
"46","ADAMTSL2",9719,"ENSG00000197859","Microglia",0.453,0.251,3.66746970754332,2.54209628757266,0.636,0.272,2.10993318902619e-139,1.06089550677426e-134
"47","ADAMTSL3",57188,"ENSG00000156218","L5 ET",1,0.609,2.92177538362778,2.02522036939104,0.95,0.9,5.40586874140704e-48,2.71812486186687e-43
"48","ADAP1",11033,"ENSG00000105963","Oligodendrocyte",0.499,0.436,2.31201956359814,1.60256984190749,0.577,0.154,2.65737319684898e-125,1.33615381710763e-120
"49","ADARB1",104,"ENSG00000197381","Endothelial",0.4,0.461,2.23620903630102,1.55002198865472,0.511,0.022,4.2559510316274e-05,1
"50","ADARB2.AS1",NA,NA,"PAX6",0.53,0.045,2.82454822889254,1.95782764121245,0.742,0.484,4.0744773520703e-28,2.04868795739447e-23
"51","ADCY3",109,"ENSG00000138031","VLMC",0.727,0.504,2.95053497414451,2.04515499847178,0.693,0.386,0.0118431558548686,1
"52","ADCY4",196883,"ENSG00000129467, ENSG00000284814","Endothelial",0.414,0.027,6.32205453827106,4.38211427854879,0.699,0.398,1.00067637594459e-67,5.03150088588698e-63
"53","ADCY5",111,"ENSG00000173175","Oligodendrocyte",0.501,0.443,2.25813884921623,1.56522257664711,0.566,0.132,3.44706904491987e-63,1.73322078647616e-58
"54","ADCY6",112,"ENSG00000174233","Pericyte",0.438,0.413,3.37958780017868,2.34255175514864,0.542,0.0840000000000001,0.00152850467919297,1
"55","ADCY7",113,"ENSG00000121281","Microglia",0.509,0.219,4.92419191218662,3.41318974046824,0.682,0.364,4.99158737427253e-201,2.50982004765797e-196
"56","ADD3.AS1",NA,NA,"Astrocyte",0.602,0.207,3.12544197856618,2.16639129544684,0.726,0.452,1.73399166269401e-236,8.71868347919177e-232
"57","ADGRA2",25960,"ENSG00000020181","VLMC",0.364,0.222,2.30063386998656,1.5946778804819,0.597,0.194,0.0223234603297463,1
"58","ADGRA3",166647,"ENSG00000152990","Astrocyte",0.864,0.268,4.11677972245996,2.85353425760947,0.877,0.754,0,0
"59","ADGRB1",575,"ENSG00000181790","Astrocyte",0.657,0.498,2.40138430198403,1.66451275836114,0.65,0.3,3.06607623623701e-123,1.54165379234233e-118
"60","ADGRE5",976,"ENSG00000123146","VLMC",0.455,0.263,2.06490881399695,1.43128572253537,0.621,0.242,0.0410485089508198,1
"61","ADGRL4",64123,"ENSG00000162618","Endothelial",0.771,0.079,8.49684429854521,5.88956366919346,0.876,0.752,1.79386017110359e-165,9.01970832632596e-161
"62","ADGRV1",84059,"ENSG00000164199","Astrocyte",1,0.687,7.04860541543133,4.88572097058579,1,1,0,0
"63","ADHFE1",137872,"ENSG00000147576","Astrocyte",0.72,0.236,2.90873174568994,2.01617920853019,0.779,0.558,2.36691758250713e-300,1.19010982966041e-295
"64","ADIRF",10974,"ENSG00000148671","Pericyte",0.562,0.052,6.26191380993879,4.34042790226846,0.769,0.538,2.92866986034666e-26,1.4725644924809e-21
"65","ADORA2A.AS1",NA,NA,"Pericyte",0.5,0.498,4.2305623027004,2.93240233229997,0.55,0.1,1.13115929459946e-13,5.68758204917556e-09
"66","ADORA2B",136,"ENSG00000170425","Astrocyte",0.481,0.169,4.86222330812178,3.37023637727746,0.684,0.368,8.89318162514244e-323,4.47158065293787e-318
"67","ADPGK",83440,"ENSG00000159322","Microglia",0.413,0.318,2.86474036318091,1.98568670577512,0.582,0.164,1.47675238264183e-63,7.42525865516141e-59
"68","ADRA1A",148,"ENSG00000120907","L5 ET",1,0.349,2.46723058397555,1.71015392307392,0.93,0.86,2.73756745900187e-41,1.37647629406073e-36
"69","ADRA1B",147,"ENSG00000170214","VIP",0.742,0.299,2.81351859195408,1.95018247946596,0.778,0.556,3.06551011147629e-185,1.54136913915139e-180
"70","ADRA2A",150,"ENSG00000150594","L6b",0.545,0.034,2.83823828247345,1.96731686325377,0.755,0.51,2.43794158500789e-148,1.22582140835781e-143
"71","AFAP1",60312,"ENSG00000196526","OPC",0.609,0.441,2.15388378112845,1.49295847014298,0.639,0.278,8.03402067363958e-64,4.03958593491272e-59
"72","AFAP1L1",134265,"ENSG00000157510","Endothelial",0.386,0.091,6.34352409381068,4.39699584043895,0.662,0.324,5.56487032961144e-46,2.79807245043193e-41
"73","AFF2",2334,"ENSG00000155966","PVALB",0.847,0.469,2.03293297208972,1.40912175787134,0.786,0.572,1.64983514298522e-108,8.29553608244396e-104
"74","AFMID",125061,"ENSG00000183077","Oligodendrocyte",0.501,0.294,3.20091351189779,2.21870417598818,0.641,0.282,6.20098599110306e-221,3.11791776618653e-216
"75","AGAP1",116987,"ENSG00000157985","OPC",0.999,0.941,2.26462521769743,1.56971858467193,0.909,0.818,3.22126714725228e-266,1.61968533430992e-261
"76","AGBL1",123624,"ENSG00000273540","L5 IT",0.782,0.641,2.12226438259725,1.47104157320007,0.65,0.3,7.21519030941165e-76,3.62786983947527e-71
"77","AGFG1",3267,"ENSG00000173744","Endothelial",0.843,0.737,2.47253901683024,1.71383344834034,0.693,0.386,1.80363168989176e-08,0.000906884049994475
"78","AGFG2",3268,"ENSG00000106351","Astrocyte",0.503,0.315,2.71895115503233,1.88463332719086,0.624,0.248,5.89716493295528e-103,2.96515349993924e-98
"79","AGPAT4",56895,"ENSG00000026652","Oligodendrocyte",0.855,0.685,2.42909868040129,1.68372290162204,0.75,0.5,9.51168132197044e-265,4.78256848549995e-260
"80","AGRN",375790,"ENSG00000188157","Pericyte",0.688,0.308,3.32680556540106,2.30596589792888,0.749,0.498,1.03981058880414e-12,5.22827162156611e-08
"81","AGT",183,"ENSG00000135744","Astrocyte",0.607,0.032,5.34555198077053,3.70525428400772,0.793,0.586,0,0
"82","AHCYL1",10768,"ENSG00000168710","Astrocyte",0.897,0.518,2.7965179498221,1.93839853230447,0.837,0.674,0,0
"83","AHCYL2",23382,"ENSG00000158467","Astrocyte",0.989,0.778,3.14848404899192,2.18236284159671,0.924,0.848,0,0
"84","AHDC1",27245,"ENSG00000126705","VLMC",0.636,0.51,2.37296831999333,1.64481630056145,0.683,0.366,0.000772506897942061,1
"85","AHRR",57491,"ENSG00000286169","Other IT",0.66,0.304,2.26586929864724,1.57058091587468,0.723,0.446,1.20880617184746e-22,6.0779983126662e-18
"86","AIF1",199,"ENSG00000237727, ENSG00000235588, ENSG00000235985, ENSG00000206428, ENSG00000204472, ENSG00000234836","Microglia",0.428,0.01,7.82798519764679,5.42594586921386,0.711,0.422,0,0
"87","AIFM3",150209,"ENSG00000183773","Astrocyte",0.655,0.109,5.59225024397288,3.87625248959547,0.801,0.602,0,0
"88","AK4",205,"ENSG00000162433","Astrocyte",0.531,0.379,2.28720197974654,1.58536760363244,0.609,0.218,7.86715189586137e-63,3.95568264475806e-58
"89","AK7",122481,"ENSG00000140057","Pericyte",0.281,0.357,2.67358620190485,1.85318873783432,0.468,0.0639999999999999,NA,NA
"90","AKAP12",9590,"ENSG00000131016","Endothelial",0.571,0.601,2.18300274032647,1.51314219461193,0.497,0.00600000000000001,NA,NA
"91","AKAP13",11214,"ENSG00000170776","Microglia",0.952,0.756,3.65390555461587,2.53269433321431,0.849,0.698,1.62860951462683e-307,8.18881150049516e-303
"92","AKAP7",9465,"ENSG00000118507","VLMC",0.909,0.616,4.22148130311612,2.92610786304146,0.864,0.728,2.67962283355446e-07,0.0134734115693952
"93","AKIRIN1",79647,"ENSG00000174574","VLMC",0.364,0.36,2.84877342850517,1.97461927002244,0.513,0.026,NA,NA
"94","AKR1A1",10327,"ENSG00000117448","Microglia",0.384,0.363,2.75162433389737,1.9072806490011,0.531,0.0620000000000001,2.69919117719045e-23,1.35718031580313e-18
"95","ALDH1A2",8854,"ENSG00000128918","VLMC",0.818,0.192,5.81910515465942,4.03349633133402,0.871,0.742,1.00453347704637e-11,5.05089477593687e-07
"96","ALDH1L1",10840,"ENSG00000144908","Astrocyte",0.728,0.061,5.60125646174329,3.88249512405054,0.85,0.7,0,0
"97","ALDH2",217,"ENSG00000111275","Astrocyte",0.698,0.426,2.45260958177735,1.70001941662328,0.698,0.396,2.91295505875383e-153,1.46466293309201e-148
"98","ALDH7A1",501,"ENSG00000164904","Astrocyte",0.79,0.493,2.46743151839292,1.7102932001988,0.739,0.478,1.29285276424177e-204,6.50059298388402e-200
"99","ALOX5",240,"ENSG00000012779, ENSG00000275565","Microglia",0.623,0.184,6.52179833431149,4.52056612760855,0.767,0.534,0,0
"100","ALOX5AP",241,"ENSG00000132965","Microglia",0.369,0.115,7.19011210466841,4.98380593326084,0.645,0.29,0,0
"101","ALPL",249,"ENSG00000162551","Endothelial",0.7,0.217,6.93627205993906,4.80785742194348,0.799,0.598,7.10912687017939e-117,3.5745400815949e-112
"102","AMER2",219287,"ENSG00000165566","Oligodendrocyte",0.77,0.408,3.1758327429953,2.20131951173715,0.778,0.556,0,0
"103","AMOT",154796,"ENSG00000126016","Astrocyte",0.442,0.111,3.16515611697787,2.19391903851527,0.678,0.356,3.80346458735216e-203,1.91242002916654e-198
"104","AMZ1",155185,"ENSG00000174945","OPC",0.459,0.332,2.3009175731744,1.59487452854667,0.589,0.178,1.96388542405221e-47,9.87461230067693e-43
"105","AMZ2",51321,"ENSG00000196704","Astrocyte",0.986,0.59,4.0695686059261,2.82081000529294,0.949,0.898,0,0
"106","ANAPC11",51529,"ENSG00000141552","Pericyte",0.219,0.374,2.62607344974597,1.82025540763475,0.461,0.078,5.60222799713234e-07,0.0281685625923811
"107","ANGPTL4",51129,"ENSG00000167772","Astrocyte",0.431,0.102,5.24370389959777,3.63465857369738,0.68,0.36,2.09394902020437e-319,1.05285850684896e-314
"108","ANGPTL5",253935,"ENSG00000187151","L6b",0.796,0.204,3.35808503839235,2.32764717644219,0.843,0.686,1.35582753800287e-166,6.81723644383223e-162
"109","ANKDD1A",348094,"ENSG00000166839","Astrocyte",0.962,0.647,3.09747201336641,2.14700399292826,0.889,0.778,0,0
"110","ANKFN1",162282,"ENSG00000153930","Astrocyte",0.851,0.608,2.65379255833236,1.83946882959904,0.756,0.512,1.59628817318664e-259,8.02629656359972e-255
"111","ANKLE2",23141,"ENSG00000176915","Pericyte",0.188,0.404,2.27311708840919,1.57560470091346,0.419,0.162,2.4740539375435e-05,1
"112","ANKRD18A",253650,"ENSG00000180071","Oligodendrocyte",0.478,0.414,2.21701378357396,1.53671685334683,0.572,0.144,2.47068735160962e-75,1.24228630726283e-70
"113","ANKRD20A11P",391267,NA,"SST",0.521,0.218,2.50640984413262,1.73731091678822,0.68,0.36,7.28974922859643e-67,3.66535880963057e-62
"114","ANKRD20A7P",653436,NA,"L6 CT",0.978,0.559,2.06357070540414,1.43035821633698,0.867,0.734,4.61648953824159e-119,2.32121710472325e-114
"115","ANKRD20A8P",729171,NA,"L5/6 NP",0.82,0.424,2.60287169603701,1.80417317746734,0.766,0.532,6.07939025859734e-51,3.05677821592533e-46
"116","ANKRD26P3",100101938,NA,"L5 ET",0.615,0.221,2.49994781284912,1.73283177802337,0.73,0.46,1.89414626626041e-17,9.52395684138394e-13
"117","ANKRD34B",340120,"ENSG00000189127","L5 ET",0.6,0.041,3.75689818840938,2.60408338694673,0.787,0.574,1.34803177587982e-43,6.77803857230135e-39
"118","ANKRD44",91526,"ENSG00000065413","Microglia",0.976,0.751,3.40543048156807,2.36046453689181,0.892,0.784,2.68771711337638e-321,1.35141104177678e-316
"119","ANLN",54443,"ENSG00000011426","Oligodendrocyte",0.793,0.148,6.08842128794941,4.22017204980328,0.871,0.742,0,0
"120","ANO1",55107,"ENSG00000131620","LAMP5",0.573,0.233,3.48429142649734,2.41512677852582,0.714,0.428,1.85483301272728e-168,9.32628587129406e-164
"121","ANO10",55129,"ENSG00000160746","Pericyte",0.594,0.77,2.00632859224438,1.39068100699099,0.479,0.042,0.00287646471469152,1
"122","ANO4",121601,"ENSG00000151572, ENSG00000262139","Oligodendrocyte",0.931,0.771,2.42525735725892,1.68106029931628,0.818,0.636,0,0
"123","ANO8",57719,"ENSG00000074855","Astrocyte",0.388,0.152,2.78558822335132,1.93082262321695,0.631,0.262,1.21865460041382e-131,6.12751719634074e-127
"124","ANP32A",8125,"ENSG00000140350","Microglia",0.445,0.468,2.06080147672207,1.42843873328367,0.53,0.0600000000000001,4.61902107983145e-38,2.32248998915005e-33
"125","ANTXR1",84168,"ENSG00000169604","OPC",0.669,0.437,2.23622447514168,1.5500326900436,0.686,0.372,6.3471635794681e-96,3.19141731939235e-91
"126","ANTXR2",118429,"ENSG00000163297","VLMC",0.636,0.202,4.38820745064442,3.04167362212633,0.756,0.512,1.72232859271107e-05,0.866004039701051
"127","ANXA2",302,"ENSG00000182718","VLMC",0.636,0.14,5.7824462500225,4.00808631494252,0.782,0.564,2.62895940266124e-10,1.3218670772521e-05
"128","ANXA4",307,"ENSG00000196975","Microglia",0.607,0.609,2.00079658488922,1.38684651168993,0.55,0.1,2.48010308202676e-27,1.24702063067387e-22
"129","AOAH",313,"ENSG00000136250","Microglia",0.931,0.414,5.6949707941832,3.94745294935931,0.932,0.864,0,0
"130","AP1B1",162,"ENSG00000100280","Microglia",0.605,0.396,3.33873735202815,2.31423638218849,0.672,0.344,1.21064551470988e-150,6.08724671251277e-146
"131","AP3M1",26985,"ENSG00000185009","VLMC",0.636,0.719,2.11306794406645,1.46466708776126,0.522,0.044,NA,NA
"132","APAF1",317,"ENSG00000120868","Microglia",0.359,0.426,2.0373460677363,1.41218068267631,0.482,0.036,2.01961352492749e-15,1.01548187646879e-10
"133","APBB1IP",54518,"ENSG00000077420","Microglia",0.991,0.288,9.05451136041718,6.27610902082117,0.992,0.984,0,0
"134","APBB2",323,"ENSG00000163697","Oligodendrocyte",0.969,0.89,2.22700584826803,1.54364282481749,0.819,0.638,0,0
"135","APC",324,"ENSG00000134982","Astrocyte",0.99,0.824,2.27595519732818,1.57757192810879,0.878,0.756,3.95252516672997e-323,1.9873691790835e-318
"136","APC2",10297,"ENSG00000115266","Astrocyte",0.699,0.452,2.7953244695905,1.93757127484688,0.709,0.418,1.36409288591805e-206,6.85879543968456e-202
"137","APLP1",333,"ENSG00000105290","Oligodendrocyte",0.944,0.615,3.84164686201523,2.66282669111282,0.905,0.81,0,0
"138","APOPT1",84334,"ENSG00000256053","VLMC",0.455,0.456,3.28742948238966,2.27867247700803,0.534,0.0680000000000001,NA,NA
"139","APPBP2",10513,"ENSG00000062725","VLMC",0.545,0.667,2.17176012451935,1.5053494071631,0.538,0.0760000000000001,NA,NA
"140","APPL2",55198,"ENSG00000136044","Microglia",0.744,0.647,2.78072590699703,1.92745232234499,0.68,0.36,6.53474145215031e-111,3.2857333495557e-106
"141","AQP4",361,"ENSG00000171885","Astrocyte",0.848,0.109,7.01952315424718,4.86556268324169,0.909,0.818,0,0
"142","AQP4.AS1",NA,NA,"Astrocyte",0.35,0.165,2.39847864836694,1.66249871274878,0.601,0.202,9.03825798911488e-70,4.54452649950685e-65
"143","AQP9",366,"ENSG00000103569","L6b",0.409,0.089,2.58535068512987,1.79202853815649,0.666,0.332,8.27878715950841e-59,4.16265697167243e-54
"144","AR",367,"ENSG00000169083","OPC",0.375,0.351,2.07012754814109,1.43490307339347,0.519,0.038,2.28408015091148e-12,1.1484583406798e-07
"145","ARAP1",116985,"ENSG00000186635","VLMC",0.364,0.345,2.0428449962836,1.41599224949496,0.528,0.056,NA,NA
"146","ARAP2",116984,"ENSG00000047365","Oligodendrocyte",0.911,0.666,2.02514127369547,1.40372096409759,0.776,0.552,1.01084746938739e-268,5.08264216082675e-264
"147","ARAP3",64411,"ENSG00000120318","Endothelial",0.357,0.156,4.55392180019957,3.1565380562988,0.619,0.238,5.98971136147211e-20,3.01168676966179e-15
"148","ARHGAP1",392,"ENSG00000175220","Oligodendrocyte",0.682,0.402,3.0035082705931,2.08187328955009,0.717,0.434,7.50979781678695e-322,3.77600144025865e-317
"149","ARHGAP12",94134,"ENSG00000165322","Microglia",0.783,0.666,2.61078163484281,1.80965592924898,0.675,0.35,1.84004048535401e-75,9.25190756440851e-71
"150","ARHGAP15",55843,"ENSG00000075884","Microglia",0.867,0.39,4.96186775841677,3.43930464705788,0.876,0.752,0,0
"151","ARHGAP22",58504,"ENSG00000128805","Microglia",0.941,0.527,4.20643921532595,2.91568148229997,0.912,0.824,0,0
"152","ARHGAP23",57636,"ENSG00000273780, ENSG00000275832","Oligodendrocyte",0.811,0.559,3.12922343663758,2.16901240244744,0.756,0.512,0,0
"153","ARHGAP25",9938,"ENSG00000163219","Microglia",0.547,0.173,5.87716663741998,4.07374148440863,0.723,0.446,1.2275427226287e-299,6.17220756364935e-295
"154","ARHGAP27",201176,"ENSG00000276907, ENSG00000276836, ENSG00000159314","Microglia",0.425,0.24,4.57488574453692,3.17106915520966,0.62,0.24,2.83883636462754e-132,1.42739531249837e-127
"155","ARHGAP28",79822,"ENSG00000088756","VIP",0.662,0.39,2.92480197270761,2.02731824107845,0.71,0.42,9.95418369411617e-159,5.00506310323855e-154
"156","ARHGAP39",80728,"ENSG00000147799","VLMC",0.636,0.608,2.73455136296047,1.8954465673324,0.54,0.0800000000000001,NA,NA
"157","ARHGDIB",397,"ENSG00000111348","Microglia",0.353,0.03,6.12081028591055,4.24262239242121,0.665,0.33,2.75928568598783e-219,1.38739643577154e-214
"158","ARHGEF10L",55160,"ENSG00000074964","Astrocyte",0.802,0.484,2.72293357820009,1.8873937325814,0.763,0.526,2.19140956156932e-271,1.10186264165267e-266
"159","ARHGEF2",9181,"ENSG00000116584","Oligodendrocyte",0.685,0.523,2.40381825065754,1.66619984302181,0.657,0.314,1.26331668944046e-169,6.35208264617555e-165
"160","ARHGEF26",26084,"ENSG00000114790, ENSG00000277101","Astrocyte",0.904,0.247,4.83260187371275,3.3497043635327,0.916,0.832,0,0
"161","ARHGEF26.AS1",NA,NA,"Astrocyte",0.836,0.188,4.25245852246771,2.9475796352966,0.874,0.748,0,0
"162","ARHGEF37",389337,"ENSG00000183111","Oligodendrocyte",0.535,0.403,2.55701440442724,1.77238732507991,0.604,0.208,1.09653812971889e-103,5.51350337003954e-99
"163","ARHGEF4",50649,"ENSG00000136002","Astrocyte",0.973,0.751,3.08589094144054,2.13897660557499,0.881,0.762,0,0
"164","ARHGEF6",9459,"ENSG00000129675","Microglia",0.595,0.41,3.51479394418731,2.4362695126626,0.653,0.306,1.09690759441692e-123,5.51536107548773e-119
"165","ARID3A",1820,"ENSG00000116017","Microglia",0.511,0.404,3.63536385602528,2.51984220711345,0.6,0.2,2.01783254963919e-110,1.01458638428408e-105
"166","ARID3B",10620,"ENSG00000179361","Endothelial",0.371,0.32,2.10258275202507,1.45739930646015,0.538,0.0760000000000001,0.0123991034281381,1
"167","ARL15",54622,"ENSG00000185305","Endothelial",0.9,0.82,3.73548832092527,2.58924319766396,0.773,0.546,5.94678431223185e-18,2.99010262003329e-13
"168","ARL5A",26225,"ENSG00000162980","Microglia",0.376,0.385,2.52877231158746,1.7528113980549,0.531,0.0620000000000001,3.21281109403613e-41,1.61543354619231e-36
"169","ARMC2",84071,"ENSG00000118690","VLMC",0.727,0.612,2.34620089743636,1.62626253708523,0.646,0.292,NA,NA
"170","ARNT2",9915,"ENSG00000172379","VLMC",1,0.778,3.3663621040982,2.33338440119951,0.959,0.918,1.61397534719487e-07,0.00811522944323054
"171","ARNTL2.AS1",NA,NA,"L5/6 IT Car3",0.615,0.113,2.26766735453129,1.57182723324119,0.758,0.516,9.09093525338552e-22,4.57101315475477e-17
"172","ARPC1A",10552,"ENSG00000241685","Pericyte",0.562,0.633,2.56503234833136,1.77794494029093,0.549,0.0980000000000001,0.000233483518187224,1
"173","ARPP19",10776,"ENSG00000128989","L5/6 IT Car3",1,0.606,2.1218503534923,1.47075459009331,0.915,0.83,1.20149840450523e-27,6.04125412769274e-23
"174","ARPP21",10777,"ENSG00000172995","L6b",1,0.627,2.06808370176492,1.43348638704033,0.949,0.898,3.98184757342367e-117,2.00211277839316e-112
"175","ARRB2",409,"ENSG00000141480","Microglia",0.524,0.327,3.80282921326362,2.63592034732467,0.657,0.314,4.86535680731777e-202,2.44635005628745e-197
"176","ARRDC5",645432,"ENSG00000205784","Microglia",0.373,0.275,4.82058240297204,3.34137310127695,0.58,0.16,2.28169573122527e-217,1.14725943061738e-212
"177","ARSF",416,"ENSG00000062096","PAX6",0.5,0.219,3.06753458685315,2.12625295014738,0.668,0.336,6.67099645184165e-21,3.3542437259505e-16
"178","ARSG",22901,"ENSG00000141337","VLMC",0.727,0.518,3.19636461197035,2.21555111882883,0.623,0.246,NA,NA
"179","ASAH1",427,"ENSG00000104763","Pericyte",0.5,0.584,2.00186773959693,1.38758897955552,0.524,0.048,0.0144692065611139,1
