"gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj","2ByFC_reference_group","2ByFC_avg_logFC","2ByFC_pct.2","2ByFC_p_val","2ByPct_reference_group","2ByPct_avg_logFC","2ByPct_pct.2","2ByPct_p_val","Oligodendrocyte_mean_expression","Astrocyte_mean_expression","OPC_mean_expression","Microglia_mean_expression","Pericyte_mean_expression","Endothelial_mean_expression","VLMC_mean_expression","LAMP5_mean_expression","VIP_mean_expression","IT_mean_expression","PVALB_mean_expression","L6 CT_mean_expression","L6b_mean_expression","SST_mean_expression","L5/6 NP_mean_expression","L5/6 IT Car3_mean_expression","L5 ET_mean_expression","PAX6_mean_expression"
"FGD6",55785,"ENSG00000180263","VLMC",1,0.556,2.5435979244761,0.832,0.664,4.12864393663415e-05,1,"Astrocyte",0.923674395741823,0.85,0.208904156078107,"Astrocyte",0.923674395741823,0.85,0.208904156078107,6.32236258790976,168.079930414604,4.25687403100813,21.1041173020724,1.65368554262349,153.15303656573,424.832450359247,4.88301701589415,5.66020930162367,21.5348848671462,22.720533934403,6.2827795207585,9.60648926707938,15.7114839650948,4.50069356058036,21.4094998862308,23.8101359297026,9.14180398762928
"FGF1",2246,"ENSG00000113578","VLMC",0.909,0.529,2.72658643554371,0.893,0.786,4.51943668484191e-08,0.00227241795950536,"Pericyte",1.74384342295237,0.594,0.00406733574843265,"L5 ET",2.65383607012132,1,1.58583311681901e-09,157.109801207477,104.649761465827,31.7790813767137,1.61266413606918,176.141580980666,1.57299853197753,1012.12280743661,31.9640925168325,20.2590654121195,27.3386005469608,39.369553853557,31.5799152625676,49.6941722745541,114.427938471167,59.4344105764024,21.0151589268922,70.3043017148903,19.3373189168266
"FGF13",2258,"ENSG00000129682","LAMP5",0.998,0.648,3.49538754389163,0.982,0.964,0,0,"VLMC",0.219389490631556,0.909,9.57058057955852e-05,"PAX6",1.48379824832073,0.97,8.24760460016717e-30,9.26125828666827,5.96208530557303,38.9646346181726,8.33541353002236,1.87130661935324,2.66517113120418,1302.92045764445,1622.79329711421,103.350651727352,39.1586129959995,262.399120202482,69.7961311675561,35.5278127277058,127.151897493073,11.7423423360952,78.7558615326909,50.9011137138097,367.235244096599
"FGFR3",2261,"ENSG00000068078","Astrocyte",0.973,0.048,4.51285536268603,0.981,0.962,0,0,"OPC",2.40323505601095,0.299,2.76676761671098e-322,"OPC",2.40323505601095,0.299,2.76676761671098e-322,0.251300675946201,473.476149771006,41.9044820367563,0.718279998324595,0.0216290068167708,32.9040720904651,0.0730881527904911,0.646045531412407,0.153334876160612,0.220758851483447,0.291452812172146,0.121591722702859,0.279648001426562,0.0610527664293312,0.00464852389935366,0,0.131424768951699,0.142872726761617
"FHL2",2274,"ENSG00000115641","VLMC",0.545,0.316,2.63005526298715,0.697,0.394,1.50391794938951e-05,0.756184984132541,"L5/6 IT Car3",1.06662707213313,0.877,7.76767734052167e-05,"L5/6 IT Car3",1.06662707213313,0.877,7.76767734052167e-05,5.24350759802166,3.17974508717876,3.41573546202185,4.3763310369097,10.8520799349256,12.3242549013568,224.892051994547,1.15459996139306,2.75344694527664,38.1196796488121,4.87118578987691,40.4276080887443,52.1490579336663,2.11698113089386,1.33478908459067,76.7446833202524,29.1077619505123,0.221653282541954
"FHL5",9457,"ENSG00000112214","Pericyte",0.438,0.056,5.00298168194772,0.7,0.4,5.24836450065171e-30,2.63893015457269e-25,"Endothelial",1.40374561571653,0.2,0.0425716621871715,"Endothelial",1.40374561571653,0.2,0.0425716621871715,0.607093561962504,1.27715465928061,0.435438546120946,0.185372283981623,328.494832027842,79.9486541116879,0.0548148035270256,0.776583028510384,0.030980939488985,0.924156688921829,0.305807719988733,0.0499581981678322,0.529760970656884,0.0468004673093131,0.0299904844567183,0.351977483460882,5.23926321045978,0.539599232339244
"FLJ46906",441172,NA,"Astrocyte",0.516,0.026,3.34479241173888,0.749,0.498,0,0,"Microglia",1.43059432581815,0.095,7.93663496565807e-92,"Microglia",1.43059432581815,0.095,7.93663496565807e-92,0.903417167978535,110.901642058553,3.35262083714148,25.7631505993434,20.7923605437828,1.3065431315149,0.0739405483978229,0.16723595966259,0.409084074466626,0.287815373325169,0.183563475244826,0.22983890176679,0.117081937120927,0.491592064452168,0.012774752412536,0.251179900137849,0.423718137247299,0.531708634939846
"FLNA",2316,"ENSG00000196924","Pericyte",0.5,0.298,2.51304716295756,0.648,0.296,5.82325156890726e-09,0.000292798912136226,"VLMC",1.31484230300807,0.273,0.318131625903328,"L5 ET",2.1881921383842,0.769,2.09882283617392e-08,2.15799754972953,29.0198691651573,9.17942079023794,0.706432383487649,164.590134913273,29.9041540094891,43.4637106465136,14.3237138233052,8.31155141959904,18.1568961081326,5.68122609278636,12.1811457062111,16.7681726980898,13.2337148009122,7.62610958290693,13.9745047256942,17.565843657022,6.68342182065123
"FLRT2",23768,"ENSG00000185070","VLMC",1,0.67,2.65596351576758,0.979,0.958,1.79727890671769e-08,0.000903689807086724,"L6 CT",2.00722714621131,0.993,3.24140831285292e-15,"L5/6 IT Car3",2.06961847015519,1,7.48035031948807e-10,3.79886274615324,348.424570256536,304.113797320365,3.01111923761201,88.5271018603174,2.05339662397177,4271.08756873148,532.05029472353,313.059452915905,519.727224226401,264.616425948482,573.000766977956,396.749537481432,412.920498790916,11.844986335538,538.282422466374,525.154068731171,399.240090263665
"FLT1",2321,"ENSG00000102755","Endothelial",1,0.471,6.37419092145042,0.999,0.998,0,0,"Pericyte",3.63271916524063,0.5,3.0470108787241e-34,"VLMC",7.5210805715753,1,2.2761753592542e-36,3.67893620394374,3.14900336319461,1.25431080621015,26.0856967515932,97.5786299513198,3726.80053041943,1.01877945180115,0.66365695838015,11.8635147528003,1.01703349011796,7.84250271524626,1.24918238918856,0.872644209510221,9.81854699208636,2.19415128965262,1.76623965966863,0.738568468158285,0.449329519940313
"FLT3",2322,"ENSG00000122025","SST",0.795,0.382,3.06205826596154,0.823,0.646,0,0,"PVALB",0.900808546389356,0.644,2.8017577005757e-14,"PVALB",0.900808546389356,0.644,2.8017577005757e-14,3.01283538222659,1.21348407917593,0.806303646514958,2.28918802712352,0.167574938850025,1.4712359379941,0.333406782698433,2.2302913302198,2.24189597472448,1.10644415913203,46.7088054618452,1.35021567617885,0.705665300189874,116.439643365568,39.1138978417852,0.192364023541305,12.7987616136327,4.58797345154783
"FLT4",2324,"ENSG00000037280","Endothelial",0.4,0.112,2.85061392636755,0.659,0.318,4.95398875617942e-46,2.49091508649457e-41,"Astrocyte",2.60426375780547,0.139,8.19298948802091e-20,"VLMC",3.01744899192405,0.182,0.0909869362843245,0.408072556989673,0.679215923807199,0.486985272571171,0.504085274291956,0.0412772849060469,21.7051263697348,0.110868051783664,0.0803778005323005,0.100080103916234,0.180508516255439,0.146368671933445,0.154933578302863,0.0615848160450597,0.0721959856246639,0.125943851378053,0.208718632985163,0.314224700250084,0.0937884515309069
"FLVCR2",55640,"ENSG00000119686","VLMC",0.909,0.097,5.65248657173397,0.944,0.888,3.97097992035997e-43,1.9966484137562e-38,"Endothelial",2.59376306753228,0.229,6.49592915890046e-06,"Endothelial",2.59376306753228,0.229,6.49592915890046e-06,0.330333834706338,4.33706185686099,0.26699891880221,8.34735424786269,6.5943256874627,57.2733635305023,778.699173440146,0.0757369833254877,0.142943015264073,0.195874326684067,0.0997276789849277,0.0779027244107528,0.0939393511695006,0.113426859848211,0.0694535926112401,0.148459447344206,0.873626336966961,0.0883739050231949
"FMNL3",91010,"ENSG00000161791","Microglia",0.78,0.403,3.14188924415553,0.799,0.598,0,0,"Endothelial",0.59607413683841,0.657,0.0311475063790206,"L5/6 IT Car3",2.72882768606948,0.815,1.45877379062117e-15,13.6705662783149,23.9193178839589,55.988577558253,641.675741012887,124.069623336202,353.095329550864,40.1390051138271,25.5047118219942,20.7615228839839,31.8108706127437,5.52754308743433,11.332759423519,18.3743186062038,7.81594429128739,5.6277430027602,40.9640214980497,4.14355822953653,14.8418329429214
"FMO2",2327,"ENSG00000094963","VLMC",0.364,0.005,4.52326662033213,0.68,0.36,4.27988468074163e-08,0.0021519688163237,"OPC",3.68048237756916,0.021,5.3572117904426e-05,"OPC",3.68048237756916,0.021,5.3572117904426e-05,0.00232386098578291,0.469965291539414,1.87649580973265,0.00152607107201945,0,0,113.097711324943,0,0,0.150176678824431,0.00258228822964103,0,0,0,0,0,0,0
"FN1",2335,"ENSG00000115414","Pericyte",0.906,0.486,3.00303249573308,0.882,0.764,8.09172064348945e-22,4.06859805675293e-17,"Endothelial",0.620730785718352,0.743,0.0376406059082013,"L6b",2.9341325584762,0.796,1.20396177957682e-19,81.9797035337467,74.7320562318644,69.6027050237048,11.0925093030038,1145.55315797828,615.331322997122,140.108578221407,38.7359058103416,39.69118661867,33.4914039363636,41.9627910291922,38.2971894847328,59.9700590353489,39.6548908159767,69.4470539378842,38.2049736394848,27.0686640578206,23.192220231384
"FOLH1",2346,"ENSG00000086205","Oligodendrocyte",0.824,0.077,5.18759034952119,0.903,0.806,0,0,"Astrocyte",4.09426601710291,0.107,0,"SST",4.38021343515011,0.128,9.13068608386286e-187,493.750263264939,7.24648541682525,2.36178430607864,0.780579873615887,0.0629625230988072,0.0570810854596429,0,0.293026237944405,0.0586004523835763,0.26504095704327,0.465703323506074,0.080510930464825,0.931637045445068,5.19560197489777,0.0427959101855518,0.0218426096539024,0.0303090377556047,0.0249544776363343
"FOXC1",2296,"ENSG00000054598","VLMC",0.545,0.005,4.17949846991775,0.771,0.542,1.14718193582037e-11,5.7681454914984e-07,"Pericyte",0.30657798986371,0.281,0.270004519178692,"Endothelial",0.401161785138533,0.314,0.278258630650272,0.00154841392707665,0.133988552601192,0.028225507117763,0.0116705690131804,90.1255393950918,81.9015960213285,122.818415283976,0,0,0.0171264223456285,0.0562378654754266,0,0.0781326534838349,0,0.0108225384644922,0,0.189561588052204,0
"FREM1",158326,"ENSG00000164946","LAMP5",0.703,0.309,2.8782270902865,0.778,0.556,1.30496741722524e-203,6.56150667055022e-199,"PAX6",0.48298588163524,0.636,0.0859413722593244,"PAX6",0.48298588163524,0.636,0.0859413722593244,5.6936219571884,23.4039359974674,16.862497223829,4.30866165705498,30.850923154396,0.215709784462243,0.0531427619717623,395.762689261723,41.4207050909233,13.702257280195,23.0903287168866,8.31835023635247,20.0894057772127,130.631283987685,29.6967064808507,15.4557542673525,10.9804019287133,243.778191650848
"FRK",2444,"ENSG00000111816","Oligodendrocyte",0.407,0.275,2.59955817007665,0.598,0.196,1.81537838139102e-206,9.12790403947217e-202,"L5 ET",1.71262762144067,0.431,0.178553350718917,"L5 ET",1.71262762144067,0.431,0.178553350718917,111.062104324112,10.9961104558507,3.76148283892309,2.22586474934549,8.87283976167281,16.8840903605205,0.201023858767408,3.05090032660857,4.84859803477138,9.17391668133695,11.2038197908392,5.29653656333886,13.5705364600402,2.60956406773683,0.26467513882545,3.173265396431,19.2150140691522,4.92919172775901
"FRMD3",257019,"ENSG00000172159","Pericyte",0.781,0.539,3.19444888090533,0.799,0.598,9.8998320401437e-20,4.97773454810465e-15,"L6b",1.82581411993474,0.985,4.29470462515177e-15,"L6b",1.82581411993474,0.985,4.29470462515177e-15,21.8954863041377,9.91192259543743,19.2319630516095,28.4662525852658,1147.99365801694,37.4287554473368,135.001299411825,27.8661469905151,64.3622048022142,57.3111000143875,25.6125449304802,93.8964314451051,184.087306046252,179.848347107675,16.788794621994,21.402580127801,22.6196974873441,117.112624265971
"FRMD4B",23150,"ENSG00000114541","Oligodendrocyte",0.99,0.639,3.14314119878977,0.967,0.934,0,0,"Microglia",1.56052729793611,0.76,0,"VLMC",3.3958916369056,0.909,9.5287540603587e-39,1404.09608893125,16.7732879136954,134.447778115225,294.105722116098,0.73419915441032,263.862686464979,46.0856994180307,54.5050560626922,26.4564614570116,2.53047097637467,58.9535501221165,1.43815080632719,1.81862523315275,98.9155782308777,1.11055598580032,0.41953400429599,1.42921606214169,114.438950585004
"FRMD6",122786,"ENSG00000139926","VLMC",0.909,0.374,2.6966541892696,0.865,0.73,8.24316256316472e-06,0.414474456838485,"Pericyte",0.744666480911214,0.438,0.0152479364812597,"L5 ET",2.08319368673211,0.846,0.0374765727538214,8.20238686105937,37.1434971488728,100.037923812977,4.5091894826192,273.098143840421,23.2931029696655,576.179155066081,3.41650468428978,24.2828187169718,68.9149466378084,18.1179339733495,8.99044752855956,6.99515709631017,72.9725963424636,0.172335719969462,26.0730744102196,70.8771941266714,3.27363834384663
"FSTL1",11167,"ENSG00000163430","VLMC",0.455,0.134,2.59404726202344,0.68,0.36,0.00150504267738036,1,"Pericyte",0.210825755634164,0.344,0.77480509365968,"Astrocyte",0.969503694346841,0.413,0.296272545189479,0.298949866786686,90.5843880996466,16.0332551144806,0.55268164558549,194.573987452651,99.5711376506651,240.474654169989,13.1164935928175,8.14231392031799,2.05975979938213,17.8538780409116,0.95302511958329,0.657312849898142,24.8136840477211,2.37579086849365,0.94838209586443,1.56294896295649,33.8716620306003
"FXYD1",5348,"ENSG00000266964","Astrocyte",0.724,0.294,2.5727886506902,0.789,0.578,0,0,"Pericyte",1.11432102709783,0.156,1.68034557556692e-10,"L5/6 IT Car3",1.94634398388016,0.846,3.33461897264916e-23,1.03253131500285,65.3879862306879,1.24491994785672,2.04799972439697,20.7844210317695,0,6.13777587978232,0.911059542193442,1.35877916108905,9.55125944121793,0.631480241054284,10.6189250532005,5.16676111131673,1.07401360730134,0.747229863291309,8.4798844367051,6.8054836244147,1.10433911123265
"FYB",2533,"ENSG00000082074","Microglia",0.908,0.19,5.64590363958939,0.942,0.884,0,0,"Endothelial",3.62298656414452,0.2,2.26129430525929e-59,"Astrocyte",5.16545681247262,0.23,0,9.51220321716746,6.59560790231142,3.690327300127,1329.12338171698,0.197796934665383,34.5180287960321,0.107957565498788,0.210661720925798,0.262506125038045,0.294591344188448,0.184208534187331,0.70356286937812,3.19506632756762,0.156646949667838,0.770888144784527,0.646553161605469,1.81278579640667,0.210762686808392
"GAB3",139716,"ENSG00000160219","Microglia",0.461,0.142,3.82074148487862,0.684,0.368,6.10640442090333e-264,3.07036120687441e-259,"Pericyte",0.24151608216058,0.219,0.019410318458922,"Pericyte",0.24151608216058,0.219,0.019410318458922,1.4542116138994,2.27645495237652,18.2888567386623,186.75556949207,146.470015806721,35.4622969391208,0,0.0964867875718861,0.152027309504433,0.455957795996737,0.168060132489671,0.126310586039778,0.159727435350878,0.726654150285419,0.178836728127072,2.53444171641049,0.769260343675059,0.06987633558117
"GAD2",2572,"ENSG00000136750","LAMP5",0.998,0.281,2.82112667708409,0.973,0.946,0,0,"PVALB",0.743096431693921,0.956,1.98206558655145e-36,"PAX6",1.397500558593,0.97,2.67282510599638e-36,4.21765187276979,0.683379755354826,2.22321468271549,6.45360677687718,0.123670620787421,1.62539700665447,0.212571047887049,724.665455142493,217.653070607642,0.267631958571639,344.154682401899,0.229916314249358,0.229842596553043,235.959586422218,0.101471539443609,0.913864401264682,0.315163347720979,178.394724787321
"GAL3ST4",79690,"ENSG00000197093","Microglia",0.457,0.11,3.36228293841137,0.691,0.382,2.18421737327118e-209,1.09824633745448e-204,"OPC",1.37676355302544,0.292,6.87437621444752e-16,"VLMC",4.24016139218141,0.455,0.00170139028067067,0.744616813699635,5.25589887060924,41.7009192569221,168.183512960638,11.0839036823455,2.67990324779931,1.43713363526475,0.401436618711734,0.292276705719662,0.229937273255781,0.320284659828162,0.326638537775098,8.10450489710934,0.270212413071518,2.0252605351586,0.0296830737481836,0.651843044027648,1.95628281373717
"GALNT6",11226,"ENSG00000139629","Oligodendrocyte",0.44,0.115,3.18351396758571,0.68,0.36,0,0,"Microglia",1.48214812401616,0.161,7.94855140342558e-56,"L5/6 NP",1.98923466199384,0.365,1.87257270693416e-09,84.8627176731633,0.540707868434465,0.495765612556806,18.5036492806313,0,5.86807221029796,0.0739405483978229,0.0756192575170807,0.360803241543176,0.169533177120606,0.0798914845807025,1.3869919162176,7.01231626912284,0.25159656407763,10.746026963904,0.0235749429183084,0.11346249042433,0.0994469302604001
"GAREML",150946,"ENSG00000157833","Astrocyte",0.575,0.214,2.75170716851116,0.719,0.438,2.45915710268627e-307,1.23648878280168e-302,"SST",1.57914827727811,0.282,2.31512838918476e-24,"L5/6 NP",1.66191689978977,0.341,2.28885063354805e-09,5.6172058821011,75.0996810528595,10.8358529012916,2.4217401593482,0.0255062688287276,0.297597689899479,0.377071208462582,1.65471851404798,3.43353271378557,0.50866530040004,1.12644734334126,0.529643138274938,0.330853994128853,14.6879954117076,13.4418056969332,0.455020814810193,0.337322698150811,6.65980275122511
"GBP4",115361,"ENSG00000162654","Endothelial",0.443,0.025,4.25130230046972,0.713,0.426,4.13760475489537e-42,2.08042904680894e-37,"VLMC",1.37117375266217,0.273,0.496169075246776,"VLMC",1.37117375266217,0.273,0.496169075246776,0.0187343199750435,1.48103519421415,0.953322076208416,10.935847781851,1.97916720988233,196.094925681763,49.0244415141714,1.41905569039743,0.946210738639874,0.254257766664316,4.26171780053887,0.0111714029520513,1.00127887456824,7.2696789762004,0.00559618719041736,0,0,0
"GCH1",2643,"ENSG00000131979","Endothelial",0.443,0.306,2.86151921604429,0.588,0.176,9.52410536828212e-09,0.000478881542022593,"L5/6 NP",1.68677399507233,0.617,0.014823259496448,"L5/6 NP",1.68677399507233,0.617,0.014823259496448,1.59465091217612,2.28846965494727,0.552071149784966,10.4821545535779,0.144143590869842,112.613649987845,0.163492346714666,5.81080450017759,16.6359880958977,5.13462350214887,8.7179700432989,7.11136894605347,1.31151366249799,12.5427040215836,20.0316755820598,0.481668897672228,9.92853176387699,1.40438089965991
"GCNT1",2650,"ENSG00000187210","Endothelial",0.543,0.337,3.41098460504274,0.638,0.276,5.88777378407488e-19,2.96043153637069e-14,"L5/6 IT Car3",2.14182342135147,0.662,0.0708188205053334,"L5/6 IT Car3",2.14182342135147,0.662,0.0708188205053334,2.09785397576417,1.63574488403532,2.67839985495568,3.72379409779759,0.202327008691194,250.588160623355,22.3493757736429,1.66320230971641,0.378259810563353,21.1631158726257,1.55745199409317,11.0096679155801,6.24200548229674,0.880914109443659,4.52886431805067,28.5466404201025,15.8280978060919,1.15577536977582
"GCNT2",2651,"ENSG00000111846, ENSG00000285222","Microglia",0.569,0.349,2.61153435492823,0.662,0.324,1.10507617914272e-146,5.5564335363475e-142,"Endothelial",0.960662781262369,0.443,0.00319666250504717,"PAX6",1.37843367245947,0.591,0.0661820315095827,2.84186588321783,2.33910835664492,28.5405323212318,142.33895021603,51.5960350895761,53.8471006410067,0.322481411506393,33.5766730975042,47.8513947533973,0.689732790013528,0.609529138381325,1.26315549508119,0.599946947483397,3.4765696095379,1.06035451701817,0.266173995535651,0.211655743460747,35.117533297624
"GFAP",2670,"ENSG00000131095","Astrocyte",0.637,0.062,4.8287856367052,0.803,0.606,0,0,"Endothelial",3.73445229665204,0.057,1.94412749169195e-23,"L6b",5.22269912259851,0.121,1.2651429300162e-90,4.2543709510154,467.188465511295,8.63952164112469,4.29662016646307,0.0181331396037053,10.1832667651476,0.219264458371473,0.985475685384525,3.34233732580986,0.426319515275944,1.09597535729312,0.336721456265624,1.52482510842806,1.23149530661367,0.112186176872816,0.0176692087357275,0.396416756156116,1.4728759071271
"GFRA1",2674,"ENSG00000151892","OPC",0.537,0.218,2.5991281119358,0.691,0.382,1.1503804599331e-159,5.78422799058964e-155,"VLMC",-0.474750794706279,0.455,0.529044021460482,"L5 ET",1.05290833695235,0.815,1.45601127188716e-06,3.38991578263227,22.7896500290435,140.231960519891,3.28085533983755,1.92661870388037,0.154293494372485,226.046409436835,12.5160040241079,6.87576594961759,4.19949718889221,8.85113380335701,3.75820281228355,39.624990699435,6.09931097740962,20.7539018901111,36.9986715035988,48.2788662063704,0.173703193280459
"GGTA1P",2681,NA,"Microglia",0.571,0.223,3.70815521650223,0.719,0.438,6.53371707749429e-311,3.2852182837349e-306,"Pericyte",1.63346374355434,0.188,5.15437347489452e-05,"L5 ET",3.67973142457015,0.369,4.01371494269122e-09,1.82254701939984,18.5422933427362,1.05896805403104,198.972105928855,38.044973285281,0.26700962684373,19.8761709032626,0.277499220213621,0.194798944578254,2.31001314681811,0.191967053541648,3.39684477397888,0.350168921614426,0.900376175673894,4.09722891411797,0.451444208129473,4.04524624282177,0.178780865917155
"GIMAP7",168537,"ENSG00000179144","Endothelial",0.514,0.013,3.90904214461425,0.752,0.504,1.36767987638127e-48,6.87683118643266e-44,"Microglia",1.4678088090401,0.128,7.14742220909559e-13,"Microglia",1.4678088090401,0.128,7.14742220909559e-13,0.395134915720882,0.633066715620791,0.00830686184179084,95.6924464579175,0.798615547864155,418.617715370387,0,0.248037352056367,0,0.000902794399218853,0.00113678331609515,0,0,0,0,0,0,0
"GIMAP8",155038,"ENSG00000171115","Endothelial",0.414,0.034,3.21802167016834,0.694,0.388,1.50679200429346e-28,7.57630087678796e-24,"Microglia",0.76422523973599,0.247,0.00119405834315769,"Microglia",0.76422523973599,0.247,0.00119405834315769,0.376566549120606,0.55074399878467,0.142824494681165,107.349819526339,0,231.662824898996,0,0.032407163956392,0.00585660682362359,0.0346497553491007,0.0174385534849732,0.00355199790480187,0.584369457172439,0.00937156204481113,0.00334176619120307,0,0,0
"GJA1",2697,"ENSG00000152661","Astrocyte",0.767,0.073,5.35564362961458,0.872,0.744,0,0,"Endothelial",2.404423458466,0.157,7.98840027667046e-26,"Endothelial",2.404423458466,0.157,7.98840027667046e-26,0.976635633615926,444.244750156127,0.427484080239966,0.809807662949149,0.0391967488648622,39.2134160628933,0.0629472797647786,0.833545962454328,2.40450023586715,0.371622254464784,0.707826068767151,0.23647862488928,0.757328756882537,0.766708173252522,0.947100115835389,0.0423967117413417,0.136572220840041,3.519876109661
"GJB1",2705,"ENSG00000169562","Oligodendrocyte",0.366,0.07,4.18721864038757,0.659,0.318,0,0,"Microglia",3.62838975730462,0.069,3.93718491263806e-90,"VLMC",4.41936092094286,0.182,0.0112830319139055,90.4079042000454,1.29388962080652,0.114508058399537,1.42769487646643,0.0446003712867649,0.0303156714834434,0.100727178757952,0.189894943786692,0.0480208484137011,0.0685585904042668,0.0629907252202354,0.0552403133777414,0.0403514116094294,0.197993098669048,0.0622621502281074,0.0235201989693967,0.0851520136167156,0.0431314746030085
"GJB6",10804,"ENSG00000121742","Astrocyte",0.436,0.027,4.55712155498469,0.71,0.42,0,0,"Microglia",3.91117453319639,0.037,1.53341667766962e-114,"SST",4.70373371494212,0.043,1.19617616804562e-65,0.39026024140957,119.868629838908,0.0285572606939414,1.41942454068595,0.0163786642347626,0.0404463251144751,0,0.00707958718377412,0.0541092445059118,0.0825424109809017,0.200291955771557,0.535454056517937,0.0113404593852837,0.0952367358676269,0.00791327680619721,0.0203555258761456,0.00710498478272122,0.052674275873791
"GJC1",10052,"ENSG00000182963","Pericyte",0.781,0.328,4.61075613748512,0.816,0.632,9.523403327084e-61,4.78846242689111e-56,"L6b",3.12308690858797,0.548,1.22437171221485e-10,"L6b",3.12308690858797,0.548,1.22437171221485e-10,1.10123225579777,1.14154184562134,0.424470884786689,1.86456503743096,354.037896890196,0.270838639665482,0.590340456258127,1.04067370676366,0.239806102670106,4.05686816078047,2.13119215631352,9.2844321007,14.6291479156376,1.00307451616193,2.05599131658721,0.759783334631995,7.66251549071022,3.04856359820739
"GLDN",342035,"ENSG00000186417","Oligodendrocyte",0.873,0.229,2.96963275170966,0.897,0.794,0,0,"Microglia",1.00177265243014,0.352,5.71804769863591e-179,"PAX6",2.72045878071661,0.439,4.29808971086159e-28,651.503009016249,7.09211444735096,3.8565437427874,238.6173074204,1.13434492910383,0.0446978441712913,0.0612836535353161,31.08372025187,24.3033615052756,9.06700924504389,5.66417884117778,4.63091195357882,4.85955911900597,31.8222415222176,2.29315737609138,2.19474620061955,0.595497939471378,41.9637600146344
"GLI3",2737,"ENSG00000106571","Astrocyte",0.946,0.327,4.52903089122427,0.955,0.91,0,0,"Pericyte",0.850987266041175,0.5,5.00247066160304e-16,"VLMC",4.66827834803058,0.545,6.13890812045192e-13,4.96809006019287,464.116361439074,4.88417219999977,3.73125845784456,197.601508627794,69.5287372795533,3.36670738325897,7.78798656374953,0.623701210504793,0.846501201251862,2.45019140641941,0.721323946293897,0.4210959520653,1.31448066167166,0.25179091487598,0.133943680532734,0.548305697310842,2.73974870270829
"GLIS3",169792,"ENSG00000107249","Astrocyte",0.981,0.434,3.05954049774252,0.954,0.908,0,0,"Endothelial",0.985937958009584,0.514,6.19690367965229e-49,"VLMC",1.70568168080338,0.727,2.39757599464193e-11,6.66913397369435,793.142477826885,12.4756166874126,125.895521030117,27.8191239779916,295.285918874719,143.254803902788,25.3415213446886,32.857127999819,43.7802904068942,38.9360413073287,6.30726377177455,12.3834177562247,40.3114163328632,6.02742910318254,7.53905830547384,8.50847958865218,39.040849805441
"GNA14",9630,"ENSG00000156049","Astrocyte",0.714,0.281,3.16439569275002,0.787,0.574,0,0,"Endothelial",1.14009602611428,0.357,2.97275848276026e-12,"VLMC",1.5500540233988,0.636,0.00747142910641196,7.35320149262404,178.263112733738,8.26766355686874,2.92914867204313,0.142874254614479,56.3262482810696,37.0461770202966,2.61766647789377,1.70108411157293,9.44539980283423,0.706042627166562,4.65842965462603,2.32900898701298,0.568950523110029,16.6689590381748,2.55638372554971,2.32518265481239,2.43954116249507
"GPC3",2719,"ENSG00000147257","VLMC",1,0.568,4.44931705229578,0.964,0.928,1.44086138283001e-41,7.24479511900758e-37,"PAX6",2.2078674768289,0.576,1.89319614688992e-05,"L6 CT",5.40334697542588,0.678,1.51791409974952e-48,4.67022573683724,4.82568471215698,2.91886634569768,4.1474734715229,8.95421734461008,2.2171492268934,424.913120708489,1.99506862560182,2.10870323170107,3.89719343483481,0.716258562926422,0.917243367060424,1.38364638185679,7.62507844643001,1.11207370726574,1.0210559069689,8.49094845327582,45.8226896324808
"GPC4",2239,"ENSG00000076716","Astrocyte",0.543,0.311,2.56084930452687,0.656,0.312,1.82032921128401e-168,9.15279730725712e-164,"Pericyte",0.768417812036673,0.25,0.00344917378248269,"L5 ET",0.941982590777088,0.631,0.381356014048027,3.5116580553237,67.6289563649022,0.842221346431345,1.98374431139612,30.8264192240878,29.2620495035414,17.0173549850006,3.18691335021779,0.863895309970048,8.68605897045681,0.394009513276095,0.304116658786522,1.13717485522365,0.415838113258614,0.34651348878814,0.947036268249052,25.7552832720714,6.0262177477346
"GPC5",2262,"ENSG00000179399","Astrocyte",0.997,0.812,3.08236432785601,0.974,0.948,0,0,"Pericyte",0.150978258294982,0.969,0.000338763385951994,"Pericyte",0.150978258294982,0.969,0.000338763385951994,24.2143006963783,4831.2302372177,580.620813746026,16.799097749693,4154.07238623916,4.06172422936381,1.83379749056752,7.2495910520571,29.9710910429277,171.924996723932,498.927750347024,44.6937254583736,1045.49171929193,250.984882115229,1150.15947878076,238.696069227931,14.8030767233119,4.98328475278416
"GPCPD1",56261,"ENSG00000125772","Endothelial",0.757,0.533,3.27471566364173,0.792,0.584,1.86665243795684e-48,9.38571512329078e-44,"Microglia",1.58817102416208,0.629,3.11202133718024e-11,"L5 ET",3.7371573227183,0.831,6.31727954481536e-24,19.9828809913836,45.4955816497021,126.867652565407,353.400458629685,220.275253984205,1733.71521377884,83.1377610853487,49.2797846668483,27.5473489194667,31.9429686288869,30.7973260845446,39.5706223150392,47.3153802655423,29.7381544489588,23.9726285041353,15.5415542057378,40.3239078181803,45.4688205382966
