"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1022","PTN",5764,"ENSG00000105894","Pericyte",0.969,0.334,2.87328766841848,0.942,0.884,1.37720106954406e-24,6.92470469777448e-20
"1023","PTPRB",5787,"ENSG00000127329","Endothelial",0.971,0.596,3.22074775396456,0.946,0.892,1.97439581878904e-64,9.92745961645315e-60
"1024","PTPRC",5788,"ENSG00000262418, ENSG00000081237","Microglia",0.789,0.17,4.9567521147582,0.869,0.738,0,0
"1025","PTPRU",10076,"ENSG00000060656","VLMC",0.545,0.337,2.63743986298813,0.65,0.3,0.00322737908371938,1
"1026","PTPRZ1",5803,"ENSG00000106278","OPC",1,0.539,3.59534816380506,0.997,0.994,0,0
"1027","PTRF",284119,"ENSG00000177469","Endothelial",0.571,0.39,2.86787423102222,0.662,0.324,1.13163367284346e-43,5.68996727042421e-39
"1028","PVALB",5816,"ENSG00000274665, ENSG00000100362","PVALB",0.629,0.055,3.44949595786209,0.801,0.602,0,0
"1029","PXK",54899,"ENSG00000168297","Oligodendrocyte",0.989,0.84,2.83633207632671,0.955,0.91,0,0
"1030","PXN",5829,"ENSG00000089159","Endothelial",0.614,0.473,2.71561961756345,0.665,0.33,1.39677365401781e-28,7.02311760976694e-24
"1031","PYGM",5837,"ENSG00000068976","Astrocyte",0.506,0.047,4.16500740977669,0.74,0.48,0,0
"1032","PYGO1",26108,"ENSG00000171016","VLMC",0.818,0.388,2.73850138281269,0.812,0.624,1.10528025754463e-05,0.555745966296013
"1033","QDPR",5860,"ENSG00000151552","Oligodendrocyte",0.907,0.484,3.51238017679527,0.896,0.792,0,0
"1034","QRFPR",84109,"ENSG00000186867","L5/6 NP",0.677,0.107,2.7208305417739,0.806,0.612,5.41732276436223e-172,2.72388405914898e-167
"1035","R3HDML",140902,"ENSG00000101074","VLMC",0.364,0.077,3.16910722623593,0.657,0.314,1.84610271788145e-16,9.28238907577974e-12
"1036","RAB34",83871,"ENSG00000109113","Astrocyte",0.412,0.014,3.60704265285064,0.7,0.4,0,0
"1037","RAB39A",54734,"ENSG00000179331","Microglia",0.511,0.464,2.59721093124489,0.575,0.15,1.62413661732544e-89,8.16632132557402e-85
"1038","RADIL",55698,"ENSG00000157927","VLMC",0.727,0.445,3.06207416351835,0.714,0.428,0.000156930296396172,1
"1039","RAMP2",10266,"ENSG00000131477","Endothelial",0.486,0.024,4.98082109595194,0.735,0.47,7.77750501548952e-53,3.91060729683829e-48
"1040","RANBP3L",202151,"ENSG00000164188","Astrocyte",0.957,0.212,4.4389530213148,0.966,0.932,0,0
"1041","RAPGEF3",10411,"ENSG00000079337","Astrocyte",0.804,0.161,2.67218142355398,0.857,0.714,0,0
"1042","RASEF",158158,"ENSG00000165105","L6b",0.486,0.233,2.75857107832473,0.664,0.328,4.32183668437446e-306,2.17306270327032e-301
"1043","RASGEF1C",255426,"ENSG00000146090","Microglia",0.949,0.566,4.00292328594289,0.928,0.856,0,0
"1044","RASGRP3",25780,"ENSG00000152689","Oligodendrocyte",0.686,0.502,2.82693113624723,0.705,0.41,0,0
"1045","RASIP1",54922,"ENSG00000105538","Endothelial",0.486,0.289,3.11921918667719,0.649,0.298,4.08398272241228e-33,2.05346735265612e-28
"1046","RASSF2",9770,"ENSG00000101265","Oligodendrocyte",0.634,0.365,2.60872665812497,0.715,0.43,0,0
"1047","RASSF3",283349,"ENSG00000153179","Endothelial",0.557,0.451,2.55361437966313,0.637,0.274,1.6798659437371e-27,8.4465339517045e-23
"1048","RBM47",54502,"ENSG00000163694","Microglia",0.919,0.843,4.07902081063092,0.804,0.608,0,0
"1049","RBMS2",5939,"ENSG00000076067","Endothelial",0.686,0.614,2.55629467870825,0.674,0.348,4.73956779610783e-34,2.38310208356098e-29
"1050","RERGL",79785,"ENSG00000111404","Pericyte",0.656,0.029,6.70774355537737,0.823,0.646,3.06283883272308e-118,1.54002599348149e-113
"1051","RFX2",5990,"ENSG00000087903","Astrocyte",0.791,0.391,2.93577073029708,0.811,0.622,0,0
"1052","RFX4",5992,"ENSG00000111783","Astrocyte",0.458,0.061,3.6729992081695,0.709,0.418,0,0
"1053","RGCC",28984,"ENSG00000102760","Oligodendrocyte",0.493,0.108,2.63165596689516,0.708,0.416,0,0
"1054","RGL3",57139,"ENSG00000205517","Astrocyte",0.558,0.315,2.89631651677118,0.688,0.376,0,0
"1055","RGMA",56963,"ENSG00000182175","Astrocyte",0.73,0.238,3.23483048409959,0.806,0.612,0,0
"1056","RGPD3",653489,"ENSG00000153165","Endothelial",0.471,0.617,2.73197413289901,0.486,0.028,5.20267017237922e-36,2.615954589374e-31
"1057","RGS10",6001,"ENSG00000148908","Microglia",0.617,0.174,5.20272684878575,0.772,0.544,0,0
"1058","RGS16",6004,"ENSG00000143333","VIP",0.425,0.026,2.95195306718878,0.702,0.404,0,0
"1059","RGS20",8601,"ENSG00000147509","Astrocyte",0.92,0.419,3.82147092238555,0.918,0.836,0,0
"1060","RGS3",5998,"ENSG00000138835","Endothelial",0.514,0.314,2.86088634363627,0.662,0.324,9.56356506868343e-34,4.80865615218472e-29
"1061","RGS5",8490,"ENSG00000143248","Pericyte",0.938,0.439,4.08810281081303,0.941,0.882,4.06855836081188e-39,2.04571182939982e-34
"1062","RGS8",85397,"ENSG00000135824","VIP",0.545,0.172,3.05867750922369,0.718,0.436,0,0
"1063","RGS9",8787,"ENSG00000108370","Astrocyte",0.554,0.393,2.82322812510851,0.647,0.294,0,0
"1064","RHBDF2",79651,"ENSG00000129667","Microglia",0.673,0.165,5.17758577229321,0.806,0.612,0,0
"1065","RHOC",389,"ENSG00000155366","Endothelial",0.386,0.054,3.53106749356292,0.673,0.346,5.12136990806092e-25,2.57507600347211e-20
"1066","RHOU",58480,"ENSG00000116574, ENSG00000284984","Oligodendrocyte",0.819,0.536,2.84770101211358,0.779,0.558,0,0
"1067","RIN3",79890,"ENSG00000100599","Microglia",0.755,0.468,3.42486790287195,0.764,0.528,0,0
"1068","RLBP1",6017,"ENSG00000140522","Astrocyte",0.405,0.043,3.76195188521918,0.688,0.376,0,0
"1069","RNASE1",6035,"ENSG00000129538","Oligodendrocyte",0.816,0.086,4.53507488198721,0.894,0.788,0,0
"1070","RNASEH2B.AS1",NA,NA,"Microglia",0.389,0.102,3.91480243873042,0.658,0.316,2.64250911380291e-219,1.32868000751124e-214
"1071","RNASET2",8635,"ENSG00000026297","Microglia",0.871,0.418,3.5890520664369,0.884,0.768,0,0
"1072","RND3",390,"ENSG00000115963","VLMC",0.545,0.111,2.59451281605773,0.736,0.472,8.54234353206653e-05,1
"1073","RNF135",84282,"ENSG00000181481","Microglia",0.5,0.252,3.15158017706036,0.668,0.336,1.30403075830565e-269,6.55679705583665e-265
"1074","RNF144B",255488,"ENSG00000137393","Endothelial",0.814,0.498,3.28830554181625,0.824,0.648,1.61219039393787e-66,8.10625451975902e-62
"1075","RNF152",220441,"ENSG00000176641","Pericyte",0.688,0.161,3.98132757188592,0.808,0.616,3.96895945285908e-27,1.99563250249207e-22
"1076","RNF182",221687,"ENSG00000180537","Astrocyte",0.559,0.193,3.04524466801177,0.72,0.44,0,0
"1077","RNF219.AS1",NA,NA,"Astrocyte",0.99,0.467,5.86845967900177,0.99,0.98,0,0
"1078","RNF220",55182,"ENSG00000187147","Oligodendrocyte",0.996,0.736,4.39607110290671,0.991,0.982,0,0
"1079","RNF43",54894,"ENSG00000108375","Astrocyte",0.437,0.159,3.32470949868996,0.666,0.332,0,0
"1080","ROBO4",54538,"ENSG00000154133","Endothelial",0.414,0.008,4.46651890843521,0.704,0.408,2.18960432621749e-53,1.10095495126541e-48
"1081","ROR2",4920,"ENSG00000169071","VLMC",0.636,0.511,4.17424212269902,0.687,0.374,6.65926739705572e-16,3.34834623991359e-11
"1082","ROS1",6098,"ENSG00000047936","L6b",0.843,0.25,2.5211725742639,0.865,0.73,4.0265296688112e-218,2.02457938277496e-213
"1083","RP2",6102,"ENSG00000102218","VLMC",0.636,0.315,2.88849539607191,0.691,0.382,0.0415821074887913,1
"1084","RPH3AL",9501,"ENSG00000282013, ENSG00000181031, ENSG00000262334","VLMC",0.636,0.309,2.7756962134187,0.713,0.426,0.000423283850829337,1
"1085","RPS12P5",100271053,NA,"VLMC",0.455,0.012,4.18300178288696,0.724,0.448,2.58646297592319e-09,0.000130049944892394
"1086","RPS3AP34",100271260,NA,"L5/6 NP",0.916,0.147,2.79074560960296,0.927,0.854,1.43194489625607e-257,7.19996213286514e-253
"1087","RPS6KA1",6195,"ENSG00000117676, ENSG00000281877","Microglia",0.467,0.305,3.18907463044521,0.631,0.262,3.15188955933042e-282,1.58480158932693e-277
"1088","RRBP1",6238,"ENSG00000125844","VLMC",0.455,0.267,2.59976934349327,0.624,0.248,0.0139402917395318,1
"1089","RREB1",6239,"ENSG00000124782","Microglia",0.621,0.375,3.46638701788506,0.712,0.424,0,0
"1090","RTKN",6242,"ENSG00000114993","Oligodendrocyte",0.358,0.062,2.84206052095798,0.655,0.31,0,0
"1091","RUNX1",861,"ENSG00000159216","Microglia",0.821,0.272,5.19485361019841,0.877,0.754,0,0
"1092","RUNX2",860,"ENSG00000124813","Microglia",0.688,0.421,2.95885398738349,0.737,0.474,7.26953459962854e-305,3.65519469203923e-300
"1093","S100A13",6284,"ENSG00000189171","Astrocyte",0.492,0.119,3.0104056812415,0.708,0.416,0,0
"1094","S100A6",6277,"ENSG00000197956","Pericyte",0.469,0.325,2.78314160229891,0.639,0.278,7.17076937504622e-19,3.60553454946699e-14
"1095","S100B",6285,"ENSG00000160307","Oligodendrocyte",0.716,0.121,2.52615143442569,0.815,0.63,0,0
"1096","S100Z",170591,"ENSG00000171643","Microglia",0.499,0.348,3.65928248824809,0.638,0.276,0,0
"1097","SAMD3",154075,"ENSG00000164483","L5/6 NP",0.926,0.305,2.8014586240012,0.918,0.836,4.89309131097071e-275,2.46029524206918e-270
"1098","SAMD9L",219285,"ENSG00000177409","VLMC",0.364,0.029,3.27650073820144,0.671,0.342,8.42251801615112e-05,1
"1099","SAMSN1",64092,"ENSG00000155307","Microglia",0.595,0.12,5.2855544367374,0.77,0.54,0,0
"1100","SAP30L.AS1",NA,NA,"VLMC",0.455,0.18,2.65937125808404,0.665,0.33,0.000439738634990765,1
"1101","SCARA3",51435,"ENSG00000168077","Astrocyte",0.939,0.552,2.6790287439871,0.9,0.8,0,0
"1102","SCARA5",286133,"ENSG00000168079","VLMC",0.455,0.188,3.75770344497135,0.664,0.328,4.13530724090119e-10,2.07927383379753e-05
"1103","SCD",6319,"ENSG00000099194","Oligodendrocyte",0.927,0.226,4.21846886296042,0.942,0.884,0,0
"1104","SCN4A",6329,"ENSG00000007314","VLMC",0.364,0.118,3.57482530729443,0.644,0.288,7.42501068736776e-36,3.73336962371538e-31
"1105","SDC2",6383,"ENSG00000169439","Astrocyte",0.597,0.22,2.9549220076548,0.735,0.47,0,0
"1106","SDC4",6385,"ENSG00000124145","Astrocyte",0.504,0.054,3.9290463760869,0.737,0.474,0,0
"1107","SELPLG",6404,"ENSG00000110876","Microglia",0.468,0.034,5.22255897725131,0.724,0.448,0,0
"1108","SEMA3B",7869,"ENSG00000012171","Oligodendrocyte",0.576,0.061,3.19346826977388,0.767,0.534,0,0
"1109","SEMA3C",10512,"ENSG00000075223","Oligodendrocyte",0.638,0.423,2.55162041508516,0.698,0.396,0,0
"1110","SEMA3D",223117,"ENSG00000153993","L6b",0.868,0.235,2.88358247404463,0.894,0.788,1.81233416277246e-278,9.1125974038362e-274
"1111","SEMA3E",9723,"ENSG00000170381","L6 CT",1,0.431,2.8292256923233,0.976,0.952,0,0
"1112","SEMA3G",56920,"ENSG00000010319","Endothelial",0.486,0.003,5.36491201977311,0.742,0.484,5.42408731230595e-85,2.72728534150056e-80
"1113","SEPP1",6414,"ENSG00000250722","Oligodendrocyte",0.492,0.074,3.66162922634753,0.723,0.446,0,0
"1114","SEPT4",5414,"ENSG00000108387","Oligodendrocyte",0.818,0.443,2.60548686419765,0.815,0.63,0,0
"1115","SERPINB9",5272,"ENSG00000170542","Microglia",0.427,0.292,2.71398756108451,0.599,0.198,1.10993889764413e-109,5.58088377124444e-105
"1116","SERPINE1",5054,"ENSG00000106366","VLMC",0.455,0.123,3.91251527768403,0.687,0.374,1.11199930697789e-11,5.59124371541554e-07
"1117","SERPING1",710,"ENSG00000149131","Pericyte",0.531,0.298,3.6731650458319,0.675,0.35,2.74182040016938e-18,1.37861471540917e-13
"1118","SERPINH1",871,"ENSG00000149257","VLMC",0.636,0.022,4.22335500225009,0.812,0.624,6.93626197041894e-13,3.48762188134635e-08
"1119","SFMBT2",57713,"ENSG00000198879","Microglia",0.992,0.723,3.43880351253312,0.969,0.938,0,0
"1120","SFXN5",94097,"ENSG00000144040","Astrocyte",0.992,0.737,2.68702469536395,0.962,0.924,0,0
"1121","SGPP2",130367,"ENSG00000163082","Endothelial",0.614,0.484,2.61823015071419,0.643,0.286,6.06459024648301e-15,3.04933662183412e-10
"1122","SH2B3",10019,"ENSG00000111252","Microglia",0.58,0.457,2.7643283797488,0.645,0.29,5.06632760299104e-199,2.54740018205992e-194
"1123","SH3TC1",54436,"ENSG00000125089","Microglia",0.581,0.075,4.51435960975732,0.773,0.546,0,0
"1124","SH3TC2",79628,"ENSG00000169247","Oligodendrocyte",0.737,0.043,5.19912080218897,0.861,0.722,0,0
"1125","SHE",126669,"ENSG00000169291","Endothelial",0.357,0.169,3.98128310042933,0.62,0.24,5.94547209892665e-98,2.98944282606131e-93
"1126","SHISA8",440829,"ENSG00000234965","VIP",0.516,0.02,3.28823300845383,0.751,0.502,0,0
"1127","SHROOM3",57619,"ENSG00000138771","Astrocyte",0.934,0.619,2.53379377050457,0.873,0.746,0,0
"1128","SHROOM4",57477,"ENSG00000158352","Oligodendrocyte",0.885,0.297,3.76132027875081,0.911,0.822,0,0
"1129","SLC10A4",201780,"ENSG00000145248","VIP",0.503,0.053,2.77439333788038,0.731,0.462,0,0
"1130","SLC12A4",6560,"ENSG00000124067","VLMC",0.545,0.095,3.71695263054381,0.736,0.472,0.000105247635876049,1
"1131","SLC12A7",10723,"ENSG00000113504, ENSG00000276482","Pericyte",0.719,0.137,4.55250418219587,0.836,0.672,7.17901748017103e-43,3.6096817792048e-38
"1132","SLC13A5",284111,"ENSG00000141485","Astrocyte",0.465,0.113,3.39725270332668,0.694,0.388,0,0
"1133","SLC14A1",6563,"ENSG00000141469","Astrocyte",0.646,0.029,5.01772682795376,0.817,0.634,0,0
"1134","SLC16A1",6566,"ENSG00000155380, ENSG00000281917","Endothelial",0.629,0.494,3.05241159108726,0.659,0.318,2.44794842093172e-23,1.23085294552868e-18
"1135","SLC16A12",387700,"ENSG00000152779","VLMC",0.818,0.206,4.29708212293404,0.888,0.776,7.17761318047495e-56,3.60897568327461e-51
"1136","SLC16A14",151473,"ENSG00000163053","Endothelial",0.657,0.51,3.01232471441587,0.696,0.392,2.91653398401625e-31,1.46646245250321e-26
"1137","SLC16A2",6567,"ENSG00000147100","VLMC",0.727,0.477,2.57397951519508,0.682,0.364,0.0163145273425534,1
"1138","SLC16A9",220963,"ENSG00000165449","Astrocyte",0.609,0.238,3.23081161920828,0.74,0.48,0,0
"1139","SLC17A6",57084,"ENSG00000091664","IT",0.409,0.049,2.66826910389122,0.686,0.372,0,0
"1140","SLC19A1",6573,"ENSG00000173638","Pericyte",0.875,0.183,5.25692956403262,0.921,0.842,6.0661266142915e-67,3.05010912293191e-62
"1141","SLC19A3",80704,"ENSG00000135917","Endothelial",0.529,0.185,4.45194004898682,0.715,0.43,2.20341893676226e-137,1.10790107559343e-132
"1142","SLC1A2",6506,"ENSG00000110436","Astrocyte",0.997,0.699,4.29631047765283,0.993,0.986,0,0
"1143","SLC1A3",6507,"ENSG00000079215","Astrocyte",0.998,0.3,3.22393032290286,0.983,0.966,0,0
"1144","SLC22A3",6581,"ENSG00000146477","VIP",0.427,0.098,3.16532553557617,0.68,0.36,0,0
"1145","SLC25A18",83733,"ENSG00000182902","Astrocyte",0.949,0.154,4.5851297613878,0.964,0.928,0,0
"1146","SLC25A48",153328,"ENSG00000145832","Astrocyte",0.508,0.055,3.29659167488726,0.734,0.468,0,0
"1147","SLC2A1",6513,"ENSG00000117394","Endothelial",0.9,0.301,4.76724608429008,0.922,0.844,3.03723132525168e-151,1.5271502826498e-146
"1148","SLC2A5",6518,"ENSG00000142583","Microglia",0.795,0.578,4.87332070144017,0.789,0.578,0,0
"1149","SLC30A10",55532,"ENSG00000196660","Pericyte",0.656,0.23,4.36488977835286,0.78,0.56,1.51682715528719e-37,7.62675861949953e-33
"1150","SLC30A3",7781,"ENSG00000115194","IT",0.787,0.11,2.67174009971634,0.867,0.734,0,0
"1151","SLC31A2",1318,"ENSG00000136867","Oligodendrocyte",0.641,0.158,3.83186722297976,0.782,0.564,0,0
"1152","SLC35D2",11046,"ENSG00000130958, ENSG00000285269","Oligodendrocyte",0.728,0.48,3.0524442573415,0.754,0.508,0,0
"1153","SLC35F2",54733,"ENSG00000110660","Endothelial",0.371,0.446,2.53952102901501,0.491,0.018,1.22062547284436e-07,0.00613742694000874
"1154","SLC38A11",151258,"ENSG00000169507","Pericyte",0.969,0.438,3.34069262600476,0.951,0.902,1.9568762935598e-27,9.83936969164802e-23
"1155","SLC38A5",92745,"ENSG00000017483","Endothelial",0.643,0.074,4.68688405926527,0.805,0.61,2.29597635390709e-96,1.15443987050802e-91
"1156","SLC39A12",221074,"ENSG00000148482","Astrocyte",0.757,0.225,5.01458102821313,0.846,0.692,0,0
"1157","SLC39A8",64116,"ENSG00000138821","Endothelial",0.571,0.204,3.8491868382916,0.733,0.466,3.37699972309379e-48,1.69798923076879e-43
"1158","SLC40A1",30061,"ENSG00000138449","VLMC",0.455,0.062,2.90168962703555,0.705,0.41,5.09591948184102e-05,1
"1159","SLC41A1",254428,"ENSG00000133065","VLMC",0.818,0.602,2.57322531126893,0.697,0.394,0.000262009177372012,1
"1160","SLC44A1",23446,"ENSG00000070214","Oligodendrocyte",0.999,0.896,2.89955513906092,0.991,0.982,0,0
"1161","SLC48A1",55652,"ENSG00000211584","Oligodendrocyte",0.596,0.257,2.67403881486692,0.717,0.434,0,0
"1162","SLC4A4",8671,"ENSG00000080493","Astrocyte",0.987,0.664,3.14427587189016,0.963,0.926,0,0
"1163","SLC5A11",115584,"ENSG00000158865, ENSG00000288216","Oligodendrocyte",0.877,0.629,5.12373561579352,0.873,0.746,0,0
"1164","SLC5A6",8884,"ENSG00000138074","Endothelial",0.414,0.254,2.79434191684088,0.611,0.222,3.25722092606132e-14,1.63776325383289e-09
"1165","SLC5A8",160728,"ENSG00000256870, ENSG00000262217","L5 ET",0.958,0.154,2.57725140553701,0.948,0.896,5.47934682616146e-25,2.75507037766225e-20
"1166","SLC6A16",28968,"ENSG00000063127","VLMC",0.636,0.355,2.69062659738444,0.68,0.36,0.00831126756457941,1
"1167","SLC6A20",54716,"ENSG00000163817","VLMC",0.545,0.078,4.03459525604915,0.753,0.506,2.62766411082153e-10,1.32121579156218e-05
"1168","SLC7A1",6541,"ENSG00000139514","Endothelial",0.843,0.401,3.92975880901995,0.874,0.748,1.43347638125802e-80,7.20766259260344e-76
"1169","SLC7A10",56301,"ENSG00000130876","Astrocyte",0.396,0.05,3.08355548189598,0.681,0.362,0,0
"1170","SLC7A11.AS1",NA,NA,"VLMC",0.364,0.086,3.47671867979942,0.654,0.308,8.03666749802537e-12,4.04091678468214e-07
"1171","SLC7A5",8140,"ENSG00000103257","Endothelial",0.771,0.358,4.52095835273892,0.83,0.66,7.9590689587635e-115,4.00189946315588e-110
"1172","SLC7A7",9056,"ENSG00000155465","Microglia",0.4,0.348,3.01158209503849,0.568,0.136,2.87529458539829e-157,1.44572687048411e-152
"1173","SLC9A2",6549,"ENSG00000115616","SST",0.537,0.208,2.87155059636368,0.7,0.4,1.28107841813119e-208,6.44139039420541e-204
"1174","SLC9A3R1",9368,"ENSG00000109062","Astrocyte",0.454,0.085,2.99883989555017,0.698,0.396,0,0
"1175","SLC9A3R2",9351,"ENSG00000065054","Endothelial",0.5,0.089,3.82998765664666,0.721,0.442,9.79149854998639e-47,4.92326338591866e-42
"1176","SLC9A9",285195,"ENSG00000181804","Microglia",0.948,0.75,2.50607429679949,0.885,0.77,0,0
"1177","SLC9C1",285335,"ENSG00000172139, ENSG00000285044","L5/6 NP",0.632,0.315,2.65226967304729,0.719,0.438,1.31750443784232e-152,6.62454406391498e-148
"1178","SLCO1C1",53919,"ENSG00000139155","Astrocyte",0.883,0.116,5.35689273220713,0.932,0.864,0,0
"1179","SMAD6",4091,"ENSG00000137834","Endothelial",0.7,0.125,5.07992893693934,0.828,0.656,2.96308765351053e-155,1.48987010306163e-150
"1180","SMC4",10051,"ENSG00000113810","Oligodendrocyte",0.439,0.186,2.63313188540576,0.651,0.302,2.31813193282878e-307,1.16557991714564e-302
"1181","SMOC1",64093,"ENSG00000198732","OPC",0.875,0.214,3.46705146111284,0.906,0.812,0,0
"1182","SMOC2",64094,"ENSG00000112562","Pericyte",0.656,0.18,4.62498457683499,0.788,0.576,2.29809006522086e-46,1.1555026656937e-41
"1183","SMOX",54498,"ENSG00000088826","Astrocyte",0.502,0.17,2.544428871114,0.691,0.382,5.30973300351263e-269,2.66978685149619e-264
"1184","SMYD1",150572,"ENSG00000115593","L5/6 IT Car3",0.862,0.085,4.18050003146732,0.923,0.846,0,0
"1185","SNRK",54861,"ENSG00000163788","Pericyte",0.625,0.4,2.69140186809363,0.69,0.38,5.82583242765374e-10,2.92928680294858e-05
"1186","SNX21",90203,"ENSG00000124104","VLMC",0.455,0.247,2.72682674278838,0.628,0.256,0.0107567427633436,1
"1187","SNX22",79856,"ENSG00000157734","OPC",0.693,0.289,2.91343783309705,0.78,0.56,0,0
"1188","SNX8",29886,"ENSG00000106266","VLMC",0.909,0.498,2.66325519149834,0.743,0.486,0.000169239684653468,1
"1189","SOCS6",9306,"ENSG00000170677","Microglia",0.723,0.358,3.42914548410039,0.778,0.556,0,0
"1190","SOX13",9580,"ENSG00000143842","Endothelial",0.629,0.271,2.84155252144969,0.741,0.482,6.4214577794832e-32,3.22877318610195e-27
"1191","SOX2",6657,"ENSG00000181449","Astrocyte",0.837,0.175,2.55276196332059,0.865,0.73,0,0
"1192","SOX4",6659,"ENSG00000124766","OPC",0.525,0.214,2.66053284282815,0.693,0.386,3.14929156120863e-225,1.58349528989131e-220
"1193","SOX6",55553,"ENSG00000110693","OPC",0.995,0.497,3.1426529680436,0.976,0.952,0,0
"1194","SOX9",6662,"ENSG00000125398","Astrocyte",0.517,0.095,2.97319856537649,0.725,0.45,0,0
"1195","SP110",3431,"ENSG00000135899","Microglia",0.456,0.153,3.02504722247193,0.676,0.352,2.6062496217874e-204,1.31044837233092e-199
"1196","SP8",221833,"ENSG00000164651","PAX6",0.755,0.019,3.6720488478455,0.87,0.74,1.16009763911917e-149,5.83308693925509e-145
"1197","SPAG17",200162,"ENSG00000155761","VLMC",0.545,0.307,2.67923673137189,0.66,0.32,0.0169202114183105,1
"1198","SPARC",6678,"ENSG00000113140","Pericyte",0.781,0.173,3.53527420815468,0.853,0.706,1.58798988036145e-23,7.9845719174454e-19
"1199","SPATA22",84690,"ENSG00000141255","Oligodendrocyte",0.663,0.518,3.22998624713815,0.695,0.39,0,0
"1200","SPATC1",375686,"ENSG00000186583","Astrocyte",0.668,0.22,3.37539588994981,0.782,0.564,0,0
"1201","SPC25",57405,"ENSG00000277909, ENSG00000152253","VLMC",0.364,0.115,2.82722091732734,0.634,0.268,0.0191772884676139,1
"1202","SPNS3",201305,"ENSG00000182557","Microglia",0.411,0.452,2.57075174863526,0.524,0.048,9.60787691667175e-133,4.83093659247172e-128
"1203","SPON1",10418,"ENSG00000262655","Astrocyte",0.96,0.602,3.35839319441539,0.94,0.88,0,0
"1204","SPP1",6696,"ENSG00000118785","Oligodendrocyte",0.827,0.117,3.48346293851047,0.891,0.782,0,0
"1205","SPTLC3",55304,"ENSG00000172296","Microglia",0.411,0.145,4.35925611283764,0.657,0.314,0,0
"1206","SQRDL",58472,"ENSG00000137767","VLMC",0.364,0.185,3.74294213218533,0.61,0.22,3.84985253438193e-06,0.193574435281258
"1207","SRGAP2",23380,"ENSG00000266028","Microglia",1,0.86,3.41996608657405,0.987,0.974,0,0
"1208","SRGAP2B",647135,"ENSG00000196369","Microglia",1,0.826,3.47777378470694,0.978,0.956,0,0
"1209","SRGAP2C",653464,"ENSG00000171943","Microglia",0.993,0.751,2.94501064987576,0.93,0.86,0,0
"1210","SRGN",5552,"ENSG00000122862","Endothelial",0.714,0.13,4.31356375037949,0.833,0.666,1.18483023607476e-110,5.95744491000748e-106
"1211","SRPX2",27286,"ENSG00000102359","VLMC",0.909,0.059,4.18862215642667,0.947,0.894,4.34824538910968e-18,2.18634126409824e-13
"1212","SSC5D",284297,"ENSG00000179954","VLMC",0.636,0.161,3.94339425521792,0.775,0.55,1.55769304785366e-13,7.83223641391298e-09
"1213","SST",6750,"ENSG00000157005","SST",0.93,0.093,4.64070595155733,0.955,0.91,0,0
"1214","ST18",9705,"ENSG00000147488","Oligodendrocyte",0.998,0.298,6.25901297943397,0.998,0.996,0,0
"1215","ST6GAL1",6480,"ENSG00000073849","Microglia",0.983,0.737,3.99527619590328,0.969,0.938,0,0
"1216","ST6GALNAC1",55808,"ENSG00000070526","Endothelial",0.429,0.192,4.6192613714151,0.654,0.308,3.24276716650563e-134,1.6304957589907e-129
"1217","ST6GALNAC3",256435,"ENSG00000184005","Microglia",0.951,0.79,2.63155518947192,0.881,0.762,0,0
"1218","ST8SIA6",338596,"ENSG00000148488","Endothelial",0.7,0.226,4.81806621163234,0.807,0.614,2.95121121058271e-128,1.48389850879309e-123
"1219","STAB1",23166,"ENSG00000010327","Microglia",0.415,0.027,5.20874148360111,0.699,0.398,0,0
"1220","STIL",6491,"ENSG00000123473","VLMC",0.545,0.342,2.65594928247505,0.646,0.292,NA,NA
"1221","STK10",6793,"ENSG00000072786","Microglia",0.592,0.526,2.53287820069443,0.61,0.22,9.79779865844172e-148,4.92643114345108e-143
"1222","STK32A",202374,"ENSG00000169302","OPC",0.872,0.231,4.44148006732637,0.91,0.82,0,0
"1223","STK32B",55351,"ENSG00000152953","OPC",0.737,0.695,2.60330654755183,0.685,0.37,0,0
"1224","STK33",65975,"ENSG00000130413","Astrocyte",0.866,0.517,3.11604768834769,0.861,0.722,0,0
"1225","STON1.GTF2A1L",NA,NA,"VLMC",0.455,0.139,4.32907254011173,0.684,0.368,9.68689387344658e-16,4.87066710850767e-11
"1226","STON2",85439,"ENSG00000140022","Astrocyte",0.939,0.304,4.0654983163268,0.949,0.898,0,0
"1227","STOX1",219736,"ENSG00000165730","Astrocyte",0.829,0.505,2.81692946416582,0.817,0.634,0,0
"1228","SULF1",23213,"ENSG00000137573","PVALB",0.801,0.273,3.44998990085623,0.85,0.7,0,0
"1229","SULF2",55959,"ENSG00000196562","OPC",0.886,0.444,3.25168969482177,0.877,0.754,0,0
"1230","SUSD3",203328,"ENSG00000157303","Microglia",0.483,0.099,4.78074113599201,0.714,0.428,0,0
"1231","SV2C",22987,"ENSG00000122012","LAMP5",0.979,0.444,3.98512122522516,0.974,0.948,0,0
"1232","SVIL",6840,"ENSG00000197321","VLMC",1,0.744,3.38954775105024,0.995,0.99,7.36978314990318e-18,3.70560066560282e-13
"1233","SYK",6850,"ENSG00000165025","Microglia",0.88,0.136,6.14405829588151,0.93,0.86,0,0
"1234","SYNDIG1",79953,"ENSG00000101463","Microglia",0.955,0.802,2.75897509868916,0.905,0.81,0,0
