"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SSPO",0.342155026209872,0.532668369963714,0.920797967938545,0.578485605432249,0.562936312993962,0.990512677498131
"ZNF862",1.7127361568913,0.117491896665019,0.25726988753074,0.45668732471063,0.647895802727257,0.990512677498131
"ATP6V0E2",6.04841561662366,0.175624242615673,0.233577000364508,0.751890136193218,0.452117130416448,0.990512677498131
"ACTR3C",0.49586726039293,-0.0216387658970261,0.428118494896466,-0.0505438708090832,0.959688990209597,0.995077019199565
"LRRC61",0.772463633399342,0.327595046934644,0.376285929454266,0.870601373295462,0.383971846376842,0.990512677498131
"RARRES2",0.0793931639353871,0.605875262418196,2.14787346443916,0.282081450536658,0.777881056251219,0.990512677498131
"ZNF775",0.0798999575062084,0.636541448382998,2.13500049636536,0.298145808146954,0.765591880611373,0.990512677498131
"RP11-511P7.5",0.641644141318052,0.0957739652955452,0.434594972673069,0.220375225940758,0.82557893798831,0.990512677498131
"GIMAP8",0.0261194344680427,0.823370383052228,3.02764753448127,0.271950540370049,0.785660049528737,0.990512677498131
"GIMAP7",0,NA,NA,NA,NA,NA
"GIMAP4",0.0410890649117142,1.22048208746326,3.02763309182169,0.403114264657779,0.686864167214112,0.990512677498131
"GIMAP6",0,NA,NA,NA,NA,NA
"GIMAP2",0,NA,NA,NA,NA,NA
"GIMAP5",0,NA,NA,NA,NA,NA
"TMEM176B",0.0168039245596875,1.04372859161908,3.02876069347837,0.344605829660451,0.730390722532862,0.990512677498131
"TMEM176A",0,NA,NA,NA,NA,NA
"AOC1",0,NA,NA,NA,NA,NA
"KCNH2",1.3119360691843,-0.130100758412197,0.320463811237292,-0.405976443673578,0.684759908777405,0.990512677498131
"NOS3",0.0253436635738793,0.585986394578976,3.02840965645141,0.193496409354874,0.846570217840865,0.990512677498131
"ATG9B",0.782751919581893,0.0171221868218579,0.379854562192116,0.0450756382207097,0.964047019563899,0.995138499249597
"ABCB8",1.05170134926073,0.228817263011991,0.396093829905218,0.577684492249589,0.56347715094959,0.990512677498131
"ASIC3",0.569330979263128,0.348218072925897,0.46301259039266,0.752070419144733,0.452008711882985,0.990512677498131
"CDK5",1.28680589081881,0.298543545996631,0.360826954270101,0.827387040972423,0.408017723321936,0.990512677498131
"SLC4A2",0.230582775045716,0.755432907289488,2.31867744269997,0.325803362459001,0.744573134552853,0.990512677498131
"FASTK",1.48112705209438,0.482011929037324,0.350359263042258,1.37576476457877,0.168894473561472,0.990512677498131
"TMUB1",0.965859288221612,0.648104883858809,0.417218619942907,1.55339395913705,0.120329045207626,0.990512677498131
"AGAP3",5.73113139974271,-0.261152172855191,0.175732824686796,-1.48607508768288,0.137259260924335,0.990512677498131
"GBX1",0,NA,NA,NA,NA,NA
"ASB10",0.0120875563013295,0.803049690993661,3.02858889449118,0.265156387667656,0.790888990292575,0.990512677498131
"IQCA1L",0,NA,NA,NA,NA,NA
"ABCF2",0.698316747674893,-0.59615456255661,0.367904534152394,-1.62040558681908,0.105145180550674,0.990512677498131
"CHPF2",0.515913846351344,0.137824984021872,0.490428997428764,0.281029434932407,0.778687823408089,0.990512677498131
"SMARCD3",3.23062993226025,0.0741566396682973,0.215760277415745,0.343699222843536,0.731072495693982,0.990512677498131
"NUB1",1.54740940232461,-0.0808983763887966,0.258430105913975,-0.313037740330941,0.754251989389662,0.990512677498131
"WDR86",0.00805692994737167,0.674823432441475,3.02918083783788,0.222774231241718,0.823711224530878,0.990512677498131
"CRYGN",0,NA,NA,NA,NA,NA
"RHEB",3.5942222645882,0.258039958000263,0.224670598282236,1.14852570818415,0.250751606407666,0.990512677498131
"PRKAG2",5.84791087806647,-0.123911806532706,0.157750504542077,-0.785492299326716,0.432164983556221,0.990512677498131
"GALNTL5",0.0399028388508207,0.989405167356788,3.02817544449755,0.326733105624583,0.743869758610955,0.990512677498131
"GALNT11",5.97184649335,-0.127923820032183,0.154508631416746,-0.827939635858548,0.4077046866017,0.990512677498131
"KMT2C",9.8208494245582,0.14652131494958,0.123825739517338,1.18328641137705,0.236695656376271,0.990512677498131
"XRCC2",0.118020840118132,0.141931180390775,1.43904248107433,0.0986289023829338,0.921432921115586,0.991949035622127
"ACTR3B",3.20057841837676,0.0417992819110479,0.191062746247312,0.218772537985729,0.826827240193508,0.990512677498131
"DPP6",53.8995337660262,-0.0272699428456577,0.0967518671835052,-0.281854434849675,0.778055129260673,0.990512677498131
"PAXIP1",0.781605985748716,0.00138913715023012,0.381451928403341,0.00364170960163888,0.997094342556421,0.999976031641321
"HTR5A",0.316651616636474,-0.0205288175158706,0.713594519065276,-0.0287681827247789,0.977049476879246,0.997737764206358
"INSIG1",1.63645353560262,-0.593936656089176,0.417805910059184,-1.42156116462077,0.155153685504673,0.990512677498131
"BLACE",0.0769735178208457,0.843543606485901,3.02692888004755,0.278679691500598,0.780490649151266,0.990512677498131
"EN2",0,NA,NA,NA,NA,NA
"CNPY1",0.265736594786125,0.950532449903455,3.02751874829658,0.313964182860392,0.753548242188287,0.990512677498131
"RBM33",3.50512670480813,-0.134638269128702,0.19748743441445,-0.681756130600935,0.495393168159605,0.990512677498131
"SHH",0.565701810818885,0.156652180875152,0.538415439764539,0.290950387573691,0.771089263708374,0.990512677498131
"RNF32",0.0242135282007096,0.9170662394887,3.0282441134365,0.302837619800736,0.762013612320053,0.990512677498131
"LMBR1",6.33134252736623,-0.100609071203258,0.167273011275082,-0.601466252304177,0.547529482879345,0.990512677498131
"NOM1",0.867294483807864,0.531238914679825,0.334856123226445,1.58646916640248,0.112632921207288,0.990512677498131
"MNX1",0.00805692994737167,0.674823432441475,3.02918083783788,0.222774231241718,0.823711224530878,0.990512677498131
"UBE3C",5.87437797568841,-0.0136946420868611,0.207130668319696,-0.0661159556812903,0.947285507849419,0.994445546852507
"DNAJB6",7.54486031501291,0.321861221036536,0.18112077340895,1.77705304023747,0.0755595134752791,0.990512677498131
"PTPRN2",28.0632525595193,0.00832317129179715,0.0752888877055129,0.110549797525933,0.911973359135937,0.990512677498131
"NCAPG2",0.479155335176255,0.121607512289132,0.451984155169454,0.26905260040264,0.787889205223918,0.990512677498131
"ESYT2",6.26399528809237,-0.0896020444162398,0.176474278184519,-0.507734301780529,0.611639689234357,0.990512677498131
"WDR60",8.03349883776805,-0.0138224870871375,0.13841255976906,-0.0998643989403868,0.920451980547626,0.991727174205638
"VIPR2",0.0633454692272425,0.592734859838832,3.02699573455158,0.1958162190561,0.844754014858666,0.990512677498131
"PLCXD1",0.714153297655774,-0.280605378297727,0.442138643700976,-0.634654722665463,0.525653629596387,0.990512677498131
"GTPBP6",0.719491440271574,-0.700881888649537,0.418203021017661,-1.67593693355921,0.0937505463933874,0.990512677498131
"PPP2R3B",0.325525862212761,0.606540760402129,0.662500532230621,0.915532487739931,0.35991215525903,0.990512677498131
"SHOX",0.0409951190250868,0.786822736041112,3.02851451219138,0.259804842563486,0.795014315370082,0.990512677498131
"CRLF2",0.0990336437354988,1.14077157134278,2.28661863393647,0.498890175393575,0.617856755678327,0.990512677498131
"CSF2RA",0.167943727568818,0.874841023203529,1.09311212263368,0.800321398957447,0.423524607981352,0.990512677498131
"IL3RA",0.786542984188112,0.459556747175037,0.410982115643655,1.11819159443302,0.263485173477666,0.990512677498131
"SLC25A6",4.44211171352011,0.0892904997357018,0.233747767502965,0.381995091074268,0.702465005795873,0.990512677498131
"ASMTL",0.934737710720885,-0.0169457966083642,0.416452466704591,-0.0406908301983588,0.96754237198419,0.996057844249229
"P2RY8",0.155915596301805,-0.0355658483740302,1.21335337598125,-0.029312028200579,0.976615733908287,0.997737764206358
"AKAP17A",0.581514032622974,-0.00519279159555617,0.423156983740519,-0.0122715488461379,0.990208966379257,0.999090836410263
"ASMT",0.0821420106402124,0.726337684630644,1.83140733676275,0.396600838082553,0.691661834439075,0.990512677498131
"DHRSX",3.7905275786879,0.0955505828750683,0.182335000182787,0.524038625493082,0.600251674898037,0.990512677498131
"CD99",0.204626647160131,0.753893588019131,1.18353120650635,0.636986658125001,0.52413353414584,0.990512677498131
"XG",0.0868127913872524,0.614473168049856,1.38322486403508,0.444232303818877,0.656874639146642,0.990512677498131
"GYG2",0.347515856344667,0.57976605306371,0.744492772418431,0.778739666176183,0.436133084900862,0.990512677498131
"ARSD",0.148368690945256,0.827399645996793,1.97135777713086,0.419710544476102,0.674696921144003,0.990512677498131
"ARSE",0.0568777488886392,1.37840875275221,3.02688353752521,0.455388763942731,0.648829577317763,0.990512677498131
"ARSH",0,NA,NA,NA,NA,NA
"ARSF",0.124598243146017,0.669319906420483,1.27891673875748,0.523349086095126,0.600731348003291,0.990512677498131
"MXRA5",0.0432499073890852,0.636432895613935,3.02784462176278,0.210193380148883,0.833516746035867,0.990512677498131
"PRKX",2.33626771772978,0.141539678244837,0.220139225197299,0.642955284856585,0.520253114819884,0.990512677498131
"NLGN4X",12.3952969431636,-0.00888135524583162,0.142231717234167,-0.0624428602743336,0.950210163969813,0.994603287528664
"VCX3A",0,NA,NA,NA,NA,NA
"PUDP",0.856876187049211,0.251308745553544,0.360127155554607,0.697833367124235,0.485281409249592,0.990512677498131
"STS",1.72433198028408,0.0131552275322537,0.329328496012845,0.0399456096011218,0.968136488897084,0.996388864338175
"VCX",0.00506914146202306,0.968466965327953,3.02863079105057,0.319770560409581,0.749142266154344,0.990512677498131
"PNPLA4",0.171680443643162,0.280475273594288,0.976714727853023,0.287161916981448,0.773988344648891,0.990512677498131
"VCX3B",0.0515610414600199,0.879158572780277,3.02812201106612,0.290331291000639,0.77156280251164,0.990512677498131
"ANOS1",1.79717559472632,-0.204443874081178,0.388475529620304,-0.526272206336911,0.598699091194701,0.990512677498131
"FAM9B",0.0704978416538629,0.766079150391106,3.02742731163428,0.253046257278283,0.800232467957122,0.990512677498131
"TBL1X",2.23656910092628,0.443900670697392,0.357591576719331,1.24136221207974,0.214471972004374,0.990512677498131
"GPR143",0.0116404450762441,1.05837859886254,3.02826150419634,0.34950039730582,0.726713672593014,0.990512677498131
"SHROOM2",0.728567709515254,0.244808634589859,0.432848401907527,0.565575923374113,0.57168209873489,0.990512677498131
"CLDN34",0,NA,NA,NA,NA,NA
"WWC3",0.95621134846446,0.273168518090757,0.403206836555625,0.677489797604341,0.498095241083033,0.990512677498131
"CLCN4",4.44978755006037,-0.0680716992584848,0.16907048776376,-0.402623190829144,0.687225446575511,0.990512677498131
"MID1",3.86940292086724,-0.1117024068833,0.197794149050761,-0.564740703500958,0.572250144324717,0.990512677498131
"HCCS",0.449566038992301,0.285153129450526,0.498708763140219,0.571782873144244,0.567469081696743,0.990512677498131
"ARHGAP6",3.70000634984909,0.0724893936799375,0.204588600974776,0.35431785218999,0.723100690339368,0.990512677498131
"AMELX",0.0147106970260994,0.709170386766479,3.0286671730984,0.23415263092147,0.81486648784012,0.990512677498131
"MSL3",0.616543670495003,-0.210636428808012,0.444205145774926,-0.474187277683495,0.635366364867821,0.990512677498131
"FRMPD4",38.5518721817455,-0.0117907270020472,0.077659515768547,-0.151825914511078,0.879324242249531,0.990512677498131
"PRPS2",1.14905044271615,-0.0690535724775814,0.345643134356039,-0.199782855823923,0.841650410095358,0.990512677498131
"TLR7",0,NA,NA,NA,NA,NA
"TLR8",0,NA,NA,NA,NA,NA
"TMSB4X",35.3952718196616,-0.156452152028046,0.207427855690088,-0.754248514537973,0.450700011209543,0.990512677498131
"FAM9C",0,NA,NA,NA,NA,NA
"EGFL6",0.130526610777182,0.279026608540916,2.07642520095992,0.134378357771772,0.89310339440253,0.990512677498131
"TCEANC",0.256299782422491,0.809946446411001,0.626210774922847,1.29340867140268,0.195869752592562,0.990512677498131
"RAB9A",1.0903334109747,0.711381429008552,0.408139332666977,1.74298670103674,0.0813359378702632,0.990512677498131
"TRAPPC2",1.20370565452357,0.0482607952961815,0.301874793340712,0.159870238790397,0.872983292948009,0.990512677498131
"OFD1",3.61418643673373,0.0888640710367516,0.182624657764439,0.48659404553888,0.626546044092492,0.990512677498131
"GPM6B",7.81446131226139,0.136570667843802,0.148057066488213,0.922419112327036,0.356310004340927,0.990512677498131
"GEMIN8",0.330513497362865,0.315572364644818,0.522991750163142,0.603398360579069,0.546243712592889,0.990512677498131
"GLRA2",3.25330568927644,-0.0674084484959643,0.237574014572253,-0.283736622531432,0.776612226894995,0.990512677498131
"FANCB",0.178026371788968,0.205181967990358,1.29892795923949,0.15796254636823,0.874486311787598,0.990512677498131
"MOSPD2",0.986997825529049,-0.238635869615046,0.369342686891948,-0.646109637700392,0.518208354228711,0.990512677498131
"ASB9",0.00706493608936122,0.747206604836936,3.02845359432347,0.246728761582313,0.805118146032715,0.990512677498131
"ASB11",0.0209659280084983,0.627203348706046,3.0284576735824,0.207103224250818,0.835929244100193,0.990512677498131
"PIGA",0.067506424019475,0.8081558750521,3.02843868702044,0.266855617224733,0.789580330066729,0.990512677498131
"FIGF",0.529612529705557,-0.162445266954959,0.468862359153778,-0.346466854895639,0.728991889451222,0.990512677498131
"PIR",2.37980178973447,0.537289490461224,0.226752977926812,2.36949254370825,0.0178125142516792,0.990512677498131
"BMX",0.537251792909931,0.00707325659000177,0.577924696783214,0.0122390626830316,0.990234884640801,0.999090836410263
"ACE2",0,NA,NA,NA,NA,NA
"TMEM27",0.00427760569927278,0.946163580865631,3.02868882761369,0.312400393278802,0.754736251521468,0.990512677498131
"CA5B",1.94528546356775,0.0768094698825064,0.235077261416046,0.326741384597667,0.743863496301932,0.990512677498131
"ZRSR2",1.3338585780613,0.445714558058038,0.279931163805024,1.59222914662151,0.111333226460448,0.990512677498131
"AP1S2",0.574985401788518,-0.391928712633161,0.456944988100907,-0.857715311118833,0.391049683365339,0.990512677498131
"GRPR",0,NA,NA,NA,NA,NA
"MAGEB17",0,NA,NA,NA,NA,NA
"CTPS2",1.3206533218789,-0.397080403332969,0.306439523759354,-1.2957871702111,0.195048819399656,0.990512677498131
"S100G",0.0138419479926595,0.721116589642652,3.02879817796868,0.238086708744087,0.811813843258022,0.990512677498131
"SYAP1",2.1908284939279,0.0652613719296095,0.273305143310889,0.238785743799098,0.811271725305491,0.990512677498131
"TXLNG",3.40297154847453,-0.102840952042998,0.187936821000737,-0.547210235308784,0.584234305140968,0.990512677498131
"RBBP7",1.32531537446597,-0.698114366887706,0.321938131952681,-2.16847368360303,0.0301226647933421,0.990512677498131
"REPS2",6.91975464224617,-0.0880213335318707,0.178889645976519,-0.49204263920017,0.622689200919474,0.990512677498131
"NHS",7.53434002074887,0.160940310572993,0.125964855169714,1.2776604264432,0.201369184407901,0.990512677498131
"SCML1",1.09177221833128,0.111981429355305,0.364996131317491,0.306801688420905,0.758994323028288,0.990512677498131
"RAI2",1.18861030680426,-0.217739831947259,0.300248561036179,-0.725198586117527,0.468330210126168,0.990512677498131
"BEND2",0.0329740142522587,0.560060725206785,3.02874200375954,0.184915296354589,0.853295473137362,0.990512677498131
"SCML2",0.998940948636298,0.0145781278378239,0.343090083100182,0.0424906709809129,0.966107548514225,0.995562138677086
"CDKL5",7.16125559909993,-0.0213807188669737,0.148643091565351,-0.143839304213971,0.885627365307753,0.990512677498131
"RS1",0.0262350091692482,0.911804563545087,3.02764815478607,0.30115935436676,0.763292982331053,0.990512677498131
"PPEF1",0.518231574520943,-0.387423489242865,0.570585702625219,-0.678992634165842,0.497142529072565,0.990512677498131
"PHKA2",1.37262182494616,-0.0169692749563675,0.295556888804007,-0.0574145810812766,0.954214948138961,0.994603287528664
"ADGRG2",0.40970760302685,0.331202897158707,0.674342690199325,0.491149236096573,0.62332090005032,0.990512677498131
"PDHA1",1.43588399639626,-0.395096017831886,0.279317701073521,-1.41450404436735,0.157213960740265,0.990512677498131
"MAP3K15",0.166416656500605,0.801589121077658,1.46262780768614,0.548047231746375,0.583659471990067,0.990512677498131
"SH3KBP1",8.86575109721021,-0.0694491610958675,0.145257471067995,-0.478110768315375,0.63257136815587,0.990512677498131
"CXorf23",2.08383970370202,-0.0260826236547751,0.251032430455726,-0.103901410695919,0.917247587595211,0.991099943828043
"MAP7D2",4.92859206524236,0.28753963028013,0.178055851249954,1.61488447732326,0.10633571439077,0.990512677498131
"EIF1AX",6.54909013062448,0.0225268775167156,0.19196343755997,0.117349833921776,0.906582836037943,0.990512677498131
"RPS6KA3",4.94677503563912,0.200321795305695,0.185966583688278,1.07719242528797,0.281394308579516,0.990512677498131
"CNKSR2",7.30892346643692,0.174374681426167,0.1244373111879,1.40130544256828,0.161122754373971,0.990512677498131
"KLHL34",0.135230708194306,0.26154059416967,1.56743202707746,0.166859289367286,0.86748076637081,0.990512677498131
"SMPX",0.0499961388087472,1.13681071758437,3.02758755562483,0.375484010519313,0.707300535779845,0.990512677498131
"MBTPS2",1.93568314471592,-0.104587643181659,0.283285500849148,-0.369195186016078,0.711982243821568,0.990512677498131
"SMS",3.58884348521065,0.419685012234314,0.182479338405336,2.29990428451729,0.0214536433124582,0.990512677498131
"PHEX",0.309963790906629,0.706292678279012,0.972692390754173,0.726121315425724,0.467764402936381,0.990512677498131
"DDX53",0,NA,NA,NA,NA,NA
"PTCHD1",2.59440335176768,0.810242418871435,0.250588774666031,3.23335480590172,0.0012234550930608,0.990512677498131
"PRDX4",0.791179537398595,0.111698096832425,0.393764147989466,0.283667513669664,0.776665192788285,0.990512677498131
"ACOT9",0.667407414483936,0.235866835268999,0.41623261401329,0.566670720477151,0.570937917100963,0.990512677498131
"SAT1",7.97350614324483,-0.240331271450276,0.160111307353019,-1.5010262262139,0.133348778375999,0.990512677498131
"APOO",9.61916797292457,-0.058991968363315,0.29585059359366,-0.199397836748431,0.841951552533144,0.990512677498131
"CXorf58",0.0669038857336728,0.792434255337553,2.29105766140124,0.345881410445555,0.729431839709972,0.990512677498131
"KLHL15",0.550530004359709,0.201315034212205,0.467662199280606,0.430471041965512,0.666853027164251,0.990512677498131
"EIF2S3",1.50035775571382,0.0501024291483387,0.327339612492726,0.153059474735744,0.878351373717606,0.990512677498131
"ZFX",1.94512310254682,-0.0427494861468189,0.268084414118735,-0.159462780734001,0.873304279729054,0.990512677498131
"PDK3",3.68046649919679,-0.129747875425675,0.194033130865017,-0.668689284387916,0.503693704426062,0.990512677498131
"PCYT1B",0.935595452143984,-0.264037179889012,0.404254828211606,-0.653145396078739,0.51366254852081,0.990512677498131
"POLA1",3.36587524578279,-0.15935930693474,0.179724266193227,-0.886687759589508,0.375247030241228,0.990512677498131
"ARX",7.58266197303817,-0.047769276787529,0.170806668116019,-0.279668688081206,0.77973170334766,0.990512677498131
"DCAF8L2",0.00387913408071758,0.943220607302438,3.02876966251748,0.311420382664042,0.755481060640259,0.990512677498131
"MAGEB10",0,NA,NA,NA,NA,NA
"IL1RAPL1",62.7340324938038,-0.0359117150021438,0.0790508070214745,-0.454286507061063,0.649622626339164,0.990512677498131
"MAGEB2",0,NA,NA,NA,NA,NA
"MAGEB3",0.0125263188604147,0.96784038333997,3.02907974108432,0.319516310585311,0.749335025023616,0.990512677498131
"MAGEB1",0,NA,NA,NA,NA,NA
"NR0B1",0.00462227325093367,0.943308142241248,3.02866595368522,0.311459948593357,0.755450986083136,0.990512677498131
"CXorf21",0.0440174900506968,0.682312591475006,3.02695804397411,0.225411975178616,0.821658796505329,0.990512677498131
"GK",1.73036598591426,-0.0868391642324532,0.285089711136963,-0.304602940197775,0.760668580424119,0.990512677498131
"TAB3",0.888826439646366,-0.0585276825833538,0.341653874594573,-0.17130694815859,0.8639824173825,0.990512677498131
"DMD",43.871560539122,-0.185298454698781,0.106572153099455,-1.73871362555523,0.0820851481166567,0.990512677498131
"TMEM47",6.06447664718669,0.381068746159088,0.199706474727705,1.90814417348594,0.0563725847257594,0.990512677498131
"MAGEB16",0,NA,NA,NA,NA,NA
"CFAP47",0.395909055543995,-0.382311060238499,0.595945452442324,-0.641520224160951,0.521184745391939,0.990512677498131
"FAM47C",0,NA,NA,NA,NA,NA
"PRRG1",0,NA,NA,NA,NA,NA
"RP5-972B16.2",2.36755737594921,0.040797686946817,0.233058248508159,0.175053606589636,0.861037511867363,0.990512677498131
"DYNLT3",2.47691662187614,-0.0615845661965285,0.263264611995297,-0.233926488371436,0.815042048906751,0.990512677498131
"SRPX",0.140085704884307,1.40633229762028,1.51912150906579,0.925753660406752,0.354574014235117,0.990512677498131
"RPGR",1.16824666942387,0.519071780100233,0.379543936806906,1.36761973980449,0.171431134310747,0.990512677498131
"TSPAN7",15.7724456614331,0.110143852426155,0.181279219904858,0.607592268346929,0.543457930001934,0.990512677498131
"MID1IP1",0.425888230368037,0.901426760893545,0.526414906996136,1.71238836308289,0.0868251221539532,0.990512677498131
"BCOR",5.00215171725753,0.153567537710201,0.285630462464218,0.537644116756067,0.590822766723201,0.990512677498131
"ATP6AP2",3.92801789250882,-0.224291450047148,0.257636041447168,-0.870574818597894,0.383986350797789,0.990512677498131
"CXorf38",1.29398714999471,0.224728308817418,0.401404443891057,0.559855059498071,0.575578304405565,0.990512677498131
"MED14",2.07528986957101,0.127184981924476,0.273800825725292,0.464516429370022,0.64227779139017,0.990512677498131
"USP9X",5.52343842397756,-0.0129594912863447,0.174466775886334,-0.0742805684377858,0.9407871384516,0.992846861981485
"DDX3X",2.75316817199043,0.10537654681087,0.213468029773376,0.493640883474404,0.621559822100275,0.990512677498131
"NYX",0.0578875609891348,0.403519493534484,3.02729904679474,0.133293568721506,0.893961213632858,0.990512677498131
"CASK",6.94141956102255,0.147238493872533,0.146166484907267,1.00733416395657,0.313774217409594,0.990512677498131
"GPR34",0.146384745449852,0.288495191217668,1.5066493025828,0.191481316005728,0.848148517377361,0.990512677498131
"GPR82",0.112966308338646,0.477104481318112,1.64274704099218,0.290430887661166,0.77148661658974,0.990512677498131
"MAOA",0.182000228461524,0.744240026214886,0.786261078843132,0.94655585306337,0.343865148717662,0.990512677498131
"MAOB",0.992751261987708,-0.207515336267991,0.359511536726664,-0.577214678998643,0.56379444213131,0.990512677498131
"NDP",0.078435189909563,1.03369466630654,3.02619479060432,0.341582329569776,0.732665237135777,0.990512677498131
"EFHC2",0.0199815150229048,0.782517905443614,3.02834256368575,0.25839808046393,0.796099697878428,0.990512677498131
"FUNDC1",0.733147263909055,0.250473976574464,0.397524980444769,0.630083614605106,0.528639879482897,0.990512677498131
"KDM6A",2.23417650877562,0.411137715500209,0.22773739662492,1.80531490037777,0.0710254192802733,0.990512677498131
"CXorf36",0.015079790601811,0.73342557411477,3.02830480624371,0.242190143014206,0.808632832469263,0.990512677498131
"KRBOX4",1.6707808021981,0.34999250526933,0.264234176079053,1.32455426645726,0.185319033033274,0.990512677498131
"ZNF674",0.579252049387751,0.631208961830379,0.434625468577641,1.45230550776529,0.146416676714142,0.990512677498131
"CHST7",0.663632558187019,0.326351879188426,0.538936088889062,0.605548386750556,0.544814684568079,0.990512677498131
"SLC9A7",5.19612379570771,-0.201296656040278,0.183313510989097,-1.09810048890641,0.272160611896731,0.990512677498131
"RP2",0.58484885022617,0.00496821508594559,0.607661033980727,0.00817596457255011,0.993476596775639,0.999466101727603
"JADE3",0.554198685372129,0.205847249272691,0.585047318126008,0.351847180382006,0.724952873247363,0.990512677498131
"RGN",0.0784014523334197,0.753446520953206,3.02668218253027,0.248934799068772,0.803411216647804,0.990512677498131
"NDUFB11",2.84359290725176,0.00925761616035924,0.308696191836156,0.0299894083736311,0.976075500266223,0.997719944482739
"RBM10",2.16441284196119,-0.0402758608468022,0.250589950141284,-0.160724166408487,0.872310654840287,0.990512677498131
"UBA1",3.42938506687377,-0.143081345828438,0.194146253011972,-0.736977117037716,0.461136265170247,0.990512677498131
"CDK16",1.51485226889114,-0.0907790306721006,0.294453551269839,-0.308296606648531,0.757856647885037,0.990512677498131
"USP11",9.34745156383878,0.161378733030446,0.146297358855997,1.1030871253752,0.269989331299925,0.990512677498131
"ZNF157",0.530296718354379,-0.308916324736514,0.636986062152744,-0.484965595153695,0.627700750852967,0.990512677498131
"ZNF41",0.806278661739155,0.0934952635512781,0.391391243488325,0.238879293052112,0.811199182542024,0.990512677498131
"ARAF",0.501659558987245,0.60417101870511,0.457503585311782,1.32058204154483,0.186640764042292,0.990512677498131
"SYN1",8.10550221184105,0.287215783642326,0.17163388421883,1.67342121836578,0.094244403655693,0.990512677498131
"TIMP1",0.0878943003939971,0.597010890238116,2.04387077331376,0.29209815905835,0.770211574198182,0.990512677498131
"CFP",0.0670120492800875,1.33022903270869,3.02784790220247,0.439331523799817,0.660421335594851,0.990512677498131
"ELK1",0.594611005370925,0.213358670137108,0.402208115693841,0.530468336694418,0.595787256668999,0.990512677498131
"UXT",0.435683693706623,-0.136381158740512,0.491283060597357,-0.277601997053764,0.781317898951131,0.990512677498131
"AL022578.1",0,NA,NA,NA,NA,NA
"ZNF81",1.42753841308186,0.0200245304306588,0.320836892319608,0.0624134284741511,0.950233601433148,0.994603287528664
"ZNF182",0.655076747383276,0.175655867622071,0.613210451976284,0.286452827175334,0.774531318725741,0.990512677498131
"ZNF630",0.533447467358971,-0.260489589170608,0.411762265186409,-0.632621323502487,0.526980958831378,0.990512677498131
"SPACA5",0.0275386723204682,0.631021468784441,3.02768157729424,0.208417382302259,0.834903085206195,0.990512677498131
"SSX5",0.0282856730609823,0.631405632811779,3.02778828342669,0.208536916622581,0.834809760879015,0.990512677498131
"SSX1",0,NA,NA,NA,NA,NA
"SSX3",0,NA,NA,NA,NA,NA
"SSX4",0,NA,NA,NA,NA,NA
"SSX4B",0,NA,NA,NA,NA,NA
"SLC38A5",0.0504205327768603,1.13383506840164,3.02685383563992,0.374591945951011,0.707963963819528,0.990512677498131
"FTSJ1",0.214903371048599,0.481656208918829,0.773994671977723,0.622299127315817,0.533745194923783,0.990512677498131
"PORCN",0.759379718415356,0.443895606621725,0.442812186774559,1.00244668028461,0.3161279063551,0.990512677498131
"EBP",1.14506440166046,0.480910954517924,0.342472563910147,1.40423206176626,0.160249757403867,0.990512677498131
"TBC1D25",0.743667184702084,-0.141217258845476,0.383698196859051,-0.368042539687387,0.712841514859618,0.990512677498131
"RBM3",1.16116781608022,0.467509669134611,0.424144202414828,1.1022422715503,0.27035635908699,0.990512677498131
"WDR13",1.19650011036663,0.0665531608131362,0.31330585856559,0.212422331065997,0.831777565616874,0.990512677498131
"WAS",0.0357700030791902,0.702154038352097,3.02679865226464,0.231979103673364,0.816554243981675,0.990512677498131
"SUV39H1",0.114081545978501,0.522295745162903,1.42722036985628,0.36595311851911,0.714400058562261,0.990512677498131
"GLOD5",0.0451597544288525,1.01964313017705,3.02786153954578,0.336753552584841,0.736302689602398,0.990512677498131
"GATA1",0.00506914146202306,0.968466965327953,3.02863079105057,0.319770560409581,0.749142266154344,0.990512677498131
"HDAC6",1.5262359435921,-0.279994603197799,0.294772855056922,-0.949865628379283,0.342180533629156,0.990512677498131
"ERAS",0.112909729102394,0.767652877994713,1.45606834574215,0.527209371894863,0.598048201200982,0.990512677498131
"PCSK1N",20.4383370844351,0.101360670830792,0.188476316126142,0.537789961699774,0.590722062990402,0.990512677498131
"TIMM17B",1.01057052058187,0.0541710799033971,0.380084692632805,0.14252370840867,0.886666353919983,0.990512677498131
"PQBP1",0.648208575832439,0.304345658228605,0.430157679411372,0.707521155137977,0.479242670790809,0.990512677498131
"SLC35A2",0.3678535809668,-0.554372132048507,0.686742207715905,-0.80724924989297,0.419522896377813,0.990512677498131
"PIM2",0.477221169915538,0.00825799526659934,0.62062527504213,0.0133059280675264,0.989383718693428,0.999090836410263
"OTUD5",1.78739009063936,-0.380221571465794,0.322240892422439,-1.17992961292866,0.238028210858131,0.990512677498131
"KCND1",0.0287001488132581,0.839990473869802,3.02706198696679,0.277493648126942,0.781401082456317,0.990512677498131
"GRIPAP1",2.78280438465311,-0.0500048605246966,0.218378262110574,-0.228982775306532,0.8188823037956,0.990512677498131
