"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"CLVS1",0.262959792163894,-0.299776777335126,0.875,0.917,1
"FAM228B",0.262972611430863,-0.224340439548056,0.792,1,1
"DYNLT1",0.263120961616089,-0.215421505220299,0.708,0.708,1
"CEP126",0.263159935266774,-0.302100447876053,0.917,1,1
"CCDC30",0.263240667516181,-0.488931639131255,0.75,0.958,1
"SNX21",0.263268349852873,-0.0816780310142672,0.417,0.625,1
"AKAP1",0.263315085887239,-0.207639364778244,0.75,0.875,1
"CIR1",0.263341350644275,-0.519875459285909,0.75,0.917,1
"FIBP",0.263505352650561,-0.579033873792524,0.417,0.708,1
"FAM179A",0.263689577722477,-0.0229895182246989,0.458,0.458,1
"ADGRE3",0.263738162459384,0.0339015516756814,0.208,0.208,1
"IDO1",0.263864843178662,0.18805223150294,0.292,0.167,1
"PARK2",0.263872882528435,-0.48652093006884,0.917,1,1
"CBX3",0.263968916299448,-0.273806725958164,0.75,0.792,1
"PIGN",0.264037668326888,-0.203598955241239,0.708,0.833,1
"TTLL1",0.264075383314031,-0.143100843640673,0.75,0.792,1
"LY6H",0.264249018784555,-0.581838924720133,0.958,0.958,1
"EZH2",0.264316684479726,-0.0645385211375712,0.458,0.458,1
"ZNRF3",0.264323963793729,-0.494696241836107,0.667,0.792,1
"OSBPL3",0.264372050477188,-0.508928089989799,0.792,0.958,1
"RIOK2",0.264544841427215,-0.0851578083403071,0.458,0.542,1
"ADCK4",0.264837560138105,-0.490622916448471,0.167,0.583,1
"MAPKAPK2",0.264846141040725,-0.107630664192366,0.458,0.5,1
"USO1",0.264930261837044,-0.224623936484644,0.708,0.833,1
"SLC7A1",0.264958653857747,-0.196710294246054,0.792,0.792,1
"VKORC1L1",0.265055658845246,-0.230016430601972,0.792,0.875,1
"TMCC1",0.26505822770981,-0.517741715464364,0.875,0.958,1
"MDGA2",0.265089382125336,-0.493602928472324,1,1,1
"ZNF684",0.265190374635196,-0.108213584640233,0.375,0.333,1
"CTNNAL1",0.265326400306325,-0.46676563397196,0.708,0.875,1
"PARP16",0.26548499164805,-0.162518929497775,0.708,0.792,1
"PRKAB2",0.26549873651871,-0.152191815341925,0.583,0.792,1
"SCN1B",0.265511256734044,-0.139112802462718,0.708,0.75,1
"GATB",0.265542032072301,-0.135545491996224,0.5,0.542,1
"SART1",0.265558610319539,-0.481838086892738,0.333,0.75,1
"FAM50B",0.265623565018129,-0.575364144903562,0.333,0.583,1
"SHQ1",0.265680718718183,-0.109199291964992,0.542,0.542,1
"KIAA1671",0.265754427142887,-0.19782574332992,0.792,0.708,1
"SH3YL1",0.265776403818424,-0.228089975249535,0.75,0.875,1
"TXNDC16",0.265807532845738,-0.50974395789525,0.833,0.917,1
"C9orf72",0.26615152177723,-0.48097266061631,0.75,0.958,1
"WDYHV1",0.266257323596479,-0.0689928714869514,0.333,0.417,1
"SMAD5",0.266270390429022,-0.508575904031975,0.833,0.833,1
"NOP10",0.266535086112585,-0.620240409751858,0.583,0.75,1
"MGLL",0.266666161999311,-0.311587593305335,0.875,0.917,1
"DOK4",0.266703570526753,-0.11980119981262,0.583,0.583,1
"LARP4",0.26673903234479,-0.520534437892952,0.75,0.917,1
"NENF",0.266764284388387,-0.50878272213619,0.708,0.958,1
"ATP1A3",0.266896392029837,-0.297787094309975,1,0.958,1
"MTMR12",0.26692517754815,-0.204412514608147,0.667,0.833,1
"ANKZF1",0.266972836139532,-0.169899036795397,0.708,0.792,1
"KIF2C",0.267114463024476,0.164303051291276,0.25,0.167,1
"FAM69B",0.267140127343371,-0.170345365747239,0.75,0.708,1
"PLEKHM1",0.267381670912446,-0.476924072090309,0.667,0.792,1
"TPST2",0.26751664047224,-0.180261823830944,0.625,0.708,1
"SCN9A",0.267773128774919,-0.549859612990058,0.792,0.875,1
"CAST",0.267801320929788,-0.499652323167866,0.792,0.833,1
"BBS10",0.26799973096421,-0.0500104205746615,0.375,0.458,1
"SNCG",0.268005596624245,-0.754093190777026,0.792,0.917,1
"SYNE1",0.268017948608675,-0.359874240616518,1,1,1
"MRPL47",0.26810221461424,-0.521875459952576,0.583,0.667,1
"DHODH",0.26813180289147,0.0289875368732522,0.333,0.292,1
"PAQR9",0.268339628436186,-0.0253178079842898,0.333,0.375,1
"DPP9",0.268487506348566,-0.0971637484536476,0.583,0.708,1
"PVALB",0.268657318033911,-0.0909717782057267,0.167,0.333,1
"VEPH1",0.268744183130252,0.0298529631496812,0.292,0.25,1
"SLC38A2",0.268899286883089,-0.218817661367087,0.833,0.958,1
"GPS2",0.268966540586442,-0.0775582343458748,0.583,0.708,1
"NAALADL2",0.268970961999658,-0.482654746799294,0.833,0.958,1
"RABL3",0.269013487920179,-0.126293725324292,0.583,0.583,1
"BORCS5",0.269114800666424,-0.510825623765991,0.75,0.875,1
"IFT74",0.269363503942272,-0.167054084663166,0.667,0.833,1
"CPSF3L",0.269398906183783,-0.211309093667207,0.875,0.917,1
"ADGB",0.269667340892651,0.0625203569813339,0.25,0.292,1
"RAD51",0.269709925763412,0.0339015516756814,0.25,0.208,1
"OSCP1",0.269832352922619,-0.490206336563255,0.458,0.75,1
"TLE1",0.27001393348095,-0.487986131796168,0.625,0.792,1
"PROSC",0.270048263888704,-0.493281314115081,0.708,0.917,1
"SLA2",0.270140828443181,0.0625203569813339,0.25,0.292,1
"PCGF3",0.27015818622588,-0.154150679827258,0.667,0.75,1
"SLC44A5",0.270333127680027,-0.495660187245719,1,1,1
"PDS5B",0.270398989940866,-0.507880113536234,0.833,0.958,1
"SHH",0.270417155649683,-0.0689928714869514,0.333,0.542,1
"PRDM10",0.270446865770415,-0.482426149244293,0.583,0.667,1
"WDR18",0.270687752587479,-0.491120552686658,0.5,0.708,1
"TFB2M",0.270753688183591,-0.0816780310142672,0.417,0.542,1
"RALY",0.270872788280229,-0.483796951378071,0.667,0.875,1
"AKNA",0.270898939548598,-0.502091943797236,0.5,0.625,1
"UBE3B",0.270909456975531,-0.163039627244504,0.667,0.833,1
"DLK2",0.270973189987306,-0.0476280489892544,0.375,0.458,1
"PLPP6",0.271033977374848,-0.130053128248198,0.375,0.292,1
"LARP6",0.271070516309492,-0.524524468124153,0.625,0.75,1
"PREP",0.271095441540469,-0.535961597037533,0.708,0.833,1
"SYT14",0.271113696788435,-0.512149250696499,1,1,1
"CLDN12",0.271135602712234,-0.235905802928061,0.875,0.792,1
"AIMP1",0.27118420843605,-0.201552918721842,0.792,0.833,1
"UBOX5",0.271193340966515,-0.11980119981262,0.625,0.667,1
"FAM234A",0.271309639487043,-0.122602322092333,0.5,0.542,1
"ARHGAP18",0.271413682696686,-0.160342650075179,0.625,0.667,1
"BORCS7-ASMT",0.271429388677127,-0.0555698511548107,0.333,0.292,1
"HHLA3",0.271451233975402,-0.619039208406223,0.25,0.542,1
"RAPH1",0.271672814912283,-0.302839921503147,0.875,0.958,1
"SBNO1",0.271682135252655,-0.290487123379389,0.792,0.917,1
"DHX15",0.271815198418261,-0.219362828474304,0.833,0.833,1
"PCNT",0.271840958748529,-0.245449308828508,0.75,0.917,1
"POLRMT",0.272016633454195,-0.0281708769666964,0.333,0.375,1
"KCNMB3",0.272041231791876,-0.131336002061087,0.625,0.583,1
"ZNF821",0.272154668005378,-0.253688316636068,0.792,0.875,1
"HIC2",0.272169172380948,-0.232752410420846,0.75,0.917,1
"C12orf40",0.2722528226205,-0.137201121513485,0.5,0.583,1
"SFI1",0.272293983789813,-0.540470340350987,0.667,0.917,1
"PIP5KL1",0.272387112731944,-0.123613955967177,0.458,0.458,1
"EML6",0.272616498482984,-0.514267967956963,0.917,0.958,1
"PGBD5",0.272655658221307,-0.284571650037388,0.875,0.958,1
"TFG",0.272662985104214,-0.239229689065834,0.75,0.833,1
"TMEM185A",0.272754678806828,-0.502628856561812,0.542,0.792,1
"TPP1",0.272821492518555,-0.515164025364589,0.458,0.708,1
"SPDYE5",0.272832976399594,-0.204794412646013,0.667,0.708,1
"QRICH1",0.272872720559977,-0.238625915462586,0.875,0.917,1
"TBC1D20",0.272894335185589,-0.490910314065049,0.667,0.833,1
"SOS1",0.272945689460975,-0.524424667724868,0.917,0.917,1
"GALNT9",0.273036963101228,-0.121360857004268,0.667,0.708,1
"WASF2",0.273192683859499,-0.135341347869762,0.792,0.792,1
"RCBTB2",0.273223259888837,-0.111225635110224,0.542,0.542,1
"YDJC",0.273377927019684,-0.555525802683898,0.208,0.583,1
"ZNF703",0.273427673199125,-0.0588405000229334,0.333,0.333,1
"ZNF300",0.2734970251595,0.143100843640673,0.208,0.083,1
"FAN1",0.273788985587352,-0.474457979595116,0.5,0.792,1
"PAK1",0.273897731202365,-0.531391901347467,0.833,1,1
"GRID2IP",0.274041597565858,0.0307716586667537,0.25,0.25,1
"AP000275.65",0.274069958292502,0.215111379616945,0.292,0.042,1
"KIAA0196",0.274100501304547,-0.531659710668833,0.5,0.833,1
"MIS18A",0.274215520202347,-0.0990909026442308,0.583,0.625,1
"PGM3",0.274254557020638,-0.502091943797236,0.708,0.875,1
"RAPGEF1",0.274347591952383,-0.288990117111796,0.875,0.958,1
"ASB17",0.274354475379713,0.138150338480817,0.25,0.125,1
"RTN2",0.27451099517036,-0.220240791656249,0.708,0.583,1
"AATF",0.274511966205867,-0.507880113536234,0.667,0.75,1
"ANK1",0.274575004307991,-0.509698227930683,0.958,0.958,1
"C1orf233",0.274617111867698,-0.149531733970964,0.667,0.667,1
"DHX40",0.27492531395724,-0.17114825619583,0.75,0.708,1
"DMD",0.275011469930053,-0.481934136377507,0.958,1,1
"SF3B4",0.275016477631145,-0.111225635110224,0.458,0.583,1
"WDR82",0.275037329330627,-0.514983633914655,0.958,0.958,1
"ZNF320",0.275331690580178,-0.0659579677917974,0.5,0.417,1
"PHF6",0.275371567836073,-0.165079750359449,0.625,0.75,1
"CMAS",0.275384179824352,-0.303854931697382,0.875,0.833,1
"CRTAP",0.275774854078803,-0.115831815525122,0.583,0.583,1
"KIAA1147",0.275861312696703,-0.502793452068726,0.583,0.792,1
"RNF10",0.275947783816954,-0.254529865134881,0.792,0.875,1
"NPL",0.275954529635235,-0.131028262406404,0.583,0.625,1
"KCNB1",0.275994869803152,-0.506675010039678,0.917,1,1
"CEP128",0.276051882602323,-0.250051004234134,0.875,0.833,1
"GBF1",0.276080017656969,-0.501140318031527,0.875,1,1
"IGFBP7",0.276210286950453,0.0588405000229334,0.292,0.167,1
"RPH3AL",0.276678971088311,0.0327898228229909,0.208,0.25,1
"KAT2A",0.276719508055858,-0.25205489480863,0.792,0.875,1
"CDS1",0.276733528856338,-0.501479761347753,0.875,0.875,1
"KIAA0825",0.276834111406066,-0.272414600320992,0.958,0.958,1
"NPIPB4",0.276902283353726,-0.136575535005751,0.583,0.458,1
"GDPD1",0.276942266825725,-0.496740883884252,0.833,1,1
"GPR137B",0.276959093025091,-0.192684343829501,0.75,0.833,1
"SPAG17",0.27698540606665,-0.0588405000229334,0.292,0.417,1
"TCEANC2",0.277076223571688,-0.0851578083403071,0.542,0.458,1
"TXLNB",0.277277578100118,-0.128617377822094,0.5,0.625,1
"CABLES1",0.277311506683157,-0.257511194818417,0.75,0.917,1
"SLC12A9",0.277322849315379,-0.103184236235231,0.5,0.583,1
"EIF2S3L",0.277457397060503,0.0625203569813339,0.25,0.167,1
"CORIN",0.277512590887169,0.0555698511548107,0.25,0.375,1
"KPNA6",0.277552944479652,-0.307908817941919,0.792,0.958,1
"CDK5RAP3",0.277657280794385,-0.244757027734747,0.75,0.833,1
"RPL31",0.277732909655013,-0.27548107642244,0.792,0.917,1
"DGKH",0.277766267233135,-0.262902043453294,0.75,0.833,1
"ANKHD1-EIF4EBP3",0.277856618343726,-0.473784352085642,0.292,0.625,1
"PHYH",0.277898017560909,-0.0706175672139533,0.375,0.5,1
"LRRC63",0.278062766486942,-0.0870113769896298,0.333,0.292,1
"RNF19B",0.278098910156022,-0.536801110169251,0.5,0.583,1
"RYR1",0.278193961012686,-0.152191815341925,0.542,0.667,1
"INHBB",0.278300401837754,-0.17520408902509,0.583,0.583,1
"RASIP1",0.278611274818969,-0.0289875368732522,0.292,0.333,1
"LIPC",0.278617457434636,-0.490206336563255,0.542,0.833,1
"CCDC36",0.278637750674173,0.0317486983145802,0.292,0.292,1
"PKNOX2",0.278720444921994,-0.305835267159323,0.875,1,1
"GRIPAP1",0.278886658694214,-0.231240761546829,0.708,0.875,1
"CLPTM1L",0.278941153201875,-0.49824684155913,0.583,0.625,1
"RPS13",0.279099028208199,-0.670504703810186,0.708,0.875,1
"FCHSD1",0.279116062715442,-0.0800427076735364,0.417,0.375,1
"UBE2E1",0.279210034579653,-0.504080235626459,0.708,0.917,1
"LARS2",0.279323089263088,-0.500381664604907,0.667,0.833,1
"FTCDNL1",0.279373249029076,-0.51409894911096,0.542,0.708,1
"BNIP3L",0.279468601132049,-0.316461037001824,0.958,0.917,1
"RNF125",0.279578790851862,-0.0444517625708337,0.375,0.417,1
"PLXDC1",0.279671992410331,-0.49740260343385,0.417,0.625,1
"PPP1R11",0.279688638592341,-0.548897571715399,0.625,0.75,1
"LRP12",0.279801647283236,-0.175204089025091,0.667,0.833,1
"SLC37A3",0.279890813104745,-0.508718141426426,0.708,0.833,1
"SH2D3C",0.280017979550253,-0.47778576968779,0.625,0.875,1
"PMVK",0.280087284533725,-0.20679441331268,0.708,0.625,1
"PVRL2",0.280426752917837,-0.478490243123054,0.417,0.625,1
"TAF1D",0.280439618228859,-0.314333789378806,0.917,0.958,1
"OXCT1",0.280450625402406,-0.513741077726114,0.708,0.917,1
"GBE1",0.280686545509867,-0.480748168528713,0.792,0.917,1
"MTHFD2",0.280828225903454,-0.0307716586667537,0.292,0.167,1
"RHOBTB3",0.280997761264679,-0.264692554227082,0.875,0.833,1
"SKI",0.281035679228938,-0.246860077931526,0.833,0.875,1
"IARS",0.281118591176086,-0.512233083533871,0.75,0.958,1
"RGS7BP",0.281128119223267,-0.498704263233646,0.917,0.958,1
"SLC25A38",0.281155090920721,-0.449916870678998,0.375,0.708,1
"TDRD7",0.281218238622363,-0.556287997842748,0.542,0.708,1
"ITPK1",0.281232892121572,-0.51409894911096,0.833,0.875,1
"RANBP3L",0.28123779915081,-0.0625203569813339,0.208,0.292,1
"MICAL2",0.281565441251687,-0.529079064075341,0.917,1,1
"NFAT5",0.28167668505257,-0.500308978741064,0.917,0.958,1
"TSR1",0.281833385456028,-0.0727593542824284,0.417,0.5,1
"ELOF1",0.281953992914334,-0.528643467082784,0.75,0.875,1
"GAS2",0.28201421255611,-0.496740883884252,0.708,0.958,1
"FGF2",0.282055495553657,-0.141650517063027,0.5,0.458,1
"ZBED4",0.282277772445888,-0.484055382701386,0.583,0.75,1
"MAN1A1",0.282282552990158,-0.227783930870712,0.792,0.958,1
"TMEM86B",0.282391035410335,0.0317486983145802,0.208,0.292,1
"MTSS1",0.282408861801738,-0.524114855884674,0.833,1,1
"MGMT",0.282502143023929,-0.520304367720534,0.708,0.875,1
"DPF1",0.282519510896775,-0.248622636615195,0.708,0.958,1
"FGF13",0.282572099107259,-0.468934682056831,0.792,0.958,1
"SP2",0.282654131125593,0.0289875368732522,0.333,0.292,1
"PLEKHA1",0.282793276458372,-0.350131845349797,0.958,0.875,1
"ERLIN2",0.282939281208979,-0.510825623765991,0.25,0.625,1
"BLM",0.283113285099103,-0.183664740340422,0.667,0.917,1
"AGPAT1",0.283130898867555,-0.533719443631843,0.792,0.875,1
"ENOX1",0.283367037740403,-0.5299566420167,1,1,1
"SMOC2",0.283395071561187,0.0588405000229334,0.25,0.25,1
"OSBP2",0.283487601873024,-0.32212864691512,0.917,0.958,1
"SLC2A6",0.283643246897578,-0.470003629245736,0.417,0.792,1
"SMAD3",0.283792349834586,-0.110000895214329,0.458,0.375,1
"SAMD13",0.283886724775594,-0.470003629245735,0.375,0.583,1
"MORC2",0.283959383522681,-0.088553397341445,0.458,0.667,1
"CP",0.284005524131886,0.060624621816435,0.208,0.333,1
"CRKL",0.284099697783535,-0.47473923399157,0.667,0.875,1
"LIPA",0.284172176730007,-0.231801614057324,0.75,0.667,1
"GAS2L1",0.284205037270765,-0.467340511826252,0.542,0.708,1
"SEPT9",0.2842376031375,-0.498991166118988,0.708,0.875,1
"MYLIP",0.284292298875946,-0.476082675322118,0.417,0.667,1
"BOLA3",0.284415214619511,-0.136859182717197,0.5,0.75,1
"TMEM169",0.284525275384362,-0.161641351556416,0.583,0.583,1
"DMTN",0.284613420221142,-0.245122458032985,0.875,0.917,1
"C8orf59",0.284783574912255,-0.508004747424349,0.667,0.75,1
"LRPAP1",0.285035099869108,-0.594301345923313,0.625,0.833,1
"PIKFYVE",0.285042706217294,-0.252131088187462,0.917,0.875,1
"MYL6",0.285100793200182,-0.643876131553162,0.792,0.833,1
"HACL1",0.285138204739959,-0.505548566665147,0.792,0.917,1
"FNDC5",0.285277473893924,-0.493657820143625,0.375,0.625,1
"RP11-729L2.2",0.2852971877899,-0.141650517063027,0.458,0.458,1
"REPS2",0.285669245678382,-0.555141507540502,0.833,0.917,1
"PRRC1",0.285741927469804,-0.117783035656383,0.5,0.625,1
"GRINA",0.285820690968082,-0.253988226665308,0.75,0.958,1
"KIAA1456",0.285862011550858,-0.507743957228583,0.625,1,1
"RNF152",0.285896537172388,-0.166126870873974,0.708,0.708,1
"RASD1",0.286214828462566,-0.0816780310142672,0.458,0.583,1
"RFXAP",0.286290693298916,-0.493433881054121,0.542,0.792,1
"MBIP",0.286366168987513,-0.476924072090309,0.667,0.833,1
"NELFA",0.286416161386793,-0.285018955032297,0.833,0.875,1
"SNRPB2",0.286571377941004,-0.574285977683216,0.708,0.917,1
"NLGN3",0.286579361748971,-0.154150679827258,0.75,0.792,1
"CCM2",0.28658669297923,-0.521998924364116,0.667,0.792,1
"ATF3",0.286625144247497,-0.0723206615796261,0.542,0.333,1
"GPR160",0.286690433595376,0.133531392624522,0.25,0.125,1
"CHFR",0.286893260240978,-0.183664740340422,0.792,0.875,1
"ATP6V1H",0.286894331346135,-0.320598887464923,0.833,0.958,1
"ARL15",0.287023471860285,-0.534699436670889,0.875,1,1
"C3orf20",0.287027634002661,-0.0526437334854221,0.333,0.417,1
"FLT1",0.287040784253811,-0.608589792531882,0.417,0.5,1
"BTBD10",0.287051957893725,-0.508274601974386,0.833,0.958,1
"SQSTM1",0.287150631798688,-0.247031766488905,0.833,0.917,1
"F2RL1",0.287212437367413,0.0714589639821449,0.208,0.125,1
"RPS23",0.287390207418413,-0.276121250050705,0.917,0.833,1
"GPATCH2",0.287430721448045,-0.496814886696392,0.583,0.917,1
"RAD23A",0.287435174469389,-0.247634571322505,0.792,0.833,1
"POU6F1",0.287601301164233,-0.480053965099237,0.667,0.833,1
"DDAH1",0.287673654210723,-0.53062825106217,0.667,0.833,1
"PCSK4",0.287677346845508,0.0266682470821615,0.333,0.375,1
"BCAP31",0.287687401912788,-0.521998924364116,0.75,0.917,1
"ZNF536",0.28771184626311,-0.481034712678009,0.875,1,1
"TAF1",0.28776644641678,-0.255246796698627,0.833,0.958,1
"USP45",0.287872465693282,-0.13613217432458,0.708,0.875,1
"TUB",0.288081356096459,-0.205852054204149,0.75,0.917,1
"FAM107A",0.288180626800341,-0.133531392624522,0.542,0.542,1
"KIF7",0.288279055158745,0.0298529631496812,0.292,0.25,1
"PRKAG2",0.288383890927818,-0.291406471542764,0.917,0.958,1
"ZNF793",0.288655703789317,-0.147157644336288,0.708,0.75,1
"DNPEP",0.288666782104313,-0.587786664902119,0.375,0.583,1
"NOD1",0.288722571814363,0.133531392624522,0.292,0.125,1
"HMGCLL1",0.288812264603155,-0.513261678563872,0.875,0.917,1
"FBXL3",0.28883265776908,-0.504353109260373,0.833,0.958,1
"BROX",0.288844196620205,-0.170345365747239,0.833,0.625,1
"TRIM11",0.288858703897903,-0.510825623765991,0.292,0.5,1
"NUSAP1",0.288893115605875,0.0327898228229909,0.208,0.25,1
"SLAIN1",0.288999965512556,-0.509508967881244,0.833,0.875,1
"FDXR",0.289114007388054,0.0645385211375711,0.292,0.167,1
"GUCY1A3",0.289119875870903,-0.177334015282915,0.75,0.667,1
"CHEK1",0.289216462410375,0.0666913744986724,0.25,0.125,1
"ADGRB3",0.289327683639528,-0.456475477044684,1,1,1
"RHCE",0.289335781560381,-0.0588405000229334,0.292,0.333,1
"NR2C1",0.289392129215749,-0.492079580944935,0.875,0.958,1
"GPR162",0.28949328953943,-0.498441564566269,0.708,0.917,1
"INTS7",0.289512792400299,-0.487295126355797,0.417,0.625,1
"STT3B",0.289648038747769,-0.484680343661668,0.708,0.875,1
"ACP1",0.289658335464203,-0.167054084663166,0.625,0.75,1
"AHSA2",0.289754301546354,-0.145182009844498,0.542,0.667,1
"LINGO2",0.289756239312974,-0.340748793388473,0.917,1,1
"MVB12B",0.289824591449803,-0.514455391816569,0.75,0.875,1
"DBF4B",0.289890919127066,-0.101782694309942,0.583,0.583,1
"PROSER1",0.289973835991818,-0.154150679827258,0.417,0.417,1
"LIG3",0.290033145413329,-0.115512887121844,0.583,0.542,1
"IGSF11",0.290059901482079,-0.559615787935423,0.75,0.792,1
"IQSEC2",0.290102208207482,-0.188309598638577,0.792,0.792,1
"ZNF18",0.290107388163965,-0.0240975515790604,0.333,0.5,1
"SPATC1L",0.290209021738564,-0.0759859069779221,0.375,0.417,1
"PTPN20",0.29021927991101,-0.1633250561033,0.625,0.667,1
"SYT2",0.290501002938092,-0.538996500732687,0.333,0.667,1
"SCUBE2",0.290578670776344,-0.490910314065049,0.583,0.833,1
"NIPSNAP3A",0.290622921009676,-0.151230969723923,0.625,0.417,1
"TMEM109",0.290668742254532,-0.0976384695639159,0.375,0.375,1
"ATPAF1",0.290752325633294,-0.22471711576164,0.75,0.792,1
"STXBP3",0.290833860953634,-0.177983155195356,0.667,0.75,1
"GAN",0.290858414350138,-0.495169726693438,0.75,0.875,1
"ACRC",0.290924155016864,-0.162518929497775,0.417,0.458,1
"CORO1C",0.290937820379408,-0.219628609206765,0.833,0.917,1
"TMEM198",0.290945732112968,-0.517256514096281,0.208,0.542,1
"STK33",0.29095885570717,-0.0317486983145802,0.25,0.25,1
"GPI",0.290999001605781,-0.525954505362291,0.792,0.958,1
"JAM2",0.291276151518815,-0.100083458556982,0.333,0.417,1
"SUPT7L",0.291424096868894,-0.216528312195491,0.667,0.75,1
"CDC123",0.291517461049426,-0.531879032963823,0.708,0.833,1
"FAM104B",0.291694026551854,-0.521296923633286,0.375,0.542,1
"UNC5D",0.291807647890442,-0.355381003710753,1,1,1
"LYPD6",0.291880824171866,-0.0384662808277959,0.5,0.458,1
"CENPA",0.292002053126361,-0.0298529631496812,0.333,0.292,1
"CAPZA2",0.292032088278034,-0.272225814215089,0.75,0.917,1
"AAK1",0.29238446242281,-0.498431808992177,0.958,1,1
"ZNF143",0.292418220789643,-0.120144311842063,0.5,0.542,1
"AZIN2",0.292571500309093,-0.465363249689233,0.583,0.833,1
"SBF1",0.292623466635069,-0.0550597771830273,0.458,0.542,1
"RFXANK",0.292711418067496,-0.0298529631496812,0.292,0.292,1
"RASGRF1",0.293049571804423,-0.537461581014603,0.875,0.833,1
"SDCBP2",0.293164136033075,-0.0476280489892544,0.375,0.417,1
"UBL3",0.293224501572837,-0.311102346659879,0.833,0.958,1
"SRSF1",0.293241215828086,0.0984400728132525,0.208,0.208,1
"SLC6A8",0.293263508961241,-0.381014012244,0.667,0.917,1
"KCND2",0.293342501828027,-0.436741689784887,1,1,1
"ZNF317",0.293391535163252,-0.0229895182246989,0.417,0.458,1
"ARMC7",0.29340596416587,-0.122602322092333,0.542,0.5,1
"NFKBID",0.293448699389249,-0.0625203569813339,0.25,0.333,1
"RAB11FIP3",0.2935981157924,-0.288844187631959,0.958,1,1
"TDRD6",0.293632035290727,-0.0416726964005681,0.5,0.625,1
"PODXL",0.293640300549816,-0.0298529631496812,0.292,0.333,1
"CDHR3",0.293721485509801,0.0210534091978323,0.5,0.583,1
"GHDC",0.293848878531879,-0.101096116871369,0.458,0.583,1
