"","gene","entrez_id","cluster","adapted_cluster_name","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"208","COL13A1",1305,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.106,4.75056204557892,7.62331173626712e-21,3.83307737411247e-16,0.849,0.698
"209","COL14A1",7373,"Peri_MUSTN1","Peri_MUSTN1",0.5,0.322,3.15227698299405,2.73315921993964e-09,0.000137425978737785,0.627,0.254
"210","COL15A1",1306,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.093,5.55265461441631,1.05400218428833e-34,5.29962838282016e-30,0.998,0.996
"211","COL18A1",80781,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.27,2.99400824407756,1.05271080772675e-09,5.29313521233087e-05,0.94,0.88
"212","COL1A1",1277,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.021,4.41712992195,5.58696783190671e-19,2.80918329556101e-14,0.768,0.536
"213","COL20A1",57642,"OPC_MYT1","OPC",0.761,0.051,4.309436930988,0,0,0.869,0.738
"214","COL24A1",255631,"Pyramidal","Pyramidal",0.866,0.561,3.05650164823024,0,0,0.809,0.618
"215","COL25A1",84570,"Inh_SST","SST",0.874,0.563,2.84665695287369,4.63289152904696e-300,2.3294641897201e-295,0.845,0.69
"216","COL27A1",85301,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.253,2.60516211250279,6.62520348261662e-07,0.0333121856309447,0.88,0.76
"217","COL3A1",1281,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.019,4.52440971822189,1.71812778777599e-14,8.63891832971648e-10,0.902,0.804
"218","COL4A3",1285,"Peri_MUSTN1","Peri_MUSTN1",0.594,0.165,3.5284828917328,1.09940393164599e-19,5.52791290870922e-15,0.751,0.502
"219","COL4A4",1286,"Peri_MUSTN1","Peri_MUSTN1",0.719,0.305,3.43865948154435,6.32317390894749e-23,3.17935507315789e-18,0.778,0.556
"220","COL4A5",1287,"Oligo","Oligo",0.93,0.336,3.54825396354036,0,0,0.931,0.862
"221","COL4A6",1288,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.211,3.85690449744265,2.93134720853031e-11,1.47391068992112e-06,0.649,0.298
"222","COL5A1",1289,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.144,3.64488109328355,1.4369292744154e-11,7.22502408468807e-07,0.833,0.666
"223","COL5A3",50509,"Astro_FGFR3","Astrocyte",0.952,0.357,4.01556523514289,0,0,0.954,0.908
"224","COL6A3",1293,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.059,5.15326065542409,4.00555716243624e-21,2.01403419684457e-16,0.854,0.708
"225","COL7A1",1294,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.149,2.92997249435391,4.85743642492234e-05,1,0.683,0.366
"226","COL8A1",1295,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.199,2.99952842152292,0.0186332955697017,1,0.645,0.29
"227","COL9A1",1297,"OPC_MYT1","OPC",0.873,0.198,3.76275631459706,0,0,0.911,0.822
"228","CORT",1325,"Inh_SST","SST",0.552,0.087,2.61946558318081,2.82460008556997e-152,1.42023716902544e-147,0.744,0.488
"229","COTL1",23406,"Micro_C1QC","Microglia",0.463,0.226,2.5251242972057,6.42297598536016e-110,3.22953655519894e-105,0.645,0.29
"230","COX7A1",1346,"Peri_MUSTN1","Peri_MUSTN1",0.406,0.145,2.76270082071283,1.32221151728772e-12,6.64821173007438e-08,0.658,0.316
"231","CPED1",79974,"Micro_C1QC","Microglia",0.78,0.241,3.89330084185398,0,0,0.845,0.69
"232","CPLX3",594855,"Inh_LAMP5","LAMP5.PAX6.Other",0.52,0.036,3.04649838092831,1.1901500571046e-188,5.98419350212765e-184,0.746,0.492
"233","CPNE4",131034,"Pyramidal","Pyramidal",0.913,0.492,2.99046158864154,0,0,0.884,0.768
"234","CPS1",1373,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.238,3.25011894742788,3.54376609391784e-05,1,0.699,0.398
"235","CPVL",54504,"Micro_C1QC","Microglia",0.376,0.272,2.52419365314718,3.29360350788507e-69,1.65605677979969e-64,0.577,0.154
"236","CRABP1",1381,"Inh_LAMP5","LAMP5.PAX6.Other",0.362,0.028,2.95191638915894,4.11511397281286e-133,2.06912045667003e-128,0.67,0.34
"237","CREB5",9586,"Oligo","Oligo",0.973,0.659,2.65324490595354,0,0,0.926,0.852
"238","CRIP1",1396,"Peri_MUSTN1","Peri_MUSTN1",0.469,0.009,4.54880026094591,7.84145211683872e-35,3.94276053886768e-30,0.732,0.464
"239","CRISPLD2",83716,"OPC_MYT1","OPC",0.465,0.262,2.99067249681936,4.96009372562751e-178,2.49398472618277e-173,0.633,0.266
"240","CRYAB",1410,"Oligo","Oligo",0.837,0.281,3.0222940943926,0,0,0.872,0.744
"241","CSF1R",1436,"Micro_C1QC","Microglia",0.963,0.255,5.5771398592836,0,0,0.972,0.944
"242","CSF2RA",1438,"Micro_C1QC","Microglia",0.521,0.005,4.40039897199656,0,0,0.759,0.518
"243","CSF3R",1441,"Micro_C1QC","Microglia",0.755,0.056,5.7466141220169,0,0,0.869,0.738
"244","CSPG4",1464,"OPC_MYT1","OPC",0.554,0.098,3.90853572971686,0,0,0.75,0.5
"245","CTNNA3",29119,"Oligo","Oligo",1,0.939,3.7721028815582,0,0,0.994,0.988
"246","CTSC",1075,"Micro_C1QC","Microglia",0.392,0.107,3.28671309100827,1.12758536258861e-150,5.66961196163178e-146,0.656,0.312
"247","CTSK",1513,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.117,2.9349668470367,0.000277945984032954,1,0.641,0.282
"248","CTSS",1520,"Micro_C1QC","Microglia",0.457,0.242,3.57808997792352,6.5390371217058e-192,3.28789325516489e-187,0.642,0.284
"249","CX3CR1",1524,"Micro_C1QC","Microglia",0.929,0.036,6.4806001953892,0,0,0.963,0.926
"250","CXCL12",6387,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.051,3.13022971488552,7.50245619188936e-10,3.77230999784389e-05,0.849,0.698
"251","CXCL14",9547,"Inh_PAX6","LAMP5.PAX6.Other",1,0.248,3.17054129943994,4.06899299461204e-69,2.04593036762088e-64,0.982,0.964
"252","CXorf36",79742,"Endo_CLDN5","Endothelial",0.629,0.149,3.76872112660323,9.99678965414405e-60,5.02648580600017e-55,0.777,0.554
"253","CXorf58",254158,"Peri_MUSTN1","Peri_MUSTN1",0.375,0.215,3.51273705867207,0.0132403751692554,1,0.581,0.162
"254","CYBA",1535,"Micro_C1QC","Microglia",0.613,0.026,4.60765665127282,0,0,0.8,0.6
"255","CYBB",1536,"Micro_C1QC","Microglia",0.581,0.038,5.32252225746498,0,0,0.78,0.56
"256","CYFIP1",23191,"Micro_C1QC","Microglia",0.997,0.947,3.37583798081773,0,0,0.925,0.85
"257","CYP1B1",1545,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.012,6.16188575873827,5.79614599559658e-19,2.91436016804591e-14,0.861,0.722
"258","CYP1B1-AS1",285154,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.142,3.19373990213993,8.18847210574182e-07,0.0411724565948805,0.731,0.462
"259","CYTH4",27128,"Micro_C1QC","Microglia",0.403,0.056,4.56204766707674,1.49725713857823e-296,7.5283586184852e-292,0.683,0.366
"260","CYTL1",54360,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.013,4.55267670589921,5.64450423386694e-11,2.83811317383064e-06,0.812,0.624
"261","CYYR1",116159,"Endo_CLDN5","Endothelial",0.4,0.029,4.03102880840623,2.30731741478212e-34,1.1601422693266e-29,0.689,0.378
"262","DAB2",1601,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.254,2.84299239060386,1.69132213638408e-06,0.0850413683395281,0.763,0.526
"263","DACH1",1602,"Endo_CLDN5","Endothelial",0.843,0.539,2.90687646641033,2.98012342702527e-33,1.49843586034257e-28,0.816,0.632
"264","DACT1",51339,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.037,3.74073880746049,4.57935644182368e-06,0.230254621251337,0.67,0.34
"265","DBNDD2",55861,"Oligo","Oligo",0.612,0.129,3.99969277263944,0,0,0.777,0.554
"266","DDR2",4921,"Inh_PAX6","LAMP5.PAX6.Other",0.818,0.237,2.63400195919596,1.08504943593872e-47,5.4557370688435e-43,0.865,0.73
"267","DENND2C",163259,"Endo_CLDN5","Endothelial",0.471,0.276,2.5399216416334,1.04542978966652e-15,5.25652552542221e-11,0.634,0.268
"268","DHRS3",9249,"Micro_C1QC","Microglia",0.373,0.17,2.50868957345505,2.86297141024457e-89,1.43953065478507e-84,0.618,0.236
"269","DHRS9",10170,"Micro_C1QC","Microglia",0.381,0.04,5.3786538659022,5.23401651128302e-297,2.63171584203822e-292,0.677,0.354
"270","DIO2",1734,"Astro_FGFR3","Astrocyte",0.437,0.028,3.54502754628389,0,0,0.708,0.416
"271","DLC1",10395,"Peri_MUSTN1","Peri_MUSTN1",1,0.83,2.82822478108519,4.92303084546188e-22,2.47534913940669e-17,0.979,0.958
"272","DLEU7",220107,"Micro_C1QC","Microglia",0.892,0.393,3.74696344534036,0,0,0.896,0.792
"273","DLGAP1-AS4",101410534,"Pyramidal","Pyramidal",0.836,0.049,2.93184625236667,0,0,0.908,0.816
"274","DLL4",54567,"Endo_CLDN5","Endothelial",0.357,0.049,4.82149640126952,6.68011237409197e-46,3.35882730281718e-41,0.661,0.322
"275","DLX1",1745,"Inh_VIP","VIP",0.725,0.081,2.56208216675263,5.24045785854927e-254,2.63495461585716e-249,0.831,0.662
"276","DLX6-AS1",285987,"Inh_VIP","VIP",0.974,0.15,2.6513538303709,0,0,0.95,0.9
"277","DNM1P46",196968,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.059,2.94473777858763,0.00255377530455351,1,0.655,0.31
"278","DOCK2",1794,"Micro_C1QC","Microglia",0.808,0.383,4.68403840302022,0,0,0.846,0.692
"279","DOCK5",80005,"Oligo","Oligo",0.971,0.49,3.23593082353388,0,0,0.951,0.902
"280","DOCK8",81704,"Micro_C1QC","Microglia",0.977,0.315,6.0212542077305,0,0,0.982,0.964
"281","DPYS",1807,"Micro_C1QC","Microglia",0.359,0.252,2.86145347126062,1.40457881233135e-58,7.06236272628325e-54,0.571,0.142
"282","DUSP1",1843,"Endo_CLDN5","Endothelial",0.629,0.107,4.65248630985203,2.5304280880494e-57,1.27232454695212e-52,0.79,0.58
"283","EDIL3",10085,"Oligo","Oligo",0.997,0.737,2.50209800371427,0,0,0.966,0.932
"284","EDN3",1908,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.029,4.32939659650211,4.78137867833034e-15,2.40412501325128e-10,0.858,0.716
"285","EDNRA",1909,"Peri_MUSTN1","Peri_MUSTN1",0.5,0.172,3.88513534892413,6.10005242856219e-16,3.06716736160535e-11,0.694,0.388
"286","EDNRB",1910,"Astro_FGFR3","Astrocyte",0.572,0.132,2.88746331153938,0,0,0.747,0.494
"287","EEF1DP3",196549,"Peri_MUSTN1","Peri_MUSTN1",0.656,0.348,2.62900666182669,2.60556714164527e-05,1,0.684,0.368
"288","EFEMP1",2202,"Astro_FGFR3","Astrocyte",0.643,0.073,3.57427324114842,0,0,0.799,0.598
"289","EGFL7",51162,"Endo_CLDN5","Endothelial",0.743,0.152,3.53802428484822,6.35699923611922e-50,3.1963627859131e-45,0.832,0.664
"290","EHD2",30846,"Peri_MUSTN1","Peri_MUSTN1",0.562,0.223,3.89737162201553,7.06187131115769e-35,3.5507795139632e-30,0.725,0.45
"291","ELOVL1",64834,"Oligo","Oligo",0.49,0.135,2.68905533977566,2.88216078052235e-294,1.44917926205444e-289,0.692,0.384
"292","ELOVL7",79993,"Endo_CLDN5","Endothelial",0.886,0.335,3.76696102478134,9.11735167510859e-71,4.58429559576135e-66,0.905,0.81
"293","EMP1",2012,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.027,3.16457998258064,0.000428215259054923,1,0.67,0.34
"294","EMX2",2018,"Astro_FGFR3","Astrocyte",0.731,0.013,3.89357705039404,0,0,0.863,0.726
"295","EMX2OS",196047,"Astro_FGFR3","Astrocyte",0.712,0.056,4.36793603660486,0,0,0.845,0.69
"296","ENPP2",5168,"Oligo","Oligo",0.987,0.288,4.60831292724424,0,0,0.986,0.972
"297","ENPP6",133121,"Oligo","Oligo",0.387,0.257,2.87340605344757,1.35679057651321e-209,6.82207869776607e-205,0.592,0.184
"298","EPHB1",2047,"Astro_FGFR3","Astrocyte",0.909,0.56,2.6063499321366,0,0,0.867,0.734
"299","EPS8",2059,"Peri_MUSTN1","Peri_MUSTN1",1,0.397,3.25913936055082,6.54750179575098e-32,3.29214937792155e-27,0.967,0.934
"300","ERBB3",2065,"Oligo","Oligo",0.715,0.18,3.13910622991763,0,0,0.815,0.63
"301","ERG",2078,"Endo_CLDN5","Endothelial",0.943,0.245,5.20014796364771,4.04232698893842e-225,2.03252243330813e-220,0.96,0.92
"302","ERMN",57471,"Oligo","Oligo",0.687,0.038,4.98182732387676,0,0,0.835,0.67
"303","ESYT2",57488,"Endo_CLDN5","Endothelial",0.886,0.681,2.59706860785115,1.39623877205174e-37,7.02042816975333e-33,0.856,0.712
"304","ETNPPL",64850,"Astro_FGFR3","Astrocyte",0.803,0.054,5.54242410030078,0,0,0.895,0.79
"305","ETS2",2114,"Endo_CLDN5","Endothelial",0.471,0.26,2.52969345567065,4.51445236310411e-19,2.26991179269238e-14,0.652,0.304
"306","EVI2A",2123,"Oligo","Oligo",0.622,0.145,3.44415375442674,0,0,0.772,0.544
"307","EYA1",2138,"Astro_FGFR3","Astrocyte",0.775,0.333,2.93505287082728,0,0,0.812,0.624
"308","EYA2",2139,"Astro_FGFR3","Astrocyte",0.921,0.485,3.32334688380394,0,0,0.908,0.816
"309","EYA4",2070,"Inh_LAMP5","LAMP5.PAX6.Other",0.891,0.236,3.22051850279403,0,0,0.913,0.826
"310","EZR",7430,"Astro_FGFR3","Astrocyte",0.779,0.112,3.72668099273258,0,0,0.869,0.738
"311","F11-AS1",285441,"Astro_FGFR3","Astrocyte",0.68,0.222,3.31508318647675,0,0,0.785,0.57
"312","F13A1",2162,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.284,4.17583456503089,7.00236515901776e-12,3.52085922560572e-07,0.746,0.492
"313","F2R",2149,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.108,2.84488200521139,0.00071762447255159,1,0.643,0.286
"314","F3",2152,"Astro_FGFR3","Astrocyte",0.816,0.029,4.36298214594838,0,0,0.902,0.804
"315","FA2H",79152,"Oligo","Oligo",0.908,0.21,4.01945982621157,0,0,0.933,0.866
"316","FAM105A",54491,"Micro_C1QC","Microglia",0.537,0.153,3.69831243767394,3.0081099643476e-246,1.51250777117362e-241,0.721,0.442
"317","FAM107A",11170,"Astro_FGFR3","Astrocyte",0.804,0.235,2.94470397200872,0,0,0.849,0.698
"318","FAM107B",83641,"Oligo","Oligo",0.911,0.481,3.76786596100545,0,0,0.903,0.806
"319","FAM114A1",92689,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.261,2.65222918908681,2.99869586956282e-05,1,0.697,0.394
"320","FAM124A",220108,"Oligo","Oligo",0.726,0.241,2.87471473083882,0,0,0.8,0.6
"321","FAM133CP",728640,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.208,3.81966838771357,0.00570839753056163,1,0.639,0.278
"322","FAM149A",25854,"Micro_C1QC","Microglia",0.413,0.257,2.56346910135733,9.52639371226684e-97,4.78996602246489e-92,0.61,0.22
"323","FAM162B",221303,"Peri_MUSTN1","Peri_MUSTN1",0.438,0.099,3.29318044070021,4.88945841953342e-10,2.4584685879256e-05,0.682,0.364
"324","FAM177B",400823,"Micro_C1QC","Microglia",0.617,0.058,5.14939797086377,0,0,0.796,0.592
"325","FAM180A",389558,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.047,4.80155825497254,8.43400513138999e-24,4.2407021201142e-19,0.712,0.424
"326","FAM189A2",9413,"Astro_FGFR3","Astrocyte",0.79,0.109,3.98453771009068,0,0,0.874,0.748
"327","FAM20A",54757,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.058,3.57194467153582,4.97012559324923e-08,0.00249902884954164,0.709,0.418
"328","FAM65C",140876,"Peri_MUSTN1","Peri_MUSTN1",0.719,0.443,3.35833379427098,5.32664562011217e-20,2.6782906842486e-15,0.72,0.44
"329","FAP",2191,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.111,3.37907159689142,0.00017579615791197,1,0.732,0.464
"330","FBLN2",2199,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.152,3.93183473399358,3.71381476491117e-13,1.86734320194499e-08,0.878,0.756
"331","FBLN5",10516,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.151,2.84313759006163,0.00195405194940874,1,0.673,0.346
"332","FBN2",2201,"Inh_SST","SST",0.421,0.248,2.56270528519514,2.80569508039784e-85,1.41073154337484e-80,0.613,0.226
"333","FCGBP",8857,"Micro_C1QC","Microglia",0.38,0.196,3.77419380454977,5.16456552449357e-194,2.59679519137061e-189,0.615,0.23
"334","FCGR1B",2210,"Micro_C1QC","Microglia",0.361,0.01,4.04709035304069,1.1530440316249e-251,5.79762069541318e-247,0.677,0.354
"335","FCGR2A",2212,"Micro_C1QC","Microglia",0.748,0.726,3.31127200829665,4.54154085126005e-251,2.28353215542206e-246,0.626,0.252
"336","FCGRT",2217,"Micro_C1QC","Microglia",0.505,0.196,2.86865695151139,6.80880609965535e-207,3.42353579496771e-202,0.688,0.376
"337","FERMT1",55612,"OPC_MYT1","OPC",0.664,0.138,4.26063391240167,0,0,0.801,0.602
"338","FERMT2",10979,"Peri_MUSTN1","Peri_MUSTN1",0.688,0.327,2.51228219230458,1.07150802625843e-08,0.000538764950683003,0.734,0.468
"339","FGD2",221472,"Micro_C1QC","Microglia",0.707,0.051,5.23803841952938,0,0,0.844,0.688
"340","FGD3",89846,"Micro_C1QC","Microglia",0.431,0.283,3.04108266469971,3.34741185938973e-167,1.68311215701975e-162,0.608,0.216
"341","FGD6",55785,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.557,2.53734280933973,4.37168345829351e-05,1,0.831,0.662
"342","FGF1",2246,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.531,2.71752883700434,4.93312604480937e-08,0.0024804251065906,0.892,0.784
"343","FGF13",2258,"Inh_LAMP5","LAMP5.PAX6.Other",0.998,0.647,3.50597461170349,0,0,0.983,0.966
"344","FGFR3",2261,"Astro_FGFR3","Astrocyte",0.973,0.049,4.50337911537132,0,0,0.981,0.962
"345","FHL2",2274,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.318,2.62204172355817,1.58431839830998e-05,0.79661113385424,0.697,0.394
"346","FHL5",9457,"Peri_MUSTN1","Peri_MUSTN1",0.438,0.056,4.99780147764677,6.88651397418344e-30,3.46260809135918e-25,0.7,0.4
"347","FLJ46906",441172,"Astro_FGFR3","Astrocyte",0.517,0.026,3.33881239994769,0,0,0.749,0.498
"348","FLNA",2316,"Peri_MUSTN1","Peri_MUSTN1",0.5,0.299,2.51115987663649,5.76168294129624e-09,0.000289703179971316,0.648,0.296
"349","FLRT2",23768,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.668,2.66323185154473,1.75626826731761e-08,0.000883069247489965,0.979,0.958
"350","FLT1",2321,"Endo_CLDN5","Endothelial",1,0.473,6.36664929273908,0,0,0.999,0.998
"351","FLT3",2322,"Inh_SST","SST",0.703,0.383,2.85451048039183,6.69952324758922e-282,3.36858728412034e-277,0.755,0.51
"352","FLT4",2324,"Endo_CLDN5","Endothelial",0.4,0.111,2.84912913739567,1.09403459436479e-45,5.50091534392559e-41,0.659,0.318
"353","FLVCR2",55640,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.097,5.64716093055318,6.79230116329175e-43,3.41523694791472e-38,0.944,0.888
"354","FMNL3",91010,"Micro_C1QC","Microglia",0.78,0.403,3.13990494304032,0,0,0.8,0.6
"355","FMO2",2327,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.005,4.52141436884535,4.45181343307916e-08,0.00223841631228653,0.68,0.36
"356","FN1",2335,"Peri_MUSTN1","Peri_MUSTN1",0.906,0.486,3.00056069161738,8.13871521569217e-22,4.09222739760218e-17,0.882,0.764
"357","FOLH1",2346,"Oligo","Oligo",0.824,0.078,5.17905393508231,0,0,0.903,0.806
"358","FOXC1",2296,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.005,4.17495915562341,1.21484200103656e-11,6.10834706541193e-07,0.771,0.542
"359","FREM1",158326,"Inh_LAMP5","LAMP5.PAX6.Other",0.703,0.307,2.89369711445783,1.8146385326159e-205,9.12418400584601e-201,0.779,0.558
"360","FRK",2444,"Oligo","Oligo",0.407,0.275,2.59040697209308,1.54784289889211e-203,7.78270887991941e-199,0.598,0.196
"361","FRMD3",257019,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.539,3.19579093409653,9.25410902643232e-20,4.65305855958044e-15,0.799,0.598
"362","FRMD4B",23150,"Oligo","Oligo",0.99,0.639,3.1358931858809,0,0,0.967,0.934
"363","FRMD6",122786,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.374,2.69860593494881,8.1053923939399e-06,0.407547234959692,0.865,0.73
"364","FSTL1",11167,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.135,2.58719724881703,0.0015629434874722,1,0.679,0.358
"365","FSTL4",23105,"Pyramidal","Pyramidal",0.919,0.409,2.66184450639106,0,0,0.9,0.8
"366","FXYD1",5348,"Astro_FGFR3","Astrocyte",0.724,0.296,2.56690264849497,0,0,0.789,0.578
"367","FYB",2533,"Micro_C1QC","Microglia",0.908,0.19,5.62668165313247,0,0,0.942,0.884
"368","GAB3",139716,"Micro_C1QC","Microglia",0.461,0.142,3.81308168850116,5.35778323889918e-262,2.6939469903509e-257,0.684,0.368
"369","GAD2",2572,"Inh_LAMP5","LAMP5.PAX6.Other",0.998,0.274,2.91653229022354,0,0,0.976,0.952
"370","GAL3ST4",79690,"Micro_C1QC","Microglia",0.457,0.11,3.3539876461442,4.45961522193263e-208,2.24233912973995e-203,0.69,0.38
"371","GALNT6",11226,"Oligo","Oligo",0.44,0.116,3.17435559600953,0,0,0.68,0.36
"372","GAREML",150946,"Astro_FGFR3","Astrocyte",0.576,0.215,2.7388472708511,4.79007755933555e-304,2.40849889760951e-299,0.719,0.438
"373","GBP4",115361,"Endo_CLDN5","Endothelial",0.443,0.025,4.24510621202376,5.81686176467863e-42,2.92477626389806e-37,0.713,0.426
"374","GCH1",2643,"Endo_CLDN5","Endothelial",0.443,0.306,2.89638134107974,5.81359164182559e-09,0.000292313201342633,0.588,0.176
"375","GCNT1",2650,"Endo_CLDN5","Endothelial",0.543,0.338,3.40276926091197,9.10259492979208e-19,4.57687575664875e-14,0.638,0.276
"376","GCNT2",2651,"Micro_C1QC","Microglia",0.569,0.347,2.6540685039344,3.62792428570381e-152,1.82415661009473e-147,0.664,0.328
"377","GFAP",2670,"Astro_FGFR3","Astrocyte",0.637,0.061,4.86110253247577,0,0,0.804,0.608
"378","GFRA1",2674,"OPC_MYT1","OPC",0.537,0.219,2.59261284845636,2.80673470504289e-159,1.41125427704261e-154,0.691,0.382
"379","GGTA1P",2681,"Micro_C1QC","Microglia",0.571,0.224,3.69823866895902,3.27092440735829e-308,1.64465350126382e-303,0.718,0.436
"380","GIMAP7",168537,"Endo_CLDN5","Endothelial",0.514,0.013,3.90053964753865,1.92469909163284e-48,9.6775795026391e-44,0.752,0.504
"381","GIMAP8",155038,"Endo_CLDN5","Endothelial",0.414,0.034,3.20911818827396,2.06654551554261e-28,1.03907975066998e-23,0.694,0.388
"382","GJA1",2697,"Astro_FGFR3","Astrocyte",0.767,0.074,5.37054544141785,0,0,0.872,0.744
"383","GJB1",2705,"Oligo","Oligo",0.366,0.07,4.18350789279022,0,0,0.659,0.318
"384","GJB6",10804,"Astro_FGFR3","Astrocyte",0.437,0.027,4.55632980352574,0,0,0.71,0.42
"385","GJC1",10052,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.329,4.60543092060486,1.84743525298476e-60,9.28908919553268e-56,0.816,0.632
"386","GLDN",342035,"Oligo","Oligo",0.873,0.228,2.96609614739329,0,0,0.897,0.794
"387","GLI3",2737,"Astro_FGFR3","Astrocyte",0.946,0.327,4.52129154028293,0,0,0.955,0.91
"388","GLIS3",169792,"Astro_FGFR3","Astrocyte",0.981,0.433,3.05783050292862,0,0,0.954,0.908
"389","GNA14",9630,"Astro_FGFR3","Astrocyte",0.715,0.282,3.15485214611378,0,0,0.787,0.574
"390","GPC3",2719,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.569,4.44376975394827,2.5459401573861e-41,1.2801241705353e-36,0.964,0.928
"391","GPC4",2239,"Astro_FGFR3","Astrocyte",0.544,0.311,2.56140108189866,5.32306447922329e-168,2.67649005079826e-163,0.656,0.312
"392","GPC5",2262,"Astro_FGFR3","Astrocyte",0.997,0.813,3.10952454341191,0,0,0.975,0.95
"393","GPCPD1",56261,"Endo_CLDN5","Endothelial",0.757,0.534,3.27054882875869,2.19216843646472e-48,1.10224421153883e-43,0.791,0.582
"394","GPER1",2852,"Peri_MUSTN1","Peri_MUSTN1",0.531,0.009,5.0291591874032,8.61378585177756e-31,4.33109766413227e-26,0.763,0.526
"395","GPNMB",10457,"OPC_MYT1","OPC",0.61,0.07,4.80863216305352,0,0,0.789,0.578
"396","GPR149",344758,"Inh_VIP","VIP",0.478,0.094,3.1258660212721,3.8522061170467e-186,1.93692775771225e-181,0.708,0.416
"397","GPR34",2857,"Micro_C1QC","Microglia",0.488,0.034,5.04136379904962,0,0,0.733,0.466
"398","GPR37",2861,"Oligo","Oligo",0.712,0.108,3.90394301262405,0,0,0.828,0.656
"399","GPR85",54329,"Endo_CLDN5","Endothelial",0.771,0.256,3.71126749425834,1.22910159454782e-61,6.18004572754588e-57,0.842,0.684
"400","GPRC5B",51704,"Oligo","Oligo",0.886,0.285,2.50408705458302,0,0,0.88,0.76
"401","GPRC5C",55890,"Peri_MUSTN1","Peri_MUSTN1",0.375,0.119,2.85936776920858,6.17057839909158e-13,3.10262852484724e-08,0.645,0.29
"402","GPX3",2878,"Peri_MUSTN1","Peri_MUSTN1",0.406,0.167,2.92825522860914,0.000211823932949419,1,0.629,0.258
"403","GRASP",160622,"Endo_CLDN5","Endothelial",0.457,0.173,3.1483529648013,6.0998840288909e-22,3.06708268856663e-17,0.664,0.328
"404","GRIK1",2897,"Inh_SST","SST",0.995,0.565,2.88178100347901,0,0,0.972,0.944
"405","GRIN2C",2905,"Astro_FGFR3","Astrocyte",0.758,0.037,4.72226176360811,0,0,0.872,0.744
"406","GRK5",2869,"Peri_MUSTN1","Peri_MUSTN1",0.656,0.529,2.79264835231453,1.20849290156706e-10,6.07642315836934e-06,0.654,0.308
"407","GRM8",2918,"Peri_MUSTN1","Peri_MUSTN1",0.875,0.628,2.62391602732999,1.44425547886645e-11,7.26186097328838e-07,0.797,0.594
"408","GRPR",2925,"Inh_PAX6","LAMP5.PAX6.Other",0.364,0.039,2.54889119102155,3.01654787716168e-18,1.51675043811566e-13,0.665,0.33
"409","GUCY2F",2986,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.105,3.05563570625738,0.000351059737959467,1,0.639,0.278
"410","HAPLN1",1404,"Inh_LAMP5","LAMP5.PAX6.Other",0.842,0.131,3.14292972457444,0,0,0.894,0.788
"411","HAPLN2",60484,"Oligo","Oligo",0.772,0.119,4.23438158665336,0,0,0.861,0.722
