"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"32","L2/3 IT","scale(pmi)",-0.163510910276049,0.217755391153136,-0.750892592877575,0.461461568772761,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"33","L2/3 IT","factor(msex)1",-0.325943681699364,0.609589369222106,-0.534693841717251,0.603501379463559,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"34","L2/3 IT","factor(msex)1",0.162720834446631,0.425911193688137,0.382053434749073,0.70645107546181,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"35","L2/3 IT","(Intercept)",0.190969880979724,0.445162697262386,0.428988956518886,0.676212126777546,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"36","L2/3 IT","scale(age_death)",-0.057901444793939,0.294987975596639,-0.196284084721855,0.847967045998134,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"37","L2/3 IT","(Intercept)",-0.405758293664323,0.443024110236826,-0.915883095950281,0.370640074968693,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"38","L2/3 IT","(Intercept)",1.31075705511724,0.644571769284041,2.03353159039708,0.0976705142511447,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"39","L2/3 IT","scale(age_death)",0.478655374302551,0.460859417316886,1.0386147191898,0.346577807816263,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"40","L2/3 IT","factor(msex)1",-0.877047645937771,0.593506993027324,-1.47773767831139,0.19952494108404,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"41","L2/3 IT","LOADAD",0.511956708015532,0.457404778040993,1.11926401426802,0.276290245956241,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"42","L2/3 IT","LOADAD",-1.7444664642967,0.958633247399775,-1.81974333670196,0.128451593977157,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"43","L2/3 IT","scale(pmi)",-0.245508425045748,0.309342613980513,-0.793645666488141,0.444185068365536,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"44","L2/3 IT","LOADAD",-0.137482000684925,0.581159226843237,-0.236565117328869,0.817341657144952,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"45","L2/3 IT","scale(pmi)",0.83754561094163,0.361172766000148,2.31896114487571,0.0681417371948331,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"46","L6 CT","scale(pmi)",-0.110551127811197,0.217084909680536,-0.509252936898679,0.616147771015401,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"47","L6 CT","scale(age_death)",-0.146041996255604,0.207931948055432,-0.702354773383215,0.490552346529115,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"48","L6 CT","factor(msex)1",0.00504958135261457,0.424599788432778,0.0118925668127459,0.990629160777789,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"49","L6 CT","(Intercept)",-0.201774399999971,0.422859973578024,-0.477165994909993,0.642583442898947,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"50","L6 CT","LOADAD",0.683905872131858,0.455996402213734,1.4998054125245,0.149285836620263,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"51","L6 CT","factor(msex)1",-0.115969210227282,0.579048842474709,-0.200275351094146,0.844919873754889,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"52","L6 CT","scale(pmi)",-0.209061411468306,0.293844498604195,-0.711469544134325,0.491605846234577,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"53","L6 CT","LOADAD",0.490525707670404,0.552043054862496,0.888564222210141,0.393253258741647,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"54","L6 CT","scale(age_death)",-0.326659292573732,0.280209029942836,-1.16577004188756,0.268362716341375,"Zhou","Glutamatergic","#3DCC3D","M1","Unfiltered"
"55","L6 CT","(Intercept)",-0.440123557213644,0.441660013319381,-0.996521179053115,0.330901755249204,"Mathys","Glutamatergic","#3DCC3D","M1","Unfiltered"
"56","L6 CT","(Intercept)",-0.320047709331042,0.681040166186612,-0.46993955014886,0.658180803360266,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"57","L6 CT","scale(age_death)",-0.847118820948098,0.486933789400647,-1.73970022082631,0.142399976840532,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"58","L6 CT","factor(msex)1",-0.998682950078172,0.627086261648123,-1.59257666952137,0.172133386036018,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"59","L6 CT","scale(pmi)",-0.247235383873877,0.381607095284415,-0.647879420820543,0.545633030617656,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"60","L6 CT","LOADAD",1.63877836874026,1.01287052463736,1.6179544461786,0.166596411608528,"Cain","Glutamatergic","#3DCC3D","M1","Unfiltered"
"61","LAMP5","(Intercept)",0.807332763567695,0.360693321572374,2.23828032093381,0.0367377689470112,"Mathys","GABAergic","#FF7373","M1","Unfiltered"
