"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"80","LAMP5","factor(msex)1",0.23454850619179,0.326686605651547,0.717961808455551,0.481084099657742,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"81","LAMP5","scale(pmi)",-0.34263584747149,0.167024888409558,-2.05140593557123,0.0535556505446207,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"82","LAMP5","LOADAD",-1.3913798631629,0.350843125424935,-3.96581766131995,0.000762053883640039,"Mathys","GABAergic","#1E90FF","CgG","Unfiltered"
"83","LAMP5","(Intercept)",0.465147185073586,0.769230815777996,0.604691304004948,0.571773681391441,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"84","LAMP5","scale(age_death)",0.753338393471122,0.549988818057312,1.36973401774256,0.229080118294745,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"85","LAMP5","factor(msex)1",0.706178619034823,0.708290201606969,0.997018760717916,0.364529256843377,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"86","LAMP5","scale(pmi)",0.361070444281427,0.431022943706771,0.83770585662156,0.440388937968496,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"87","LAMP5","LOADAD",-1.636472989182,1.14403123138377,-1.43044433079208,0.211990439350435,"Cain","GABAergic","#1E90FF","CgG","Unfiltered"
"88","LAMP5","factor(msex)1",0.950933603993334,0.534580599406028,1.77884046867753,0.102879243433545,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"89","LAMP5","scale(pmi)",-0.464267142971135,0.271278615331754,-1.71140339389955,0.115020595741183,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"90","LAMP5","LOADAD",-0.33448681293096,0.509648729984669,-0.656308538120015,0.525116883264077,"Zhou","GABAergic","#1E90FF","CgG","Unfiltered"
"91","Microglia","LOADAD",0.200240919310348,0.491570042958288,0.407349719900119,0.688078188286842,"Mathys","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"92","Microglia","(Intercept)",-0.0682088825773827,0.434736524433701,-0.156897060043973,0.878168672172459,"Zhou","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"93","Microglia","scale(age_death)",-0.110588045671475,0.288079050758892,-0.38388090137117,0.708383194770826,"Zhou","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"94","Microglia","factor(msex)1",-0.347960179087971,0.595312152920911,-0.584500379138403,0.570677079765602,"Zhou","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"95","Microglia","scale(pmi)",-0.207976593226461,0.302097488599451,-0.688441980072917,0.505434412027651,"Zhou","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"96","Microglia","LOADAD",0.397387899470744,0.567547874011306,0.700183927502172,0.4983540230981,"Zhou","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"97","Microglia","(Intercept)",-0.163338968709643,0.476115229564036,-0.343066044871549,0.735128514877892,"Mathys","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"98","Microglia","scale(age_death)",-0.0845571164640256,0.224153340118022,-0.377228893486504,0.709976613634167,"Mathys","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"99","Microglia","factor(msex)1",0.0733016257312922,0.457724085599583,0.160143693629914,0.874374274505988,"Mathys","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"100","Microglia","scale(pmi)",-0.0703498603535975,0.234020351606281,-0.300614283632712,0.766811296369243,"Mathys","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"101","Microglia","(Intercept)",-0.102288393682095,0.985320475077419,-0.103812309060215,0.921353747001231,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"102","Microglia","scale(age_death)",-0.0684354905479177,0.70448977391449,-0.0971419218304002,0.926387430577594,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"103","Microglia","factor(msex)1",-0.101978719320933,0.907260634422472,-0.112402892235977,0.914877206895731,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"104","Microglia","scale(pmi)",-0.0275382551159917,0.552104417752542,-0.0498787081401957,0.962150248716173,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"105","Microglia","LOADAD",0.306555506685124,1.46540852665969,0.20919457005201,0.842552330803069,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"106","Oligodendrocyte","(Intercept)",-0.936900207295202,0.839564009491268,-1.11593660126393,0.315188846359247,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"107","Oligodendrocyte","scale(age_death)",-0.722079031170688,0.600276026119089,-1.20291166022252,0.282858176486834,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
"108","Oligodendrocyte","factor(msex)1",0.356733247397884,0.773051403229465,0.461461224839139,0.663847776955229,"Cain","Non-Neuronal","#7F7F7F","CgG","Unfiltered"
