"","subclass","term","estimate","std.error","statistic","p.value","dataset","mapping","filtering","class"
"372","L6 IT Car3","LOADAD",0.987920994611386,1.33130493844329,0.742069653678723,0.49141102835066,"Cain","M1","Filtered","Glutamatergic"
"373","L6 IT Car3","factor(msex)1",-0.337704958350559,0.824234703898598,-0.409719412144657,0.698974638293868,"Cain","M1","Filtered","Glutamatergic"
"374","L6 IT Car3","scale(pmi)",0.0408259790541905,0.501579815128924,0.0813947806964616,0.938285744546142,"Cain","M1","Filtered","Glutamatergic"
"375","L6 IT Car3","factor(msex)1",0.616658009965936,0.43347395388363,1.4225953011504,0.170264144531469,"Mathys","M1","Filtered","Glutamatergic"
"376","L6 IT Car3","scale(pmi)",0.125023846804904,0.221621999565811,0.56413102963534,0.578936969434488,"Mathys","M1","Filtered","Glutamatergic"
"377","L6 IT Car3","(Intercept)",-0.61879608149912,0.450890738670631,-1.37238587628464,0.185139862350819,"Mathys","M1","Filtered","Glutamatergic"
"378","L6 IT Car3","scale(age_death)",-0.305557100822269,0.640019965785939,-0.47741807624243,0.653203582277085,"Cain","M1","Filtered","Glutamatergic"
"379","L6 IT Car3","(Intercept)",-0.325108018130413,0.89515107258857,-0.363187877539236,0.73131388158369,"Cain","M1","Filtered","Glutamatergic"
"380","L6 IT Car3","scale(age_death)",0.00108284884665658,0.212277740398789,0.00510109465374148,0.995980472167326,"Mathys","M1","Filtered","Glutamatergic"
"381","L6b","factor(msex)1",-0.646050770036756,0.756942852847842,-0.853500059622893,0.432358989314386,"Cain","CgG","Unfiltered","Glutamatergic"
"382","L6b","LOADAD",1.39513441452789,1.21109932773824,1.15195705469784,0.301424731487553,"Cain","CgG","Filtered","Glutamatergic"
"383","L6b","LOADAD",0.250139715553428,0.437644649401235,0.571558948328645,0.573988773691358,"Mathys","CgG","Unfiltered","Glutamatergic"
"384","L6b","scale(age_death)",-0.494947650181833,0.587767703167698,-0.842080378888422,0.438153608566933,"Cain","CgG","Unfiltered","Glutamatergic"
"385","L6b","scale(pmi)",-0.170841936820117,0.456291387020638,-0.374414117118521,0.723450172628585,"Cain","CgG","Filtered","Glutamatergic"
"386","L6b","(Intercept)",-0.36388300631566,0.822069494781134,-0.442642633774581,0.676517180787369,"Cain","CgG","Unfiltered","Glutamatergic"
"387","L6b","factor(msex)1",-0.67722591650242,0.749813259881214,-0.903192771770542,0.407828546173329,"Cain","CgG","Filtered","Glutamatergic"
"388","L6b","factor(msex)1",0.626495241258986,0.407511604570517,1.53736785463879,0.139874178170805,"Mathys","CgG","Unfiltered","Glutamatergic"
"389","L6b","factor(msex)1",-0.749857254618905,0.751762535915993,-0.997465580943367,0.364332400439503,"Cain","M1","Unfiltered","Glutamatergic"
"390","L6b","LOADAD",1.37381678266808,1.2226150553346,1.12367075529926,0.312188150664025,"Cain","CgG","Unfiltered","Glutamatergic"
"391","L6b","LOADAD",1.1223840804018,1.2142478008603,0.92434516217084,0.397723976786598,"Cain","M1","Unfiltered","Glutamatergic"
"392","L6b","LOADAD",0.135428153222525,0.414660911903858,0.326599757379411,0.747363795846214,"Mathys","M1","Unfiltered","Glutamatergic"
"393","L6b","scale(age_death)",0.0406991820016076,0.199563645818815,0.203940862247819,0.840460588879153,"Mathys","CgG","Unfiltered","Glutamatergic"
"394","L6b","scale(age_death)",-0.516132872014177,0.582231559366685,-0.886473540829003,0.415957666801548,"Cain","CgG","Filtered","Glutamatergic"
"395","L6b","(Intercept)",-0.358954249012733,0.814326478427892,-0.440798940623564,0.677765071052147,"Cain","CgG","Filtered","Glutamatergic"
"396","L6b","(Intercept)",-0.460807133758507,0.423885234061796,-1.08710352880877,0.289919504984167,"Mathys","CgG","Unfiltered","Glutamatergic"
"397","L6b","LOADAD",0.436076963427482,0.443249248947953,0.983818843376511,0.336957393264301,"Mathys","CgG","Filtered","Glutamatergic"
"398","L6b","scale(pmi)",0.354254689176047,0.208348242938342,1.70030082413934,0.104573726958399,"Mathys","CgG","Unfiltered","Glutamatergic"
"399","L6b","scale(pmi)",-0.156127421978601,0.460630029770368,-0.338943212313867,0.748423649189404,"Cain","CgG","Unfiltered","Glutamatergic"
"400","L6b","scale(pmi)",0.00784210298128561,0.45747759952605,0.0171420480246685,0.986986292591256,"Cain","M1","Unfiltered","Glutamatergic"
"401","L6b","factor(msex)1",0.629560651181121,0.412730311933633,1.5253559842301,0.142829023682938,"Mathys","CgG","Filtered","Glutamatergic"
"402","L6b","scale(pmi)",0.346679290540285,0.197406440427364,1.75617011172361,0.0943624440099604,"Mathys","M1","Unfiltered","Glutamatergic"
"403","L6b","factor(msex)1",0.809505960082145,0.386110360983059,2.09656627193608,0.048952537351095,"Mathys","M1","Unfiltered","Glutamatergic"
"404","L6b","scale(pmi)",0.329371588468152,0.211016408696862,1.56088140492105,0.134236507858438,"Mathys","CgG","Filtered","Glutamatergic"
"405","L6b","LOADAD",0.267131115876553,0.415576326418838,0.642796759330621,0.527657209131196,"Mathys","M1","Filtered","Glutamatergic"
"406","L6b","scale(age_death)",-0.396486971073818,0.583745176271173,-0.679212415263941,0.527165792690524,"Cain","M1","Unfiltered","Glutamatergic"
"407","L6b","LOADAD",1.08909324828971,1.1946752994387,0.911622805628781,0.403777418065888,"Cain","M1","Filtered","Glutamatergic"
"408","L6b","scale(age_death)",0.071178279805426,0.189083183060286,0.376438975975626,0.710554486424713,"Mathys","M1","Unfiltered","Glutamatergic"
"409","L6b","(Intercept)",-0.581278369160527,0.4293136266948,-1.35397139297831,0.19084847961965,"Mathys","CgG","Filtered","Glutamatergic"
"410","L6b","(Intercept)",-0.186263412891447,0.816443468315663,-0.228140000036637,0.828573823122528,"Cain","M1","Unfiltered","Glutamatergic"
"411","L6b","scale(pmi)",0.332235072288124,0.197842239210731,1.67929292356141,0.108650716754082,"Mathys","M1","Filtered","Glutamatergic"
"412","L6b","(Intercept)",-0.475236878901846,0.401624098316118,-1.18328775811602,0.250570135634673,"Mathys","M1","Unfiltered","Glutamatergic"
"413","L6b","(Intercept)",-0.584850930159385,0.402510732475765,-1.4530070454571,0.161732603980148,"Mathys","M1","Filtered","Glutamatergic"
"414","L6b","factor(msex)1",-0.834690683254254,0.739644850141725,-1.12850198726364,0.310326361984655,"Cain","M1","Filtered","Glutamatergic"
"415","L6b","scale(age_death)",-0.407020396010729,0.574335768006793,-0.708680215796546,0.510187125120652,"Cain","M1","Filtered","Glutamatergic"
"416","L6b","scale(pmi)",0.0139987615812757,0.450103502607176,0.0311012056120189,0.976392115510027,"Cain","M1","Filtered","Glutamatergic"
"417","L6b","scale(age_death)",0.0122324779855122,0.202119313574442,0.060521074256503,0.952341324112187,"Mathys","CgG","Filtered","Glutamatergic"
"418","L6b","scale(age_death)",0.0678581053027124,0.189500607238314,0.35808911798037,0.724028292444921,"Mathys","M1","Filtered","Glutamatergic"
"419","L6b","factor(msex)1",0.862264616663314,0.386962746676239,2.22828844396421,0.037497886661403,"Mathys","M1","Filtered","Glutamatergic"
"420","L6b","(Intercept)",-0.127201282517728,0.803283188401676,-0.158351729943242,0.880376564643283,"Cain","M1","Filtered","Glutamatergic"
"421","Lamp5","scale(age_death)",0.256898820331475,0.184233462161826,1.3944199784175,0.178488725328503,"Mathys","M1","Filtered","GABAergic"
"422","Lamp5","factor(msex)1",0.0738287962248334,0.346760638070255,0.212909967624051,0.833552351196187,"Mathys","M1","Unfiltered","GABAergic"
"423","Lamp5","(Intercept)",-0.0999831029825406,0.421238965536026,-0.237354829829933,0.816744230251437,"Zhou","M1","Filtered","GABAergic"
"424","Lamp5","(Intercept)",0.723373694379393,0.39132299828488,1.84853355808335,0.0793657387374744,"Mathys","M1","Filtered","GABAergic"
"425","Lamp5","LOADAD",-1.1160387423674,0.404025435719846,-2.76229822109831,0.0120165494969958,"Mathys","M1","Filtered","GABAergic"
"426","Lamp5","scale(age_death)",-0.0658504459978122,0.27913486563465,-0.235909067998698,0.81783805840653,"Zhou","M1","Filtered","GABAergic"
"427","Lamp5","scale(pmi)",-0.337886304477841,0.192343239543306,-1.75668406791997,0.0942726424580746,"Mathys","M1","Filtered","GABAergic"
"428","Lamp5","(Intercept)",0.625640517165679,0.86298651086764,0.724971374739873,0.500964337197509,"Cain","M1","Filtered","GABAergic"
"429","Lamp5","factor(msex)1",0.781409062208456,0.561253365239734,1.39225724174444,0.191349791169199,"Zhou","M1","Unfiltered","GABAergic"
"430","Lamp5","scale(pmi)",-0.328665939348525,0.177288128366941,-1.85385193230914,0.0785693958950357,"Mathys","M1","Unfiltered","GABAergic"
"431","Lamp5","factor(msex)1",-0.0189768734671966,0.376207166756767,-0.0504426155163224,0.960270061567536,"Mathys","M1","Filtered","GABAergic"
"432","Lamp5","(Intercept)",-0.182407464567049,0.409864532638655,-0.445043300996876,0.664918884645259,"Zhou","M1","Unfiltered","GABAergic"
"433","Lamp5","LOADAD",-1.4648040151144,1.24356506493538,-1.17790701622075,0.291838488560092,"Cain","M1","Unfiltered","GABAergic"
"434","Lamp5","factor(msex)1",0.544971291157553,0.769913378578904,0.707834551678339,0.510669070673917,"Cain","M1","Unfiltered","GABAergic"
"435","Lamp5","scale(pmi)",0.31986562638613,0.468523113945954,0.682710450914974,0.525130459740902,"Cain","M1","Unfiltered","GABAergic"
"436","Lamp5","LOADAD",-1.31682904024315,0.372401512428941,-3.53604643454399,0.00207444835479135,"Mathys","M1","Unfiltered","GABAergic"
"437","Lamp5","factor(msex)1",0.667356439882948,0.576829093884133,1.15693963248151,0.271803710411749,"Zhou","M1","Filtered","GABAergic"
"438","Lamp5","scale(pmi)",-0.419372470325301,0.29271806355454,-1.43268394588557,0.179749559819811,"Zhou","M1","Filtered","GABAergic"
"439","Lamp5","LOADAD",-0.30055112394713,0.549926831319536,-0.546529295953726,0.595613920634074,"Zhou","M1","Filtered","GABAergic"
"440","Lamp5","scale(age_death)",0.593296466536529,0.617022773108038,0.961547113647045,0.38043825129977,"Cain","M1","Filtered","GABAergic"
"441","Lamp5","(Intercept)",0.459916361978421,0.836155992189312,0.550036555708008,0.605961494513182,"Cain","M1","Unfiltered","GABAergic"
"442","Lamp5","scale(age_death)",-0.115229778632623,0.271597574314893,-0.424266597090531,0.679550066274042,"Zhou","M1","Unfiltered","GABAergic"
"443","Lamp5","scale(pmi)",-0.43095055067323,0.284813994263342,-1.51309471919687,0.158443839748188,"Zhou","M1","Unfiltered","GABAergic"
"444","Lamp5","(Intercept)",0.807332763567695,0.360693321572374,2.23828032093381,0.0367377689470112,"Mathys","M1","Unfiltered","GABAergic"
"445","Lamp5","factor(msex)1",0.252637393172349,0.794618308613034,0.317935530095341,0.763383390563847,"Cain","M1","Filtered","GABAergic"
"446","Lamp5","scale(age_death)",0.657657925017276,0.597839343436368,1.10005795409361,0.321427855815027,"Cain","M1","Unfiltered","GABAergic"
"447","Lamp5","scale(pmi)",0.41052484983577,0.483557052920715,0.848968797696515,0.434651216122138,"Cain","M1","Filtered","GABAergic"
"448","Lamp5","LOADAD",-0.221241867522244,0.535077526404573,-0.413476284472024,0.687203929282557,"Zhou","M1","Unfiltered","GABAergic"
"449","Lamp5","scale(age_death)",0.259551345270391,0.169813120371604,1.52845283510727,0.142062326162693,"Mathys","M1","Unfiltered","GABAergic"
"450","Lamp5","LOADAD",-1.50391842750371,1.28346849923967,-1.17176107430345,0.29408419381329,"Cain","M1","Filtered","GABAergic"
"451","LAMP5","LOADAD",-1.3913798631629,0.350843125424935,-3.96581766131995,0.000762053883640039,"Mathys","CgG","Unfiltered","GABAergic"
"452","LAMP5","scale(pmi)",0.319208914793657,0.446067679767353,0.715606463485856,0.506251702665748,"Cain","CgG","Filtered","GABAergic"
"453","LAMP5","LOADAD",-0.33448681293096,0.509648729984669,-0.656308538120015,0.525116883264077,"Zhou","CgG","Unfiltered","GABAergic"
"454","LAMP5","factor(msex)1",0.631540668266555,0.733012874246695,0.861568316812415,0.42830044331487,"Cain","CgG","Filtered","GABAergic"
"455","LAMP5","factor(msex)1",0.23454850619179,0.326686605651547,0.717961808455551,0.481084099657742,"Mathys","CgG","Unfiltered","GABAergic"
"456","LAMP5","scale(age_death)",0.236308698629987,0.159982609900658,1.47708990856397,0.155225724569839,"Mathys","CgG","Unfiltered","GABAergic"
"457","LAMP5","scale(age_death)",0.700790260895695,0.569186024899213,1.23121480542286,0.272992093047608,"Cain","CgG","Filtered","GABAergic"
"458","LAMP5","scale(pmi)",-0.464267142971135,0.271278615331754,-1.71140339389955,0.115020595741183,"Zhou","CgG","Unfiltered","GABAergic"
"459","LAMP5","(Intercept)",0.465147185073586,0.769230815777996,0.604691304004948,0.571773681391441,"Cain","CgG","Unfiltered","GABAergic"
"460","LAMP5","scale(pmi)",-0.34263584747149,0.167024888409558,-2.05140593557123,0.0535556505446207,"Mathys","CgG","Unfiltered","GABAergic"
"461","LAMP5","factor(msex)1",0.950933603993334,0.534580599406028,1.77884046867753,0.102879243433545,"Zhou","CgG","Unfiltered","GABAergic"
"462","LAMP5","LOADAD",-0.354095595966808,0.532432200161536,-0.665052932297067,0.519716684168638,"Zhou","CgG","Filtered","GABAergic"
"463","LAMP5","scale(pmi)",-0.363879472813639,0.175336297179265,-2.07532312856822,0.0510714444133983,"Mathys","CgG","Filtered","GABAergic"
"464","LAMP5","LOADAD",-1.31195955717472,0.368301605159391,-3.56218799700027,0.00195241877156455,"Mathys","CgG","Filtered","GABAergic"
"465","LAMP5","(Intercept)",0.487065463749727,0.796080603618801,0.611829331773238,0.567399130400486,"Cain","CgG","Filtered","GABAergic"
"466","LAMP5","(Intercept)",0.777899829452197,0.339812723731888,2.28920159583536,0.0330789121603532,"Mathys","CgG","Unfiltered","GABAergic"
"467","LAMP5","scale(age_death)",-0.0422512441980956,0.270254845167384,-0.156338526223006,0.878598533603992,"Zhou","CgG","Filtered","GABAergic"
"468","LAMP5","(Intercept)",-0.18935669503202,0.390386305193297,-0.485049533021558,0.637156674974296,"Zhou","CgG","Unfiltered","GABAergic"
"469","LAMP5","scale(age_death)",-0.0934494282860255,0.258690286894694,-0.361240576164603,0.724762026831506,"Zhou","CgG","Unfiltered","GABAergic"
"470","LAMP5","scale(pmi)",0.361070444281427,0.431022943706771,0.83770585662156,0.440388937968496,"Cain","CgG","Unfiltered","GABAergic"
"471","LAMP5","LOADAD",-1.636472989182,1.14403123138377,-1.43044433079208,0.211990439350435,"Cain","CgG","Unfiltered","GABAergic"
"472","LAMP5","(Intercept)",-0.127525015793243,0.4078382367268,-0.312685286246636,0.760367842601788,"Zhou","CgG","Filtered","GABAergic"
"473","LAMP5","scale(pmi)",-0.448705273148955,0.283405925532682,-1.58326002642881,0.141668744757611,"Zhou","CgG","Filtered","GABAergic"
"474","LAMP5","scale(age_death)",0.236586896448308,0.167943584337404,1.40872839758498,0.174273034468932,"Mathys","CgG","Filtered","GABAergic"
"475","LAMP5","factor(msex)1",0.168664959775274,0.342943020758377,0.491816277241308,0.628203807647952,"Mathys","CgG","Filtered","GABAergic"
"476","LAMP5","(Intercept)",0.758694935899687,0.356722314146686,2.12685023002993,0.0460690218842687,"Mathys","CgG","Filtered","GABAergic"
"477","LAMP5","LOADAD",-1.60567159576601,1.18396332356711,-1.35618356059236,0.233067648565579,"Cain","CgG","Filtered","GABAergic"
"478","LAMP5","scale(age_death)",0.753338393471122,0.549988818057312,1.36973401774256,0.229080118294745,"Cain","CgG","Unfiltered","GABAergic"
"479","LAMP5","factor(msex)1",0.812194170071059,0.558478630397031,1.45429766845986,0.173795656515249,"Zhou","CgG","Filtered","GABAergic"
"480","LAMP5","factor(msex)1",0.706178619034823,0.708290201606969,0.997018760717916,0.364529256843377,"Cain","CgG","Unfiltered","GABAergic"
"481","Micro-PVM","scale(pmi)",-0.11856032947365,0.233379163641787,-0.508015915489474,0.61699946238312,"Mathys","M1","Unfiltered","Non-Neuronal"
"482","Micro-PVM","(Intercept)",-0.127549839148029,0.978355804013976,-0.130371628220245,0.901355216032519,"Cain","M1","Unfiltered","Non-Neuronal"
"483","Micro-PVM","factor(msex)1",-0.0399043333967122,0.45646997597736,-0.0874194043349116,0.931207508252297,"Mathys","M1","Unfiltered","Non-Neuronal"
"484","Micro-PVM","scale(age_death)",-0.00403640735853893,0.699510135647572,-0.00577033434233548,0.995619114136095,"Cain","M1","Unfiltered","Non-Neuronal"
"485","Micro-PVM","factor(msex)1",-0.0431407731220973,0.900847724057378,-0.0478890848808422,0.963658633290206,"Cain","M1","Unfiltered","Non-Neuronal"
"486","Micro-PVM","scale(age_death)",-0.129326289244875,0.223539186592919,-0.578539678952969,0.569358213692566,"Mathys","M1","Unfiltered","Non-Neuronal"
"487","Micro-PVM","factor(msex)1",-0.24793833886738,0.585687713840092,-0.42332856402563,0.680213960402942,"Zhou","M1","Unfiltered","Non-Neuronal"
"488","Micro-PVM","factor(msex)1",-0.114490659046893,0.902954107800197,-0.126795656676083,0.904043384204904,"Cain","M1","Filtered","Non-Neuronal"
"489","Micro-PVM","scale(pmi)",0.0514629673755198,0.54948372389334,0.0936569458525203,0.929018873874851,"Cain","M1","Filtered","Non-Neuronal"
"490","Micro-PVM","LOADAD",-0.0945126192948039,0.49022319943341,-0.192795076618242,0.849063767492781,"Mathys","M1","Unfiltered","Non-Neuronal"
"491","Micro-PVM","LOADAD",0.246388229421747,1.45845261940093,0.168938110257537,0.872467056214101,"Cain","M1","Filtered","Non-Neuronal"
"492","Micro-PVM","LOADAD",0.366217999983482,0.560062986171732,0.653887168096463,0.526618005615354,"Zhou","M1","Filtered","Non-Neuronal"
"493","Micro-PVM","scale(pmi)",-0.228015135347619,0.297213464543789,-0.767176331320029,0.459126792608381,"Zhou","M1","Unfiltered","Non-Neuronal"
"494","Micro-PVM","scale(age_death)",-0.0254974664659362,0.701145747014861,-0.0363654298332295,0.972398179103087,"Cain","M1","Filtered","Non-Neuronal"
"495","Micro-PVM","(Intercept)",0.018754915972531,0.470571994276066,0.0398555719436381,0.968603446854867,"Mathys","M1","Filtered","Non-Neuronal"
"496","Micro-PVM","(Intercept)",-0.0671813885818082,0.429003168228604,-0.156598816878688,0.878398202390466,"Zhou","M1","Filtered","Non-Neuronal"
"497","Micro-PVM","(Intercept)",-0.168190564876102,0.427708118957533,-0.393236783267147,0.701658928403247,"Zhou","M1","Unfiltered","Non-Neuronal"
"498","Micro-PVM","(Intercept)",0.0796421563790962,0.474810730392005,0.167734533533695,0.868476629028905,"Mathys","M1","Unfiltered","Non-Neuronal"
"499","Micro-PVM","scale(pmi)",-0.127817192528707,0.231295738339205,-0.552613694685796,0.586651779147237,"Mathys","M1","Filtered","Non-Neuronal"
"500","Micro-PVM","scale(age_death)",-0.13329077775401,0.283421663435476,-0.470291424227545,0.647333524107226,"Zhou","M1","Unfiltered","Non-Neuronal"
"501","Micro-PVM","scale(pmi)",0.029900114346609,0.54820190505786,0.0545421569511935,0.958615484277813,"Cain","M1","Unfiltered","Non-Neuronal"
"502","Micro-PVM","LOADAD",0.298240451418155,1.45505038570971,0.204969157320752,0.845679173215036,"Cain","M1","Unfiltered","Non-Neuronal"
"503","Micro-PVM","(Intercept)",-0.0659487851874272,0.980643419007314,-0.067250525429708,0.948988634098612,"Cain","M1","Filtered","Non-Neuronal"
"504","Micro-PVM","LOADAD",0.52233488390274,0.558372301310381,0.935459876281347,0.369633588125182,"Zhou","M1","Unfiltered","Non-Neuronal"
"505","Micro-PVM","LOADAD",0.0754295052971761,0.485846872936757,0.155253660152702,0.878177554790349,"Mathys","M1","Filtered","Non-Neuronal"
"506","Micro-PVM","scale(pmi)",-0.264250210160784,0.298113391535,-0.886408385749286,0.394363700316129,"Zhou","M1","Filtered","Non-Neuronal"
"507","Micro-PVM","factor(msex)1",-0.139645415339008,0.452394971666864,-0.308680299483612,0.760757058868286,"Mathys","M1","Filtered","Non-Neuronal"
"508","Micro-PVM","scale(age_death)",-0.134131588224988,0.284279830494668,-0.471829422409565,0.646269387918658,"Zhou","M1","Filtered","Non-Neuronal"
"509","Micro-PVM","factor(msex)1",-0.309140297093154,0.587461106519036,-0.526231087747997,0.609173877417452,"Zhou","M1","Filtered","Non-Neuronal"
"510","Micro-PVM","scale(age_death)",-0.147657740376591,0.221543604852893,-0.666495160059516,0.512710502748828,"Mathys","M1","Filtered","Non-Neuronal"
"511","Microglia","scale(pmi)",-0.228464312096414,0.299054544904506,-0.763955325171091,0.460966756009717,"Zhou","CgG","Filtered","Non-Neuronal"
"512","Microglia","factor(msex)1",-0.347960179087971,0.595312152920911,-0.584500379138403,0.570677079765602,"Zhou","CgG","Unfiltered","Non-Neuronal"
"513","Microglia","factor(msex)1",0.0733016257312922,0.457724085599583,0.160143693629914,0.874374274505988,"Mathys","CgG","Unfiltered","Non-Neuronal"
"514","Microglia","LOADAD",0.339142356495344,0.484550602236426,0.699911123688722,0.49204453492276,"Mathys","CgG","Filtered","Non-Neuronal"
"515","Microglia","scale(age_death)",-0.0996542423824951,0.285177310876126,-0.349446602453526,0.733352158675571,"Zhou","CgG","Filtered","Non-Neuronal"
"516","Microglia","LOADAD",0.33573998722462,0.561831122664551,0.597581681898172,0.562219088893916,"Zhou","CgG","Filtered","Non-Neuronal"
"517","Microglia","(Intercept)",-0.00966754283701057,0.430357544746976,-0.0224639789751903,0.982480164048497,"Zhou","CgG","Filtered","Non-Neuronal"
"518","Microglia","(Intercept)",-0.102288393682095,0.985320475077419,-0.103812309060215,0.921353747001231,"Cain","CgG","Unfiltered","Non-Neuronal"
"519","Microglia","LOADAD",0.306555506685124,1.46540852665969,0.20919457005201,0.842552330803069,"Cain","CgG","Unfiltered","Non-Neuronal"
"520","Microglia","scale(pmi)",-0.093327933447356,0.23067862643539,-0.404579890601593,0.690080555153236,"Mathys","CgG","Filtered","Non-Neuronal"
"521","Microglia","factor(msex)1",-0.421873202067465,0.589315739741003,-0.715869564680002,0.488990104128709,"Zhou","CgG","Filtered","Non-Neuronal"
"522","Microglia","scale(age_death)",-0.0845571164640256,0.224153340118022,-0.377228893486504,0.709976613634167,"Mathys","CgG","Unfiltered","Non-Neuronal"
"523","Microglia","scale(age_death)",-0.0854861614901621,0.704589073940685,-0.121327685386956,0.908156633139957,"Cain","CgG","Filtered","Non-Neuronal"
"524","Microglia","(Intercept)",-0.225634371191643,0.469316477934283,-0.480772318467877,0.635895714240197,"Mathys","CgG","Filtered","Non-Neuronal"
"525","Microglia","scale(pmi)",-0.0275382551159917,0.552104417752542,-0.0498787081401957,0.962150248716173,"Cain","CgG","Unfiltered","Non-Neuronal"
"526","Microglia","LOADAD",0.200240919310348,0.491570042958288,0.407349719900119,0.688078188286842,"Mathys","CgG","Unfiltered","Non-Neuronal"
"527","Microglia","scale(age_death)",-0.110588045671475,0.288079050758892,-0.38388090137117,0.708383194770826,"Zhou","CgG","Unfiltered","Non-Neuronal"
"528","Microglia","(Intercept)",-0.0969044632652983,0.985459359064964,-0.0983343071166775,0.925487324726542,"Cain","CgG","Filtered","Non-Neuronal"
"529","Microglia","(Intercept)",-0.0682088825773827,0.434736524433701,-0.156897060043973,0.878168672172459,"Zhou","CgG","Unfiltered","Non-Neuronal"
"530","Microglia","scale(pmi)",-0.0355782950323696,0.552182238588522,-0.0644321612432051,0.951122817124539,"Cain","CgG","Filtered","Non-Neuronal"
"531","Microglia","scale(pmi)",-0.0703498603535975,0.234020351606281,-0.300614283632712,0.766811296369243,"Mathys","CgG","Unfiltered","Non-Neuronal"
"532","Microglia","factor(msex)1",-0.101978719320933,0.907260634422472,-0.112402892235977,0.914877206895731,"Cain","CgG","Unfiltered","Non-Neuronal"
"533","Microglia","scale(age_death)",-0.0684354905479177,0.70448977391449,-0.0971419218304002,0.926387430577594,"Cain","CgG","Unfiltered","Non-Neuronal"
"534","Microglia","factor(msex)1",0.0178817979887979,0.451187952790311,0.0396327026867858,0.968778917171044,"Mathys","CgG","Filtered","Non-Neuronal"
"535","Microglia","LOADAD",0.313337528945291,1.46561508055227,0.213792511487546,0.83915354949214,"Cain","CgG","Filtered","Non-Neuronal"
"536","Microglia","LOADAD",0.397387899470744,0.567547874011306,0.700183927502172,0.4983540230981,"Zhou","CgG","Unfiltered","Non-Neuronal"
"537","Microglia","(Intercept)",-0.163338968709643,0.476115229564036,-0.343066044871549,0.735128514877892,"Mathys","CgG","Unfiltered","Non-Neuronal"
"538","Microglia","scale(age_death)",-0.096395723536609,0.220952512268349,-0.436273489479655,0.667311481528679,"Mathys","CgG","Filtered","Non-Neuronal"
"539","Microglia","scale(pmi)",-0.207976593226461,0.302097488599451,-0.688441980072917,0.505434412027651,"Zhou","CgG","Unfiltered","Non-Neuronal"
"540","Microglia","factor(msex)1",-0.119528602414694,0.907388515632533,-0.131728141094415,0.900335873280065,"Cain","CgG","Filtered","Non-Neuronal"
"541","Oligo","factor(msex)1",0.354774104970892,0.729976130709658,0.486007815935013,0.647511936273083,"Cain","M1","Filtered","Non-Neuronal"
"542","Oligo","scale(pmi)",-0.510693265965661,0.444219699750622,-1.14964119387852,0.302293573949326,"Cain","M1","Filtered","Non-Neuronal"
"543","Oligo","LOADAD",1.66008470647006,1.17905837155706,1.40797499641834,0.218169862506689,"Cain","M1","Filtered","Non-Neuronal"
"544","Oligo","LOADAD",1.60472207478977,1.16926140289767,1.37242371193724,0.228296258075006,"Cain","M1","Unfiltered","Non-Neuronal"
"545","Oligo","LOADAD",-0.226884679364438,0.448633020250387,-0.505724432048741,0.618578618252762,"Mathys","M1","Unfiltered","Non-Neuronal"
"546","Oligo","scale(age_death)",-0.817520007044822,0.566827987212275,-1.44227177466215,0.208804943381076,"Cain","M1","Filtered","Non-Neuronal"
"547","Oligo","(Intercept)",0.304351574093984,0.434528133856694,0.700418569892549,0.491734452845204,"Mathys","M1","Unfiltered","Non-Neuronal"
"548","Oligo","LOADAD",-0.248323435759205,0.544810781764074,-0.455797579767317,0.65740194347306,"Zhou","M1","Filtered","Non-Neuronal"
"549","Oligo","factor(msex)1",-0.331552873543215,0.417743395687992,-0.793675919154083,0.436700012535785,"Mathys","M1","Unfiltered","Non-Neuronal"
"550","Oligo","scale(age_death)",0.0869556188313671,0.276538033249117,0.314443614897028,0.759067687319906,"Zhou","M1","Filtered","Non-Neuronal"
"551","Oligo","scale(pmi)",-0.551783865274668,0.440528613218078,-1.25254943428956,0.265761398415875,"Cain","M1","Unfiltered","Non-Neuronal"
"552","Oligo","scale(age_death)",-0.244148180674643,0.204574284818438,-1.19344511403927,0.246660254987239,"Mathys","M1","Unfiltered","Non-Neuronal"
"553","Oligo","(Intercept)",-1.00742940572047,0.792782581560888,-1.27075118595186,0.259730421336632,"Cain","M1","Filtered","Non-Neuronal"
"554","Oligo","LOADAD",-0.219786977002402,0.547563463718801,-0.401390873506625,0.695820059324492,"Zhou","M1","Unfiltered","Non-Neuronal"
"555","Oligo","factor(msex)1",-0.344009781436372,0.42178461719182,-0.81560532891583,0.424333239559401,"Mathys","M1","Filtered","Non-Neuronal"
"556","Oligo","scale(age_death)",-0.739900788815852,0.562118130465619,-1.31627277028579,0.245191642063269,"Cain","M1","Unfiltered","Non-Neuronal"
"557","Oligo","(Intercept)",-0.0187216707892469,0.419428647387108,-0.0446361279942996,0.965197341666027,"Zhou","M1","Unfiltered","Non-Neuronal"
"558","Oligo","factor(msex)1",0.288542703740817,0.571462768654533,0.504919514564648,0.623577528562037,"Zhou","M1","Filtered","Non-Neuronal"
"559","Oligo","scale(pmi)",0.310673136321519,0.213579445381484,1.45460222432272,0.161294855598878,"Mathys","M1","Unfiltered","Non-Neuronal"
"560","Oligo","LOADAD",-0.0401199781099161,0.452973065903957,-0.0885703392316546,0.930304276391124,"Mathys","M1","Filtered","Non-Neuronal"
"561","Oligo","scale(pmi)",0.327805808448021,0.215645598566335,1.52011360596903,0.144134682957591,"Mathys","M1","Filtered","Non-Neuronal"
