"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1275","ZAK",51776,"ENSG00000091436","Pericyte",0.562,0.262,2.9994550815937,0.682,0.364,2.2993129879179e-08,0.001156117563455
"1276","ZBBX",79740,"ENSG00000169064","IT",0.889,0.276,2.50820341414318,0.887,0.774,0,0
"1277","ZDHHC9",51114,"ENSG00000188706","Oligodendrocyte",0.705,0.29,2.9049196350069,0.772,0.544,0,0
"1278","ZFHX3",463,"ENSG00000140836","Microglia",0.919,0.582,2.70463837993405,0.868,0.736,0,0
"1279","ZFP36L1",677,"ENSG00000185650","Microglia",0.665,0.175,2.69388744220788,0.776,0.552,1.24960343442984e-248,6.28313102865667e-244
"1280","ZFP36L2",678,"ENSG00000152518","Microglia",0.655,0.102,3.07287265381299,0.793,0.586,1.17093670609481e-300,5.88758685191529e-296
"1281","ZFPM2.AS1",NA,NA,"Microglia",0.497,0.301,3.76283754672486,0.643,0.286,2.31309047240423e-228,1.16304502042957e-223
"1282","ZIC1",7545,"ENSG00000152977","VLMC",0.364,0.013,2.53990125197506,0.675,0.35,4.32360079044338e-05,1
"1283","ZNF366",167465,"ENSG00000178175","Endothelial",0.557,0.07,5.2324862150181,0.761,0.522,5.11282285998604e-75,2.57077846222958e-70
"1284","ZNF423",23090,"ENSG00000102935","Astrocyte",0.836,0.387,2.60759566302365,0.836,0.672,0,0
"1285","ZNF710",374655,"ENSG00000140548","Microglia",0.9,0.509,2.96246018597348,0.865,0.73,0,0
"1286","ZNF804B",219578,"ENSG00000182348","L5/6 IT Car3",1,0.68,2.55510651467406,0.983,0.966,9.39573425786695e-45,4.72426914219808e-40
"1287","ZNRF3",84133,"ENSG00000183579","Astrocyte",0.997,0.792,2.83229475654349,0.96,0.92,0,0
