"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","group_2"
"C9orf142",0.000737477324272302,3.61856879769814,0.434,0,1,"VLMC_CYP1B1"
"TCEAL61",0.000737477324272302,3.33933397303919,0.434,0,1,"VLMC_CYP1B1"
"FAM216A2",0.000737477324272348,3.42702564584618,0.434,0,1,"VLMC_CYP1B1"
"RNF187",0.000737477324272393,3.27962873743492,0.434,0,1,"VLMC_CYP1B1"
"CACNA2D23",0.000749673872070734,3.47149869329304,0.552,0.091,1,"VLMC_CYP1B1"
"TMEM93",0.000753027654842311,3.96860097017723,0.517,0.091,1,"VLMC_CYP1B1"
"MEMO1",0.00075363140003136,2.70253212601899,0.857,0.818,1,"VLMC_CYP1B1"
"TMEM62",0.000754479909798778,3.84605673705511,0.589,0.091,1,"VLMC_CYP1B1"
"SGTB",0.000761953773778891,4.02613878831309,0.616,0.182,1,"VLMC_CYP1B1"
"LINC002904",0.000771062427547259,3.73715883633891,0.91,0.909,1,"VLMC_CYP1B1"
"LRRN34",0.00077202355561881,4.53923430405093,0.432,0,1,"VLMC_CYP1B1"
"ABCA2",0.00077202355561881,2.69969420966617,0.432,0,1,"VLMC_CYP1B1"
"TMEM147",0.000772023555618906,4.11787260145572,0.432,0,1,"VLMC_CYP1B1"
"SLITRK35",0.000772023555618906,3.54577442014943,0.432,0,1,"VLMC_CYP1B1"
"DDX252",0.000772023555618952,3.99028633460183,0.432,0,1,"VLMC_CYP1B1"
"REEP22",0.000797429225805102,3.18894368247441,0.568,0.091,1,"VLMC_CYP1B1"
"PCDH155",0.00079977993072293,4.99243085326016,0.768,0.455,1,"VLMC_CYP1B1"
"CAMSAP1",0.000801870902514179,3.87819709192201,0.575,0.091,1,"VLMC_CYP1B1"
"SOX2-OT2",0.000805798125089754,4.81290657589592,0.903,0.727,1,"VLMC_CYP1B1"
"GOLGA7B3",0.000808054952473322,3.38031725212743,0.43,0,1,"VLMC_CYP1B1"
"DTNBP1",0.000808054952473371,3.52453285082499,0.43,0,1,"VLMC_CYP1B1"
"CMSS1",0.000808054952473371,3.4234834965171,0.43,0,1,"VLMC_CYP1B1"
"COX16",0.000808054952473371,3.10480569279992,0.43,0,1,"VLMC_CYP1B1"
"FLOT2",0.000808054952473371,3.08696095316401,0.43,0,1,"VLMC_CYP1B1"
"RBM48",0.00081515456691852,4.34268409730142,0.485,0.091,1,"VLMC_CYP1B1"
"NDUFA3",0.00082359201485921,2.56492281271705,0.639,0.091,1,"VLMC_CYP1B1"
"BACE11",0.000832440676062223,3.81811654164336,0.579,0.091,1,"VLMC_CYP1B1"
"LOC101927663",0.000836182439303123,2.73933171951944,0.566,0.091,1,"VLMC_CYP1B1"
"JAKMIP33",0.000845991731814629,3.77670939366495,0.589,0.364,1,"VLMC_CYP1B1"
"PSD",0.000869444697686699,3.06629540448796,0.577,0.091,1,"VLMC_CYP1B1"
"HOOK15",0.000872286885990594,4.27228589231601,0.566,0.182,1,"VLMC_CYP1B1"
"SYT134",0.00087293761821908,4.11514114430953,0.547,0.091,1,"VLMC_CYP1B1"
"LOC146880",0.000875367100489261,3.52274982125927,0.582,0.091,1,"VLMC_CYP1B1"
"UBE2I",0.000884808895677607,3.11795369406632,0.425,0,1,"VLMC_CYP1B1"
"CNRIP1",0.000884808895677661,4.19906706927624,0.425,0,1,"VLMC_CYP1B1"
"LIN7C",0.000884808895677661,3.488426067781,0.425,0,1,"VLMC_CYP1B1"
"MGAT4A",0.00091265168036902,4.02387149131932,0.566,0.273,1,"VLMC_CYP1B1"
"NEURL11",0.000919769960257939,3.36254214174308,0.593,0.091,1,"VLMC_CYP1B1"
"RPS11",0.000920099342098131,3.66821028970098,0.503,0.091,1,"VLMC_CYP1B1"
"HPS4",0.000925654578735473,3.79156305872903,0.423,0,1,"VLMC_CYP1B1"
"VSTM2A-OT15",0.000925654578735473,3.72528632810347,0.423,0,1,"VLMC_CYP1B1"
"LOC1053733295",0.00092565457873553,4.09109052905385,0.423,0,1,"VLMC_CYP1B1"
"KIAA0355",0.000950428153659061,3.30032015287147,0.784,0.455,1,"VLMC_CYP1B1"
"POLR2K",0.00095426910568337,4.05156419403813,0.407,0.091,1,"VLMC_CYP1B1"
"ZFAND5",0.000968154985791039,4.14146349610191,0.572,0.182,1,"VLMC_CYP1B1"
"CYC1",0.000968231840886203,3.96861260557476,0.421,0,1,"VLMC_CYP1B1"
"LRRC75A-AS1",0.000968231840886261,3.78672642751252,0.421,0,1,"VLMC_CYP1B1"
"ZFAS1",0.000968231840886261,3.59762365658955,0.421,0,1,"VLMC_CYP1B1"
"MAP3K91",0.000978633694374645,3.8977544446798,0.625,0.182,1,"VLMC_CYP1B1"
"TPD52L21",0.000990288738213003,3.33733210556265,0.614,0.091,1,"VLMC_CYP1B1"
"LOC1053720796",0.000994738550391066,3.78892267735056,0.414,0.182,1,"VLMC_CYP1B1"
"STARD3NL",0.000998463691093297,4.01620860244461,0.506,0.182,1,"VLMC_CYP1B1"
"FBXO34",0.00100203221580228,3.80418224023885,0.611,0.182,1,"VLMC_CYP1B1"
"CALM3",0.00100525712323062,3.77113151945072,0.526,0.091,1,"VLMC_CYP1B1"
"LINC00493",0.00101260787985496,3.90475585002847,0.418,0,1,"VLMC_CYP1B1"
"MRPS36",0.00101260787985496,3.75245844239967,0.418,0,1,"VLMC_CYP1B1"
"MCFD2",0.00101260787985502,3.65535458757961,0.418,0,1,"VLMC_CYP1B1"
"ANKRD36BP25",0.0010128098321034,4.11002758902844,0.589,0.091,1,"VLMC_CYP1B1"
"CC2D1A",0.00101801073201432,2.66693421855939,0.687,0.273,1,"VLMC_CYP1B1"
"GUCY1B31",0.00102100990368346,4.48689629989159,0.536,0.091,1,"VLMC_CYP1B1"
"OPA11",0.00102669064274,3.9821240816998,0.605,0.091,1,"VLMC_CYP1B1"
"C10orf32",0.00103355561173319,3.85448680737412,0.455,0.091,1,"VLMC_CYP1B1"
"ACTL6B5",0.00104645745993288,3.70049533427286,0.572,0.091,1,"VLMC_CYP1B1"
"NAP1L21",0.00104648604610378,4.28572046631277,0.478,0.091,1,"VLMC_CYP1B1"
"ADRA1A4",0.00105885227890697,4.60116253406233,0.416,0,1,"VLMC_CYP1B1"
"GPAA1",0.00105885227890697,3.68699394402805,0.416,0,1,"VLMC_CYP1B1"
"HIPK1",0.00105885227890703,3.76597312889974,0.416,0,1,"VLMC_CYP1B1"
"CA11",0.00105885227890703,2.9100691729655,0.416,0,1,"VLMC_CYP1B1"
"KBTBD61",0.0010588522789071,4.12620288559382,0.416,0,1,"VLMC_CYP1B1"
"SPATA6L1",0.00106245010024283,3.1150167495863,0.487,0.636,1,"VLMC_CYP1B1"
"LOC202181",0.00107003377638657,2.68311984595999,0.671,0.455,1,"VLMC_CYP1B1"
"USP301",0.00107894491828074,3.5803909521211,0.572,0.091,1,"VLMC_CYP1B1"
"UFSP2",0.00110703708472942,3.82745020812288,0.414,0,1,"VLMC_CYP1B1"
"NDUFB6",0.00110703708472942,3.64998566158948,0.414,0,1,"VLMC_CYP1B1"
"LINC010112",0.00110703708472942,2.76999033392377,0.414,0,1,"VLMC_CYP1B1"
"NXPH26",0.00110703708472949,4.5322813355794,0.414,0,1,"VLMC_CYP1B1"
"LOC1053775696",0.00110703708472949,4.17506379459063,0.414,0,1,"VLMC_CYP1B1"
"SNCAIP",0.00110703708472949,3.36929357668237,0.414,0,1,"VLMC_CYP1B1"
"TCEAL52",0.00110703708472949,3.34857101640589,0.414,0,1,"VLMC_CYP1B1"
"NCAM23",0.00113679780461374,4.36386273879642,0.816,0.545,1,"VLMC_CYP1B1"
"PTCH22",0.00113946601183991,3.14449158636029,0.552,0.273,1,"VLMC_CYP1B1"
"TMED4",0.00114525456560707,3.76761503294196,0.524,0.091,1,"VLMC_CYP1B1"
"SBDS",0.00115723688769337,4.00086880680407,0.411,0,1,"VLMC_CYP1B1"
"CCDC85B",0.00115723688769337,3.11351553677813,0.411,0,1,"VLMC_CYP1B1"
"RBMX2",0.00115723688769344,3.38315011101899,0.411,0,1,"VLMC_CYP1B1"
"SDF4",0.00115723688769351,2.92225561165502,0.411,0,1,"VLMC_CYP1B1"
"CHGB2",0.00116012811040461,3.41463578861088,0.621,0.091,1,"VLMC_CYP1B1"
"RAB11FIP41",0.00116587598156152,3.20464341400461,0.791,0.636,1,"VLMC_CYP1B1"
"HINT31",0.00120952890456944,3.796407625952,0.409,0,1,"VLMC_CYP1B1"
"EXOSC1",0.00120952890456944,3.59885559107552,0.409,0,1,"VLMC_CYP1B1"
"CLTB",0.00120952890456944,3.55127982088698,0.409,0,1,"VLMC_CYP1B1"
"C1orf122",0.00120952890456944,2.99654789782664,0.409,0,1,"VLMC_CYP1B1"
"TMEM165",0.00121877272362705,4.0846057906621,0.515,0.182,1,"VLMC_CYP1B1"
"UBAP1L2",0.00122326158635386,3.36639307597575,0.524,0.091,1,"VLMC_CYP1B1"
"ATP6V0D1",0.00122968811129477,4.15239476957193,0.589,0.091,1,"VLMC_CYP1B1"
"CCT7",0.00126399306376729,4.14551584846335,0.407,0,1,"VLMC_CYP1B1"
"MOCS2",0.00126399306376729,4.10379304981958,0.407,0,1,"VLMC_CYP1B1"
"BTG1",0.00126399306376736,4.10981968308377,0.407,0,1,"VLMC_CYP1B1"
"UQCRFS1",0.00126399306376736,3.68853446599452,0.407,0,1,"VLMC_CYP1B1"
"IRGQ1",0.00126399306376736,3.21382812454386,0.407,0,1,"VLMC_CYP1B1"
"FGF94",0.00126399306376744,3.76616777769912,0.407,0,1,"VLMC_CYP1B1"
"KPNA4",0.00130548904719768,3.82039133362946,0.63,0.182,1,"VLMC_CYP1B1"
"FAM134A",0.00130659229761416,3.82217983156013,0.503,0.091,1,"VLMC_CYP1B1"
"ZYX",0.00131633633882806,3.23707658076869,0.411,0.182,1,"VLMC_CYP1B1"
"GPX1",0.00132071209317872,3.26917792378595,0.405,0,1,"VLMC_CYP1B1"
"LOC1053741226",0.0013212002302932,4.25957867354577,0.634,0.182,1,"VLMC_CYP1B1"
"FAT33",0.00132903903392727,4.34810250701469,0.759,0.455,1,"VLMC_CYP1B1"
"GLS2",0.00133663336927428,4.016693381479,0.582,0.273,1,"VLMC_CYP1B1"
"CDC42SE2",0.00134642278981352,3.08652725828855,0.782,0.636,1,"VLMC_CYP1B1"
"SMIM7",0.00136372669029014,3.79537381806422,0.549,0.182,1,"VLMC_CYP1B1"
"BTF3",0.00136466546312882,3.80576353146817,0.48,0.182,1,"VLMC_CYP1B1"
"TMEM132D2",0.00136847932639187,4.03799870129561,0.832,0.909,1,"VLMC_CYP1B1"
"TXLNG1",0.00137105755308687,3.96446789361487,0.628,0.273,1,"VLMC_CYP1B1"
"TERF2",0.00137977161069844,3.37050126976527,0.402,0,1,"VLMC_CYP1B1"
"VWA5B25",0.00137977161069852,3.31216777352123,0.402,0,1,"VLMC_CYP1B1"
"RHBDL13",0.00137977161069861,3.19925885666959,0.402,0,1,"VLMC_CYP1B1"
"GDA2",0.00139310738554673,4.203227681943,0.724,0.545,1,"VLMC_CYP1B1"
"LOC1053777515",0.00140764103133542,3.03691663638195,0.6,0.091,1,"VLMC_CYP1B1"
"TTC9B1",0.0014087936463111,3.09374821027531,0.469,0.091,1,"VLMC_CYP1B1"
"ACTR3B",0.00141615660606172,3.40269744452723,0.777,0.455,1,"VLMC_CYP1B1"
"ZNF138",0.00142261771543499,3.11004284175456,0.646,0.545,1,"VLMC_CYP1B1"
"SESN3",0.00142634051399801,2.88511613394915,0.667,0.364,1,"VLMC_CYP1B1"
"TMEM474",0.00143077439486105,3.42289509919483,0.618,0.182,1,"VLMC_CYP1B1"
"NDUFB3",0.0014344540304788,3.5160831840938,0.409,0.273,1,"VLMC_CYP1B1"
"ACHE4",0.00144126021750589,3.09774459836188,0.4,0,1,"VLMC_CYP1B1"
"CLCN41",0.00144582483999337,3.96297019236469,0.605,0.182,1,"VLMC_CYP1B1"
"SLC1A11",0.00145376989765967,3.64259827873448,0.655,0.182,1,"VLMC_CYP1B1"
"MPV171",0.0014919547517691,2.83715342157903,0.616,0.091,1,"VLMC_CYP1B1"
"ADGRA11",0.00149299459323893,3.77100611385776,0.533,0.091,1,"VLMC_CYP1B1"
"DIMT1",0.0014954173051401,3.71481326659973,0.425,0.273,1,"VLMC_CYP1B1"
"LOC1053698584",0.00150526959418945,3.45122793516313,0.398,0,1,"VLMC_CYP1B1"
"MPHOSPH10",0.00150526959418954,3.87867063801942,0.398,0,1,"VLMC_CYP1B1"
"ZCCHC125",0.00150526959418954,3.55126055673908,0.398,0,1,"VLMC_CYP1B1"
"SNRPB",0.00150526959418954,3.04372230911216,0.398,0,1,"VLMC_CYP1B1"
"LOC1019288183",0.00150526959418954,2.92568629521181,0.398,0,1,"VLMC_CYP1B1"
"NIPSNAP3A",0.00150526959418963,3.99359281544062,0.398,0,1,"VLMC_CYP1B1"
"FOXG13",0.00150526959418963,3.63897757645774,0.398,0,1,"VLMC_CYP1B1"
"PRDX5",0.00150526959418963,3.44922553157377,0.398,0,1,"VLMC_CYP1B1"
"CYB5612",0.00150526959418963,3.34523008333744,0.398,0,1,"VLMC_CYP1B1"
"UNC5A2",0.00150526959418963,2.70680405326299,0.398,0,1,"VLMC_CYP1B1"
"JAKMIP13",0.00150552709795445,3.4255615866035,0.667,0.273,1,"VLMC_CYP1B1"
"LINC012504",0.00151485810918175,3.98934111255681,0.625,0.182,1,"VLMC_CYP1B1"
"TOX4",0.00151994680507305,3.32211851728258,0.639,0.182,1,"VLMC_CYP1B1"
"SACS",0.00152039947459718,3.52713088588653,0.703,0.636,1,"VLMC_CYP1B1"
"RGS121",0.00154162861814242,4.92877462447185,0.6,0.273,1,"VLMC_CYP1B1"
"SEC16A",0.00154766810924636,3.3782600147554,0.556,0.273,1,"VLMC_CYP1B1"
"CACNG71",0.0015525094057131,3.06328489749341,0.651,0.182,1,"VLMC_CYP1B1"
"RIMKLA2",0.00157189459980155,3.40889966878768,0.395,0,1,"VLMC_CYP1B1"
"LYRM2",0.00157189459980164,3.95360835736191,0.395,0,1,"VLMC_CYP1B1"
"CDC23",0.00157189459980174,3.59935051263448,0.395,0,1,"VLMC_CYP1B1"
"AZIN1",0.00159796334539985,3.92862031624302,0.556,0.091,1,"VLMC_CYP1B1"
"ABI11",0.00160135852819721,3.86619128332559,0.708,0.364,1,"VLMC_CYP1B1"
"EPB41L4A1",0.00160267294955508,4.43802538405453,0.66,0.364,1,"VLMC_CYP1B1"
"CLTA",0.00162675569211574,3.92382784927795,0.522,0.091,1,"VLMC_CYP1B1"
"RPL23",0.00162844644027912,3.05563303490153,0.602,0.091,1,"VLMC_CYP1B1"
"ZNF770",0.00162931212424459,3.60876526953754,0.432,0.182,1,"VLMC_CYP1B1"
"ZNF8831",0.00164123337392871,4.28950805730392,0.393,0,1,"VLMC_CYP1B1"
"CCNC",0.00164123337392871,3.92182900901816,0.393,0,1,"VLMC_CYP1B1"
"CHTOP",0.00164123337392871,3.85380032405344,0.393,0,1,"VLMC_CYP1B1"
"ATOX1",0.00164123337392871,3.28986697930941,0.393,0,1,"VLMC_CYP1B1"
"CNNM3",0.00164123337392881,3.46115372297619,0.393,0,1,"VLMC_CYP1B1"
"QDPR",0.00164128410176545,4.23709903888067,0.513,0.182,1,"VLMC_CYP1B1"
"SHFM1",0.00166306035162338,3.59570372440853,0.485,0.091,1,"VLMC_CYP1B1"
"RPL13A",0.00167466989751406,2.65495866192466,0.644,0.182,1,"VLMC_CYP1B1"
"VAT1L2",0.00170487070751901,4.21642251201037,0.697,0.364,1,"VLMC_CYP1B1"
"ADGRB22",0.00171338744187237,2.89809517229318,0.391,0,1,"VLMC_CYP1B1"
"HACD11",0.00171338744187248,3.40466907564816,0.391,0,1,"VLMC_CYP1B1"
"ORAI21",0.00171338744187248,2.64525415204639,0.391,0,1,"VLMC_CYP1B1"
"LRRC16B1",0.00171338744187258,2.61430929027557,0.391,0,1,"VLMC_CYP1B1"
"ATF7IP",0.00171478684484576,2.68097098351831,0.717,0.545,1,"VLMC_CYP1B1"
"KCNMB4",0.00171905170411608,4.0632846587065,0.524,0.091,1,"VLMC_CYP1B1"
"XPR1",0.00173030548888694,3.61564066004477,0.763,0.545,1,"VLMC_CYP1B1"
"MPHOSPH9",0.00173079184980204,3.52547244257125,0.766,0.364,1,"VLMC_CYP1B1"
"NELL15",0.00173786701422193,4.90747283247025,0.798,0.545,1,"VLMC_CYP1B1"
"MAATS12",0.00174241397543747,3.99334435353899,0.526,0.273,1,"VLMC_CYP1B1"
"RPS6KA65",0.00174699292327524,3.9824285107538,0.538,0.273,1,"VLMC_CYP1B1"
"LAMP2",0.00175200023085858,4.21296377098713,0.543,0.273,1,"VLMC_CYP1B1"
"TXNL4A",0.00176926144612189,3.536700196768,0.467,0.091,1,"VLMC_CYP1B1"
"LRRTM21",0.00178846182303414,3.87262662941243,0.389,0,1,"VLMC_CYP1B1"
"CGREF12",0.00178846182303414,3.1868392595744,0.389,0,1,"VLMC_CYP1B1"
"OIP5-AS11",0.00180759338757473,2.59679676781923,0.68,0.182,1,"VLMC_CYP1B1"
"RAP1GAP21",0.00182201373956037,2.97773938223708,0.917,0.727,1,"VLMC_CYP1B1"
"LOC1019273593",0.00183232627899263,3.83452896314988,0.451,0.182,1,"VLMC_CYP1B1"
"JADE1",0.00183838277613277,2.86709378717198,0.363,0.455,1,"VLMC_CYP1B1"
"KIF21B2",0.00186656514259899,3.4023857685693,0.386,0,1,"VLMC_CYP1B1"
"KBTBD2",0.0018665651425991,3.63435861508197,0.386,0,1,"VLMC_CYP1B1"
"RABL2B1",0.0018665651425991,2.68770976071217,0.386,0,1,"VLMC_CYP1B1"
"TCEAL1",0.00188635014804152,3.93032670014513,0.457,0.091,1,"VLMC_CYP1B1"
"LOC1019269174",0.00189036583980406,3.91179534003615,0.526,0.091,1,"VLMC_CYP1B1"
"PMPCB",0.00189557597052588,4.47592741923027,0.508,0.091,1,"VLMC_CYP1B1"
"ATP6AP1",0.00191440403455326,3.60170200186496,0.593,0.182,1,"VLMC_CYP1B1"
"CCT6A",0.00191480009903706,4.25291371824881,0.533,0.091,1,"VLMC_CYP1B1"
"IPO51",0.001920653088,3.80625949080612,0.577,0.091,1,"VLMC_CYP1B1"
"NDUFA6",0.00194780974662529,3.76336105566555,0.384,0,1,"VLMC_CYP1B1"
"DCTN3",0.00194780974662529,3.74247582650354,0.384,0,1,"VLMC_CYP1B1"
"LOC1027249192",0.00194780974662529,3.63555036335845,0.384,0,1,"VLMC_CYP1B1"
"LOC1019280962",0.00195691572606716,4.1775922939353,0.549,0.182,1,"VLMC_CYP1B1"
"TRMT13",0.00197390814172427,3.88466487214258,0.487,0.182,1,"VLMC_CYP1B1"
"COX5A",0.00197771362047865,3.76717499568102,0.57,0.091,1,"VLMC_CYP1B1"
"CPNE5",0.00198282530465195,3.49610846290867,0.589,0.273,1,"VLMC_CYP1B1"
"SLC13A31",0.00199302786195468,3.78970561728287,0.559,0.364,1,"VLMC_CYP1B1"
"PSMC6",0.00199469285701466,3.80842107159744,0.607,0.273,1,"VLMC_CYP1B1"
"PPFIA4",0.00200069672938919,3.60106884840859,0.536,0.091,1,"VLMC_CYP1B1"
"BANF1",0.00200701340488145,2.80343959781934,0.405,0.182,1,"VLMC_CYP1B1"
"SGK11",0.00200720349641241,3.98524739533293,0.775,0.364,1,"VLMC_CYP1B1"
"GOSR2",0.00203231182063505,3.3573901440554,0.382,0,1,"VLMC_CYP1B1"
"MPP21",0.00203231182063505,3.17673344715518,0.382,0,1,"VLMC_CYP1B1"
"NT5C3B",0.00203231182063517,3.75929299179751,0.382,0,1,"VLMC_CYP1B1"
"SSR4",0.00203231182063517,3.64259219502726,0.382,0,1,"VLMC_CYP1B1"
"PHPT1",0.00203231182063517,3.40299974970852,0.382,0,1,"VLMC_CYP1B1"
"YJEFN3",0.00203231182063517,2.58732525522901,0.382,0,1,"VLMC_CYP1B1"
"ZRANB1",0.00206218959036793,3.56233727793116,0.66,0.182,1,"VLMC_CYP1B1"
"RC3H2",0.00209531191437533,3.66950304901027,0.556,0.091,1,"VLMC_CYP1B1"
"PRMT7",0.00209572411820065,3.76886904521773,0.538,0.091,1,"VLMC_CYP1B1"
"CXorf23",0.00211577858936754,4.01067875462105,0.614,0.273,1,"VLMC_CYP1B1"
"CYCS",0.0021193773909151,3.0191113004427,0.609,0.182,1,"VLMC_CYP1B1"
"TMEM170A",0.00212019151182349,2.97186263993516,0.379,0,1,"VLMC_CYP1B1"
"SMARCD1",0.00212019151182349,2.73497164577542,0.379,0,1,"VLMC_CYP1B1"
"UBE2J1",0.00212712185710105,3.9394347253927,0.559,0.091,1,"VLMC_CYP1B1"
"DEF81",0.00213217158098515,3.60820107715729,0.554,0.182,1,"VLMC_CYP1B1"
"COL21A14",0.00215371027558309,5.3336240294396,0.674,0.273,1,"VLMC_CYP1B1"
"ABCC81",0.0021587956972359,3.58586963609131,0.568,0.091,1,"VLMC_CYP1B1"
"CXADR3",0.00216741938583273,4.00398448792686,0.651,0.273,1,"VLMC_CYP1B1"
"OR2L134",0.00219902368133327,3.67072777497999,0.584,0.091,1,"VLMC_CYP1B1"
"CDKL31",0.00220927014277077,3.53041934149987,0.805,0.636,1,"VLMC_CYP1B1"
"MMADHC",0.00221157305498908,4.1790833074123,0.377,0,1,"VLMC_CYP1B1"
"B3GAT24",0.00221157305498908,3.84177927076569,0.377,0,1,"VLMC_CYP1B1"
"LYSMD2",0.00221157305498908,3.76728378359412,0.377,0,1,"VLMC_CYP1B1"
"GBA2",0.00221157305498908,3.59336374995311,0.377,0,1,"VLMC_CYP1B1"
"PAIP1",0.00221157305498908,3.25724912147895,0.377,0,1,"VLMC_CYP1B1"
"MMP171",0.00221157305498908,2.9121402261303,0.377,0,1,"VLMC_CYP1B1"
"TTC3P11",0.00221157305498908,2.63696831478447,0.377,0,1,"VLMC_CYP1B1"
"TOLLIP",0.00221157305498922,2.92897282885155,0.377,0,1,"VLMC_CYP1B1"
"PTPRB3",0.00222081783918228,4.07799041550758,0.515,0.091,1,"VLMC_CYP1B1"
"ATP6",0.00223764578991556,4.09114664255704,0.48,0.636,1,"VLMC_CYP1B1"
"EXOSC10",0.00224453550685176,3.77287687281938,0.678,0.364,1,"VLMC_CYP1B1"
"OTUB1",0.00224958233685557,3.82990604609882,0.499,0.091,1,"VLMC_CYP1B1"
"COPB2",0.00229758886410668,3.4618490258297,0.492,0.364,1,"VLMC_CYP1B1"
"PDK3",0.00229933074188539,3.91395651583797,0.644,0.273,1,"VLMC_CYP1B1"
"USP49",0.00230051216261046,3.53837428406827,0.756,0.364,1,"VLMC_CYP1B1"
"PWAR15",0.00230658490230604,3.86183062824006,0.375,0,1,"VLMC_CYP1B1"
"ZFAND2B1",0.00230658490230618,3.83272358009944,0.375,0,1,"VLMC_CYP1B1"
"NDUFS3",0.00230658490230618,3.74479801153447,0.375,0,1,"VLMC_CYP1B1"
"AK6",0.00230658490230618,3.60459672298037,0.375,0,1,"VLMC_CYP1B1"
"TCAF1",0.00232285691061431,3.00184460333706,0.52,0.091,1,"VLMC_CYP1B1"
"CRHBP5",0.00233982041045296,5.08719674171719,0.49,0.182,1,"VLMC_CYP1B1"
"TMTC3",0.00234321631956287,4.07456410262747,0.531,0.091,1,"VLMC_CYP1B1"
"CCDC1121",0.0023434961319276,3.86504444099393,0.474,0.091,1,"VLMC_CYP1B1"
"KIAA1549",0.00238879626173453,3.57978918615757,0.648,0.364,1,"VLMC_CYP1B1"
"BAALC1",0.00239313100441005,3.92636460257675,0.503,0.091,1,"VLMC_CYP1B1"
"GRB102",0.00239813476192815,2.67180204998886,0.639,0.182,1,"VLMC_CYP1B1"
"ATMIN1",0.00240535985705424,3.61882555287151,0.372,0,1,"VLMC_CYP1B1"
"RCAN33",0.0024053598570544,3.15359468128183,0.372,0,1,"VLMC_CYP1B1"
"NDST33",0.00247669981123803,4.52551665035164,0.639,0.273,1,"VLMC_CYP1B1"
"KIF3C1",0.00247953240299328,2.91505883085312,0.733,0.455,1,"VLMC_CYP1B1"
"ZYG11B",0.00248639094030503,2.63053678693691,0.814,0.636,1,"VLMC_CYP1B1"
"YIF1B1",0.00250803521143093,3.00335205748782,0.37,0,1,"VLMC_CYP1B1"
"MAFB5",0.00250803521143108,3.75044578958814,0.37,0,1,"VLMC_CYP1B1"
"TMEM261",0.00250803521143108,3.54730356396058,0.37,0,1,"VLMC_CYP1B1"
"PORCN",0.00250803521143108,3.19792106185688,0.37,0,1,"VLMC_CYP1B1"
"DNAH11",0.00250803521143124,3.32855222418524,0.37,0,1,"VLMC_CYP1B1"
"COX17",0.00250803521143124,3.21162377220995,0.37,0,1,"VLMC_CYP1B1"
"SLC26A103",0.00250803521143124,2.94749802223787,0.37,0,1,"VLMC_CYP1B1"
"SEC61A2",0.00254004772477925,3.28296089890904,0.664,0.545,1,"VLMC_CYP1B1"
"SORL1",0.00255261740380699,3.69518002420122,0.625,0.545,1,"VLMC_CYP1B1"
"CAPNS1",0.00261475288857238,2.98891794209284,0.368,0,1,"VLMC_CYP1B1"
"TRAPPC1",0.00261475288857238,2.88207650229706,0.368,0,1,"VLMC_CYP1B1"
"PPAPDC1B",0.00261475288857255,3.72501300088184,0.368,0,1,"VLMC_CYP1B1"
"SMYD2",0.00261475288857255,3.47858734091068,0.368,0,1,"VLMC_CYP1B1"
"PDHA1",0.00261475288857271,3.79870575891612,0.368,0,1,"VLMC_CYP1B1"
"SLC25A231",0.0026343022503903,3.02619516937548,0.575,0.091,1,"VLMC_CYP1B1"
"LRRC391",0.00264425833174529,4.14719717863833,0.526,0.091,1,"VLMC_CYP1B1"
"FAM208A",0.00271692509105823,3.29098765288462,0.618,0.455,1,"VLMC_CYP1B1"
"SBDSP12",0.00272565958891297,3.32840826936209,0.366,0,1,"VLMC_CYP1B1"
"MTERF4",0.00272565958891297,3.292687423512,0.366,0,1,"VLMC_CYP1B1"
"YBX1",0.00272565958891297,3.23577710655156,0.366,0,1,"VLMC_CYP1B1"
"TAF9",0.00272565958891314,4.23603048779875,0.366,0,1,"VLMC_CYP1B1"
"TIMM21",0.00272565958891314,3.96406033813238,0.366,0,1,"VLMC_CYP1B1"
"ZZEF1",0.00273974395902635,3.47535554954538,0.644,0.273,1,"VLMC_CYP1B1"
"ADAMTSL34",0.00274364017499534,4.24506892521742,0.724,0.636,1,"VLMC_CYP1B1"
"MADD",0.00275039273237574,2.74352265306283,0.694,0.273,1,"VLMC_CYP1B1"
"DPYSL51",0.00279580899757432,3.55438035289438,0.602,0.182,1,"VLMC_CYP1B1"
"MAPKAPK5-AS11",0.00284090694102331,3.96894271975404,0.363,0,1,"VLMC_CYP1B1"
"TUFM",0.00284090694102331,3.86274188756948,0.363,0,1,"VLMC_CYP1B1"
"TMEM128",0.00284090694102348,3.80971634050737,0.363,0,1,"VLMC_CYP1B1"
"CLEC4GP16",0.00284090694102348,3.1951013893266,0.363,0,1,"VLMC_CYP1B1"
"MTMR61",0.00284690725317948,4.15237531117084,0.517,0.091,1,"VLMC_CYP1B1"
"TRPM25",0.00285748346229737,3.57144182818096,0.556,0.273,1,"VLMC_CYP1B1"
"DSCAM",0.00289021799821753,4.72935148341169,0.869,0.636,1,"VLMC_CYP1B1"
"CCND2",0.0029307794037197,3.46676592862421,0.575,0.091,1,"VLMC_CYP1B1"
"LOC2843954",0.00295831356868444,3.78460316911775,0.602,0.364,1,"VLMC_CYP1B1"
"PWAR52",0.00296065165706429,3.57947529235028,0.361,0,1,"VLMC_CYP1B1"
"C1QTNF41",0.00296065165706429,2.85577261715468,0.361,0,1,"VLMC_CYP1B1"
"AGPAT1",0.00296065165706429,2.83354822826756,0.361,0,1,"VLMC_CYP1B1"
