"","gene","entrez_id","cluster","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"481","HSD17B3",3293,"Oligo",0.451,0.181,2.81338998161826,4.95851185131168e-300,2.49318934395802e-295,0.661,0.322
"482","HSPA1A",3303,"Endo_CLDN5",0.557,0.189,2.7445324735539,5.09950650404601e-27,2.56408286529937e-22,0.723,0.446
"483","HSPA1B",3304,"Endo_CLDN5",0.443,0.118,2.64040037651114,8.95050042114133e-15,4.50040111675407e-10,0.673,0.346
"484","HSPA2",3306,"Oligo",0.395,0.029,3.67334023361361,0,0,0.687,0.374
"485","HSPG2",3339,"VLMC_CYP1B1",0.636,0.293,2.50987550675728,0.000205121117549059,1,0.727,0.454
"486","HTR1E",3354,"Neuron",0.725,0.09,4.52002010846966,0,0,0.847,0.694
"487","HTR1F",3355,"Peri_MUSTN1",0.969,0.518,3.04473064117565,2.81075695139201e-20,1.41327670272942e-15,0.913,0.826
"488","HTR2C",3358,"Neuron",0.44,0.331,2.60330810675315,4.51942845385131e-69,2.27241382088098e-64,0.556,0.112
"489","HVCN1",84329,"Micro_C1QC",0.369,0.31,2.55604747825398,2.77867058018179e-81,1.39714335442121e-76,0.556,0.112
"490","ICAM2",3384,"Endo_CLDN5",0.5,0.046,4.48685424207533,2.23898132865958e-84,1.12578220186333e-79,0.736,0.472
"491","ID1",3397,"Endo_CLDN5",0.571,0.03,4.17142963686441,9.03856751751061e-51,4.54468213347951e-46,0.777,0.554
"492","ID3",3399,"Endo_CLDN5",0.657,0.029,3.98318934765109,5.82092941822411e-56,2.92682152077726e-51,0.819,0.638
"493","ID4",3400,"Astro_FGFR3",0.639,0.025,4.69754728486728,0,0,0.813,0.626
"494","IDUA",3425,"VLMC_CYP1B1",0.364,0.186,2.75998520576815,0.000769140130296189,1,0.611,0.222
"495","IFI16",3428,"Micro_C1QC",0.673,0.15,3.45474725518112,0,0,0.797,0.594
"496","IFI27",3429,"Endo_CLDN5",0.7,0.03,6.09534604235309,1.43454535120285e-102,7.21303748038307e-98,0.845,0.69
"497","IFI44",10561,"Endo_CLDN5",0.757,0.086,3.44221802847011,4.29508806552974e-51,2.15961323022901e-46,0.857,0.714
"498","IFI44L",10964,"Endo_CLDN5",0.629,0.034,4.4684879763676,2.96058566790525e-58,1.48861207967944e-53,0.805,0.61
"499","IFNGR1",3459,"Micro_C1QC",0.824,0.411,2.88929780385567,0,0,0.836,0.672
"500","IGDCC4",57722,"VLMC_CYP1B1",0.364,0.16,2.86869796480299,0.000562862922006368,1,0.625,0.25
"501","IGFBP4",3487,"VLMC_CYP1B1",0.545,0.091,3.44497299102517,6.60936326575631e-07,0.0332325394365493,0.744,0.488
"502","IGSF10",285313,"Micro_C1QC",0.548,0.327,3.78332842258895,5.96413684547017e-294,2.99882764727086e-289,0.67,0.34
"503","IKBIP",121457,"VLMC_CYP1B1",0.455,0.293,2.54047868820017,0.00462620779078362,1,0.624,0.248
"504","IKZF1",10320,"Micro_C1QC",0.701,0.046,5.9299486155631,0,0,0.843,0.686
"505","IL13RA1",3597,"Micro_C1QC",0.528,0.149,4.1414036345676,0,0,0.721,0.442
"506","IL17RA",23765,"Micro_C1QC",0.411,0.13,2.71864375535051,6.87774162710413e-140,3.45819726752423e-135,0.656,0.312
"507","IL18",3606,"Micro_C1QC",0.552,0.08,4.75871296877454,0,0,0.754,0.508
"508","IL1R1",3554,"VLMC_CYP1B1",0.636,0.11,3.59147962222929,6.34896727969146e-10,3.19232423790166e-05,0.79,0.58
"509","IL1RAPL2",26280,"Neuron",0.89,0.764,3.51641681841019,0,0,0.675,0.35
"510","IL33",90865,"Astro_FGFR3",0.392,0.075,3.34287231449182,1.61690659779925e-249,8.1299680643944e-245,0.668,0.336
"511","IL4R",3566,"VLMC_CYP1B1",0.364,0.187,2.63713926234059,0.00577283441363518,1,0.611,0.222
"512","IL6R",3570,"Micro_C1QC",0.564,0.326,3.10443122436242,4.50788709695681e-227,2.26661071122085e-222,0.676,0.352
"513","INPP5D",3635,"Micro_C1QC",0.937,0.32,4.93418081584981,0,0,0.949,0.898
"514","IPCEF1",26034,"Micro_C1QC",0.947,0.798,3.65753109707281,0,0,0.866,0.732
"515","IQGAP2",10788,"VLMC_CYP1B1",0.909,0.529,3.56741205789914,1.47488675073445e-15,7.4158780713679e-11,0.884,0.768
"516","IRAK3",11213,"Micro_C1QC",0.547,0.113,3.83980908922636,0,0,0.741,0.482
"517","IRF8",3394,"Micro_C1QC",0.499,0.02,5.13825801869025,0,0,0.744,0.488
"518","ISLR",3671,"VLMC_CYP1B1",0.636,0.035,4.86256307329231,5.72657266994106e-13,2.87937800417307e-08,0.809,0.618
"519","ISM1",140862,"VLMC_CYP1B1",0.455,0.066,4.77698666385971,3.48614674132121e-10,1.75286944300372e-05,0.708,0.416
"520","ISYNA1",51477,"Peri_MUSTN1",0.625,0.078,4.43598720456966,3.30899833443872e-28,1.66379745253913e-23,0.794,0.588
"521","ITGA11",22801,"VLMC_CYP1B1",0.909,0.137,4.15681400925107,3.03536134746737e-13,1.52621003912007e-08,0.93,0.86
"522","ITGA2",3673,"Oligo",0.628,0.126,4.16333676575176,0,0,0.783,0.566
"523","ITGA6",3655,"Endo_CLDN5",0.914,0.246,3.52319729488384,7.75408269081456e-60,3.89883031776847e-55,0.919,0.838
"524","ITGA7",3679,"Astro_FGFR3",0.788,0.219,2.99184718000125,0,0,0.845,0.69
"525","ITGAL",3683,"Micro_C1QC",0.504,0.433,3.01315652347804,6.82773463795263e-116,3.43305325330896e-111,0.577,0.154
"526","ITGAM",3684,"Micro_C1QC",0.683,0.304,4.81974463436681,0,0,0.773,0.546
"527","ITGAX",3687,"Micro_C1QC",0.895,0.121,5.45316636658708,0,0,0.937,0.874
"528","ITGB2",3689,"Micro_C1QC",0.392,0.099,4.60396181838741,0,0,0.663,0.326
"529","ITGB4",3691,"Astro_FGFR3",0.475,0.121,3.46394158928668,0,0,0.699,0.398
"530","ITIH2",3698,"VLMC_CYP1B1",0.909,0.331,4.26147958688646,2.82335235525306e-24,1.41960979774479e-19,0.923,0.846
"531","ITM2A",9452,"Endo_CLDN5",0.729,0.128,3.23818154139848,8.93860589384473e-37,4.49442042948407e-32,0.827,0.654
"532","ITPR2",3709,"Micro_C1QC",1,0.66,2.60102731175541,0,0,0.966,0.932
"533","ITPR3",3710,"Endo_CLDN5",0.586,0.313,3.47601061698327,9.20938273072674e-48,4.63056973083671e-43,0.702,0.404
"534","JAG1",182,"Peri_MUSTN1",0.469,0.145,2.95617377054303,3.56180411366485e-09,0.000179091072639182,0.679,0.358
"535","JPH1",56704,"Neuron",0.7,0.148,2.64094498612992,0,0,0.813,0.626
"536","KBTBD12",166348,"Micro_C1QC",0.692,0.411,2.52912861280952,3.86506299683645e-182,1.94339232543934e-177,0.734,0.468
"537","KCNA3",3738,"Neuron",0.554,0.034,2.6956074801038,0,0,0.765,0.53
"538","KCNB2",9312,"Neuron",0.926,0.341,3.67780886989193,0,0,0.93,0.86
"539","KCNC2",3747,"Neuron",0.948,0.245,4.18384940738704,0,0,0.956,0.912
"540","KCNH7",90134,"Neuron",0.931,0.269,4.30850072178962,0,0,0.944,0.888
"541","KCNH8",131096,"Oligo",0.956,0.476,3.11646446713023,0,0,0.938,0.876
"542","KCNJ2",3759,"Oligo",0.478,0.102,2.58228407151948,1.38459471805563e-306,6.96188070185553e-302,0.697,0.394
"543","KCNJ3",3760,"Neuron",0.98,0.224,3.05086529959857,0,0,0.968,0.936
"544","KCNK13",56659,"Micro_C1QC",0.529,0.341,3.30599370989667,3.81816304110472e-182,1.91981055869786e-177,0.647,0.294
"545","KCNK17",89822,"VLMC_CYP1B1",0.727,0.026,5.51196039229805,3.10672532566692e-52,1.56209256099859e-47,0.86,0.72
"546","KCNK2",3776,"VLMC_CYP1B1",0.636,0.345,3.02606625675644,9.08252958959929e-08,0.00456678670294642,0.754,0.508
"547","KCNN3",3782,"Astro_FGFR3",0.88,0.399,2.76069197961308,0,0,0.862,0.724
"548","KCNQ1",3784,"Micro_C1QC",0.592,0.303,3.28798294167754,1.95118299763176e-230,9.81074323039228e-226,0.703,0.406
"549","KCNQ5",56479,"Neuron",0.956,0.489,4.51334397593034,0,0,0.943,0.886
"550","KCNT1",57582,"Neuron",0.716,0.052,2.61978502332154,0,0,0.845,0.69
"551","KCTD12",115207,"Micro_C1QC",0.353,0.118,2.96886661704307,5.31925808025008e-107,2.67457615533054e-102,0.63,0.26
"552","KCTD9",54793,"VLMC_CYP1B1",0.727,0.199,3.62133100045708,3.00324637294337e-07,0.0151006230877965,0.809,0.618
"553","KDELC2",143888,"VLMC_CYP1B1",0.364,0.094,2.7089283089478,0.00941945789984448,1,0.643,0.286
"554","KHDRBS2",202559,"Neuron",0.986,0.572,2.79523321587974,0,0,0.95,0.9
"555","KIAA0226L",80183,"Micro_C1QC",0.601,0.236,3.09056338307292,2.09545371944303e-197,1.05361508467315e-192,0.724,0.448
"556","KIF6",221458,"Oligo",0.786,0.504,2.80129506768115,0,0,0.773,0.546
"557","KLF2",10365,"Endo_CLDN5",0.586,0.014,4.59270590207804,6.28413449915872e-66,3.159725667522e-61,0.789,0.578
"558","KLHL29",114818,"Neuron",0.842,0.214,2.52208844046561,0,0,0.882,0.764
"559","KLK6",5653,"Oligo",0.574,0.021,5.13853532292604,0,0,0.781,0.562
"560","KLRC3",3823,"OPC_MYT1",0.354,0.016,3.29898239316696,2.10892315012983e-223,1.06038764911678e-218,0.67,0.34
"561","KREMEN1",83999,"VLMC_CYP1B1",0.818,0.338,3.06442681657322,1.18297668948167e-10,5.94812509238278e-06,0.855,0.71
"562","KRT222",125113,"Neuron",0.627,0.04,2.59563262761752,0,0,0.8,0.6
"563","LAMA1",284217,"Astro_FGFR3",0.829,0.4,4.15600696712466,0,0,0.847,0.694
"564","LAMA3",3909,"Endo_CLDN5",0.871,0.39,3.78402201478646,3.1946996942313e-75,1.60632695325644e-70,0.868,0.736
"565","LAMA4",3910,"VLMC_CYP1B1",0.909,0.287,3.37879123172255,2.32447022462033e-11,1.16876687364135e-06,0.928,0.856
"566","LAMC1",3915,"VLMC_CYP1B1",1,0.437,3.64708654371432,3.27759009970466e-14,1.6480050780325e-09,0.978,0.956
"567","LAPTM5",7805,"Micro_C1QC",0.755,0.032,5.09436036711586,0,0,0.87,0.74
"568","LARP6",55323,"Oligo",0.521,0.231,2.71713958581852,1.10751936481776e-286,5.56871811824016e-282,0.681,0.362
"569","LAT2",7462,"Micro_C1QC",0.48,0.196,4.05858219690582,0,0,0.677,0.354
"570","LCN12",286256,"Astro_FGFR3",0.455,0.046,3.23170244530796,0,0,0.712,0.424
"571","LCNL1",401562,"Astro_FGFR3",0.494,0.07,2.59114302505531,6.6204796542727e-322,3.32884337496486e-317,0.721,0.442
"572","LDB3",11155,"Oligo",0.864,0.235,4.21237440116796,0,0,0.901,0.802
"573","LDLRAP1",26119,"Oligo",0.363,0.115,2.59267663945758,1.68737860129431e-250,8.48430834516792e-246,0.637,0.274
"574","LGALS1",3956,"Peri_MUSTN1",0.656,0.188,3.51699616493758,2.41031237313265e-23,1.21192916433483e-18,0.788,0.576
"575","LHFP",10186,"Peri_MUSTN1",0.969,0.588,2.73128734079306,2.48335351068432e-21,1.24865497870718e-16,0.943,0.886
"576","LHFPL2",10184,"Micro_C1QC",0.803,0.379,3.34746509555485,0,0,0.831,0.662
"577","LHFPL3",375612,"OPC_MYT1",1,0.651,4.55575035098817,0,0,0.999,0.998
"578","LILRB1",10859,"Micro_C1QC",0.42,0.02,4.83281468016284,7.92510617885529e-314,3.98482263779023e-309,0.704,0.408
"579","LILRB4",11006,"Micro_C1QC",0.471,0.077,4.88442680921367,0,0,0.713,0.426
"580","LINC00152",112597,"Peri_MUSTN1",0.438,0.225,2.77990943088361,1.55429158720871e-09,7.81513352964414e-05,0.635,0.27
"581","LINC00299",339789,"Astro_FGFR3",0.971,0.43,2.70615063939267,0,0,0.94,0.88
"582","LINC00320",387486,"Oligo",0.582,0.231,2.53659697706922,1.10858214516725e-292,5.57406188411546e-288,0.709,0.418
"583","LINC00499",100874047,"Astro_FGFR3",0.859,0.159,5.99987455964891,0,0,0.915,0.83
"584","LINC00599",157627,"Neuron",0.971,0.08,2.77101195690068,0,0,0.962,0.924
"585","LINC00609",101101773,"Oligo",0.784,0.245,2.98531828833006,0,0,0.839,0.678
"586","LINC00639",283547,"Oligo",0.701,0.206,3.22934735299088,0,0,0.803,0.606
"587","LINC00710",254312,"Neuron",0.506,0.037,2.59316600691711,0,0,0.739,0.478
"588","LINC00844",100507008,"Oligo",0.617,0.076,3.4217023661307,0,0,0.787,0.574
"589","LINC00922",283867,"VLMC_CYP1B1",0.545,0.295,2.82069675223578,0.00250195835844295,1,0.644,0.288
"590","LINC00924",145820,"VLMC_CYP1B1",0.364,0.034,3.55670969813445,0.000127141187158725,1,0.667,0.334
"591","LINC00982",440556,"Astro_FGFR3",0.614,0.008,4.93039973326602,0,0,0.805,0.61
"592","LINC00996",285972,"Micro_C1QC",0.472,0.018,5.48465751768822,0,0,0.731,0.462
"593","LINC01057",101928079,"VLMC_CYP1B1",0.364,0.236,3.23349615437244,2.37751392514342e-05,1,0.606,0.212
"594","LINC01088",100505875,"VLMC_CYP1B1",1,0.344,4.27896549114965,9.6425924102681e-24,4.8483918898069e-19,0.99,0.98
"595","LINC01091",285419,"Micro_C1QC",0.663,0.504,3.26539059698244,6.97770474325277e-127,3.50845972195493e-122,0.653,0.306
"596","LINC01094",100505702,"Micro_C1QC",0.413,0.148,2.83795171389497,8.07834869967179e-162,4.06187450968197e-157,0.653,0.306
"597","LINC01105",150622,"Oligo",0.591,0.159,2.55970128828385,0,0,0.74,0.48
"598","LINC01141",339505,"Micro_C1QC",0.756,0.141,4.71249803315287,0,0,0.85,0.7
"599","LINC01170",103724389,"Oligo",0.77,0.416,3.33276948833931,0,0,0.799,0.598
"600","LINC01202",104326188,"Neuron",0.404,0.165,2.81150244988069,0,0,0.638,0.276
"601","LINC01237",101927289,"VLMC_CYP1B1",0.636,0.29,2.59418783884054,0.000104234212559912,1,0.735,0.47
"602","LINC01250",101927554,"Neuron",0.815,0.217,3.8381484356678,0,0,0.874,0.748
"603","LINC01268",285758,"Micro_C1QC",0.54,0.019,5.69774084654983,0,0,0.765,0.53
"604","LINC01378",103689918,"Neuron",0.612,0.269,4.22204393117771,0,0,0.721,0.442
"605","LINC01470",101927134,"Oligo",0.822,0.645,3.76814888308837,0,0,0.766,0.532
"606","LINCR-0002",103344926,"Neuron",0.404,0.148,3.1288442744664,0,0,0.646,0.292
"607","LINCR-0003",100996645,"Neuron",0.423,0.089,2.8602831551591,0,0,0.68,0.36
"608","LINGO2",158038,"Neuron",0.972,0.658,4.79276720669645,0,0,0.931,0.862
"609","LMNA",4000,"Peri_MUSTN1",0.594,0.332,2.56036129406787,3.86639914667995e-09,0.000194406415494215,0.677,0.354
"610","LMNTD1",160492,"Endo_CLDN5",0.257,0.365,2.52823174542146,1.06346440190715e-13,5.34720535922935e-09,0.465,0.07
"611","LMO2",4005,"Endo_CLDN5",0.629,0.11,3.06590806317945,3.90301195417051e-39,1.96247344067647e-34,0.783,0.566
"612","LOC100130370",100130370,"Oligo",0.461,0.051,3.19707136428714,0,0,0.711,0.422
"613","LOC100132813",100132813,"Neuron",0.387,0.012,2.57238723203794,0,0,0.689,0.378
"614","LOC100132891",100132891,"Neuron",0.497,0.182,2.92342176820364,0,0,0.683,0.366
"615","LOC100287225",100287225,"Oligo",0.618,0.218,3.36780326069191,0,0,0.747,0.494
"616","LOC100288570",100288570,"VLMC_CYP1B1",0.455,0.039,3.34758564436463,1.81084085104883e-11,9.10508888315862e-07,0.713,0.426
"617","LOC100289473",100289473,"Astro_FGFR3",0.506,0.077,3.31070982253295,0,0,0.725,0.45
"618","LOC100419574",100419574,"Endo_CLDN5",0.4,0.068,2.75760632073119,1.40578056878519e-27,7.06840527790883e-23,0.674,0.348
"619","LOC100419579",100419579,"Endo_CLDN5",0.529,0.093,3.0410851317347,2.04956659045282e-31,1.03054257734558e-26,0.729,0.458
"620","LOC100420794",100420794,"Neuron",0.495,0.007,2.59186106594958,0,0,0.746,0.492
"621","LOC100506393",100506393,"Neuron",0.651,0.126,3.29000755727365,0,0,0.794,0.588
"622","LOC100506457",100506457,"OPC_MYT1",0.776,0.434,3.35135675036463,0,0,0.792,0.584
"623","LOC100506725",100506725,"Oligo",0.513,0.036,4.18592714041856,0,0,0.745,0.49
"624","LOC100507336",100507336,"Oligo",0.62,0.191,4.20929188742757,0,0,0.764,0.528
"625","LOC100507377",100507377,"Oligo",0.393,0.117,3.28047017097851,0,0,0.654,0.308
"626","LOC100507387",100507387,"Neuron",0.629,0.02,2.86125664839729,0,0,0.808,0.616
"627","LOC100533711",100533711,"Astro_FGFR3",0.401,0.061,3.21029037017721,5.42260527693885e-243,2.72654015929762e-238,0.677,0.354
"628","LOC100996813",100996813,"VLMC_CYP1B1",0.545,0.243,3.07627760903622,0.000636463266111786,1,0.69,0.38
"629","LOC101926964",101926964,"Astro_FGFR3",0.758,0.308,3.24171599643102,0,0,0.817,0.634
"630","LOC101927040",101927040,"Astro_FGFR3",0.369,0.153,2.67658073417877,1.7309670093209e-178,8.7034752195664e-174,0.625,0.25
"631","LOC101927086",101927086,"Micro_C1QC",0.409,0.336,2.51089962879606,4.72137247519039e-70,2.37395329425048e-65,0.565,0.13
"632","LOC101927121",101927121,"OPC_MYT1",0.756,0.194,2.83313253055887,1.57156875558604e-310,7.90200485996215e-306,0.823,0.646
"633","LOC101927199",101927199,"Oligo",0.53,0.096,2.80430838580968,0,0,0.73,0.46
"634","LOC101927263",101927263,"VLMC_CYP1B1",0.545,0.048,5.13122391885214,6.48540884602399e-09,0.000326092842186932,0.757,0.514
"635","LOC101927284",101927284,"Astro_FGFR3",0.467,0.237,3.10981327628,3.82355464289695e-243,1.92252150999502e-238,0.648,0.296
"636","LOC101927293",101927293,"VLMC_CYP1B1",0.818,0.244,2.95816844085048,1.33406673165599e-07,0.00670782093343946,0.861,0.722
"637","LOC101927437",101927437,"Astro_FGFR3",0.91,0.165,4.52376999367929,0,0,0.942,0.884
"638","LOC101927459",101927459,"Oligo",0.86,0.147,5.54279351917823,0,0,0.917,0.834
"639","LOC101927525",101927525,"VLMC_CYP1B1",0.364,0.091,4.08995579910632,1.48396721786107e-12,7.46153556812726e-08,0.644,0.288
"640","LOC101927641",101927641,"Oligo",0.353,0.119,3.07152178085932,9.31524969640325e-224,4.68380069984852e-219,0.63,0.26
"641","LOC101927885",101927885,"Neuron",0.79,0.039,2.89534872749254,0,0,0.88,0.76
"642","LOC101927967",101927967,"Oligo",0.911,0.461,5.06818501615259,0,0,0.916,0.832
"643","LOC101927998",101927998,"Peri_MUSTN1",0.531,0.384,2.95405808462967,1.41527848451845e-11,7.11616174800721e-07,0.621,0.242
"644","LOC101928007",101928007,"Astro_FGFR3",0.377,0.047,2.92199836581331,1.52591913527097e-234,7.67247400405598e-230,0.669,0.338
"645","LOC101928277",101928277,"Oligo",0.569,0.451,2.57146423773929,2.8409411983929e-162,1.42845364396394e-157,0.606,0.212
"646","LOC101928322",101928322,"Neuron",0.39,0.065,2.70745429036246,0,0,0.672,0.344
"647","LOC101928570",101928570,"VLMC_CYP1B1",0.455,0.207,3.53396833689262,1.77036630165972e-11,8.90157880137523e-07,0.658,0.316
"648","LOC101928584",101928584,"VLMC_CYP1B1",0.455,0.007,4.88327645778675,3.8311544615273e-09,0.000192634277480054,0.725,0.45
"649","LOC101929249",101929249,"Oligo",0.906,0.043,4.38294534170346,0,0,0.947,0.894
"650","LOC101929352",101929352,"VLMC_CYP1B1",0.818,0.258,3.0499872590842,4.76156455740001e-07,0.023941622751063,0.85,0.7
"651","LOC101929418",101929418,"Astro_FGFR3",0.673,0.376,2.52656672883749,1.04119048590785e-258,5.23520988219328e-254,0.718,0.436
"652","LOC101929497",101929497,"Micro_C1QC",0.776,0.111,5.93834653195764,0,0,0.873,0.746
"653","LOC101929544",101929544,"Neuron",0.562,0.074,3.36398603391035,0,0,0.76,0.52
"654","LOC101929608",101929608,"Astro_FGFR3",0.652,0.121,4.94676861098597,0,0,0.8,0.6
"655","LOC101929617",101929617,"Neuron",0.389,0.008,2.58862189442559,0,0,0.691,0.382
"656","LOC101929796",101929796,"Astro_FGFR3",0.622,0.112,2.55412189212652,0,0,0.772,0.544
"657","LOC101930023",101930023,"Micro_C1QC",0.473,0.197,4.0604618902155,8.12143783134238e-305,4.08354015597726e-300,0.674,0.348
"658","LOC101930275",101930275,"Astro_FGFR3",0.706,0.068,3.19256580709111,0,0,0.834,0.668
"659","LOC102723493",102723493,"Astro_FGFR3",0.414,0.202,2.68914420218914,5.04882731504506e-163,2.53860086227781e-158,0.626,0.252
"660","LOC102723658",102723658,"Neuron",0.389,0.05,2.67775044641301,0,0,0.676,0.352
"661","LOC102724210",102724210,"VLMC_CYP1B1",0.727,0.332,5.30097247566927,1.34130871717526e-47,6.74423436082893e-43,0.758,0.516
"662","LOC102724312",102724312,"Oligo",0.387,0.008,3.47216697675857,0,0,0.691,0.382
"663","LOC102724687",102724687,"Astro_FGFR3",0.756,0.324,3.60371396309001,0,0,0.812,0.624
"664","LOC102725045",102725045,"OPC_MYT1",0.705,0.297,3.67831085448938,0,0,0.784,0.568
"665","LOC105369212",105369212,"Peri_MUSTN1",0.438,0.078,4.02971751965876,3.56327097853464e-14,1.791648280717e-09,0.691,0.382
"666","LOC105369213",105369213,"Micro_C1QC",0.404,0.103,4.49936581234045,5.80604835150079e-284,2.91933917161811e-279,0.667,0.334
"667","LOC105369827",105369827,"Micro_C1QC",0.444,0.237,3.39302725653995,1.57391968365622e-193,7.91382556139182e-189,0.639,0.278
"668","LOC105369862",105369862,"Neuron",0.589,0.004,3.23448217553106,0,0,0.793,0.586
"669","LOC105370000",105370000,"VLMC_CYP1B1",0.364,0.189,2.951892468814,9.16831790954958e-05,1,0.601,0.202
"670","LOC105370302",105370302,"Neuron",0.439,0.179,2.64662208756042,0,0,0.653,0.306
"671","LOC105370359",105370359,"Micro_C1QC",0.685,0.369,4.25598658934034,0,0,0.745,0.49
"672","LOC105370731",105370731,"Neuron",0.384,0.179,2.53169773594318,7.60220385516883e-239,3.82246412041744e-234,0.617,0.234
"673","LOC105370983",105370983,"Astro_FGFR3",0.827,0.509,2.68534302998802,0,0,0.789,0.578
"674","LOC105371031",105371031,"OPC_MYT1",0.367,0.092,2.61009087281094,3.97370011532844e-119,1.99801615498829e-114,0.646,0.292
"675","LOC105371058",105371058,"Endo_CLDN5",0.371,0.104,2.82316874021828,1.61978875428483e-27,8.14445983541958e-23,0.645,0.29
"676","LOC105371308",105371308,"Neuron",0.488,0.317,2.81236821958481,1.7214069550465e-189,8.65540631066932e-185,0.604,0.208
"677","LOC105371576",105371576,"VLMC_CYP1B1",0.455,0.134,2.68526234784392,0.000716420201310474,1,0.668,0.336
"678","LOC105371624",105371624,"OPC_MYT1",0.934,0.35,3.47072799921783,0,0,0.938,0.876
"679","LOC105371639",105371639,"Neuron",0.403,0.024,2.93694389468576,0,0,0.693,0.386
"680","LOC105371671",105371671,"Neuron",0.364,0.141,2.60000371428365,2.34577664990377e-262,1.17947995733811e-257,0.623,0.246
"681","LOC105371765",105371765,"VLMC_CYP1B1",0.364,0.12,3.1424426293355,0.0282058530515579,1,0.62,0.24
"682","LOC105371832",105371832,"Neuron",0.703,0.281,4.20311083511398,0,0,0.778,0.556
"683","LOC105372079",105372079,"Neuron",0.522,0.038,3.59599492165071,0,0,0.75,0.5
"684","LOC105372526",105372526,"VLMC_CYP1B1",0.364,0.066,3.56009880430872,2.12281906882625e-05,1,0.656,0.312
"685","LOC105372633",105372633,"Astro_FGFR3",0.4,0.085,2.53045377257591,1.04866143023815e-198,5.27277453738044e-194,0.666,0.332
"686","LOC105372776",105372776,"Micro_C1QC",0.531,0.316,4.047181634496,1.77173588976934e-212,8.90846522734923e-208,0.653,0.306
"687","LOC105372984",105372984,"Micro_C1QC",0.455,0.03,5.17511823398287,0,0,0.718,0.436
"688","LOC105373153",105373153,"Neuron",0.661,0.22,3.16832344026963,0,0,0.775,0.55
"689","LOC105373171",105373171,"VLMC_CYP1B1",0.455,0.118,2.64776740795793,0.00547690585591482,1,0.675,0.35
"690","LOC105373220",105373220,"VLMC_CYP1B1",0.364,0.224,3.73221457908198,3.0148213636313e-08,0.00151588232984745,0.594,0.188
"691","LOC105373335",105373335,"Oligo",0.354,0.141,3.63560001668115,1.76486649588305e-291,8.87392522794955e-287,0.624,0.248
"692","LOC105373437",105373437,"Endo_CLDN5",0.886,0.035,2.80622599789945,1.3495086928152e-84,6.7854646583441e-80,0.934,0.868
"693","LOC105373611",105373611,"VLMC_CYP1B1",0.455,0.292,2.59498305351914,1.30435351658767e-05,0.655841991675448,0.613,0.226
"694","LOC105373893",105373893,"Neuron",0.632,0.292,3.66224898602862,0,0,0.731,0.462
"695","LOC105373895",105373895,"Neuron",0.473,0.173,2.82887306205779,0,0,0.68,0.36
"696","LOC105373896",105373896,"Neuron",0.483,0.066,3.57880579430512,0,0,0.722,0.444
"697","LOC105374211",105374211,"Oligo",0.404,0.108,4.273542761283,0,0,0.666,0.332
"698","LOC105374213",105374213,"Oligo",0.435,0.134,3.2237490119614,1.01579674327235e-274,5.10752760484772e-270,0.667,0.334
"699","LOC105374214",105374214,"Oligo",0.801,0.631,3.15636583519647,0,0,0.711,0.422
"700","LOC105374438",105374438,"Endo_CLDN5",0.357,0.056,4.55062220845282,1.00592589193255e-47,5.05789597722608e-43,0.659,0.318
"701","LOC105374466",105374466,"VLMC_CYP1B1",0.364,0.037,2.90646433752937,4.52239579780134e-05,1,0.668,0.336
"702","LOC105374763",105374763,"VLMC_CYP1B1",0.455,0.302,3.1552774725284,NA,NA,0.596,0.192
"703","LOC105374875",105374875,"OPC_MYT1",0.464,0.092,3.07820426550442,3.23976564330427e-206,1.62898656310982e-201,0.698,0.396
"704","LOC105374971",105374971,"Neuron",0.399,0.266,3.27520920070203,7.42770522934591e-134,3.73472446636742e-129,0.577,0.154
"705","LOC105375483",105375483,"Oligo",0.636,0.313,4.61388925975692,0,0,0.735,0.47
"706","LOC105375629",105375629,"Neuron",0.604,0.098,3.01661492677188,0,0,0.773,0.546
"707","LOC105375920",105375920,"VLMC_CYP1B1",0.727,0.296,3.11272958070329,1.36563090843965e-13,6.8665287707254e-09,0.764,0.528
"708","LOC105375931",105375931,"Neuron",0.428,0.231,2.60503066169969,8.09603285382177e-252,4.07076627923013e-247,0.618,0.236
"709","LOC105376219",105376219,"Micro_C1QC",0.425,0.288,3.93531509285923,3.56872411943186e-245,1.79439017449154e-240,0.606,0.212
"710","LOC105376244",105376244,"Astro_FGFR3",0.646,0.072,2.70513633030924,0,0,0.798,0.596
"711","LOC105376287",105376287,"Micro_C1QC",0.36,0.203,2.50648273714754,5.6493171113149e-133,2.84053313674025e-128,0.6,0.2
"712","LOC105376388",105376388,"Micro_C1QC",0.444,0.028,5.9430090735252,0,0,0.714,0.428
"713","LOC105376405",105376405,"Neuron",0.511,0.018,2.95725286162521,0,0,0.749,0.498
"714","LOC105376407",105376407,"Neuron",0.651,0.119,3.27612760213751,0,0,0.796,0.592
"715","LOC105376423",105376423,"Neuron",0.508,0.002,2.91683018391608,0,0,0.753,0.506
"716","LOC105376481",105376481,"VLMC_CYP1B1",0.636,0.209,4.11221472954288,2.78913578699437e-12,1.40240536505864e-07,0.765,0.53
"717","LOC105376603",105376603,"Micro_C1QC",0.625,0.137,5.86063117819827,0,0,0.783,0.566
