"","gene","entrez_id","cluster","adapted_cluster_name","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"1134","SLC5A6",8884,"Endo_CLDN5","Endothelial",0.414,0.255,2.80162356560319,2.50937499480032e-14,1.26173884113555e-09,0.611,0.222
"1135","SLC6A16",28968,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.354,2.70362352204024,0.00778735610538786,1,0.681,0.362
"1136","SLC6A20",54716,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.079,4.02671423556154,2.9127409731798e-10,1.46455528872454e-05,0.753,0.506
"1137","SLC6A7",6534,"Pyramidal","Pyramidal",0.891,0.111,2.66809320419324,0,0,0.918,0.836
"1138","SLC7A1",6541,"Endo_CLDN5","Endothelial",0.843,0.403,3.93269784849086,7.22626033061849e-81,3.63343595683828e-76,0.873,0.746
"1139","SLC7A10",56301,"Astro_FGFR3","Astrocyte",0.396,0.05,3.0810130282455,0,0,0.681,0.362
"1140","SLC7A11-AS1",641364,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.086,3.47458778958135,8.89486762786319e-12,4.47242839196589e-07,0.654,0.308
"1141","SLC7A5",8140,"Endo_CLDN5","Endothelial",0.771,0.357,4.52130679542856,9.10552943819762e-115,4.57835125682014e-110,0.83,0.66
"1142","SLC7A7",9056,"Micro_C1QC","Microglia",0.4,0.349,3.01421911007221,1.7870074383528e-157,8.9852521007817e-153,0.568,0.136
"1143","SLC9A2",6549,"Inh_SST","SST",0.49,0.206,2.7383244657377,2.33366328359664e-199,1.17338923562523e-194,0.672,0.344
"1144","SLC9A3R1",9368,"Astro_FGFR3","Astrocyte",0.455,0.085,2.99614755374238,0,0,0.699,0.398
"1145","SLC9A3R2",9351,"Endo_CLDN5","Endothelial",0.5,0.088,3.84183296172056,2.4030952876185e-47,1.20830034156746e-42,0.721,0.442
"1146","SLCO1C1",53919,"Astro_FGFR3","Astrocyte",0.883,0.115,5.34764289091431,0,0,0.932,0.864
"1147","SLIT3",6586,"Pyramidal","Pyramidal",0.932,0.776,2.61627247838862,0,0,0.811,0.622
"1148","SMAD6",4091,"Endo_CLDN5","Endothelial",0.7,0.125,5.0765327302377,1.56561716392013e-154,7.87207966190682e-150,0.828,0.656
"1149","SMC4",10051,"Oligo","Oligo",0.439,0.186,2.63409903978436,9.20832259135979e-308,4.63003668216162e-303,0.651,0.302
"1150","SMOC1",64093,"OPC_MYT1","OPC",0.875,0.209,3.51950482391365,0,0,0.907,0.814
"1151","SMOC2",64094,"Peri_MUSTN1","Peri_MUSTN1",0.656,0.181,4.64032590445228,5.55041849073606e-47,2.790805921327e-42,0.788,0.576
"1152","SMOX",54498,"Astro_FGFR3","Astrocyte",0.503,0.171,2.54416984061886,2.47392041922384e-269,1.24391192598994e-264,0.691,0.382
"1153","SNRK",54861,"Peri_MUSTN1","Peri_MUSTN1",0.625,0.4,2.69702598170023,5.34410832621693e-10,2.68707110750513e-05,0.69,0.38
"1154","SNX21",90203,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.248,2.7253608337904,0.0108415871736509,1,0.628,0.256
"1155","SNX22",79856,"OPC_MYT1","OPC",0.693,0.287,2.91157430978796,0,0,0.779,0.558
"1156","SNX8",29886,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.497,2.67118771291654,0.000159382092428514,1,0.744,0.488
"1157","SOCS6",9306,"Micro_C1QC","Microglia",0.723,0.359,3.42888054445447,0,0,0.777,0.554
"1158","SOX13",9580,"Endo_CLDN5","Endothelial",0.629,0.272,2.83852432388352,7.81945605868155e-32,3.93170070086567e-27,0.741,0.482
"1159","SOX2",6657,"Astro_FGFR3","Astrocyte",0.838,0.17,2.57213916523322,0,0,0.866,0.732
"1160","SOX4",6659,"OPC_MYT1","OPC",0.525,0.212,2.68692430661776,1.37538292515996e-229,6.91556288599679e-225,0.693,0.386
"1161","SOX6",55553,"OPC_MYT1","OPC",0.995,0.497,3.1421161570192,0,0,0.976,0.952
"1162","SOX9",6662,"Astro_FGFR3","Astrocyte",0.518,0.095,2.96825911785387,0,0,0.725,0.45
"1163","SP110",3431,"Micro_C1QC","Microglia",0.456,0.152,3.03299056014146,5.97447710749754e-206,3.00402683442084e-201,0.676,0.352
"1164","SP8",221833,"Inh_PAX6","LAMP5.PAX6.Other",0.755,0.018,3.70430758923641,3.64170107398866e-152,1.83108371701224e-147,0.87,0.74
"1165","SPAG17",200162,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.307,2.68260396254199,0.0167826721515105,1,0.66,0.32
"1166","SPARC",6678,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.175,3.52897364761026,1.81744296804423e-23,9.13828498762318e-19,0.853,0.706
"1167","SPATA22",84690,"Oligo","Oligo",0.663,0.519,3.22364882978217,0,0,0.695,0.39
"1168","SPATC1",375686,"Astro_FGFR3","Astrocyte",0.668,0.218,3.40234654756877,0,0,0.782,0.564
"1169","SPC25",57405,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.116,2.82559650220094,0.0193899250816147,1,0.634,0.268
"1170","SPNS3",201305,"Micro_C1QC","Microglia",0.411,0.452,2.56462208971799,2.02016034326222e-131,1.01575682219568e-126,0.524,0.048
"1171","SPON1",10418,"Astro_FGFR3","Astrocyte",0.96,0.603,3.34992757461191,0,0,0.94,0.88
"1172","SPP1",6696,"Oligo","Oligo",0.828,0.117,3.48082581564059,0,0,0.891,0.782
"1173","SPTLC3",55304,"Micro_C1QC","Microglia",0.411,0.145,4.3553030445211,0,0,0.657,0.314
"1174","SQRDL",58472,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.185,3.73783213445666,4.30779515637527e-06,0.216600248257705,0.61,0.22
"1175","SRGAP2",23380,"Micro_C1QC","Microglia",1,0.859,3.42393980766291,0,0,0.987,0.974
"1176","SRGAP2B",647135,"Micro_C1QC","Microglia",1,0.826,3.47997805353494,0,0,0.978,0.956
"1177","SRGAP2C",653464,"Micro_C1QC","Microglia",0.993,0.752,2.94612121920656,0,0,0.93,0.86
"1178","SRGN",5552,"Endo_CLDN5","Endothelial",0.714,0.13,4.30796813043421,4.37424895341935e-110,2.19941611626878e-105,0.833,0.666
"1179","SRPX2",27286,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.059,4.18200784003431,4.96085686586695e-18,2.49436844072656e-13,0.947,0.894
"1180","SSC5D",284297,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.162,3.94371954623203,1.51820084226285e-13,7.63366565498184e-09,0.775,0.55
"1181","SST",6750,"Inh_SST","SST",0.852,0.087,4.6313504187956,0,0,0.913,0.826
"1182","ST18",9705,"Oligo","Oligo",0.998,0.3,6.24307768433196,0,0,0.998,0.996
"1183","ST6GAL1",6480,"Micro_C1QC","Microglia",0.983,0.738,3.99114878964621,0,0,0.969,0.938
"1184","ST6GALNAC1",55808,"Endo_CLDN5","Endothelial",0.429,0.192,4.62557123627835,4.714760983608e-136,2.37062897016794e-131,0.654,0.308
"1185","ST6GALNAC3",256435,"Micro_C1QC","Microglia",0.951,0.791,2.62772912084227,0,0,0.881,0.762
"1186","ST8SIA6",338596,"Endo_CLDN5","Endothelial",0.7,0.224,4.92638241667163,1.69738608825187e-141,8.53462699033923e-137,0.808,0.616
"1187","STAB1",23166,"Micro_C1QC","Microglia",0.415,0.027,5.20622119083543,0,0,0.699,0.398
"1188","STIL",6491,"VLMC_CYP1B1",NA,0.545,0.342,2.65697137920608,NA,NA,0.645,0.29
"1189","STK10",6793,"Micro_C1QC","Microglia",0.592,0.526,2.52656172857302,3.96952401289206e-146,1.99591636892226e-141,0.609,0.218
"1190","STK32A",202374,"OPC_MYT1","OPC",0.872,0.229,4.48038007950636,0,0,0.91,0.82
"1191","STK32B",55351,"OPC_MYT1","OPC",0.738,0.695,2.59542950956058,0,0,0.685,0.37
"1192","STK33",65975,"Astro_FGFR3","Astrocyte",0.866,0.516,3.11267921893966,0,0,0.861,0.722
"1193","STON1-GTF2A1L",286749,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.139,4.33210846436256,7.72897240528123e-16,3.88620461509945e-11,0.684,0.368
"1194","STON2",85439,"Astro_FGFR3","Astrocyte",0.939,0.304,4.06642583062922,0,0,0.949,0.898
"1195","STOX1",219736,"Astro_FGFR3","Astrocyte",0.829,0.505,2.81782250682069,0,0,0.817,0.634
"1196","STYK1",55359,"Pyramidal","Pyramidal",0.603,0.114,2.87703282834639,0,0,0.77,0.54
"1197","SULF1",23213,"Inh_PVALB","PVALB",0.815,0.274,3.48367152317455,0,0,0.859,0.718
"1198","SULF2",55959,"OPC_MYT1","OPC",0.886,0.444,3.25904896598594,0,0,0.877,0.754
"1199","SUSD3",203328,"Micro_C1QC","Microglia",0.483,0.099,4.7845056399694,0,0,0.714,0.428
"1200","SV2B",9899,"Pyramidal","Pyramidal",0.998,0.448,3.17567451303392,0,0,0.982,0.964
"1201","SV2C",22987,"Inh_LAMP5","LAMP5.PAX6.Other",0.979,0.444,3.97688681928277,0,0,0.974,0.948
"1202","SVIL",6840,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.745,3.38928333597825,7.37936589814955e-18,3.71041896724857e-13,0.995,0.99
"1203","SYK",6850,"Micro_C1QC","Microglia",0.88,0.136,6.13642549199768,0,0,0.93,0.86
"1204","SYNDIG1",79953,"Micro_C1QC","Microglia",0.955,0.806,2.7499865850765,0,0,0.904,0.808
"1205","SYNPR",132204,"Inh_VIP","VIP",0.996,0.658,2.56983666415116,0,0,0.966,0.932
"1206","SYTL3",94120,"Micro_C1QC","Microglia",0.392,0.45,2.76859971602612,4.09993825160363e-114,2.06148995228882e-109,0.514,0.028
"1207","TAC1",6863,"Inh_PVALB","PVALB",0.924,0.055,3.44544851793616,0,0,0.95,0.9
"1208","TAC3",6866,"Inh_VIP","VIP",0.554,0.051,4.48167215261213,0,0,0.763,0.526
"1209","TAL1",6886,"Micro_C1QC","Microglia",0.499,0.01,5.1946434052651,0,0,0.746,0.492
"1210","TBC1D2",55357,"Oligo","Oligo",0.479,0.321,2.51445400620683,0,0,0.627,0.254
"1211","TBC1D4",9882,"Endo_CLDN5","Endothelial",0.814,0.697,2.53038101495018,1.08915234540773e-28,5.47636690794463e-24,0.767,0.534
"1212","TBR1",10716,"Pyramidal","Pyramidal",0.687,0.02,2.63921176504856,0,0,0.837,0.674
"1213","TBX2",6909,"Peri_MUSTN1","Peri_MUSTN1",0.625,0.006,5.11851021491521,2.2572224843013e-48,1.13495403733154e-43,0.811,0.622
"1214","TBXAS1",6916,"Micro_C1QC","Microglia",0.931,0.362,5.22276989548022,0,0,0.947,0.894
"1215","TCF7L1",83439,"Astro_FGFR3","Astrocyte",0.817,0.573,2.62960980114681,0,0,0.783,0.566
"1216","TCN2",6948,"Endo_CLDN5","Endothelial",0.414,0.171,3.86446892182015,2.68144413714892e-50,1.34825692659985e-45,0.648,0.296
"1217","TDRD1",56165,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.172,2.725386742442,0.00713715095368982,1,0.665,0.33
"1218","TDRD10",126668,"Endo_CLDN5","Endothelial",0.357,0.23,3.02317825553938,1.18121756735901e-32,5.93928005043784e-28,0.591,0.182
"1219","TEK",7010,"Endo_CLDN5","Endothelial",0.657,0.372,2.98525898931477,4.93610205935841e-36,2.481921476466e-31,0.741,0.482
"1220","TESPA1",9840,"Pyramidal","Pyramidal",0.755,0.082,3.54730802321377,0,0,0.861,0.722
"1221","TF",7018,"Oligo","Oligo",0.994,0.74,3.76245369682811,0,0,0.982,0.964
"1222","TFEB",7942,"Oligo","Oligo",0.554,0.184,2.74579517373845,0,0,0.719,0.438
"1223","TFEC",22797,"Micro_C1QC","Microglia",0.521,0.409,4.57087276454365,0,0,0.642,0.284
"1224","TFRC",7037,"Endo_CLDN5","Endothelial",0.614,0.52,2.58327346328994,3.50482188910987e-20,1.76225949406334e-15,0.648,0.296
"1225","TGFB1",7040,"Micro_C1QC","Microglia",0.507,0.305,2.84986756105791,1.24698164303232e-275,6.26994839933079e-271,0.654,0.308
"1226","TGFBR1",7046,"Micro_C1QC","Microglia",0.508,0.204,3.23465685509105,3.3058198263999e-202,1.66219926691213e-197,0.687,0.374
"1227","TGFBR3",7049,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.591,3.06616165565433,7.44297352511443e-15,3.74240151816279e-10,0.956,0.912
"1228","TGM2",7052,"Endo_CLDN5","Endothelial",0.643,0.099,5.43434602844565,0,0,0.803,0.606
"1229","THBS1",7057,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.149,2.85400643252205,0.00672159559471221,1,0.622,0.244
"1230","TIE1",7075,"Endo_CLDN5","Endothelial",0.543,0.103,4.88110656881315,6.06506781264595e-96,3.04957674687651e-91,0.744,0.488
"1231","TIMP1",7076,"Peri_MUSTN1","Peri_MUSTN1",0.375,0.038,3.81605363082436,6.5430352911044e-16,3.2899035747202e-11,0.675,0.35
"1232","TLR4",7099,"Micro_C1QC","Microglia",0.416,0.064,2.79284904386018,4.99659003579302e-174,2.51233543589709e-169,0.682,0.364
"1233","TM4SF1",4071,"Endo_CLDN5","Endothelial",0.543,0.009,6.06721475844151,2.5156668705013e-94,1.26490245915676e-89,0.769,0.538
"1234","TM4SF18",116441,"Endo_CLDN5","Endothelial",0.386,0.01,6.00445212679274,2.63281436778216e-85,1.32380539226455e-80,0.69,0.38
"1235","TMC1",117531,"Astro_FGFR3","Astrocyte",0.635,0.517,2.5624054853428,6.39152650537976e-291,3.21372344217e-286,0.65,0.3
"1236","TMC6",11322,"Oligo","Oligo",0.385,0.053,2.83034572419888,0,0,0.672,0.344
"1237","TMEM123",114908,"Endo_CLDN5","Endothelial",0.629,0.368,2.5177233023678,1.53447347051952e-24,7.7154860571192e-20,0.713,0.426
"1238","TMEM132C",92293,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.644,2.9662594143003,6.53662897925618e-11,3.2866824170598e-06,0.954,0.908
"1239","TMEM144",55314,"Oligo","Oligo",0.988,0.364,3.71131549027477,0,0,0.98,0.96
"1240","TMEM156",80008,"Micro_C1QC","Microglia",0.653,0.265,5.20034086010797,0,0,0.77,0.54
"1241","TMEM165",55858,"Oligo","Oligo",0.961,0.661,2.89619948143549,0,0,0.922,0.844
"1242","TMEM220-AS1",101101775,"Astro_FGFR3","Astrocyte",0.485,0.224,2.80517627711232,0,0,0.67,0.34
"1243","TMEM235",283999,"Oligo","Oligo",0.602,0.038,4.66769914809263,0,0,0.793,0.586
"1244","TMEM63A",9725,"Oligo","Oligo",0.907,0.184,3.98242152316913,0,0,0.934,0.868
"1245","TMEM98",26022,"Oligo","Oligo",0.6,0.039,5.05932390522144,0,0,0.791,0.582
"1246","TMIGD3",57413,"Micro_C1QC","Microglia",0.488,0.136,4.25723250325076,0,0,0.705,0.41
"1247","TNFAIP8L1",126282,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.355,2.87307097471375,0.00195757190114002,1,0.587,0.174
"1248","TNFRSF19",55504,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.265,4.3330867833977,3.07874409800235e-19,1.54802331991656e-14,0.994,0.988
"1249","TNFSF10",8743,"Endo_CLDN5","Endothelial",0.571,0.046,4.6237614484574,8.54957048675977e-75,4.29880953644768e-70,0.774,0.548
"1250","TNNT2",7139,"Pyramidal","Pyramidal",0.356,0.024,2.58077563503334,0,0,0.668,0.336
"1251","TNR",7143,"OPC_MYT1","OPC",1,1,2.51468015797716,0,0,0.989,0.978
"1252","TNS2",23371,"Peri_MUSTN1","Peri_MUSTN1",0.531,0.133,2.57504837249573,5.77668947486115e-14,2.90457723485494e-09,0.727,0.454
"1253","TNS3",64759,"Micro_C1QC","Microglia",0.819,0.591,2.66455948084913,0,0,0.781,0.562
"1254","TNXB",7148,"VLMC_CYP1B1",NA,0.455,0.329,3.27777886142958,NA,NA,0.565,0.13
"1255","TP53BP2",7159,"Astro_FGFR3","Astrocyte",0.612,0.222,2.61292694835283,0,0,0.742,0.484
"1256","TP63",8626,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.259,3.29859362783258,0.00832412922661803,1,0.576,0.152
"1257","TPCN1",53373,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.649,2.55094184448209,2.67572501317502e-10,1.34538129387453e-05,0.964,0.928
"1258","TPD52L1",7164,"Astro_FGFR3","Astrocyte",0.779,0.261,3.01178386361078,0,0,0.837,0.674
"1259","TPM1",7168,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.679,2.76716622479232,6.94839919916052e-12,3.4937246013299e-07,0.976,0.952
"1260","TPO",7173,"Pyramidal","Pyramidal",0.416,0.127,2.68285757204455,0,0,0.66,0.32
"1261","TPRXL",348825,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.387,3.25950052382649,0.000136735770438119,1,0.567,0.134
"1262","TRG",6965,"Endo_CLDN5","Endothelial",0.386,0.143,3.73402298402292,1.36203121888261e-53,6.84842917166363e-49,0.644,0.288
"1263","TRIM22",10346,"Micro_C1QC","Microglia",0.385,0.13,3.23421568164578,5.32987837992422e-153,2.6799161482097e-148,0.644,0.288
"1264","TRIM38",10475,"Micro_C1QC","Microglia",0.392,0.126,4.50995204104208,0,0,0.654,0.308
"1265","TRIM54",57159,"Pyramidal","Pyramidal",0.564,0.132,2.53006023363493,0,0,0.743,0.486
"1266","TRIM59",286827,"Oligo","Oligo",0.536,0.062,5.00217906613962,0,0,0.752,0.504
"1267","TRIM62",55223,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.057,2.64117823052112,0.00054547784477921,1,0.661,0.322
"1268","TRPM1",4308,"Oligo","Oligo",0.354,0.366,2.83387302940572,4.95197567392262e-303,2.48990288860503e-298,0.53,0.0600000000000001
"1269","TRPM6",140803,"Oligo","Oligo",0.46,0.404,2.66833994418815,8.23948194903485e-307,4.14289391879421e-302,0.579,0.158
"1270","TSPAN15",23555,"Oligo","Oligo",0.533,0.239,3.17222020604083,0,0,0.695,0.39
"1271","TSPAN18",90139,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.261,3.37499904024254,0.0210337589430362,1,0.662,0.324
"1272","TSPAN4",7106,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.156,2.58448459469781,0.00113588666744403,1,0.666,0.332
"1273","TSPAN9",10867,"Endo_CLDN5","Endothelial",0.743,0.475,2.80154465174871,5.99507249164671e-36,3.01438239952488e-31,0.759,0.518
"1274","TTPA",7274,"Astro_FGFR3","Astrocyte",0.374,0.114,2.51384285529306,4.36145042550108e-218,2.1929808884462e-213,0.644,0.288
"1275","TTYH2",94015,"Oligo","Oligo",0.855,0.221,3.49206420451768,0,0,0.895,0.79
"1276","TXNIP",10628,"Peri_MUSTN1","Peri_MUSTN1",0.688,0.059,3.99910442890439,3.15501100852964e-24,1.58637108519879e-19,0.827,0.654
"1277","TYROBP",7305,"Micro_C1QC","Microglia",0.497,0.046,5.20240406884123,0,0,0.737,0.474
"1278","UGT8",7368,"Oligo","Oligo",0.943,0.133,4.60643849868466,0,0,0.962,0.924
"1279","USHBP1",83878,"Endo_CLDN5","Endothelial",0.386,0.157,3.28483180254711,1.68663216417865e-94,8.48055518470666e-90,0.639,0.278
"1280","USP53",54532,"Micro_C1QC","Microglia",0.873,0.682,2.9653467511633,0,0,0.834,0.668
"1281","USP54",159195,"Oligo","Oligo",0.845,0.628,2.59536894310364,0,0,0.802,0.604
"1282","USP6NL",9712,"Micro_C1QC","Microglia",0.684,0.514,2.74257646694069,8.98734280609292e-246,4.51892583633158e-241,0.7,0.4
"1283","UTRN",7402,"Endo_CLDN5","Endothelial",0.971,0.754,2.99876611134945,6.3327875348642e-60,3.18418890040507e-55,0.938,0.876
"1284","VASH1",22846,"Micro_C1QC","Microglia",0.465,0.375,2.53486163057526,5.48108834330537e-188,2.75594602989737e-183,0.604,0.208
"1285","VAV1",7409,"Micro_C1QC","Microglia",0.671,0.58,3.80632896321494,0,0,0.676,0.352
"1286","VAV3",10451,"Astro_FGFR3","Astrocyte",0.806,0.507,2.51683953770275,0,0,0.802,0.604
"1287","VCAN",1462,"OPC_MYT1","OPC",0.965,0.143,4.20103923133365,0,0,0.971,0.942
"1288","VEGFC",7424,"Endo_CLDN5","Endothelial",0.429,0.11,4.92764265035023,3.06762131388334e-49,1.54243067283368e-44,0.679,0.358
"1289","VIP",7432,"Inh_VIP","VIP",0.866,0.059,6.68151167295345,0,0,0.928,0.856
"1290","VIT",5212,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.236,3.98251032749936,3.881927793701e-11,1.9518721139508e-06,0.807,0.614
"1291","VRK2",7444,"Oligo","Oligo",0.668,0.322,2.61897776711813,0,0,0.747,0.494
"1292","VSTM4",196740,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.267,2.57770229922903,0.000332074090067191,1,0.733,0.466
"1293","VWA1",64856,"Oligo","Oligo",0.363,0.035,3.17973860112122,0,0,0.668,0.336
"1294","VWF",7450,"Endo_CLDN5","Endothelial",0.843,0.401,5.20625129172,0,0,0.878,0.756
"1295","WDFY4",57705,"Micro_C1QC","Microglia",0.523,0.13,4.71966947890208,0,0,0.724,0.448
"1296","WDR49",151790,"Astro_FGFR3","Astrocyte",0.39,0.267,2.934549351627,3.53831611381665e-194,1.77910072518815e-189,0.593,0.186
"1297","WDR66",144406,"VLMC_CYP1B1",NA,0.727,0.574,2.77427188947679,NA,NA,0.612,0.224
"1298","WDR86",349136,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.13,4.68241493435662,1.87415589252004e-13,9.42344324318e-09,0.834,0.668
"1299","WIF1",11197,"Astro_FGFR3","Astrocyte",0.588,0.152,3.23783587980676,0,0,0.75,0.5
"1300","WISP1",8840,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.023,4.18374038379596,3.13612204850679e-07,0.015768735272097,0.674,0.348
"1301","WNT16",51384,"Inh_PVALB","PVALB",0.389,0.013,3.18161232649949,0,0,0.69,0.38
"1302","WNT2B",7482,"Micro_C1QC","Microglia",0.365,0.254,2.83273938188321,4.11178203866753e-105,2.06744512686242e-100,0.583,0.166
"1303","WNT4",54361,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.046,2.88355036295527,0.00116802161237553,1,0.663,0.326
"1304","WSCD1",23302,"OPC_MYT1","OPC",0.64,0.203,2.90958631000526,2.17205249850902e-316,1.09212971677532e-311,0.763,0.526
"1305","XYLT1",64131,"OPC_MYT1","OPC",0.999,0.871,2.5909541277808,0,0,0.965,0.93
"1306","ZAK",51776,"Peri_MUSTN1","Peri_MUSTN1",0.562,0.326,3.18650968491232,6.11011679143558e-09,0.000307222782390172,0.664,0.328
"1307","ZC3HAV1",56829,"Micro_C1QC","Microglia",0.423,0.32,2.78299606290335,1.47443346558082e-149,7.41359890828691e-145,0.593,0.186
"1308","ZDHHC9",51114,"Oligo","Oligo",0.705,0.374,2.88825416642251,0,0,0.752,0.504
"1309","ZFHX3",463,"Micro_C1QC","Microglia",0.919,0.616,3.1115724114545,0,0,0.882,0.764
"1310","ZFP36L1",677,"Micro_C1QC","Microglia",0.665,0.156,3.2703721500514,0,0,0.789,0.578
"1311","ZFP36L2",678,"Micro_C1QC","Microglia",0.655,0.06,3.67702799229844,0,0,0.808,0.616
"1312","ZFPM2-AS1",102723356,"Micro_C1QC","Microglia",0.497,0.423,3.70996545701153,0,0,0.608,0.216
"1313","ZIC1",7545,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.009,2.92182895668474,6.6103471333484e-06,0.332374864211891,0.678,0.356
"1314","ZNF366",167465,"Endo_CLDN5","Endothelial",0.557,0.082,5.40963732328442,2.84998912129981e-105,1.43300303008076e-100,0.759,0.518
"1315","ZNF423",23090,"Astro_FGFR3","Astrocyte",0.836,0.479,2.8623869399821,0,0,0.829,0.658
"1316","ZNF48",197407,"VLMC_CYP1B1",NA,0.273,0.377,2.75334478871767,NA,NA,0.461,0.078
"1317","ZNF710",374655,"Micro_C1QC","Microglia",0.9,0.587,3.23801125465768,0,0,0.864,0.728
"1318","ZNRF3",84133,"Astro_FGFR3","Astrocyte",0.997,0.859,2.89667220819764,0,0,0.962,0.924
