"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1274","LRP1",4035,"ENSG00000123384","OPC",0.525,0.23,1.48217356232985,0.625,0.25,0,0
"1275","LRP2",4036,"ENSG00000081479","Oligodendrocyte",0.24,0.012,4.28734478565735,0.843,0.686,0,0
"1276","LRP8",7804,"ENSG00000157193","SST",0.207,0.073,1.712374690186,0.569,0.138,7.93424677956302e-138,1.42229307770447e-133
"1277","LRP8",7804,"ENSG00000157193","PVALB",0.276,0.067,1.4207522514834,0.591,0.182,7.19162350003908e-275,1.289170428617e-270
"1278","LRRC1",55227,"ENSG00000137269","Oligodendrocyte",0.202,0.063,2.35505609111837,0.647,0.294,0,0
"1279","LRRC16A",55604,"ENSG00000079691","Astrocyte",0.678,0.297,1.89065494176835,0.625,0.25,0,0
"1280","LRRC2",79442,"ENSG00000163827","IT",0.193,0.023,1.4282928246918,0.644,0.288,0,0
"1281","LRRC39",127495,"ENSG00000122477","VIP",0.243,0.056,2.07790158643489,0.673,0.346,0,0
"1282","LRRC3B",116135,"ENSG00000179796","Astrocyte",0.295,0.059,2.52549817282878,0.677,0.354,0,0
"1283","LRRC3B",116135,"ENSG00000179796","VIP",0.225,0.063,1.65451185437531,0.577,0.154,3.17336532617287e-228,5.68857468369749e-224
"1284","LRRC4C",57689,"ENSG00000148948","OPC",0.988,0.541,1.98380887417859,0.695,0.39,0,0
"1285","LRRC8A",56262,"ENSG00000136802","Astrocyte",0.262,0.126,1.57168517735375,0.59,0.18,0,0
"1286","LRRIQ1",84125,"ENSG00000133640","IT",0.169,0.025,1.27519665090502,0.58,0.16,0,0
"1287","LRRK1",79705,"ENSG00000154237","Microglia",0.272,0.191,1.89652579382081,0.576,0.152,0,0
"1288","LRRK1",79705,"ENSG00000154237","IT",0.371,0.038,1.35145390047654,0.608,0.216,0,0
"1289","LRRK2",120892,"ENSG00000188906","OPC",0.419,0.163,1.68344747090034,0.656,0.312,0,0
"1290","LRRN1",57633,"ENSG00000175928","OPC",0.501,0.126,2.26303384117009,0.734,0.468,0,0
"1291","LRTM1",57408,"ENSG00000144771","IT",0.223,0.037,1.29411338935126,0.584,0.168,0,0
"1292","LSAMP",4045,"ENSG00000185565","Astrocyte",0.988,0.752,1.29557112507072,0.575,0.15,0,0
"1293","LSS",4047,"ENSG00000281289, ENSG00000160285","Oligodendrocyte",0.164,0.106,1.70335423481943,0.582,0.164,0,0
"1294","LTBP1",4052,"ENSG00000049323","Pericyte",0.191,0.095,1.57528658773145,0.522,0.044,3.83442797801983e-19,6.87359559339836e-15
"1295","LUZP2",338645,"ENSG00000187398","OPC",0.858,0.118,2.99321410746726,0.832,0.664,0,0
"1296","LUZP2",338645,"ENSG00000187398","LAMP5",0.695,0.138,1.73292525410578,0.789,0.578,0,0
"1297","LUZP2",338645,"ENSG00000187398","PVALB",0.485,0.13,1.29167960598968,0.613,0.226,0,0
"1298","LUZP2",338645,"ENSG00000187398","L5.6.NP",0.693,0.143,1.45568262503764,0.745,0.49,1.46914624557971e-143,2.63359155982619e-139
"1299","LY6E",4061,"ENSG00000278032, ENSG00000160932","IT",0.318,0.06,1.39233125506119,0.624,0.248,0,0
"1300","LY86",9450,"ENSG00000112799","Microglia",0.302,0.02,4.86742757639904,0.678,0.356,0,0
"1301","LYN",4067,"ENSG00000254087","Microglia",0.351,0.019,4.42004030360316,0.658,0.316,0,0
"1302","LYPD6",130574,"ENSG00000187123","LAMP5",0.241,0.025,2.04903492164069,0.627,0.254,7.69341903359437e-152,1.37912229596213e-147
"1303","LYPD6",130574,"ENSG00000187123","PVALB",0.192,0.02,1.64331358553128,0.667,0.334,0,0
"1304","LYPD6B",130576,"ENSG00000150556","LAMP5",0.161,0.038,1.53551936628314,0.562,0.124,3.36481710058355e-53,6.03177113450607e-49
"1305","LYPD6B",130576,"ENSG00000150556","PVALB",0.229,0.03,1.73661437833095,0.68,0.36,0,0
"1306","LYPD6B",130576,"ENSG00000150556","VIP",0.207,0.031,2.36080389201174,0.696,0.392,0,0
"1307","LZTS1",11178,"ENSG00000061337","IT",0.228,0.026,1.90746446029169,0.758,0.516,0,0
"1308","MACF1",23499,"ENSG00000127603","Astrocyte",0.879,0.548,1.5362950477117,0.587,0.174,0,0
"1309","MACROD2",140733,"ENSG00000172264","LAMP5",0.931,0.552,1.27793279254136,0.75,0.5,0,0
"1310","MAF",4094,"ENSG00000178573","Microglia",0.172,0.049,2.23799425557737,0.487,0.026,1.83506504335758e-212,3.28953759672279e-208
"1311","MAF",4094,"ENSG00000178573","PVALB",0.351,0.038,1.82204540274733,0.696,0.392,0,0
"1312","MAF",4094,"ENSG00000178573","SST",0.28,0.046,2.17820254191136,0.618,0.236,2.13059875405391e-248,3.81931132651704e-244
"1313","MAF",4094,"ENSG00000178573","LAMP5",0.33,0.048,1.56979556270954,0.632,0.264,1.64762880775467e-174,2.95353940078102e-170
"1314","MAFB",9935,"ENSG00000204103","LAMP5",0.261,0.031,1.89079853245821,0.628,0.256,4.75039094616998e-153,8.5155508101043e-149
"1315","MAFB",9935,"ENSG00000204103","PVALB",0.333,0.02,2.27612029069385,0.784,0.568,0,0
"1316","MAFB",9935,"ENSG00000204103","SST",0.241,0.029,2.4334927068986,0.632,0.264,5.4856689700047e-262,9.83361019563042e-258
"1317","MAG",4099,"ENSG00000105695","Oligodendrocyte",0.323,0.011,4.5042221629622,0.892,0.784,0,0
"1318","MAL",4118,"ENSG00000172005","Oligodendrocyte",0.32,0.021,3.69248219769606,0.774,0.548,0,0
"1319","MAL2",114569,"ENSG00000147676","IT",0.301,0.03,1.93904946417519,0.774,0.548,0,0
"1320","MALRD1",340895,"ENSG00000204740","OPC",0.179,0.059,1.71417606705252,0.572,0.144,4.83825926773249e-195,8.67306356333727e-191
"1321","MAML2",84441,"ENSG00000184384","Microglia",0.614,0.202,2.17251077200955,0.584,0.168,0,0
"1322","MAML2",84441,"ENSG00000184384","Astrocyte",0.716,0.187,1.74730937267264,0.607,0.214,0,0
"1323","MAML2",84441,"ENSG00000184384","OPC",0.785,0.191,1.6813661990553,0.656,0.312,0,0
"1324","MAML3",55534,"ENSG00000196782","Microglia",0.494,0.153,2.65154536124897,0.605,0.21,0,0
"1325","MAMLD1",10046,"ENSG00000013619","OPC",0.189,0.094,1.27190132750763,0.553,0.106,9.60770715721097e-145,1.72227758500164e-140
"1326","MAN1A1",4121,"ENSG00000111885","Microglia",0.188,0.198,1.51457865391466,0.562,0.124,0,0
"1327","MAN2A1",4124,"ENSG00000112893","Oligodendrocyte",0.707,0.307,2.63174258146952,0.676,0.352,0,0
"1328","MANBA",4126,"ENSG00000109323","Microglia",0.205,0.131,1.94287119099166,0.577,0.154,0,0
"1329","MAOB",4129,"ENSG00000069535","Astrocyte",0.182,0.144,1.26054791095496,0.569,0.138,3.53628533747013e-306,6.33914509594896e-302
"1330","MAP3K1",4214,"ENSG00000095015","OPC",0.319,0.043,2.28304720951369,0.74,0.48,0,0
"1331","MAP3K5",4217,"ENSG00000197442","Astrocyte",0.557,0.313,1.30190423912682,0.576,0.152,0,0
"1332","MAP4K4",9448,"ENSG00000071054","Oligodendrocyte",0.649,0.456,1.66968469882153,0.574,0.148,0,0
"1333","MAP4K5",11183,"ENSG00000012983","Oligodendrocyte",0.462,0.392,1.46224101485566,0.558,0.116,0,0
"1334","MAP7",9053,"ENSG00000135525","Oligodendrocyte",0.766,0.532,1.76654647559644,0.589,0.178,0,0
"1335","MAPK11",5600,"ENSG00000185386","IT",0.175,0.024,1.37192647665103,0.618,0.236,0,0
"1336","MAPK4",5596,"ENSG00000282110, ENSG00000141639","Astrocyte",0.455,0.184,1.9398719895346,0.627,0.254,0,0
"1337","MAPK8IP2",23542,"ENSG00000008735","IT",0.357,0.079,1.27161099875715,0.577,0.154,0,0
"1338","MARCH11",441061,"ENSG00000183654","SST",0.164,0.079,1.64800217999449,0.568,0.136,2.41085225047768e-121,4.32169374420629e-117
"1339","MARCH11",441061,"ENSG00000183654","PVALB",0.244,0.074,1.40277148484192,0.576,0.152,4.15257831683896e-205,7.44391189076553e-201
"1340","MARCH3",115123,"ENSG00000173926","Microglia",0.199,0.068,2.38205294331729,0.535,0.0700000000000001,8.67645650645366e-285,1.55534159334688e-280
"1341","MARCH3",115123,"ENSG00000173926","Astrocyte",0.169,0.067,1.32689463815218,0.529,0.0580000000000001,3.23553035843384e-150,5.8000117205285e-146
"1342","MARCH4",57574,"ENSG00000144583","LAMP5",0.292,0.122,1.26858534033008,0.569,0.138,1.35290365008189e-66,2.42521508313681e-62
"1343","MARCH4",57574,"ENSG00000144583","SST",0.208,0.122,1.3254925520909,0.562,0.124,4.54669415778858e-106,8.15040394725181e-102
"1344","MARCKS",4082,"ENSG00000277443","OPC",0.415,0.191,1.4959482261069,0.631,0.262,0,0
"1345","MARCKSL1",65108,"ENSG00000175130","Oligodendrocyte",0.31,0.124,2.03529198132936,0.612,0.224,0,0
"1346","MATN2",4147,"ENSG00000132561","OPC",0.262,0.072,1.26565940801379,0.572,0.144,5.57301367264195e-196,9.99018430957797e-192
"1347","MBNL1",4154,"ENSG00000152601","Microglia",0.579,0.473,1.50094259791592,0.561,0.122,0,0
"1348","MBP",4155,"ENSG00000197971","Oligodendrocyte",0.914,0.306,3.27194810295415,0.725,0.45,0,0
"1349","MCC",4163,"ENSG00000171444","Pericyte",0.208,0.088,1.76067874033605,0.539,0.0780000000000001,4.66481445269442e-27,8.36214638790002e-23
"1350","MCC",4163,"ENSG00000171444","Astrocyte",0.356,0.075,2.40212949259458,0.667,0.334,0,0
"1351","MCC",4163,"ENSG00000171444","VIP",0.244,0.081,1.31356809180445,0.559,0.118,1.1351911181581e-184,2.0349435984102e-180
"1352","MCHR2",84539,"ENSG00000152034","IT",0.275,0.014,2.48021092070129,0.838,0.676,0,0
"1353","MCTP2",55784,"ENSG00000140563","L6b",0.261,0.02,2.14160195114117,0.666,0.332,1.97436018359567e-316,3.53923806511361e-312
"1354","MDFIC",29969,"ENSG00000135272","L6b",0.214,0.036,1.70187204643752,0.59,0.18,1.86664687407787e-158,3.34615118647198e-154
"1355","MDGA1",266727,"ENSG00000112139","LAMP5",0.156,0.018,2.01812499046947,0.583,0.166,5.384166480486e-92,9.6516568329192e-88
"1356","MDGA1",266727,"ENSG00000112139","L6b",0.153,0.016,1.60509859332911,0.59,0.18,1.52678698798547e-159,2.73691835466275e-155
"1357","MECOM",2122,"ENSG00000085276","Pericyte",0.236,0.104,2.42460970794961,0.591,0.182,9.96843354474837e-64,1.78694139723159e-59
"1358","MED12L",116931,"ENSG00000144893","Astrocyte",0.539,0.331,1.25721827461873,0.572,0.144,0,0
"1359","MEF2A",4205,"ENSG00000068305","Microglia",0.671,0.435,2.05637593700162,0.583,0.166,0,0
"1360","MEGF10",84466,"ENSG00000145794","Oligodendrocyte",0.231,0.055,2.26013908874573,0.629,0.258,0,0
"1361","MEGF11",84465,"ENSG00000157890, ENSG00000277848","OPC",0.726,0.047,4.07045455849938,0.884,0.768,0,0
"1362","MEIS2",4212,"ENSG00000134138","Astrocyte",0.634,0.245,1.41345822748558,0.581,0.162,0,0
"1363","MEIS3",56917,"ENSG00000105419","IT",0.261,0.043,1.42478544927783,0.641,0.282,0,0
"1364","MEPE",56955,"ENSG00000152595","PVALB",0.166,0.002,4.35430686112955,0.95,0.9,0,0
"1365","MERTK",10461,"ENSG00000153208","Microglia",0.221,0.045,2.85613505706987,0.611,0.222,0,0
"1366","MERTK",10461,"ENSG00000153208","Astrocyte",0.372,0.034,2.78385135267088,0.699,0.398,0,0
"1367","METTL7A",25840,"ENSG00000185432","Astrocyte",0.389,0.057,2.21836055507089,0.65,0.3,0,0
"1368","MFGE8",4240,"ENSG00000140545","Astrocyte",0.197,0.042,2.07445515531878,0.64,0.28,0,0
"1369","MFHAS1",9258,"ENSG00000147324, ENSG00000285022","Astrocyte",0.313,0.149,1.73492792922261,0.605,0.21,0,0
"1370","MFSD4",148808,"ENSG00000174514","IT",0.329,0.037,1.63812210018994,0.704,0.408,0,0
"1371","MGAT4A",11320,"ENSG00000071073","Microglia",0.283,0.172,2.04856962246871,0.583,0.166,0,0
"1372","MGAT4C",25834,"ENSG00000182050, ENSG00000283530, ENSG00000285137","SST",0.593,0.324,1.35973630676747,0.655,0.31,1.8121400034174e-316,3.24844217012604e-312
"1373","MGAT4C",25834,"ENSG00000182050, ENSG00000283530, ENSG00000285137","LAMP5",0.871,0.323,1.71596612571873,0.788,0.576,0,0
"1374","MGAT5B",146664,"ENSG00000167889","IT",0.364,0.048,1.58243341216725,0.683,0.366,0,0
"1375","MGLL",11343,"ENSG00000074416","Astrocyte",0.304,0.169,1.40771151308433,0.581,0.162,0,0
"1376","MGST1",4257,"ENSG00000008394","Astrocyte",0.496,0.139,2.59329697409723,0.683,0.366,0,0
"1377","MICAL2",9645,"ENSG00000133816","IT",0.505,0.11,1.30858179239919,0.592,0.184,0,0
"1378","MICALL2",79778,"ENSG00000164877","Astrocyte",0.247,0.055,2.26706999007286,0.664,0.328,0,0
"1379","MID1",4281,"ENSG00000101871","Pericyte",0.153,0.074,1.78246259595094,0.526,0.052,5.63061546484283e-24,1.00934412822772e-19
"1380","MID1",4281,"ENSG00000101871","Astrocyte",0.219,0.067,1.73177521697741,0.568,0.136,1.5168851039547e-295,2.71916823734919e-291
"1381","MID1IP1",58526,"ENSG00000165175","Oligodendrocyte",0.182,0.041,2.77420713432822,0.683,0.366,0,0
"1382","MIDN",90007,"ENSG00000167470","OPC",0.166,0.054,1.34098763097336,0.549,0.0980000000000001,5.14540196095679e-120,9.22364755521114e-116
"1383","MIS18BP1",55320,"ENSG00000129534","Microglia",0.186,0.103,2.25103893006583,0.587,0.174,0,0
"1384","MKL2",57496,"ENSG00000186260","IT",0.737,0.179,1.59984669603214,0.69,0.38,0,0
"1385","MKNK1",8569,"ENSG00000079277","Microglia",0.285,0.194,2.01017332136158,0.579,0.158,0,0
"1386","MKRN3",7681,"ENSG00000179455","Oligodendrocyte",0.186,0.052,2.24842659454924,0.628,0.256,0,0
"1387","MLC1",23209,"ENSG00000100427","Astrocyte",0.352,0.006,4.76652937149855,0.935,0.87,0,0
"1388","MLIP",90523,"ENSG00000146147","IT",0.509,0.041,2.42023122312838,0.83,0.66,0,0
"1389","MLLT11",10962,"ENSG00000213190","IT",0.395,0.091,1.2582069188747,0.569,0.138,0,0
"1390","MMD2",221938,"ENSG00000136297","OPC",0.405,0.059,2.19300344695414,0.731,0.462,0,0
"1391","MMD2",221938,"ENSG00000136297","L5.6.NP",0.382,0.07,1.30170616540294,0.637,0.274,2.45707175456871e-74,4.40454682723987e-70
"1392","MMD2",221938,"ENSG00000136297","Astrocyte",0.328,0.059,2.45720284501271,0.671,0.342,0,0
"1393","MMP16",4325,"ENSG00000156103","OPC",0.869,0.401,1.82418282112067,0.673,0.346,0,0
"1394","MMP28",79148,"ENSG00000278843, ENSG00000271447","Astrocyte",0.16,0.027,2.66244206944999,0.688,0.376,0,0
"1395","MOB1B",92597,"ENSG00000173542","Microglia",0.151,0.15,1.59182547232007,0.545,0.0900000000000001,1.66033211138749e-298,2.97631134287321e-294
"1396","MOB3B",79817,"ENSG00000120162","Oligodendrocyte",0.315,0.21,1.78662919568609,0.592,0.184,0,0
"1397","MOBP",4336,"ENSG00000168314","Oligodendrocyte",0.535,0.035,4.54717376846543,0.929,0.858,0,0
"1398","MOG",4340,"ENSG00000204655, ENSG00000236561, ENSG00000137345, ENSG00000237834, ENSG00000234096, ENSG00000230885, ENSG00000234623, ENSG00000232641","Oligodendrocyte",0.329,0.01,4.6784030463414,0.93,0.86,0,0
"1399","MPP6",51678,"ENSG00000105926","Pericyte",0.208,0.227,1.2976967744976,0.576,0.152,1.22275236052401e-48,2.19190588147533e-44
"1400","MPP7",143098,"ENSG00000150054","IT",0.285,0.045,1.30657936833909,0.592,0.184,0,0
"1401","MPP7",143098,"ENSG00000150054","L5.6.NP",0.509,0.154,1.53765224707238,0.642,0.284,9.24933158202111e-78,1.6580351793931e-73
"1402","MPPED1",758,"ENSG00000186732","LAMP5",0.487,0.19,1.39195226758433,0.623,0.246,6.66869128198371e-144,1.1954295992084e-139
"1403","MPPED2",744,"ENSG00000066382","OPC",0.603,0.204,1.92606280169795,0.689,0.378,0,0
"1404","MPZL1",9019,"ENSG00000197965","OPC",0.339,0.108,1.84428147142012,0.678,0.356,0,0
"1405","MPZL1",9019,"ENSG00000197965","Pericyte",0.17,0.116,1.48440986020578,0.54,0.0800000000000001,5.60296069881843e-28,1.00438673487019e-23
"1406","MRAP2",112609,"ENSG00000135324","L6b",0.316,0.077,1.39532980907027,0.592,0.184,2.61579404112601e-176,4.68907239812249e-172
"1407","MRAS",22808,"ENSG00000158186","Astrocyte",0.333,0.162,1.78754882753873,0.611,0.222,0,0
"1408","MRC2",9902,"ENSG00000011028","Pericyte",0.153,0.018,2.90087671097387,0.565,0.13,8.60203622217978e-41,1.54200101318795e-36
"1409","MRVI1",10335,"ENSG00000072952","Astrocyte",0.228,0.002,4.61689804971442,0.906,0.812,0,0
"1410","MS4A6A",64231,"ENSG00000110077","Microglia",0.248,0.001,5.97304333039477,0.823,0.646,0,0
"1411","MSI2",124540,"ENSG00000153944","Astrocyte",0.79,0.25,2.35072574808749,0.665,0.33,0,0
"1412","MSN",4478,"ENSG00000147065","Microglia",0.163,0.029,3.14761277713451,0.548,0.0960000000000001,2.50516864006512e-304,4.49076530418074e-300
"1413","MSR1",4481,"ENSG00000038945","Microglia",0.209,0.015,3.95167043529622,0.643,0.286,0,0
"1414","MSRB3",253827,"ENSG00000174099","Pericyte",0.156,0.121,1.33588489628625,0.53,0.0600000000000001,8.09486924522552e-25,1.45108626089913e-20
"1415","MT1E",4493,"ENSG00000169715","Astrocyte",0.424,0.018,3.65525717148505,0.797,0.594,0,0
"1416","MT1E",4493,"ENSG00000169715","Pericyte",0.16,0.037,2.11954847922105,0.524,0.048,1.97239723965788e-21,3.53571929181071e-17
"1417","MT1G",4495,"ENSG00000125144","Astrocyte",0.244,0.004,4.33881982681673,0.849,0.698,0,0
"1418","MT1M",4499,"ENSG00000205364","Astrocyte",0.211,0.007,3.66262504060302,0.799,0.598,0,0
"1419","MT2A",4502,"ENSG00000125148","Astrocyte",0.621,0.081,3.00329640473791,0.722,0.444,0,0
"1420","MT2A",4502,"ENSG00000125148","Pericyte",0.288,0.106,2.35150503459288,0.58,0.16,8.10294304271753e-52,1.45253356983754e-47
"1421","MT3",4504,"ENSG00000087250","Astrocyte",0.561,0.207,1.95964374903977,0.63,0.26,0,0
"1422","MTHFD1L",25902,"ENSG00000120254","Microglia",0.323,0.222,2.02992200604342,0.581,0.162,0,0
"1423","MTSS1",9788,"ENSG00000170873","Microglia",0.256,0.236,1.3193391362755,0.52,0.04,5.57148857454357e-251,9.98745041872681e-247
"1424","MTSS1",9788,"ENSG00000170873","OPC",0.565,0.223,1.30056889591094,0.603,0.206,0,0
"1425","MTSS1L",92154,"ENSG00000132613","OPC",0.385,0.09,1.83066342042844,0.674,0.348,0,0
"1426","MTSS1L",92154,"ENSG00000132613","Astrocyte",0.415,0.085,2.41195302590443,0.668,0.336,0,0
"1427","MTUS1",57509,"ENSG00000129422","Oligodendrocyte",0.388,0.118,2.29094915765027,0.632,0.264,0,0
"1428","MTUS2",23281,"ENSG00000132938","LAMP5",0.866,0.437,1.28880002883452,0.765,0.53,0,0
"1429","MVB12B",89853,"ENSG00000196814","Oligodendrocyte",0.358,0.248,1.7056949751971,0.582,0.164,0,0
"1430","MYBPC1",4604,"ENSG00000196091","Astrocyte",0.183,0.03,2.64325105833324,0.685,0.37,0,0
"1431","MYBPHL",343263,"ENSG00000221986","L5.6.NP",0.158,0.011,2.33278365041196,0.606,0.212,6.26765434033678e-52,1.12353971704877e-47
"1432","MYH9",4627,"ENSG00000100345","Pericyte",0.177,0.15,1.30433361047743,0.543,0.0860000000000001,2.92824945571857e-29,5.24917997432111e-25
"1433","MYL6",4637,"ENSG00000092841","Pericyte",0.198,0.147,1.43997002349343,0.546,0.0920000000000001,1.66987770900722e-31,2.99342278116634e-27
"1434","MYO10",4651,"ENSG00000145555","Pericyte",0.215,0.092,1.69330513481427,0.524,0.048,7.16775705329351e-23,1.28489212937339e-18
"1435","MYO10",4651,"ENSG00000145555","Astrocyte",0.399,0.077,2.1882164010314,0.649,0.298,0,0
"1436","MYO16",23026,"ENSG00000041515","PVALB",0.767,0.106,2.48874217247791,0.802,0.604,0,0
"1437","MYO16",23026,"ENSG00000041515","LAMP5",0.821,0.126,2.54875736967911,0.85,0.7,0,0
"1438","MYO16",23026,"ENSG00000041515","OPC",0.454,0.124,1.44025771124012,0.616,0.232,0,0
"1439","MYO1B",4430,"ENSG00000128641","PVALB",0.375,0.063,2.15407783718376,0.756,0.512,0,0
"1440","MYO1B",4430,"ENSG00000128641","Pericyte",0.177,0.077,2.18474222152832,0.574,0.148,7.8599652564234e-46,1.40897737186646e-41
"1441","MYO1D",4642,"ENSG00000176658","Oligodendrocyte",0.438,0.343,1.54186409520008,0.568,0.136,0,0
"1442","MYO1E",4643,"ENSG00000157483","Oligodendrocyte",0.277,0.071,2.5226193643106,0.661,0.322,0,0
"1443","MYO1F",4542,"ENSG00000142347","Microglia",0.324,0.028,4.28873015803559,0.656,0.312,0,0
"1444","MYO5B",4645,"ENSG00000167306","PVALB",0.367,0.012,3.18379681260964,0.877,0.754,0,0
"1445","MYO5C",55930,"ENSG00000128833","IT",0.184,0.02,1.42609577524686,0.641,0.282,0,0
"1446","MYO6",4646,"ENSG00000196586","Oligodendrocyte",0.358,0.341,1.29138148553712,0.525,0.05,0,0
"1447","MYO9B",4650,"ENSG00000099331","Microglia",0.245,0.207,1.33475156519499,0.517,0.034,3.20390357126728e-234,5.74331754185373e-230
"1448","MYOF",26509,"ENSG00000138119","Pericyte",0.299,0.021,3.38946383905681,0.62,0.24,8.05332568396417e-92,1.44363916210742e-87
"1449","MYOM1",8736,"ENSG00000101605","OPC",0.167,0.042,1.63581867699346,0.558,0.116,1.83381094057109e-158,3.28728949206773e-154
"1450","MYOM2",9172,"ENSG00000274137, ENSG00000036448","IT",0.165,0.02,1.39428682512059,0.625,0.25,0,0
"1451","MYRF",745,"ENSG00000124920","Oligodendrocyte",0.38,0.015,4.40879265662686,0.854,0.708,0,0
"1452","MYT1",4661,"ENSG00000276876, ENSG00000196132","OPC",0.372,0.024,3.52525225283363,0.865,0.73,0,0
"1453","NACC2",138151,"ENSG00000148411","Astrocyte",0.213,0.056,1.59306298661458,0.559,0.118,1.92207251393678e-238,3.44550718848307e-234
"1454","NADK2",133686,"ENSG00000152620","Astrocyte",0.17,0.081,1.55839008445958,0.563,0.126,7.56353537076622e-253,1.35583935056355e-248
"1455","NAGPA",51172,"ENSG00000103174","IT",0.296,0.044,1.48192541890807,0.661,0.322,0,0
"1456","NAIP",4671,"ENSG00000249437, ENSG00000276068, ENSG00000278613","Microglia",0.293,0.249,1.34775378114258,0.539,0.0780000000000001,3.21954103464406e-286,5.77134925870295e-282
"1457","NAIP",4671,"ENSG00000249437, ENSG00000276068, ENSG00000278613","Oligodendrocyte",0.261,0.247,1.26686856112015,0.519,0.038,0,0
"1458","NAMPT",10135,"ENSG00000105835","Pericyte",0.198,0.085,2.63816693090884,0.583,0.166,5.37465207480359e-55,9.63460130929292e-51
"1459","NAP1L2",4674,"ENSG00000186462","IT",0.373,0.083,1.32226493979582,0.596,0.192,0,0
"1460","NASP",4678,"ENSG00000132780","Oligodendrocyte",0.192,0.193,1.26632996588184,0.516,0.032,0,0
"1461","NAT8L",339983,"ENSG00000185818","Astrocyte",0.448,0.263,1.41937408431291,0.581,0.162,0,0
"1462","NAV1",89796,"ENSG00000134369","OPC",0.82,0.38,1.51999477193675,0.633,0.266,0,0
"1463","NAV2",89797,"ENSG00000166833","OPC",0.803,0.454,1.3289503164569,0.605,0.21,0,0
"1464","NAV3",89795,"ENSG00000067798","Microglia",0.439,0.474,1.2748621522742,0.552,0.104,0,0
"1465","NBPF14",25832,"ENSG00000270629","Astrocyte",0.153,0.017,2.61892109445334,0.684,0.368,0,0
"1466","NBPF19",101060226,"ENSG00000271383","Astrocyte",0.393,0.093,2.46253900652155,0.671,0.342,0,0
"1467","NCAN",1463,"ENSG00000130287","Astrocyte",0.396,0.102,2.55941676118037,0.681,0.362,0,0
"1468","NCDN",23154,"ENSG00000020129","IT",0.192,0.034,1.38334486471357,0.622,0.244,0,0
"1469","NCK2",8440,"ENSG00000071051","Microglia",0.197,0.133,2.07346911427086,0.584,0.168,0,0
"1470","NCKAP1L",3071,"ENSG00000123338","Microglia",0.177,0.004,5.04556631837875,0.687,0.374,0,0
"1471","NCKAP5",344148,"ENSG00000176771","Oligodendrocyte",0.698,0.147,2.68913482532869,0.678,0.356,0,0
"1472","NCOA3",8202,"ENSG00000124151","Microglia",0.221,0.151,1.80993737202079,0.572,0.144,0,0
"1473","NDE1",54820,"ENSG00000275911, ENSG00000072864","Oligodendrocyte",0.153,0.025,2.94311036982187,0.701,0.402,0,0
"1474","NDRG1",10397,"ENSG00000104419","Oligodendrocyte",0.365,0.097,2.80118451636142,0.686,0.372,0,0
"1475","NDRG2",57447,"ENSG00000165795","Astrocyte",0.522,0.108,1.60190975402129,0.592,0.184,0,0
"1476","NDRG2",57447,"ENSG00000165795","Oligodendrocyte",0.279,0.075,1.86394731248081,0.603,0.206,0,0
"1477","NDST3",9348,"ENSG00000164100","IT",0.517,0.105,1.40991296419893,0.632,0.264,0,0
"1478","NEBL",10529,"ENSG00000078114","Astrocyte",0.837,0.426,1.82182133278227,0.616,0.232,0,0
"1479","NECAB2",54550,"ENSG00000103154","LAMP5",0.247,0.049,1.87755433517958,0.598,0.196,4.67860539639374e-113,8.38686803357543e-109
"1480","NEDD4",4734,"ENSG00000069869","OPC",0.182,0.037,1.95517793778364,0.578,0.156,9.04011910907155e-224,1.62053175149217e-219
"1481","NEFH",4744,"ENSG00000100285","PVALB",0.276,0.07,1.34738216837602,0.593,0.186,1.19304965798031e-281,2.1386608168955e-277
"1482","NEFL",4747,"ENSG00000277586","IT",0.524,0.099,1.77701565480626,0.727,0.454,0,0
"1483","NEFM",4741,"ENSG00000104722","IT",0.395,0.067,1.72430952477885,0.719,0.438,0,0
"1484","NEK11",79858,"ENSG00000114670","L5.6.NP",0.566,0.186,1.37780018877228,0.64,0.28,1.02478368682905e-76,1.83702723700976e-72
"1485","NELL2",4753,"ENSG00000184613","IT",0.761,0.139,1.78465703874946,0.729,0.458,0,0
"1486","NENF",29937,"ENSG00000117691","Oligodendrocyte",0.16,0.152,1.36828854537613,0.542,0.0840000000000001,0,0
"1487","NEO1",4756,"ENSG00000067141","Oligodendrocyte",0.323,0.289,1.32502159196689,0.534,0.0680000000000001,0,0
"1488","NETO1",81832,"ENSG00000166342","SST",0.507,0.271,1.52176328300212,0.676,0.352,0,0
"1489","NETO2",81831,"ENSG00000171208","SST",0.354,0.185,1.41375199428152,0.601,0.202,4.43300998125994e-203,7.94661369240657e-199
"1490","NEU4",129807,"ENSG00000204099, ENSG00000277926","OPC",0.246,0.006,4.02644534189066,0.883,0.766,0,0
"1491","NEUROD2",4761,"ENSG00000171532","IT",0.433,0.036,2.34422631479522,0.811,0.622,0,0
"1492","NEUROD6",63974,"ENSG00000164600","IT",0.179,0.011,2.07115639056945,0.782,0.564,0,0
"1493","NFASC",23114,"ENSG00000163531","Oligodendrocyte",0.464,0.409,1.44977352508693,0.556,0.112,0,0
"1494","NFATC2",4773,"ENSG00000101096","Microglia",0.242,0.014,4.21543245771621,0.653,0.306,0,0
