"gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj","2ByFC_reference_group","2ByFC_avg_logFC","2ByFC_pct.2","2ByFC_p_val","2ByPct_reference_group","2ByPct_avg_logFC","2ByPct_pct.2","2ByPct_p_val"
"TFEC",22797,"ENSG00000105967","Microglia",0.521,0.283,4.80203573678437,0.676,0.352,0,0,"L6 CT",4.50322422365931,0.385,3.00415214874293e-42,"L6 CT",4.50322422365931,0.385,3.00415214874293e-42
"TGFB1",7040,"ENSG00000105329","Microglia",0.507,0.239,2.88463962306145,0.671,0.342,1.67898283076253e-199,8.44209357135708e-195,"Pericyte",1.5134468589499,0.156,0.00020959074923327,"Astrocyte",2.15619363465382,0.324,2.72853462453539e-52
"TGFBR1",7046,"ENSG00000106799","Microglia",0.508,0.162,3.07420043763834,0.698,0.396,1.95245092678355e-173,9.81711850496036e-169,"Endothelial",1.47460171124916,0.171,9.3499946613371e-08,"VLMC",1.69935991625231,0.273,0.148778905585806
"TMEM156",80008,"ENSG00000121895","Microglia",0.653,0.197,5.09773826332868,0.781,0.562,0,0,"Endothelial",2.64522776558616,0.286,4.5098164049943e-16,"Endothelial",2.64522776558616,0.286,4.5098164049943e-16
"TMIGD3",57413,"ENSG00000121933","Microglia",0.488,0.114,3.76463752917432,0.709,0.418,1.76580271001864e-297,8.87863260624475e-293,"Oligodendrocyte",2.40511376870517,0.169,2.94366643575455e-96,"VLMC",5.02105817639767,0.364,0.000905448555499374
"TNFRSF1B",7133,"ENSG00000028137","Microglia",0.464,0.082,3.69837709421265,0.707,0.414,0,0,"Endothelial",-0.0125181079102168,0.443,0.620063893344415,"Endothelial",-0.0125181079102168,0.443,0.620063893344415
"TRIM22",10346,"ENSG00000132274","Microglia",0.385,0.13,2.94422921916234,0.642,0.284,3.91013707948661e-116,1.96605602493666e-111,"L5/6 NP",0.564600966530562,0.683,3.58497705560487e-13,"L5 ET",1.47628982847564,0.723,2.18294486319061e-10
"TRIM38",10475,"ENSG00000112343","Microglia",0.392,0.108,4.25044569235852,0.658,0.316,9.46102816071244e-254,4.75709956948782e-249,"Endothelial",0.316803344594913,0.314,0.427745771885155,"Endothelial",0.316803344594913,0.314,0.427745771885155
"TYROBP",7305,"ENSG00000011600","Microglia",0.497,0.036,5.08058435740776,0.739,0.478,0,0,"Endothelial",4.51165673185813,0.1,1.39841481696382e-19,"Endothelial",4.51165673185813,0.1,1.39841481696382e-19
"USP53",54532,"ENSG00000145390","Microglia",0.873,0.589,2.81508715388847,0.838,0.676,0,0,"Endothelial",0.95740841610555,0.686,6.70664694588206e-06,"L5 ET",3.09305957027233,0.969,2.4275436880056e-34
"USP6NL",9712,"ENSG00000148429","Microglia",0.684,0.432,2.5844638195892,0.714,0.428,8.66075105655505e-186,4.35471223874645e-181,"Endothelial",0.0983739221277036,0.643,0.63090186218765,"L5/6 NP",1.66512174993999,0.778,6.85583916807829e-09
"VAV1",7409,"ENSG00000141968","Microglia",0.671,0.493,3.6563114108286,0.689,0.378,0,0,"L5/6 NP",2.00099168747738,0.629,2.57907303131013e-05,"L5/6 NP",2.00099168747738,0.629,2.57907303131013e-05
"WDFY4",57705,"ENSG00000128815","Microglia",0.523,0.102,4.65058489593827,0.73,0.46,0,0,"IT",4.36346910038383,0.128,3.71337803958571e-160,"L5/6 IT Car3",4.38444113398895,0.169,4.40042536465197e-13
"WNT2B",7482,"ENSG00000134245","Microglia",0.365,0.176,2.91680693153324,0.613,0.226,2.50851348410866e-100,1.26130566494467e-95,"Endothelial",1.33922029681312,0.271,0.00615782513464471,"L5/6 IT Car3",2.29185066730892,0.277,0.0736515417812392
"ZFHX3",463,"ENSG00000140836","Microglia",0.919,0.582,2.70463837993405,0.868,0.736,0,0,"Pericyte",0.315277476593031,0.75,0.0124222336112857,"L6b",1.34313388409722,0.994,4.98877404551072e-18
"ZFP36L1",677,"ENSG00000185650","Microglia",0.665,0.175,2.69388744220788,0.776,0.552,1.24960343442984e-248,6.28313102865667e-244,"Endothelial",0.756130100066583,0.529,0.0123678797671351,"VLMC",1.27389468749911,0.636,0.520483281572912
"ZFP36L2",678,"ENSG00000152518","Microglia",0.655,0.102,3.07287265381299,0.793,0.586,1.17093670609481e-300,5.88758685191529e-296,"Astrocyte",1.68083880409221,0.359,8.01796086715941e-57,"VLMC",2.31430610376729,0.364,0.0264610958164994
"ZFPM2.AS1",NA,NA,"Microglia",0.497,0.301,3.76283754672486,0.643,0.286,2.31309047240423e-228,1.16304502042957e-223,"Pericyte",0.660729346244054,0.344,0.135828452542292,"L6 CT",3.96425702103186,0.487,6.5155834212933e-27
"ZNF710",374655,"ENSG00000140548","Microglia",0.9,0.509,2.96246018597348,0.865,0.73,0,0,"Astrocyte",1.95930132432802,0.685,5.26251910983888e-114,"Astrocyte",1.95930132432802,0.685,5.26251910983888e-114
"ABCA2",20,"ENSG00000107331","Oligodendrocyte",0.951,0.439,3.14944993939329,0.928,0.856,0,0,"Astrocyte",2.72348647951679,0.339,0,"L5 ET",3.39613921185511,0.723,4.48248161867512e-58
"ADAMTS4",9507,"ENSG00000158859","Oligodendrocyte",0.351,0.044,3.40664025222758,0.659,0.318,0,0,"Pericyte",0.804037129299454,0.062,0.000272740423127395,"VLMC",3.71276741983824,0.273,0.020178961540442
"AIF1L",83543,"ENSG00000126878","Oligodendrocyte",0.41,0.141,2.50951783401107,0.653,0.306,4.91995595623286e-282,2.47380305435344e-277,"Endothelial",-0.50228295512867,0.514,0.163455168557505,"Endothelial",-0.50228295512867,0.514,0.163455168557505
"ANLN",54443,"ENSG00000011426","Oligodendrocyte",0.793,0.148,4.22017204980328,0.871,0.742,0,0,"SST",3.23456898540142,0.234,1.06569504680847e-126,"L6 CT",3.53894535968521,0.33,1.56030799574646e-96
"APLP1",333,"ENSG00000105290","Oligodendrocyte",0.944,0.615,2.66282669111282,0.905,0.81,0,0,"VIP",1.74157142363779,0.799,1.3116210523204e-138,"L6b",2.31183977907881,0.96,1.12647494939686e-139
"ASPA",443,"ENSG00000108381","Oligodendrocyte",0.362,0.017,3.69015340841557,0.674,0.348,0,0,"Astrocyte",2.2167383741767,0.079,9.99285987469853e-81,"Astrocyte",2.2167383741767,0.079,9.99285987469853e-81
"BCAS1",8537,"ENSG00000064787","Oligodendrocyte",0.939,0.261,2.61071045479986,0.923,0.846,0,0,"OPC",0.364774739775124,0.887,1.25627549198246e-12,"OPC",0.364774739775124,0.887,1.25627549198246e-12
"BOK",666,"ENSG00000176720","Oligodendrocyte",0.368,0.089,2.7899308780563,0.649,0.298,2.03867751929837e-272,1.02506744347841e-267,"OPC",2.08699429486977,0.076,1.11616281613078e-70,"L5/6 IT Car3",2.32440005044095,0.215,0.000140470449911535
"C10orf90",118611,"ENSG00000154493","Oligodendrocyte",0.938,0.264,3.30004518577904,0.938,0.876,0,0,"OPC",1.26454264839162,0.682,1.98096304541811e-124,"OPC",1.26454264839162,0.682,1.98096304541811e-124
"C21orf91",54149,"ENSG00000154642","Oligodendrocyte",0.368,0.048,3.27555925576405,0.666,0.332,0,0,"VLMC",0.88384676855745,0.182,0.338545137093243,"VLMC",0.88384676855745,0.182,0.338545137093243
"CA2",760,"ENSG00000104267","Oligodendrocyte",0.777,0.193,3.18096785530621,0.845,0.69,0,0,"Pericyte",0.262684971237298,0.688,0.0196994988378134,"Pericyte",0.262684971237298,0.688,0.0196994988378134
"CAPN3",825,"ENSG00000092529","Oligodendrocyte",0.806,0.228,3.38155287320337,0.86,0.72,0,0,"Astrocyte",2.39502946060601,0.321,9.22122036106682e-276,"L5/6 IT Car3",3.46687668104387,0.462,2.88968595406749e-27
"CARNS1",57571,"ENSG00000172508","Oligodendrocyte",0.924,0.079,5.36003808448818,0.956,0.912,0,0,"Astrocyte",4.55824244590787,0.096,0,"VLMC",6.49871399714122,0.182,1.82624022163935e-16
"CBR1",873,"ENSG00000159228","Oligodendrocyte",0.504,0.164,2.75207720433195,0.698,0.396,0,0,"Pericyte",1.77669881878052,0.125,2.92338084330089e-05,"L6b",3.08285616491494,0.276,1.40339759936121e-48
"CD22",933,"ENSG00000012124","Oligodendrocyte",0.794,0.112,4.64928423785912,0.883,0.766,0,0,"Microglia",3.93582075605447,0.103,5.23887448224224e-319,"VLMC",4.96219422108491,0.364,5.25918915082613e-08
"CD9",928,"ENSG00000010278","Oligodendrocyte",0.681,0.17,2.88655948012764,0.794,0.588,0,0,"Pericyte",-0.774953929274168,0.75,0.270049574551756,"Pericyte",-0.774953929274168,0.75,0.270049574551756
"CDH1",999,"ENSG00000039068","Oligodendrocyte",0.593,0.377,3.45289415570914,0.674,0.348,0,0,"Endothelial",2.15487674398109,0.4,2.63437781504702e-06,"VLMC",3.62564413432354,0.636,0.0576897095964853
"CDH19",28513,"ENSG00000071991","Oligodendrocyte",0.593,0.133,3.84286303582917,0.761,0.522,0,0,"OPC",2.41321566189143,0.141,6.37772717953052e-142,"IT",3.49322035378312,0.197,7.8907056836285e-302
"CDK18",5129,"ENSG00000117266","Oligodendrocyte",0.917,0.255,3.46475381660599,0.923,0.846,0,0,"L5/6 IT Car3",2.23842545541851,0.815,7.10208888761562e-21,"L5/6 IT Car3",2.23842545541851,0.815,7.10208888761562e-21
"CDKN1C",1028,"ENSG00000273707, ENSG00000129757","Oligodendrocyte",0.365,0.043,2.77723578301074,0.665,0.33,0,0,"Pericyte",0.165571671986568,0.25,0.171047617510157,"Pericyte",0.165571671986568,0.25,0.171047617510157
"CERCAM",51148,"ENSG00000167123","Oligodendrocyte",0.991,0.238,5.03453330457696,0.99,0.98,0,0,"OPC",4.11602682079095,0.321,0,"VLMC",6.30117143687276,0.636,2.06671278475435e-36
"CHADL",150356,"ENSG00000100399","Oligodendrocyte",0.374,0.097,2.54486515324891,0.649,0.298,2.55229747942263e-252,1.28332069562849e-247,"OPC",1.38611235367948,0.1,1.61511358011497e-51,"Astrocyte",1.76072418973417,0.16,9.62709161780844e-54
"CLDN11",5010,"ENSG00000013297","Oligodendrocyte",0.983,0.246,4.83814968940189,0.983,0.966,0,0,"VLMC",0.46918872095797,0.727,4.35420889824208e-05,"VLMC",0.46918872095797,0.727,4.35420889824208e-05
"CLDND1",56650,"ENSG00000080822","Oligodendrocyte",0.916,0.461,3.14177836226343,0.901,0.802,0,0,"Pericyte",1.97136029902971,0.406,6.94923408568739e-18,"L5 ET",3.05258002791378,0.831,1.1393154996053e-42
"CLIC4",25932,"ENSG00000169504","Oligodendrocyte",0.728,0.439,2.52473376953254,0.747,0.494,0,0,"Endothelial",-0.731113322923211,0.829,0.00012836346908551,"Endothelial",-0.731113322923211,0.829,0.00012836346908551
"CLMN",79789,"ENSG00000165959","Oligodendrocyte",0.936,0.267,3.55457168115559,0.939,0.878,0,0,"Pericyte",0.0491172644318754,0.781,0.0137050777227608,"Pericyte",0.0491172644318754,0.781,0.0137050777227608
"CMTM5",116173,"ENSG00000166091","Oligodendrocyte",0.409,0.024,3.15753924180444,0.694,0.388,0,0,"OPC",1.48612725958069,0.125,8.71485738765191e-50,"OPC",1.48612725958069,0.125,8.71485738765191e-50
"CNDP1",84735,"ENSG00000150656","Oligodendrocyte",0.961,0.2,5.80538195048963,0.974,0.948,0,0,"Astrocyte",4.62388386604023,0.244,0,"VLMC",6.73403179106506,0.455,4.32055148319307e-21
"CNP",1267,"ENSG00000173786","Oligodendrocyte",0.646,0.128,3.48017101246544,0.787,0.574,0,0,"OPC",2.70754849165035,0.142,2.84664791233764e-158,"L5/6 IT Car3",3.44777010516052,0.308,1.60765090176653e-16
"CNTN2",6900,"ENSG00000184144","Oligodendrocyte",0.956,0.254,3.9114420051505,0.958,0.916,0,0,"L5/6 NP",2.80440138474391,0.545,1.84550964861924e-106,"L5 ET",3.72044199558969,0.569,4.69203770076564e-66
"COL4A5",1287,"ENSG00000188153","Oligodendrocyte",0.93,0.335,3.56000934085034,0.931,0.862,0,0,"VLMC",-0.282929310773071,1,0.539143211540223,"VLMC",-0.282929310773071,1,0.539143211540223
"CREB5",9586,"ENSG00000146592","Oligodendrocyte",0.973,0.659,2.66047051301276,0.926,0.852,0,0,"OPC",0.807125327746705,0.916,4.04539512101799e-68,"VLMC",1.73957820571733,1,6.35967476675141e-11
"CRYAB",1410,"ENSG00000109846","Oligodendrocyte",0.837,0.283,3.01186736008463,0.872,0.744,0,0,"Astrocyte",1.53797239424688,0.422,1.82017666674342e-205,"LAMP5",2.68066876201345,0.515,9.66344786879676e-126
"CTNNA3",29119,"ENSG00000183230","Oligodendrocyte",1,0.939,3.76984388702661,0.994,0.988,0,0,"Pericyte",2.36941872065578,0.969,1.48438557198472e-177,"L6 CT",3.77550379042296,0.989,0
"DBNDD2",55861,"ENSG00000244274","Oligodendrocyte",0.611,0.129,3.99990802101359,0.777,0.554,0,0,"Endothelial",2.36674657003473,0.071,5.3712201980709e-20,"L5/6 IT Car3",4.00170190132256,0.323,2.80989145321559e-45
"DOCK5",80005,"ENSG00000147459","Oligodendrocyte",0.971,0.488,3.24806200022201,0.951,0.902,0,0,"VLMC",1.67490761370497,0.909,6.40501262207568e-06,"VLMC",1.67490761370497,0.909,6.40501262207568e-06
"EDIL3",10085,"ENSG00000164176","Oligodendrocyte",0.997,0.735,2.5092634364801,0.966,0.932,0,0,"OPC",1.14817316584927,0.93,1.96259960247724e-196,"L5/6 IT Car3",2.05002227055471,0.985,1.61470926114594e-66
"ELOVL1",64834,"ENSG00000066322","Oligodendrocyte",0.49,0.134,2.70425763167353,0.693,0.386,2.75935794337026e-297,1.387432767506e-292,"Endothelial",1.54500993529517,0.1,4.08979053041195e-11,"L5 ET",3.07484440419197,0.246,3.07996650347299e-06
"ENPP2",5168,"ENSG00000136960","Oligodendrocyte",0.987,0.288,4.59678188699082,0.986,0.972,0,0,"Pericyte",2.70963320186682,0.5,2.66544517338381e-72,"PAX6",3.21408461851043,0.576,1.15911654615701e-98
"ENPP6",133121,"ENSG00000164303","Oligodendrocyte",0.387,0.257,2.88236324752745,0.593,0.186,1.17348094052902e-212,5.90037951707394e-208,"VLMC",0.29547763721126,0.364,0.970056465304964,"L5 ET",1.69246013092385,0.569,0.00026234417152164
"ERBB3",2065,"ENSG00000065361","Oligodendrocyte",0.716,0.179,3.14924664754263,0.815,0.63,0,0,"OPC",1.03562644225083,0.453,1.92364022929597e-50,"OPC",1.03562644225083,0.453,1.92364022929597e-50
"ERMN",57471,"ENSG00000136541","Oligodendrocyte",0.687,0.038,4.9871318079906,0.835,0.67,0,0,"Microglia",3.81133470248953,0.065,4.39609214546799e-249,"L6b",4.94577226601884,0.074,5.2744432802823e-120
"EVI2A",2123,"ENSG00000126860","Oligodendrocyte",0.622,0.144,3.45045229910088,0.772,0.544,0,0,"Microglia",1.48966742831608,0.197,3.28409744451931e-98,"L5 ET",4.88888280404643,0.308,1.9833053224151e-25
"FA2H",79152,"ENSG00000103089","Oligodendrocyte",0.908,0.209,4.0316857690616,0.934,0.868,0,0,"OPC",1.92138419090924,0.507,2.38528252470412e-219,"OPC",1.92138419090924,0.507,2.38528252470412e-219
"FAM107B",83641,"ENSG00000065809","Oligodendrocyte",0.911,0.48,3.77030589521786,0.903,0.806,0,0,"Pericyte",1.16588100025157,0.5,1.50423703486596e-11,"Astrocyte",3.64441682087693,0.669,0
"FAM124A",220108,"ENSG00000150510","Oligodendrocyte",0.726,0.24,2.88125193653396,0.8,0.6,0,0,"Endothelial",1.1159477530819,0.186,3.01346261848795e-19,"L5 ET",2.81583087288685,0.446,1.47489597259168e-15
"FOLH1",2346,"ENSG00000086205","Oligodendrocyte",0.824,0.077,5.18759034952119,0.903,0.806,0,0,"Astrocyte",4.09426601710291,0.107,0,"SST",4.38021343515011,0.128,9.13068608386286e-187
"FRK",2444,"ENSG00000111816","Oligodendrocyte",0.407,0.275,2.59955817007665,0.598,0.196,1.81537838139102e-206,9.12790403947217e-202,"L5 ET",1.71262762144067,0.431,0.178553350718917,"L5 ET",1.71262762144067,0.431,0.178553350718917
"FRMD4B",23150,"ENSG00000114541","Oligodendrocyte",0.99,0.639,3.14314119878977,0.967,0.934,0,0,"Microglia",1.56052729793611,0.76,0,"VLMC",3.3958916369056,0.909,9.5287540603587e-39
"GALNT6",11226,"ENSG00000139629","Oligodendrocyte",0.44,0.115,3.18351396758571,0.68,0.36,0,0,"Microglia",1.48214812401616,0.161,7.94855140342558e-56,"L5/6 NP",1.98923466199384,0.365,1.87257270693416e-09
"GJB1",2705,"ENSG00000169562","Oligodendrocyte",0.366,0.07,4.18721864038757,0.659,0.318,0,0,"Microglia",3.62838975730462,0.069,3.93718491263806e-90,"VLMC",4.41936092094286,0.182,0.0112830319139055
"GLDN",342035,"ENSG00000186417","Oligodendrocyte",0.873,0.229,2.96963275170966,0.897,0.794,0,0,"Microglia",1.00177265243014,0.352,5.71804769863591e-179,"PAX6",2.72045878071661,0.439,4.29808971086159e-28
"GPR37",2861,"ENSG00000170775","Oligodendrocyte",0.711,0.107,3.91019894239108,0.828,0.656,0,0,"L5/6 IT Car3",3.1626752111097,0.323,7.29839444392151e-18,"L5/6 IT Car3",3.1626752111097,0.323,7.29839444392151e-18
"GPRC5B",51704,"ENSG00000167191","Oligodendrocyte",0.885,0.285,2.51295041914453,0.88,0.76,0,0,"Astrocyte",1.06142863799995,0.773,3.81053840768739e-87,"Astrocyte",1.06142863799995,0.773,3.81053840768739e-87
"HAPLN2",60484,"ENSG00000132702","Oligodendrocyte",0.772,0.118,4.24396532792508,0.861,0.722,0,0,"L5/6 NP",2.34753196415756,0.521,5.97710912779035e-31,"L5/6 NP",2.34753196415756,0.521,5.97710912779035e-31
"HPN.AS1",NA,NA,"Oligodendrocyte",0.461,0.122,3.38775653272392,0.691,0.382,0,0,"Astrocyte",2.21455371470975,0.204,7.56574291595708e-101,"VLMC",3.9787059746759,0.273,0.00921779636452307
"HSD17B3",3293,"ENSG00000130948","Oligodendrocyte",0.452,0.181,2.8201434857819,0.661,0.322,1.79913297023391e-302,9.04622048763313e-298,"Astrocyte",1.41279086536042,0.337,1.08979842825509e-31,"Astrocyte",1.41279086536042,0.337,1.08979842825509e-31
"HSPA2",3306,"ENSG00000126803","Oligodendrocyte",0.395,0.028,3.67116140234837,0.687,0.374,0,0,"Pericyte",0.967527847192937,0.25,0.0841082994276696,"Pericyte",0.967527847192937,0.25,0.0841082994276696
"ITGA2",3673,"ENSG00000164171","Oligodendrocyte",0.628,0.126,4.1638217036411,0.783,0.566,0,0,"Endothelial",1.21413715518387,0.457,4.78724605479445e-14,"Endothelial",1.21413715518387,0.457,4.78724605479445e-14
"KCNH8",131096,"ENSG00000183960","Oligodendrocyte",0.956,0.474,3.12926070502976,0.938,0.876,0,0,"OPC",1.02468403169278,0.828,1.7200897620393e-92,"OPC",1.02468403169278,0.828,1.7200897620393e-92
"KCNJ2",3759,"ENSG00000123700","Oligodendrocyte",0.477,0.101,2.58217484890382,0.697,0.394,3.67633699541671e-307,1.84849900466548e-302,"VIP",1.02324086816928,0.319,4.00022758852411e-12,"VIP",1.02324086816928,0.319,4.00022758852411e-12
"KIAA1755",85449,"ENSG00000149633","Oligodendrocyte",0.741,0.156,2.51094602116278,0.821,0.642,0,0,"VLMC",-1.00590890331959,1,0.00285455473869765,"VLMC",-1.00590890331959,1,0.00285455473869765
"KIF6",221458,"ENSG00000164627","Oligodendrocyte",0.785,0.503,2.81088539192535,0.774,0.548,0,0,"Astrocyte",1.64606491809698,0.636,2.58662655757119e-124,"Astrocyte",1.64606491809698,0.636,2.58662655757119e-124
"KLK6",5653,"ENSG00000167755","Oligodendrocyte",0.574,0.021,5.1433389019401,0.782,0.564,0,0,"Astrocyte",4.47185722587945,0.039,1.12370510256262e-267,"Pericyte",5.64758761182042,0.062,1.81808548814875e-11
"LARP6",55323,"ENSG00000166173","Oligodendrocyte",0.521,0.231,2.70754753622221,0.68,0.36,2.09851572939284e-285,1.05515469389601e-280,"PAX6",1.90568439015286,0.303,4.4463980145546e-05,"L5 ET",2.78103326006782,0.369,7.93082107377061e-07
"LDB3",11155,"ENSG00000122367","Oligodendrocyte",0.864,0.235,4.2140314422117,0.901,0.802,0,0,"Pericyte",2.89846170441393,0.25,5.07853165786449e-22,"L5 ET",3.15170088245825,0.538,1.69318732853335e-25
"LDLRAP1",26119,"ENSG00000157978","Oligodendrocyte",0.363,0.114,2.60234948593747,0.637,0.274,4.59142144583558e-253,2.30861261718059e-248,"VLMC",-0.126895430215522,0.545,0.232590441243741,"VLMC",-0.126895430215522,0.545,0.232590441243741
"LINC00320",387486,NA,"Oligodendrocyte",0.582,0.23,2.54491455728969,0.71,0.42,1.03830750842135e-294,5.22071398309339e-290,"OPC",1.33440149926077,0.325,3.92709701974729e-49,"IT",1.91021809543917,0.463,5.66492119968758e-64
"LINC00609",101101773,NA,"Oligodendrocyte",0.784,0.244,2.99685064793479,0.84,0.68,0,0,"Astrocyte",1.31622332124361,0.528,8.99339359025796e-116,"Astrocyte",1.31622332124361,0.528,8.99339359025796e-116
"LINC00639",283547,NA,"Oligodendrocyte",0.701,0.206,3.23663085761301,0.803,0.606,0,0,"OPC",1.12365491177123,0.437,3.48979742008607e-59,"OPC",1.12365491177123,0.437,3.48979742008607e-59
"LINC00844",100507008,NA,"Oligodendrocyte",0.617,0.076,3.42408932564561,0.787,0.574,0,0,"Astrocyte",1.95743280993974,0.249,7.92308808521798e-132,"Astrocyte",1.95743280993974,0.249,7.92308808521798e-132
"LINC01105",150622,NA,"Oligodendrocyte",0.591,0.162,2.53107856213263,0.739,0.478,0,0,"OPC",1.35333471351826,0.296,6.21651058627137e-57,"L5/6 NP",1.70937740464604,0.503,7.3057141142094e-12
"LINC01170",103724389,NA,"Oligodendrocyte",0.769,0.415,3.33872625051925,0.799,0.598,0,0,"OPC",1.50360146175557,0.546,9.04088704939166e-72,"VLMC",5.89230720543362,0.636,1.04536313684993e-06
"LINC01470",101927134,NA,"Oligodendrocyte",0.822,0.645,3.70117404790072,0.764,0.528,0,0,"PAX6",1.69400388327351,0.652,1.16964476466572e-07,"VLMC",4.81951209187925,0.818,0.000702235854842374
"LOC100130370",100130370,NA,"Oligodendrocyte",0.461,0.051,3.20547094642384,0.711,0.422,0,0,"OPC",1.35275039906608,0.211,3.62765578659289e-37,"OPC",1.35275039906608,0.211,3.62765578659289e-37
"LOC100287225",100287225,NA,"Oligodendrocyte",0.618,0.217,3.37253189423712,0.747,0.494,0,0,"LAMP5",1.7351582851075,0.378,9.93424819946898e-30,"LAMP5",1.7351582851075,0.378,9.93424819946898e-30
"LOC100506725",100506725,NA,"Oligodendrocyte",0.513,0.036,4.19137766585588,0.745,0.49,0,0,"Pericyte",1.97462689434995,0.031,8.00270242606983e-09,"Astrocyte",3.15788169843586,0.077,3.51167210682837e-175
"LOC100507336",100507336,NA,"Oligodendrocyte",0.62,0.19,4.21530863311741,0.764,0.528,0,0,"VLMC",0.327644805231752,0.545,0.840769032355831,"VLMC",0.327644805231752,0.545,0.840769032355831
"LOC100507377",100507377,NA,"Oligodendrocyte",0.393,0.116,3.28930700025656,0.655,0.31,0,0,"Pericyte",2.03717566311634,0.156,0.000544781005940463,"VLMC",4.8658925860395,0.182,0.0170818868366014
"LOC101927199",101927199,NA,"Oligodendrocyte",0.53,0.095,2.81513910694602,0.731,0.462,0,0,"Astrocyte",1.1197430776348,0.288,2.24822588819006e-48,"Astrocyte",1.1197430776348,0.288,2.24822588819006e-48
"LOC101927459",101927459,NA,"Oligodendrocyte",0.86,0.147,5.55071156474578,0.917,0.834,0,0,"Astrocyte",4.75015409235475,0.168,0,"VLMC",6.79133631323245,0.273,3.79904570004676e-15
